Player,Position,GP,GPG,APG,PPG,PlayerID
Todd Fedoruk,LW,72,0.08,0.10,0.18,fedorto01
Todd Marchant,C,72,0.07,0.18,0.25,marchto01
Todd White,C,82,0.27,0.62,0.89,whiteto02
Tom Cavanagh,C,17,0.06,0.06,0.12,cavanto01
Tom Gilbert,D,82,0.06,0.49,0.55,gilbeto01
Tom Kostopoulos,RW,78,0.10,0.18,0.28,kostoto01
Tom Poti,D,52,0.06,0.19,0.25,potito01
Tom Preissing,D,22,0.14,0.18,0.32,preisto01
Tom Wandell,C,14,0.07,0.14,0.21,wandeto01
Tomáš Fleischmann,RW,73,0.26,0.25,0.51,fleisto01
Tomas Holmström,RW,53,0.26,0.43,0.70,holmsto01
Tomáš Kaberle,D,57,0.07,0.47,0.54,kaberto01
Tomáš Kopecký,RW,79,0.08,0.16,0.24,kopecto01
Tomáš Mojžíš,D,4,0.00,0.25,0.25,mojzito01
Tomáš Plekanec,C,80,0.25,0.24,0.49,plekato01
Tomáš Plíhal,LW,64,0.08,0.13,0.20,plihato01
Tomáš Vokoun,G,59,0.00,0.02,0.02,vokouto01
Toni Lydman,D,80,0.04,0.25,0.29,lydmato01
Travis Moen,LW,82,0.09,0.11,0.20,moentr01
Travis Zajac,C,82,0.24,0.51,0.76,zajactr01
Trent Hunter,RW,55,0.25,0.31,0.56,huntetr01
Trent Whitfield,C,3,0.00,0.33,0.33,whitftr01
Trevor Daley,D,75,0.09,0.24,0.33,daleytr01
Trevor Lewis,C,6,0.17,0.33,0.50,lewistr01
Trevor Smith,C,7,0.14,0.00,0.14,smithtr01
Troy Bodie,RW,4,0.00,0.00,0.00,bodietr01
Troy Brouwer,RW,69,0.14,0.23,0.38,brouwtr01
Tuomo Ruutu,LW,79,0.33,0.35,0.68,ruututu01
Tuukka Rask,G,1,0.00,0.00,0.00,rasktu01
Ty Conklin,G,40,0.00,0.00,0.00,conklty01
Ty Wishart,D,5,0.00,0.20,0.20,wishaty01
Tyler Arnason,C,71,0.07,0.24,0.31,arnasty01
Tyler Kennedy,C,67,0.22,0.30,0.52,kennety01
Tyler Sloan,D,26,0.04,0.15,0.19,sloanty01
Tyson Strachan,D,30,0.00,0.10,0.10,stracty01
Václav Prospal,LW,82,0.23,0.32,0.55,prospva01
Valtteri Filppula,C,80,0.15,0.35,0.50,filppva01
Vernon Fiddler,LW,78,0.14,0.08,0.22,fiddlve01
Vesa Toskala,G,53,0.00,0.00,0.00,toskave01
Viktor Kozlov,C,67,0.19,0.42,0.61,kozlovi01
Viktor Tikhonov,RW,61,0.13,0.13,0.26,tikhovi01
Ville Koistinen,D,38,0.08,0.21,0.29,koistvi01
Ville Leino,LW,13,0.38,0.31,0.69,leinovi01
Ville Peltonen,LW,79,0.15,0.24,0.39,peltovi01
Vincent Lecavalier,C,77,0.38,0.49,0.87,lecavvi01
Vladimír Mihálik,D,11,0.00,0.27,0.27,mihalvl01
Vladimír Sobotka,C,25,0.04,0.16,0.20,sobotvl01
Vyacheslav Kozlov,LW,82,0.32,0.61,0.93,kozlovy01
Wade Belak,RW,53,0.00,0.04,0.04,belakwa01
Wade Brookbank,LW,27,0.04,0.00,0.04,brookwa01
Wade Dubielewicz,G,3,0.00,0.00,0.00,dubiewa01
Wade Redden,D,81,0.04,0.28,0.32,reddewa01
Warren Peters,C,16,0.06,0.00,0.06,peterwa01
Wayne Primeau,C,24,0.00,0.17,0.17,primewa01
Wayne Simmonds,RW,82,0.11,0.17,0.28,simmowa01
Wes O'Neill,D,3,0.00,0.00,0.00,oneilwe01
Willie Mitchell,D,82,0.04,0.24,0.28,mitchwi01
Wojtek Wolski,LW,78,0.18,0.36,0.54,wolskwo01
Yan Stastny,C,34,0.09,0.12,0.21,stastya01
Yann Danis,G,31,0.00,0.00,0.00,danisya01
Yannick Weber,D,3,0.00,0.33,0.33,weberya01
Zach Bogosian,D,47,0.19,0.21,0.40,bogosza01
Zach Boychuk,C,2,0.00,0.00,0.00,boychza01
Zach Parise,LW,82,0.55,0.60,1.15,parisza01
Zack Smith,C,1,0.00,0.00,0.00,smithza01
Zack Stortini,RW,52,0.12,0.10,0.21,stortza01
Zbyněk Michálek,D,82,0.07,0.26,0.33,michazb01
Zdeno Chára,D,80,0.24,0.39,0.63,charazd01
Zenon Konopka,C,7,0.00,0.14,0.14,konopze01
