Player,Position,GP,GPG,APG,PPG,PlayerID
Samuel Fagemo,LW,9,0.22,0.11,0.33,fagemsa01
Samuel Girard,D,76,0.08,0.41,0.49,girarsa01
Samuel Kňažko,D,2,0.00,0.00,0.00,knazksa01
Samuel Poulin,RW,3,0.00,0.33,0.33,poulisa01
Samuel Walker,C,9,0.11,0.11,0.22,walkesa01
Scott Harrington,D,45,0.09,0.16,0.24,harrisc01
Scott Laughton,C,78,0.23,0.32,0.55,laughsc01
Scott Mayfield,D,82,0.07,0.22,0.29,mayfisc01
Scott Wedgewood,G,21,0.00,0.00,0.00,wedgesc01
Sean Durzi,D,72,0.13,0.40,0.53,durzise01
Sean Farrell,C,6,0.17,0.00,0.17,farrese01
Sean Kuraly,C,71,0.15,0.13,0.28,kuralse01
Sean Monahan,C,25,0.24,0.44,0.68,monahse01
Sean Walker,D,70,0.04,0.14,0.19,walkese01
Sebastian Aho,F,75,0.48,0.41,0.89,ahose01
Sebastian Aho,D,71,0.07,0.25,0.32,ahose02
Semyon Der-Arguchintsev,C,1,0.00,0.00,0.00,derarse01
Semyon Varlamov,G,23,0.00,0.00,0.00,varlasi01
Sergei Bobrovsky,G,50,0.00,0.00,0.00,bobrose01
Seth Jarvis,C,82,0.17,0.30,0.48,jarvise01
Seth Jones,D,72,0.17,0.35,0.51,jonesse01
Shane Bowers,C,1,0.00,0.00,0.00,bowersh01
Shane Pinto,C,82,0.24,0.18,0.43,pintosh01
Shane Wright,C,8,0.13,0.13,0.25,wrighsh01
Shayne Gostisbehere,D,75,0.17,0.37,0.55,gostish01
Shea Theodore,D,55,0.15,0.60,0.75,theodsh01
Sheldon Dries,C,63,0.17,0.10,0.27,driessh01
Sheldon Rempal,RW,1,0.00,0.00,0.00,rempash01
Sidney Crosby,C,82,0.40,0.73,1.13,crosbsi01
Simon Benoit,D,78,0.04,0.09,0.13,benoisi01
Simon Edvinsson,D,9,0.22,0.00,0.22,edvinsi01
Simon Holmström,RW,50,0.12,0.06,0.18,holmssi01
Sonny Milano,LW,64,0.17,0.34,0.52,milanso01
Spencer Knight,G,21,0.00,0.05,0.05,knighsp01
Spencer Martin,G,29,0.00,0.00,0.00,martisp01
Spencer Stastney,D,8,0.00,0.25,0.25,stastsp01
Stanislav Svozil,D,2,0.00,0.50,0.50,svozist01
Stefan Noesen,RW,78,0.17,0.29,0.46,noesest01
Steven Fogarty,C,2,0.00,0.00,0.00,fogarst01
Steven Lorentz,C/LW,80,0.13,0.11,0.24,lorenst01
Steven Santini,D,4,0.00,0.25,0.25,santist01
Steven Stamkos,C,81,0.42,0.62,1.04,stamkst01
Stuart Skinner,G,50,0.00,0.04,0.04,skinnst01
T.J. Brodie,D,58,0.03,0.21,0.24,broditj01
T.J. Oshie,C/RW,58,0.33,0.28,0.60,oshietj01
Tage Thompson,C,78,0.60,0.60,1.21,thompta01
Tanner Jeannot,F,76,0.08,0.16,0.24,jeannta01
Tanner Laczynski,C,32,0.06,0.06,0.13,laczyta01
Tanner Pearson,LW,14,0.07,0.29,0.36,pearsta01
Taro Hirose,LW,3,0.00,0.00,0.00,hirosta01
Taylor Fedun,D,4,0.00,0.00,0.00,fedunta01
Taylor Hall,LW,61,0.26,0.33,0.59,hallta02
Taylor Raddysh,RW,78,0.26,0.22,0.47,raddyta01
Teddy Blueger,C,63,0.06,0.19,0.25,bluegte01
Teuvo Teräväinen,F,68,0.18,0.37,0.54,teravte01
Thatcher Demko,G,32,0.00,0.03,0.03,demkoth01
Thomas Bordeleau,C,8,0.00,0.25,0.25,bordeth01
Thomas Chabot,D,68,0.16,0.44,0.60,chaboth01
Thomas Greiss,G,21,0.00,0.00,0.00,greisth01
Thomas Harley,D,6,0.00,0.33,0.33,harleth01
Thomas Novak,C,51,0.33,0.51,0.84,novakth01
Tim Berni,D,59,0.02,0.03,0.05,berniti01
Tim Stützle,LW,78,0.50,0.65,1.15,stuetti02
Timo Meier,RW,78,0.51,0.33,0.85,meierti01
Timothy Liljegren,D,67,0.09,0.18,0.27,liljeti01
Tobias Björnfot,D,10,0.00,0.10,0.10,bjornto01
Tom Wilson,RW,33,0.39,0.27,0.67,wilsoto01
Tomáš Hertl,C,79,0.28,0.52,0.80,hertlto01
Tomáš Nosek,C,66,0.11,0.17,0.27,nosekto01
Tomáš Tatar,LW,82,0.24,0.34,0.59,tatarto01
Tony DeAngelo,D,70,0.16,0.44,0.60,deangan01
Torey Krug,D,63,0.11,0.40,0.51,krugto01
Travis Boyd,C,82,0.18,0.23,0.41,boydtr01
Travis Dermott,D,11,0.09,0.00,0.09,dermotr01
Travis Hamonic,D,75,0.08,0.20,0.28,hamontr01
Travis Konecny,C,60,0.52,0.50,1.02,konectr01
Travis Sanheim,D,81,0.09,0.20,0.28,sanhetr01
Trent Frederic,C,79,0.22,0.18,0.39,fredetr01
Trevor Lewis,C,82,0.11,0.13,0.24,lewistr01
Trevor Moore,LW,59,0.17,0.32,0.49,mooretr01
Trevor van Riemsdyk,D,75,0.09,0.21,0.31,vanritr01
Trevor Zegras,C,81,0.28,0.52,0.80,zegratr01
Trey Fix-Wolansky,RW,9,0.11,0.00,0.11,fixwotr01
Tristan Jarry,G,47,0.00,0.04,0.04,jarrytr01
Tristen Robins,RW,3,0.00,0.00,0.00,robintr01
Troy Stecher,D,81,0.04,0.14,0.17,stechtr01
Troy Terry,C/RW,70,0.33,0.54,0.87,terrytr01
Tucker Poolman,D,3,0.00,0.33,0.33,poolmtu01
Ty Dellandrea,C,82,0.11,0.23,0.34,dellaty01
Ty Smith,D,9,0.11,0.33,0.44,smithty01
Tyce Thompson,RW,2,0.00,0.00,0.00,thompty01
Tyler Angle,C,2,0.50,0.00,0.50,anglety01
Tyler Benson,LW,2,0.00,0.00,0.00,bensoty01
Tyler Bertuzzi,LW,50,0.16,0.44,0.60,bertuty01
Tyler Johnson,C,56,0.21,0.36,0.57,johnsty01
Tyler Kleven,D,8,0.00,0.25,0.25,klevety01
Tyler Motte,C,62,0.13,0.18,0.31,mottety01
Tyler Myers,D,78,0.01,0.21,0.22,myersty01
Tyler Pitlick,C,61,0.11,0.15,0.26,pitlity01
Tyler Seguin,C,76,0.28,0.38,0.66,seguity01
Tyler Toffoli,C,82,0.41,0.48,0.89,toffoty01
Tyler Tucker,D,26,0.04,0.12,0.15,tuckety01
Tyson Barrie,D,85,0.15,0.49,0.65,barrity01
Tyson Foerster,RW,8,0.38,0.50,0.88,foersty01
Tyson Jost,C,71,0.10,0.25,0.35,jostty01
Ukko-Pekka Luukkonen,G,33,0.00,0.03,0.03,luukkuk01
Urho Vaakanainen,D,23,0.00,0.09,0.09,vaakaur01
Valeri Nichushkin,RW,53,0.32,0.57,0.89,nichuva01
Vasily Podkolzin,RW,39,0.10,0.08,0.18,podkova01
Victor Hedman,D,76,0.12,0.53,0.64,hedmavi01
Victor Mete,D,11,0.00,0.18,0.18,metevi01
Victor Olofsson,RW,75,0.37,0.16,0.53,olofsvi01
Victor Söderström,D,30,0.00,0.30,0.30,sodervi01
Viktor Arvidsson,LW,77,0.34,0.43,0.77,arvidvi01
Ville Heinola,D,10,0.00,0.10,0.10,heinovi01
Ville Husso,G,56,0.00,0.00,0.00,hussovi01
Vince Dunn,D,81,0.17,0.62,0.79,dunnvi02
Vincent Desharnais,D,36,0.00,0.14,0.14,deshavi01
Vincent Iorio,D,3,0.00,0.33,0.33,ioriovi01
Vincent Trocheck,C,82,0.27,0.51,0.78,trochvi01
Vinni Lettieri,C,1,0.00,0.00,0.00,lettivi01
Vinnie Hinostroza,C,26,0.08,0.35,0.42,hinosvi01
Vitali Kravtsov,RW,44,0.09,0.09,0.18,kravtvi01
Vítek Vaněček,G,52,0.00,0.06,0.06,vanecvi01
Vladimir Tarasenko,RW,69,0.26,0.46,0.72,tarasvl01
Vladislav Gavrikov,D,72,0.08,0.18,0.26,gavrivl01
Vladislav Kolyachonok,D,2,0.00,0.00,0.00,kolyavl01
Vladislav Namestnikov,C,77,0.10,0.22,0.32,namesvl01
Wade Allison,RW,60,0.15,0.10,0.25,alliswa01
Walker Duehr,F,27,0.26,0.15,0.41,duehrwa01
Warren Foegele,LW,67,0.19,0.22,0.42,foegewa01
Wayne Simmonds,RW,18,0.00,0.11,0.11,simmowa01
William Bitten,C,4,0.00,0.25,0.25,bittewi01
William Borgen,D,82,0.04,0.21,0.24,borgewi01
William Carrier,LW,56,0.29,0.16,0.45,carriwi01
William Cuylle,LW,4,0.00,0.00,0.00,cuyllwi01
William Dufour,RW,1,0.00,0.00,0.00,dufouwi01
William Eklund,LW,8,0.25,0.13,0.38,eklunwi01
William Karlsson,C,82,0.17,0.48,0.65,karlswi01
William Lockwood,RW,13,0.00,0.08,0.08,lockwwi01
William Nylander,C,82,0.49,0.57,1.06,nylanwi01
Wyatt Johnston,C,82,0.29,0.21,0.50,johnswy01
Wyatt Kaiser,D,9,0.00,0.33,0.33,kaisewy01
Yakov Trenin,C,77,0.16,0.16,0.31,treniya01
Yanni Gourde,C,81,0.17,0.42,0.59,gourdya01
Yaroslav Askarov,G,1,0.00,0.00,0.00,askarya01
Yegor Chinakhov,RW,30,0.13,0.30,0.43,chinaye01
Yegor Sharangovich,C,75,0.17,0.23,0.40,sharaye01
Yegor Zamula,D,14,0.00,0.29,0.29,zamulye01
Zac Dalpe,RW,14,0.14,0.14,0.29,dalpeza01
Zach Aston-Reese,C,77,0.13,0.05,0.18,astonza01
Zach Bogosian,D,46,0.02,0.09,0.11,bogosza01
Zach Hyman,LW,79,0.46,0.59,1.05,hymanza01
Zach Parise,LW,82,0.26,0.16,0.41,parisza01
Zach Sanford,LW,16,0.13,0.06,0.19,sanfoza01
Zach Werenski,D,13,0.23,0.38,0.62,werenza01
Zach Whitecloud,D,59,0.08,0.12,0.20,whiteza01
Zachary Jones,D,16,0.06,0.06,0.13,jonesza01
Zack Kassian,RW,51,0.04,0.00,0.04,kassiza01
Zack MacEwen,C,56,0.07,0.11,0.18,macewza01
Zemgus Girgensons,C,80,0.13,0.10,0.23,girgeze01
