Player,Position,GP,GPG,APG,PPG,PlayerID
Tomáš Hertl,C,82,0.16,0.22,0.38,hertlto01
Tomáš Jurčo,RW,63,0.05,0.24,0.29,jurcoto01
Tomáš Kopecký,RW,64,0.03,0.09,0.13,kopecto01
Tomáš Plekanec,C,82,0.32,0.41,0.73,plekato01
Tomáš Tatar,C,82,0.35,0.33,0.68,tatarto01
Tomáš Vincour,C,7,0.00,0.14,0.14,vincoto01
Tommy Wingels,C,75,0.20,0.28,0.48,wingeto01
Torey Krug,D,78,0.15,0.35,0.50,krugto01
Torrey Mitchell,C,65,0.09,0.12,0.22,mitchto01
Travis Hamonic,D,71,0.07,0.39,0.46,hamontr01
Travis Moen,LW,44,0.07,0.14,0.20,moentr01
Travis Morin,C,6,0.00,0.00,0.00,morintr01
Travis Zajac,C,74,0.15,0.19,0.34,zajactr01
Trevor Daley,D,68,0.24,0.32,0.56,daleytr01
Trevor Lewis,C,73,0.12,0.22,0.34,lewistr01
Trevor Smith,C,54,0.04,0.06,0.09,smithtr01
Trevor van Riemsdyk,D,18,0.00,0.06,0.06,vanritr01
Troy Bodie,RW,5,0.00,0.00,0.00,bodietr01
Troy Brouwer,RW,82,0.26,0.27,0.52,brouwtr01
Troy Grosenick,G,2,0.00,0.00,0.00,grosetr01
Tuomo Ruutu,RW,77,0.09,0.08,0.17,ruututu01
Tuukka Rask,G,70,0.00,0.00,0.00,rasktu01
Ty Rattie,RW,11,0.00,0.18,0.18,rattity01
Tye McGinn,LW,51,0.04,0.10,0.14,mcginty01
Tyler Bozak,C,82,0.28,0.32,0.60,bozakty01
Tyler Bunz,G,1,0.00,0.00,0.00,bunzty01
Tyler Ennis,C,78,0.26,0.33,0.59,ennisty01
Tyler Gaudet,C,2,0.00,0.00,0.00,gaudety01
Tyler Graovac,C,3,0.00,0.00,0.00,graovty01
Tyler Johnson,C,77,0.38,0.56,0.94,johnsty01
Tyler Kennedy,C,38,0.16,0.21,0.37,kennety01
Tyler Myers,D,71,0.10,0.30,0.39,myersty01
Tyler Pitlick,RW,17,0.12,0.00,0.12,pitlity01
Tyler Seguin,C,71,0.52,0.56,1.08,seguity01
Tyler Toffoli,C,76,0.30,0.34,0.64,toffoty01
Tyler Wotherspoon,D,1,0.00,0.00,0.00,wothety01
Tyson Barrie,D,80,0.15,0.51,0.66,barrity01
Tyson Strachan,D,46,0.00,0.11,0.11,stracty01
Valeri Nichushkin,RW,8,0.00,0.13,0.13,nichuva01
Valtteri Filppula,C,82,0.15,0.44,0.59,filppva01
Vernon Fiddler,C,80,0.16,0.20,0.36,fiddlve01
Victor Bartley,D,37,0.00,0.27,0.27,bartlvi01
Victor Hedman,D,59,0.17,0.47,0.64,hedmavi01
Victor Rask,C,80,0.14,0.28,0.41,raskvi01
Viktor Arvidsson,LW,6,0.00,0.00,0.00,arvidvi01
Viktor Fasth,G,26,0.00,0.00,0.00,fasthvi01
Viktor Stålberg,LW,25,0.08,0.32,0.40,stalbvi01
Vincent Lecavalier,C,57,0.14,0.21,0.35,lecavvi01
Vincent Trocheck,C,50,0.14,0.30,0.44,trochvi01
Vladimir Tarasenko,RW,77,0.48,0.47,0.95,tarasvl01
Vladislav Namestnikov,C,43,0.21,0.16,0.37,namesvl01
Wayne Simmonds,RW,75,0.37,0.29,0.67,simmowa01
Will Acton,C,3,0.00,0.00,0.00,actonwi01
William Karlsson,C,21,0.14,0.10,0.24,karlswi01
Willie Mitchell,D,66,0.05,0.08,0.12,mitchwi01
Xavier Ouellet,D,21,0.10,0.05,0.14,ouellxa01
Yannick Weber,D,65,0.17,0.15,0.32,weberya01
Zac Dalpe,C,21,0.05,0.10,0.14,dalpeza01
Zac Rinaldo,C,58,0.02,0.09,0.10,rinalza01
Zach Bogosian,D,62,0.05,0.27,0.32,bogosza01
Zach Boychuk,LW,31,0.10,0.10,0.19,boychza01
Zach Parise,LW,74,0.45,0.39,0.84,parisza01
Zach Redmond,D,59,0.08,0.25,0.34,redmoza01
Zach Sill,C,63,0.02,0.05,0.06,sillza01
Zach Trotman,D,27,0.04,0.15,0.19,trotmza01
Zack Kassian,RW,42,0.24,0.14,0.38,kassiza01
Zack Smith,C,37,0.05,0.03,0.08,smithza01
Zbyněk Michálek,D,68,0.06,0.12,0.18,michazb01
Zdeno Chára,D,63,0.13,0.19,0.32,charazd01
Zemgus Girgensons,C,61,0.25,0.25,0.49,girgeze01
