Player,Position,GP,GPG,APG,PPG,PlayerID
Wayne Simmonds,RW,45,0.33,0.38,0.71,simmowa01
Wojtek Wolski,LW,27,0.15,0.19,0.33,wolskwo01
Yann Danis,G,3,0.00,0.00,0.00,danisya01
Yannick Weber,D,6,0.00,0.33,0.33,weberya01
Zac Dalpe,C,10,0.10,0.20,0.30,dalpeza01
Zac Rinaldo,C,32,0.09,0.06,0.16,rinalza01
Zach Bogosian,D,33,0.15,0.27,0.42,bogosza01
Zach Boychuk,C,13,0.08,0.08,0.15,boychza01
Zach Parise,C,48,0.38,0.42,0.79,parisza01
Zach Redmond,D,8,0.13,0.38,0.50,redmoza01
Zack Kassian,RW,39,0.18,0.10,0.28,kassiza01
Zack Smith,C,48,0.08,0.23,0.31,smithza01
Zbyněk Michálek,D,34,0.00,0.06,0.06,michazb01
Zdeno Chára,D,48,0.15,0.25,0.40,charazd01
Zenon Konopka,C,37,0.00,0.00,0.00,konopze01
