Player,Position,GP,GPG,APG,PPG,PlayerID
Tomáš Hyka,RW,10,0.10,0.20,0.30,hykato01
Tomáš Jurčo,RW,29,0.21,0.14,0.34,jurcoto01
Tomáš Nosek,C,67,0.10,0.12,0.22,nosekto01
Tomáš Plekanec,C,77,0.08,0.26,0.34,plekato01
Tomáš Tatar,C,82,0.24,0.17,0.41,tatarto01
Tommy Wingels,C,75,0.12,0.11,0.23,wingeto01
Tony DeAngelo,D,32,0.00,0.25,0.25,deangan01
Torey Krug,D,76,0.18,0.59,0.78,krugto01
Torrey Mitchell,C,60,0.10,0.08,0.18,mitchto01
Travis Boyd,C,8,0.00,0.13,0.13,boydtr01
Travis Dermott,D,37,0.03,0.32,0.35,dermotr01
Travis Hamonic,D,74,0.01,0.14,0.15,hamontr01
Travis Konecny,C,81,0.30,0.28,0.58,konectr01
Travis Sanheim,D,49,0.04,0.16,0.20,sanhetr01
Travis Zajac,C,63,0.19,0.22,0.41,zajactr01
Trevor Carrick,D,1,0.00,0.00,0.00,carritr01
Trevor Daley,D,77,0.12,0.09,0.21,daleytr01
Trevor Lewis,C,68,0.21,0.18,0.38,lewistr01
Trevor Murphy,D,8,0.13,0.25,0.38,murphtr01
Trevor van Riemsdyk,D,79,0.04,0.16,0.20,vanritr01
Tristan Jarry,G,26,0.00,0.08,0.08,jarrytr01
Troy Brouwer,RW,76,0.08,0.21,0.29,brouwtr01
Troy Stecher,D,68,0.01,0.15,0.16,stechtr01
Troy Terry,C/RW,2,0.00,0.00,0.00,terrytr01
Tucker Poolman,D,24,0.04,0.04,0.08,poolmtu01
Tuukka Rask,G,54,0.00,0.04,0.04,rasktu01
Ty Rattie,RW,14,0.36,0.29,0.64,rattity01
Tyler Bertuzzi,LW,48,0.15,0.35,0.50,bertuty01
Tyler Bozak,C,81,0.14,0.40,0.53,bozakty01
Tyler Ennis,C,73,0.11,0.19,0.30,ennisty01
Tyler Graovac,C,5,0.00,0.00,0.00,graovty01
Tyler Johnson,C,81,0.26,0.36,0.62,johnsty01
Tyler Motte,C,46,0.11,0.04,0.15,mottety01
Tyler Myers,D,82,0.07,0.37,0.44,myersty01
Tyler Pitlick,C,80,0.18,0.16,0.34,pitlity01
Tyler Seguin,C,82,0.49,0.46,0.95,seguity01
Tyler Toffoli,C,82,0.29,0.28,0.57,toffoty01
Tyrell Goulbourne,LW,9,0.00,0.00,0.00,goulbty01
Tyson Barrie,D,68,0.21,0.63,0.84,barrity01
Tyson Jost,C,65,0.18,0.15,0.34,jostty01
Vadim Shipachyov,LW,3,0.33,0.00,0.33,shipava01
Valentin Zykov,LW,10,0.30,0.40,0.70,zykovva01
Valtteri Filppula,C,81,0.14,0.27,0.41,filppva01
Victor Antipin,D,47,0.00,0.21,0.21,antipvi01
Victor Ejdsell,C,6,0.00,0.17,0.17,ejdsevi01
Victor Hedman,D,77,0.22,0.60,0.82,hedmavi01
Victor Mete,D,49,0.00,0.14,0.14,metevi01
Victor Rask,C,71,0.20,0.24,0.44,raskvi01
Viktor Arvidsson,LW,78,0.37,0.41,0.78,arvidvi01
Vince Dunn,D,75,0.07,0.25,0.32,dunnvi02
Vincent Trocheck,C,82,0.38,0.54,0.91,trochvi01
Vinni Lettieri,C,19,0.05,0.21,0.26,lettivi01
Vinnie Hinostroza,C,50,0.14,0.36,0.50,hinosvi01
Vladimír Sobotka,C,81,0.14,0.25,0.38,sobotvl01
Vladimir Tarasenko,RW,80,0.41,0.41,0.83,tarasvl01
Vladislav Kamenev,LW,3,0.00,0.00,0.00,kamenvl01
Vladislav Namestnikov,C,81,0.27,0.32,0.59,namesvl01
Wade Megan,C,1,0.00,0.00,0.00,meganwa01
Warren Foegele,LW,2,1.00,0.50,1.50,foegewa01
Wayne Simmonds,RW,75,0.32,0.29,0.61,simmowa01
Will Butcher,D,81,0.06,0.48,0.54,butchwi01
Will O'Neill,D,1,0.00,0.00,0.00,oneilwi01
William Carrier,LW,37,0.03,0.05,0.08,carriwi01
William Karlsson,C,82,0.52,0.43,0.95,karlswi01
William Nylander,C,82,0.24,0.50,0.74,nylanwi01
Xavier Ouellet,D,45,0.00,0.16,0.16,ouellxa01
Yanni Gourde,C,82,0.30,0.48,0.78,gourdya01
Yannick Weber,D,47,0.04,0.06,0.11,weberya01
Yohann Auvitu,D,33,0.09,0.18,0.27,auvityo01
Zac Dalpe,RW,12,0.00,0.00,0.00,dalpeza01
Zac Rinaldo,C,53,0.09,0.04,0.13,rinalza01
Zach Aston-Reese,C,16,0.25,0.13,0.38,astonza01
Zach Bogosian,D,18,0.00,0.06,0.06,bogosza01
Zach Hyman,C,82,0.18,0.30,0.49,hymanza01
Zach Parise,LW,42,0.36,0.21,0.57,parisza01
Zach Redmond,D,3,0.00,0.00,0.00,redmoza01
Zach Trotman,D,3,0.00,0.00,0.00,trotmza01
Zach Werenski,D,77,0.21,0.27,0.48,werenza01
Zach Whitecloud,D,1,0.00,0.00,0.00,whiteza01
Zack Kassian,RW,74,0.09,0.16,0.26,kassiza01
Zack Mitchell,RW,23,0.13,0.09,0.22,mitchza01
Zack Smith,C,68,0.07,0.21,0.28,smithza01
Zdeno Chára,D,73,0.10,0.23,0.33,charazd01
Zemgus Girgensons,C,71,0.10,0.11,0.21,girgeze01
