Player,Position,GP,GPG,APG,PPG,PlayerID
Troy Brouwer,RW,10,0.00,0.00,0.00,brouwtr01
Tuomas Pihlman,LW,2,0.00,0.00,0.00,pihlmtu01
Tuomo Ruutu,C,71,0.24,0.30,0.54,ruututu01
Ty Conklin,G,16,0.00,0.00,0.00,conklty01
Tyler Arnason,C,82,0.20,0.40,0.60,arnasty01
Tyler Bouck,LW,6,0.00,0.00,0.00,bouckty01
Václav Prospal,C,82,0.17,0.50,0.67,prospva01
Valtteri Filppula,C,73,0.14,0.10,0.23,filppva01
Vernon Fiddler,C,72,0.15,0.21,0.36,fiddlve01
Vesa Toskala,G,38,0.00,0.08,0.08,toskave01
Viktor Kozlov,C,81,0.31,0.32,0.63,kozlovi01
Ville Nieminen,LW,44,0.02,0.02,0.05,niemivi01
Ville Peltonen,LW,72,0.24,0.28,0.51,peltovi01
Vincent Lecavalier,C,82,0.63,0.68,1.32,lecavvi01
Vitaly Vishnevski,D,67,0.04,0.15,0.19,vishnvi01
Vojtěch Polák,LW,2,0.00,0.00,0.00,polakvo01
Vyacheslav Kozlov,LW,81,0.35,0.64,0.99,kozlovy01
Wade Belak,D,65,0.00,0.05,0.05,belakwa01
Wade Brookbank,D,7,0.14,0.00,0.14,brookwa01
Wade Dubielewicz,G,8,0.00,0.00,0.00,dubiewa01
Wade Redden,D,64,0.11,0.45,0.56,reddewa01
Wayne Primeau,C,78,0.13,0.15,0.28,primewa01
Wes Walz,C,62,0.15,0.24,0.39,walzwe01
Willie Mitchell,D,62,0.02,0.16,0.18,mitchwi01
Wojtek Wolski,LW,76,0.29,0.37,0.66,wolskwo01
Wyatt Smith,C,61,0.05,0.05,0.10,smithwy01
Yan Stastny,C,21,0.00,0.10,0.10,stastya01
Yanic Perreault,C,66,0.32,0.26,0.58,perreya01
Yanick Lehoux,C,7,0.14,0.29,0.43,lehouya01
Yannick Tremblay,D,12,0.08,0.17,0.25,trembya01
Yutaka Fukufuji,G,4,0.00,0.00,0.00,fukufyu01
Zach Parise,LW,82,0.38,0.38,0.76,parisza01
Zack Stortini,RW,29,0.03,0.00,0.03,stortza01
Zbyněk Michálek,D,82,0.05,0.29,0.34,michazb01
Zdeno Chára,D,80,0.14,0.40,0.54,charazd01
Zenon Konopka,C,6,0.00,0.00,0.00,konopze01
