,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
349,Frederik Gauthier,20,TOR,C,7,0,0.00,0.14,0.14,0.04,0.00,0.43,0,1,1,0,3,0,8,0,-5,1.5,3.6,-2.1,-0.2,-0.1,-0.3,0,,,,gauthfr01
350,Fredrik Claesson,23,OTT,D,16,1,0.00,0.13,0.13,0.04,0.13,0.94,0,2,2,1,7,0,14,1,-6,10.0,9.8,0.2,-0.2,-0.1,-0.2,0,,,,claesfr01
351,Gabriel Bourque,25,NSH,RW,22,1,0.05,0.14,0.18,0.06,0.82,1.14,1,3,4,1,9,0,14,5,0,8.2,6.7,1.5,-0.2,0.3,0.1,0,,,,bourqga01
352,Gabriel Landeskog,23,COL,LW,75,19,0.27,0.44,0.71,0.26,0.92,2.25,23,37,60,23,76,24,71,14,-5,41.6,47.2,-5.6,4.1,1.4,5.6,3,1,2,33.3,landega01
353,Garnet Hathaway,24,CGY,RW,14,1,0.00,0.21,0.21,0.06,2.21,0.79,0,3,3,1,6,1,7,1,-1,4.9,4.1,0.8,-0.1,0.1,0.0,0,,,,hathaga01
354,Garret Sparks,22,TOR,G,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,30,7,49,11,0,28.7,30.6,0.0,0.0,0.0,1.5,0,,,,sparkga01
355,Garrett Wilson,24,FLA,LW,29,0,0.00,0.00,0.00,0.00,0.83,0.97,0,0,0,0,3,0,6,0,-3,7.8,8.5,-0.7,-0.8,0.1,-0.6,0,,,,wilsoga01
356,Greg McKegg,23,FLA,C,15,1,0.13,0.00,0.13,0.07,0.13,0.93,2,0,2,1,3,0,3,1,1,3.8,4.3,-0.5,0.1,0.2,0.3,0,,,,mckeggr01
357,Greg Pateryn,25,MTL,D,38,2,0.03,0.16,0.18,0.06,1.29,0.84,1,7,8,2,18,0,34,8,-8,18.1,20.5,-2.5,0.1,0.7,0.8,0,,,,patergr01
358,Gregory Campbell,32,CBJ,C,82,4,0.04,0.10,0.13,0.05,0.95,0.71,3,9,12,4,18,0,42,18,-6,23.7,26.7,-2.9,-0.8,0.7,-0.2,0,,,,campbgr01
359,Griffin Reinhart,22,EDM,D,29,0,0.00,0.03,0.03,0.01,0.69,0.83,0,1,1,0,15,0,23,2,-6,21.3,22.5,-1.2,-0.5,0.7,0.2,0,,,,reinhgr01
360,Gustav Nyquist,26,DET,RW,82,16,0.21,0.32,0.52,0.20,0.41,1.96,19,29,48,18,67,23,47,0,-2,43.3,36.0,7.3,3.3,1.4,4.7,5,0,5,0.0,nyquigu01
361,Gustav Olofsson,21,MIN,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,0,0.9,0.3,0.6,0.0,0.0,0.0,0,,,,olofsgu01
362,Hampus Lindholm,22,ANA,D,80,10,0.13,0.23,0.35,0.13,0.50,1.86,11,20,31,11,74,20,59,12,7,62.5,47.0,15.5,2.1,5.2,7.3,0,,,,lindhha01
363,Harry Zolnierczyk,28,ANA,LW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.4,0.2,0.2,0.0,0.0,-0.1,0,,,,zolniha01
364,Henrik Lundqvist,33,NYR,G,65,1,0.00,0.06,0.06,0.02,0.06,0.00,0,4,4,1,167,32,156,46,0,125.8,136.5,0.0,0.0,0.0,12.6,0,,,,lundqhe01
365,Henrik Sedin,35,VAN,C,74,18,0.15,0.59,0.74,0.24,0.32,1.34,12,49,61,20,73,27,48,2,0,44.4,43.4,0.9,3.6,1.7,5.4,0,,,,sedinhe01
366,Henrik Zetterberg,35,DET,C,82,17,0.16,0.45,0.61,0.21,0.29,2.61,15,41,56,19,83,33,64,0,-15,58.0,53.9,4.1,2.7,1.2,3.9,1,0,1,0.0,zettehe01
367,Hudson Fasching,20,BUF,RW,7,1,0.14,0.14,0.29,0.12,0.57,1.29,1,1,2,1,4,0,2,0,2,2.7,2.0,0.7,0.1,0.2,0.3,0,,,,faschhu01
368,Hunter Shinkaruk,21,TOT,C,8,1,0.25,0.13,0.38,0.17,0.25,1.50,2,1,3,1,6,5,5,0,-4,4.6,3.2,1.5,0.2,-0.1,0.2,0,,,,shinkhu01
368,Hunter Shinkaruk,21,CGY,C,7,1,0.29,0.14,0.43,0.19,0.29,1.71,2,1,3,1,6,5,5,0,-4,4.6,3.0,1.6,0.2,-0.1,0.2,0,,,,shinkhu01
368,Hunter Shinkaruk,21,VAN,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.2,-0.2,0.0,0.0,0.0,0,,,,shinkhu01
369,Ian Cole,26,PIT,D,70,3,0.00,0.17,0.17,0.05,0.84,1.03,0,13,13,4,38,2,51,11,-3,43.5,38.0,5.5,-0.2,2.0,1.8,0,,,,coleia01
370,Iiro Pakarinen,24,EDM,RW,63,5,0.08,0.13,0.21,0.08,0.13,1.21,6,9,15,6,18,4,30,7,-10,19.4,24.4,-5.0,0.1,0.4,0.5,0,,,,pakarii01
371,J.C. Lipon,22,WPG,RW,9,0,0.00,0.11,0.11,0.03,0.56,0.44,0,1,1,0,1,0,1,0,0,2.4,3.2,-0.7,-0.1,0.1,0.0,0,,,,liponj.01
372,J.T. Brown,25,TBL,RW,78,8,0.10,0.18,0.28,0.11,0.76,1.79,9,16,25,9,39,0,32,9,16,33.8,31.5,2.3,0.5,1.9,2.4,0,,,,brownjt01
373,J.T. Miller,22,NYR,C,82,18,0.27,0.26,0.52,0.22,0.56,1.65,25,23,48,20,61,7,44,0,10,40.8,45.6,-4.7,4.0,1.5,5.5,0,,,,millejt01
374,Jaccob Slavin,21,CAR,D,63,6,0.03,0.29,0.32,0.10,0.13,1.33,2,20,22,7,47,4,50,8,1,49.2,40.9,8.3,0.8,3.7,4.5,2,1,1,50.0,slavija01
375,Jack Eichel,19,BUF,C,81,22,0.30,0.40,0.69,0.27,0.27,2.94,27,36,63,25,79,29,67,1,-16,46.4,55.0,-8.5,4.9,1.4,6.3,6,1,5,16.7,eicheja01
376,Jack Johnson,29,CBJ,D,60,5,0.10,0.13,0.23,0.09,0.42,1.43,7,9,16,6,50,10,79,23,-16,48.4,51.5,-3.1,0.4,1.5,2.0,0,,,,johnsja02
377,Jack Skille,28,COL,RW,74,6,0.11,0.08,0.19,0.08,0.15,1.43,9,7,16,7,20,0,27,4,-4,19.4,27.2,-7.8,0.6,0.6,1.2,0,,,,skillja01
378,Jacob de La Rose,20,MTL,LW,22,0,0.00,0.05,0.05,0.01,0.27,0.91,0,1,1,0,6,0,17,5,-6,6.6,10.2,-3.6,-0.7,0.1,-0.6,0,,,,delarja01
379,Jacob Josefson,24,NJD,C,58,5,0.07,0.17,0.24,0.09,0.34,1.48,4,11,15,5,29,23,39,12,-21,19.4,20.6,-1.3,-0.4,0.5,0.0,7,3,4,42.9,josefja01
380,Jacob Markström,26,VAN,G,33,1,0.00,0.06,0.06,0.02,0.12,0.00,0,2,2,1,59,13,84,16,0,50.2,67.7,0.0,0.0,0.0,5.9,0,,,,marksja02
381,Jacob Trouba,21,WPG,D,81,7,0.07,0.19,0.26,0.09,0.77,1.64,7,17,24,8,72,7,84,30,10,65.4,52.8,12.6,0.8,4.1,4.9,0,,,,troubja01
382,Jaden Schwartz,23,STL,LW,33,8,0.24,0.42,0.67,0.25,0.24,1.91,9,16,25,9,35,11,18,3,8,18.7,16.0,2.6,1.8,1.0,2.8,1,0,1,0.0,schwaja01
383,Jake Allen,25,STL,G,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,118,29,101,22,0,94.0,80.7,0.0,0.0,0.0,8.2,0,,,,allenja01
384,Jake Gardiner,25,TOR,D,79,10,0.09,0.30,0.39,0.13,0.41,1.54,8,27,35,12,66,17,67,3,-15,57.1,61.0,-3.9,2.2,2.5,4.7,0,,,,gardija01
385,Jake McCabe,22,BUF,D,77,5,0.05,0.13,0.18,0.06,0.66,0.81,4,11,15,5,54,1,56,9,6,48.0,51.3,-3.3,0.2,4.3,4.5,0,,,,mccabja01
386,Jake Muzzin,26,LAK,D,82,13,0.10,0.39,0.49,0.16,0.78,2.48,9,36,45,15,84,20,75,19,7,64.9,51.4,13.4,3.0,4.8,7.8,0,,,,muzzija01
387,Jake Virtanen,19,VAN,RW,55,5,0.13,0.11,0.24,0.10,0.82,1.71,8,7,15,6,27,5,29,0,-7,20.6,22.8,-2.2,0.5,0.5,1.0,1,1,0,100.0,virtaja01
388,Jakob Silfverberg,25,ANA,RW,82,16,0.24,0.23,0.48,0.20,0.39,2.62,23,21,44,18,55,7,57,17,8,50.9,37.9,13.0,2.8,2.2,5.0,7,4,3,57.1,silfvja01
389,Jakub Kindl,28,TOT,D,44,3,0.05,0.14,0.18,0.06,0.41,1.43,2,6,8,3,35,3,21,3,13,28.1,23.3,4.7,0.3,2.5,2.8,0,,,,kindlja01
389,Jakub Kindl,28,DET,D,25,2,0.08,0.16,0.24,0.09,0.56,1.48,2,4,6,2,15,1,13,2,3,13.8,13.5,0.2,0.4,1.2,1.6,0,,,,kindlja01
389,Jakub Kindl,28,FLA,D,19,1,0.00,0.11,0.11,0.03,0.21,1.37,0,2,2,1,20,2,8,1,10,14.3,9.8,4.5,-0.1,1.3,1.2,0,,,,kindlja01
390,Jakub Nakládal,28,CGY,D,27,2,0.07,0.11,0.19,0.07,0.22,1.56,2,3,5,2,14,3,16,0,-5,11.8,10.4,1.4,0.3,0.3,0.6,0,,,,naklaja01
391,Jakub Voráček,26,PHI,RW,73,18,0.15,0.60,0.75,0.24,0.52,2.92,12,49,61,20,79,36,48,0,-5,47.8,41.1,6.7,3.5,1.4,4.9,5,1,4,20.0,voracja01
392,James Neal,28,NSH,RW,82,24,0.38,0.33,0.71,0.30,0.79,3.27,35,30,65,27,100,35,38,0,27,55.4,45.8,9.7,5.8,2.9,8.7,4,1,3,25.0,nealja01
393,James Reimer,27,TOT,G,40,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,86,25,88,25,0,74.1,72.8,0.0,0.0,0.0,7.6,0,,,,reimeja01
393,James Reimer,27,TOR,G,32,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,63,17,75,22,0,56.5,61.0,0.0,0.0,0.0,5.8,0,,,,reimeja01
393,James Reimer,27,SJS,G,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,23,8,13,3,0,17.6,11.9,0.0,0.0,0.0,1.8,0,,,,reimeja01
394,James van Riemsdyk,26,TOR,LW,40,11,0.35,0.38,0.73,0.29,0.15,3.23,16,17,33,13,40,10,27,0,3,27.8,22.7,5.0,2.8,1.0,3.8,2,0,2,0.0,vanrija01
395,James Wisniewski,31,CAR,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,,,,wisnija01
396,Jamie Benn,26,DAL,LW,82,36,0.50,0.59,1.09,0.44,0.78,3.01,46,54,100,40,127,49,86,13,7,63.0,54.5,8.5,10.3,1.7,12.1,3,1,2,33.3,bennja01
397,Jamie McBain,27,LAK,D,44,3,0.05,0.16,0.20,0.07,0.14,0.73,2,8,10,3,24,8,15,1,2,20.2,18.1,2.1,0.6,1.4,1.9,0,,,,mcbaija02
398,Jamie McGinn,27,TOT,LW,84,17,0.26,0.20,0.46,0.20,0.39,1.86,25,18,43,19,66,25,48,0,-7,34.7,33.9,0.8,3.6,1.3,5.0,0,,,,mcginja01
398,Jamie McGinn,27,BUF,LW,63,11,0.22,0.21,0.43,0.18,0.16,1.73,16,14,30,13,48,19,39,0,-10,25.3,24.4,0.9,2.2,0.8,3.0,0,,,,mcginja01
398,Jamie McGinn,27,ANA,LW,21,5,0.38,0.19,0.57,0.26,1.10,2.24,9,4,13,6,18,6,9,0,3,9.5,9.5,0.0,1.4,0.5,1.9,0,,,,mcginja01
399,Jamie Oleksiak,23,DAL,D,19,1,0.00,0.11,0.11,0.03,1.11,0.68,0,2,2,1,6,0,12,1,-5,8.9,6.9,2.0,-0.1,0.0,-0.1,0,,,,oleksja01
400,Jannik Hansen,29,VAN,RW,67,16,0.33,0.24,0.57,0.24,0.48,1.75,25,18,43,19,56,3,50,13,16,36.5,42.5,-6.1,3.7,2.1,5.8,2,0,2,0.0,hanseja01
401,Jared Boll,29,CBJ,RW,30,1,0.03,0.07,0.10,0.04,2.03,0.37,1,2,3,1,5,0,8,0,-3,4.6,7.7,-3.1,-0.1,0.1,0.0,0,,,,bollja01
402,Jared Cowen,25,OTT,D,37,1,0.00,0.11,0.11,0.03,0.43,0.62,0,4,4,1,28,1,37,18,7,17.1,22.1,-5.0,-0.3,1.5,1.2,0,,,,cowenja01
403,Jared McCann,19,VAN,C,69,7,0.13,0.13,0.26,0.11,0.46,1.54,10,10,20,8,28,3,31,0,-6,25.6,40.8,-15.2,0.6,0.9,1.5,3,2,1,66.7,mccanja01
404,Jared Spurgeon,26,MIN,D,77,11,0.14,0.23,0.38,0.14,0.18,1.58,12,20,32,12,88,19,75,16,11,61.4,49.6,11.8,2.3,5.0,7.3,0,,,,spurgja01
405,Jarome Iginla,38,COL,RW,82,18,0.27,0.30,0.57,0.22,0.50,2.22,25,28,53,21,70,30,62,0,-22,37.1,47.7,-10.5,4.0,0.6,4.6,0,,,,iginlja01
406,Jaromír Jágr,43,FLA,RW,79,26,0.34,0.49,0.84,0.32,0.61,1.81,30,44,74,28,91,19,49,0,23,50.5,41.1,9.3,6.9,2.3,9.2,0,,,,jagrja01
407,Jaroslav Halák,30,NYI,G,36,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,83,19,80,10,0,79.2,85.0,0.0,0.0,0.0,6.3,0,,,,halakja01
408,Jarred Tinordi,23,TOT,D,10,0,0.00,0.00,0.00,0.00,1.70,0.30,0,0,0,0,3,0,9,1,-5,3.7,4.9,-1.2,-0.2,-0.1,-0.3,0,,,,tinorja01
408,Jarred Tinordi,23,ARI,D,7,0,0.00,0.00,0.00,0.00,1.71,0.43,0,0,0,0,2,0,5,1,-2,2.5,3.3,-0.8,-0.1,0.0,-0.1,0,,,,tinorja01
408,Jarred Tinordi,23,MTL,D,3,0,0.00,0.00,0.00,0.00,1.67,0.00,0,0,0,0,1,0,4,0,-3,1.2,1.6,-0.4,0.0,-0.2,-0.2,0,,,,tinorja01
409,Jarret Stoll,33,TOT,C,80,4,0.05,0.06,0.11,0.04,0.45,0.61,4,5,9,4,19,0,46,25,-1,21.6,33.2,-11.6,-1.2,1.0,-0.2,0,,,,stollja01
409,Jarret Stoll,33,MIN,C,51,2,0.06,0.06,0.12,0.05,0.31,0.45,3,3,6,2,10,0,33,19,-4,11.0,19.0,-7.9,-0.6,0.5,-0.1,0,,,,stollja01
409,Jarret Stoll,33,NYR,C,29,1,0.03,0.07,0.10,0.04,0.69,0.90,1,2,3,1,9,0,13,6,3,10.6,14.2,-3.6,-0.7,0.5,-0.2,0,,,,stollja01
410,Jason Chimera,36,WSH,LW,82,16,0.24,0.24,0.49,0.20,0.27,2.01,23,22,45,19,52,12,48,7,0,38.8,41.5,-2.8,3.5,1.2,4.7,0,,,,chimeja01
411,Jason Demers,27,DAL,D,62,8,0.11,0.26,0.37,0.13,1.16,1.52,8,18,26,9,59,8,55,20,16,45.6,38.5,7.1,1.8,3.4,5.2,0,,,,demerja01
412,Jason Dickinson,20,DAL,C,1,1,1.00,0.00,1.00,0.55,0.00,2.00,1,0,1,1,1,0,0,0,1,0.5,0.1,0.4,0.2,0.1,0.2,0,,,,dickija01
413,Jason Garrison,31,TBL,D,72,4,0.07,0.08,0.15,0.06,0.25,1.38,6,7,13,5,44,0,63,15,-4,38.0,38.5,-0.5,0.2,2.6,2.8,0,,,,garrija01
414,Jason Kasdorf,23,BUF,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,1,4,1,0,2.6,1.8,0.0,0.0,0.0,0.0,0,,,,kasdoja01
415,Jason Pominville,33,MIN,RW,75,13,0.15,0.33,0.48,0.17,0.16,2.49,12,28,40,14,63,20,33,0,10,47.2,38.7,8.5,1.9,1.9,3.8,1,1,0,100.0,pominja01
416,Jason Spezza,32,DAL,C,75,26,0.44,0.40,0.84,0.35,0.29,2.69,37,34,71,29,89,42,44,0,4,49.6,43.0,6.6,7.5,1.3,8.8,2,1,1,50.0,spezzja01
417,Jason Zucker,24,MIN,LW,71,10,0.18,0.14,0.32,0.14,0.28,2.23,15,11,26,11,39,4,44,5,-4,35.5,35.6,-0.1,1.0,1.1,2.1,0,,,,zuckeja01
418,Jay Beagle,30,WSH,RW,57,7,0.14,0.16,0.30,0.12,0.42,1.30,9,10,19,8,20,0,26,6,0,27.0,26.2,0.7,0.6,0.8,1.4,0,,,,beaglja01
419,Jay Bouwmeester,32,STL,D,72,6,0.04,0.22,0.26,0.08,0.25,1.46,3,18,21,7,50,4,75,25,-4,57.4,59.4,-2.0,0.4,3.5,3.9,0,,,,bouwmja01
420,Jay McClement,32,CAR,C,77,4,0.04,0.10,0.14,0.05,0.31,0.83,3,9,12,4,19,0,56,19,-17,27.2,28.4,-1.2,-0.9,0.5,-0.4,0,,,,mccleja01
421,Jayson Megna,25,NYR,C,6,1,0.17,0.17,0.33,0.14,0.33,1.50,1,1,2,1,2,0,3,0,-1,2.5,2.5,0.0,0.1,0.0,0.2,0,,,,megnaja01
422,Jean-François Bérubé,24,NYI,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,14,3,18,4,0,14.4,17.6,0.0,0.0,0.0,1.2,0,,,,berubje02
423,Jean-Gabriel Pageau,23,OTT,C,82,17,0.23,0.29,0.52,0.21,0.32,1.62,21,27,48,19,62,3,68,26,17,39.6,44.7,-5.2,3.4,1.9,5.3,1,0,1,0.0,pageaje01
424,Jeff Carter,31,LAK,C,77,23,0.31,0.49,0.81,0.30,0.26,3.14,27,42,69,26,89,27,58,14,18,53.9,43.9,10.0,5.7,2.3,8.0,4,0,4,0.0,carteje01
425,Jeff Petry,28,MTL,D,51,6,0.10,0.22,0.31,0.11,0.31,1.92,6,12,18,7,37,7,49,12,-6,34.1,29.9,4.2,1.0,1.8,2.8,0,,,,petryje01
426,Jeff Schultz,29,LAK,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,1,-1,0.5,0.8,-0.3,0.0,0.0,-0.1,0,,,,schulje02
427,Jeff Skinner,23,CAR,LW,82,22,0.34,0.28,0.62,0.26,0.46,3.15,32,26,58,25,71,15,58,0,-2,51.6,48.8,2.8,5.2,1.8,7.0,3,0,3,0.0,skinnje01
428,Jeff Zatkoff,28,PIT,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,22,6,33,4,0,24.7,22.6,0.0,0.0,0.0,2.5,0,,,,zatkoje01
429,Jeremy Welsh,27,STL,C,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0,,,,welshje01
430,Jesper Fast,24,NYR,RW,79,11,0.13,0.25,0.38,0.14,0.23,0.95,11,22,33,12,46,1,61,24,9,38.1,41.9,-3.8,1.3,1.5,2.7,0,,,,fastje01
431,Jhonas Enroth,27,LAK,G,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,33,8,31,10,0,25.6,30.3,0.0,0.0,0.0,2.7,0,,,,enrotjh01
432,Jim O'Brien,27,NJD,C,4,0,0.00,0.00,0.00,0.00,0.50,0.75,0,0,0,0,0,0,4,0,-4,0.8,2.7,-1.9,-0.2,-0.1,-0.2,0,,,,obrieji01
433,Jimmy Hayes,26,BOS,RW,75,11,0.17,0.21,0.39,0.15,0.80,1.69,15,18,33,13,45,12,45,0,-12,39.1,44.0,-4.9,1.8,0.6,2.4,0,,,,hayesji01
434,Jimmy Howard,31,DET,G,37,0,0.00,0.03,0.03,0.01,0.05,0.00,0,1,1,0,78,21,92,21,0,59.8,67.8,0.0,0.0,0.0,4.8,0,,,,howarja02
435,Jiří Hudler,32,TOT,C,72,17,0.22,0.42,0.64,0.23,0.38,1.51,18,34,52,19,68,17,53,0,-1,37.6,36.9,0.6,3.7,1.1,4.8,0,,,,hudleji01
435,Jiří Hudler,32,CGY,C,53,12,0.19,0.47,0.66,0.22,0.32,1.51,11,28,39,14,52,14,40,0,-1,28.1,28.5,-0.3,2.5,0.8,3.3,1,1,0,100.0,hudleji01
435,Jiří Hudler,32,FLA,C,19,5,0.32,0.26,0.58,0.25,0.53,1.53,7,6,13,5,16,3,13,0,0,9.4,8.5,1.0,1.2,0.2,1.5,0,,,,hudleji01
436,Jiří Sekáč,23,TOT,LW,39,2,0.03,0.13,0.15,0.05,0.41,1.26,1,5,6,2,9,3,11,0,-5,14.3,12.0,2.3,-0.5,0.4,-0.1,0,,,,sekacji01
436,Jiří Sekáč,23,ANA,LW,22,1,0.05,0.09,0.14,0.05,0.18,1.32,1,2,3,1,6,3,3,0,0,7.3,6.7,0.6,-0.3,0.4,0.1,0,,,,sekacji01
436,Jiří Sekáč,23,ARI,LW,11,1,0.00,0.18,0.18,0.05,0.91,0.82,0,2,2,1,2,0,6,0,-4,4.0,4.4,-0.4,-0.1,0.0,-0.2,0,,,,sekacji01
436,Jiří Sekáč,23,CHI,LW,6,0,0.00,0.17,0.17,0.05,0.33,1.83,0,1,1,0,1,0,2,0,-1,3.0,0.9,2.1,-0.1,0.0,0.0,0,,,,sekacji01
437,Jiří Tlustý,27,NJD,LW,30,2,0.07,0.07,0.13,0.06,0.20,1.27,2,2,4,2,12,5,9,1,-1,11.1,13.9,-2.8,-0.5,0.6,0.1,0,,,,tlustji01
438,Joakim Andersson,26,DET,C,29,1,0.03,0.07,0.10,0.04,0.21,0.59,1,2,3,1,5,0,11,7,1,7.3,7.8,-0.6,-0.3,0.3,0.1,0,,,,anderjo03
439,Joakim Nordström,23,CAR,LW,71,9,0.14,0.20,0.34,0.13,0.17,1.14,11,16,27,10,35,0,41,7,1,31.5,38.5,-7.0,0.8,1.6,2.3,1,0,1,0.0,nordsjo02
440,Joe Colborne,26,CGY,C,73,17,0.26,0.34,0.60,0.23,0.37,1.37,21,28,49,19,63,14,63,6,-9,40.7,39.8,0.9,3.9,0.7,4.6,4,3,1,75.0,colbojo01
441,Joe Pavelski,31,SJS,C,82,31,0.46,0.49,0.95,0.38,0.37,2.73,43,45,88,36,125,48,59,7,25,63.8,45.3,18.4,8.4,3.0,11.5,6,3,3,50.0,paveljo01
442,Joe Thornton,36,SJS,C,82,27,0.23,0.77,1.00,0.33,0.66,1.48,21,71,92,31,123,48,52,2,25,62.2,40.5,21.7,7.1,2.9,10.0,0,,,,thornjo01
443,Joe Vitale,30,ARI,C,1,0,0.00,0.00,0.00,0.00,5.00,1.00,0,0,0,0,1,0,0,0,1,0.4,0.3,0.1,0.0,0.0,0.0,0,,,,vitaljo01
444,Joel Armia,22,WPG,RW,43,4,0.09,0.14,0.23,0.09,0.28,1.21,4,7,11,4,18,0,20,4,2,19.3,15.2,4.1,0.1,0.6,0.8,0,,,,armiajo01
445,Joel Edmundson,22,STL,D,67,3,0.01,0.12,0.13,0.04,0.94,1.34,1,9,10,3,30,0,33,3,0,32.7,38.0,-5.3,-0.1,2.3,2.2,0,,,,edmunjo01
446,Joel Hanley,24,MTL,D,10,2,0.00,0.60,0.60,0.16,0.00,1.00,0,7,7,2,8,0,10,2,0,4.8,5.2,-0.4,0.5,0.3,0.8,0,,,,hanlejo01
447,Joel Vermin,23,TBL,RW,6,0,0.00,0.17,0.17,0.05,0.00,0.17,0,1,1,0,2,0,1,0,1,1.1,1.0,0.1,0.0,0.1,0.1,0,,,,vermijo01
448,Joel Ward,35,SJS,RW,79,17,0.27,0.28,0.54,0.22,0.35,1.75,24,25,49,20,64,23,75,19,-15,50.5,40.1,10.4,3.4,1.0,4.4,0,,,,wardjo02
449,Joffrey Lupul,32,TOR,LW,46,7,0.24,0.07,0.30,0.14,0.26,2.22,12,3,15,7,29,11,28,0,-10,21.7,23.9,-2.2,0.9,0.4,1.3,7,1,6,14.3,lupuljo01
450,Johan Franzén,36,DET,RW,2,0,0.00,0.50,0.50,0.14,1.00,1.50,0,1,1,0,1,1,0,0,0,0.7,0.7,0.0,0.0,0.0,0.1,0,,,,franzjo01
451,Johan Larsson,23,BUF,LW,74,7,0.14,0.09,0.23,0.10,0.36,1.28,11,8,19,8,40,12,35,3,-4,33.3,36.9,-3.6,0.0,1.3,1.4,0,,,,larssjo02
452,John Carlson,26,WSH,D,56,13,0.14,0.55,0.70,0.23,0.25,2.21,9,35,44,14,76,25,44,9,16,45.9,39.5,6.4,3.6,4.1,7.7,0,,,,carlsjo01
453,John Gibson,22,ANA,G,40,0,0.00,0.03,0.03,0.01,0.05,0.00,0,1,1,0,91,23,79,13,0,76.6,61.2,0.0,0.0,0.0,6.5,0,,,,gibsojo02
454,John Klingberg,23,DAL,D,76,19,0.13,0.63,0.76,0.25,0.39,2.25,11,54,65,21,132,42,70,1,22,76.8,62.5,14.3,5.6,4.6,10.2,1,0,1,0.0,klingjo01
455,John McCarthy,29,SJS,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.4,-0.4,0.0,0.0,0.0,0,,,,mccarjo01
456,John McFarland,23,FLA,LW,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,1,0,-1,0.5,1.0,-0.4,-0.1,0.0,-0.1,0,,,,mcfarjo01
457,John Mitchell,31,COL,C,71,8,0.14,0.15,0.30,0.12,0.73,1.42,11,12,23,9,32,4,53,18,-7,27.5,39.7,-12.1,0.4,1.0,1.4,0,,,,mitchjo01
458,John Moore,25,NJD,D,73,6,0.05,0.21,0.26,0.09,0.38,1.45,4,17,21,7,50,10,63,12,-12,42.6,53.3,-10.7,0.8,3.2,4.0,0,,,,moorejo01
459,John Ramage,24,CBJ,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,-2,0.3,0.9,-0.7,0.0,-0.1,-0.2,0,,,,ramagjo01
460,John Scott,33,TOT,LW,12,0,0.00,0.08,0.08,0.02,2.25,0.50,0,1,1,0,1,0,2,0,-1,2.6,1.3,1.3,-0.1,0.0,-0.1,0,,,,scottjo01
460,John Scott,33,ARI,LW,11,0,0.00,0.09,0.09,0.02,2.27,0.55,0,1,1,0,1,0,1,0,0,2.3,0.9,1.3,-0.1,0.1,0.0,0,,,,scottjo01
460,John Scott,33,MTL,LW,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,1,0,-1,0.3,0.3,-0.1,0.0,0.0,-0.1,0,,,,scottjo01
461,John Tavares,25,NYI,C,78,28,0.42,0.47,0.90,0.36,0.49,3.21,37,41,78,31,99,36,57,0,6,64.1,67.3,-3.2,7.4,1.9,9.3,7,1,6,14.3,tavarjo01
462,John-Michael Liles,35,TOT,D,81,7,0.07,0.19,0.26,0.09,0.22,1.37,7,17,24,8,58,12,65,8,-10,51.1,52.8,-1.8,1.0,3.3,4.3,0,,,,lilesjo01
462,John-Michael Liles,35,CAR,D,64,6,0.09,0.14,0.23,0.09,0.25,1.44,7,10,17,7,46,12,45,7,-3,39.1,37.2,1.9,0.7,3.3,4.0,0,,,,lilesjo01
462,John-Michael Liles,35,BOS,D,17,2,0.00,0.35,0.35,0.10,0.12,1.12,0,7,7,2,12,0,20,1,-7,12.0,15.7,-3.7,0.3,0.0,0.3,0,,,,lilesjo01
