,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
396,Jason Spezza,25,OTT,C,82,28,0.39,0.50,0.89,0.35,0.96,3.00,34,42,76,30,98,42,71,1,-14,6.5,1.6,8.1,10,3,7,30.0,spezzja01
397,Jason Strudwick,33,EDM,D,71,3,0.03,0.10,0.13,0.04,0.85,0.45,2,7,9,3,28,0,44,12,-4,0.1,1.4,1.5,0,,,,strudja01
398,Jason Ward,30,TBL,RW,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,wardja01
399,Jason Williams,28,TOT,RW,80,18,0.24,0.35,0.59,0.22,0.30,1.91,20,28,48,19,71,26,49,0,-4,3.4,1.0,4.4,0,,,,willija01
399,Jason Williams,28,ATL,RW,41,7,0.17,0.27,0.44,0.17,0.20,1.93,7,11,18,7,29,10,28,0,-9,0.8,0.2,1.0,0,,,,willija01
399,Jason Williams,28,CBJ,RW,39,11,0.31,0.44,0.74,0.28,0.41,1.90,13,17,30,12,42,16,21,0,5,2.6,0.9,3.5,7,2,5,28.6,willija01
400,Jassen Cullimore,36,FLA,D,68,3,0.03,0.12,0.15,0.05,0.54,0.76,2,8,10,3,35,1,54,10,-10,-0.1,1.5,1.4,0,,,,cullija01
401,Jay Beagle,23,WSH,C,3,0,0.00,0.00,0.00,0.00,0.67,1.67,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,beaglja01
402,Jay Bouwmeester,25,FLA,D,82,15,0.18,0.33,0.51,0.19,0.83,2.22,16,27,43,16,106,37,108,37,-2,3.4,4.3,7.7,0,,,,bouwmja01
403,Jay Harrison,26,TOR,D,7,0,0.00,0.14,0.14,0.04,1.43,0.86,0,1,1,0,5,0,7,0,-2,0.0,0.0,0.0,0,,,,harrija01
404,Jay Leach,29,NJD,D,24,0,0.00,0.04,0.04,0.01,0.88,0.21,0,1,1,0,10,1,15,6,0,-0.3,0.7,0.4,0,,,,leachja02
405,Jay McClement,25,STL,C,82,10,0.15,0.17,0.32,0.13,0.35,1.67,13,14,27,11,31,1,73,33,-10,0.1,1.4,1.5,0,,,,mccleja01
406,Jay McKee,31,STL,D,69,2,0.01,0.10,0.12,0.04,0.64,0.62,1,7,8,2,44,1,60,28,11,-0.5,3.9,3.4,0,,,,mckeeja01
407,Jay Pandolfo,34,NJD,LW,61,4,0.08,0.08,0.16,0.06,0.16,1.03,5,5,10,4,16,0,48,20,-12,-1.1,0.5,-0.6,0,,,,pandoja01
408,Jean-François Jacques,23,EDM,LW,7,1,0.14,0.00,0.14,0.08,1.29,0.43,1,0,1,1,3,0,3,0,0,0.1,0.1,0.1,0,,,,jacquje01
409,Jean-Sébastien Giguère,31,ANA,G,46,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,6.4,0,,,,gigueje01
410,Jed Ortmeyer,30,NSH,RW,2,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,ortmeje01
411,Jeff Carter,24,PHI,C,82,36,0.56,0.46,1.02,0.44,0.83,4.17,49,39,88,37,113,34,81,25,23,9.2,2.5,11.7,5,0,5,0.0,carteje01
412,Jeff Deslauriers,24,EDM,G,10,0,0.00,0.10,0.10,0.03,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,1.5,0,,,,drouije01
413,Jeff Finger,29,TOR,D,66,8,0.09,0.26,0.35,0.12,0.65,1.03,6,17,23,8,62,4,92,27,-7,1.4,1.6,3.0,0,,,,fingeje01
414,Jeff Halpern,32,TBL,C,52,6,0.13,0.17,0.31,0.12,0.62,1.15,7,9,16,6,33,13,60,27,-13,-0.2,0.4,0.2,0,,,,halpeje01
415,Jeff Hamilton,31,TOR,RW,15,2,0.20,0.20,0.40,0.16,0.27,2.00,3,3,6,2,12,3,7,0,2,0.4,0.2,0.6,2,2,0,100.0,hamilje01
416,Jeff Hoggan,30,PHX,RW,4,0,0.00,0.25,0.25,0.07,1.75,1.75,0,1,1,0,1,0,2,0,-1,0.0,0.0,0.0,0,,,,hoggaje01
417,Jeff Schultz,22,WSH,D,64,4,0.02,0.17,0.19,0.06,0.33,0.63,1,11,12,4,56,1,67,25,13,-0.1,3.2,3.1,0,,,,schulje02
418,Jeff Taffe,27,PIT,LW,8,1,0.00,0.25,0.25,0.07,0.25,0.63,0,2,2,1,2,2,4,0,-4,0.0,-0.1,-0.1,0,,,,taffeje01
419,Jeff Tambellini,24,NYI,LW,65,6,0.11,0.12,0.23,0.09,0.49,1.51,7,8,15,6,19,0,41,2,-20,-0.1,0.2,0.1,2,2,0,100.0,tambeje01
420,Jeff Woywitka,25,STL,D,65,6,0.05,0.23,0.28,0.09,0.88,1.09,3,15,18,6,58,16,37,3,8,0.8,3.7,4.5,0,,,,woywije01
421,Jere Lehtinen,35,DAL,RW,48,8,0.17,0.33,0.50,0.18,0.17,2.48,8,16,24,9,43,14,38,10,1,0.7,1.0,1.7,3,2,1,66.7,lehtije01
422,Jeremy Colliton,24,NYI,C,6,0,0.00,0.17,0.17,0.05,0.33,0.67,0,1,1,0,1,0,4,1,-2,-0.1,0.0,-0.1,0,,,,collije01
423,Jeremy Roenick,39,SJS,C,42,4,0.10,0.21,0.31,0.11,0.57,1.19,4,9,13,5,22,5,19,1,-1,0.3,0.6,0.9,4,1,3,25.0,roenije01
424,Jeremy Williams,25,TOR,RW,11,3,0.45,0.18,0.64,0.29,0.18,1.91,5,2,7,3,10,3,5,0,2,0.8,0.2,1.0,1,1,0,100.0,willije01
425,Jerred Smithson,29,NSH,RW,82,5,0.05,0.11,0.16,0.06,0.60,0.90,4,9,13,5,29,0,57,22,-6,-1.5,1.2,-0.3,0,,,,smithje01
426,Jesse Boulerice,30,EDM,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,bouleje01
427,Jesse Joensuu,21,NYI,LW,7,1,0.14,0.29,0.43,0.15,0.57,1.29,1,2,3,1,4,1,4,0,-1,0.2,0.1,0.2,0,,,,joensje01
428,Jesse Winchester,25,OTT,RW,76,6,0.04,0.20,0.24,0.08,0.43,1.51,3,15,18,6,23,1,25,3,0,-0.1,1.1,1.0,0,,,,winchje01
429,Jim Slater,26,ATL,C,60,7,0.13,0.17,0.30,0.12,0.87,1.57,8,10,18,7,21,0,44,23,0,0.8,0.6,1.4,0,,,,slateji01
430,Jim Vandermeer,28,CGY,D,45,2,0.02,0.13,0.16,0.05,2.40,0.69,1,6,7,2,33,0,37,5,1,0.0,1.5,1.5,0,,,,vandeji01
431,Jimmy Howard,24,DET,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,howarja02
432,Jiří Hudler,25,DET,RW,82,21,0.28,0.41,0.70,0.26,0.20,1.89,24,35,59,23,82,38,37,0,7,5.1,1.2,6.3,7,3,4,42.9,hudleji01
433,Jiří Novotný,25,CBJ,C,42,3,0.10,0.07,0.17,0.07,0.33,1.33,4,3,7,3,16,0,16,4,4,-0.4,0.8,0.3,1,0,1,0.0,novotji01
434,Jiří Tlustý,20,TOR,C,14,1,0.00,0.29,0.29,0.08,0.00,1.57,0,4,4,1,7,2,5,0,0,-0.1,0.2,0.1,0,,,,tlustji01
435,Joakim Lindström,25,PHX,C,44,8,0.20,0.25,0.45,0.18,0.64,1.75,9,11,20,8,37,13,36,6,-6,1.2,0.5,1.7,3,0,3,0.0,lindsjo01
436,Jochen Hecht,31,BUF,C,70,10,0.17,0.21,0.39,0.15,0.47,2.47,13,15,28,11,43,8,60,16,-9,0.6,1.0,1.6,0,,,,hechtjo01
437,Jody Shelley,32,SJS,LW,70,2,0.03,0.03,0.06,0.02,1.66,0.63,2,2,4,2,6,0,12,0,-6,-0.6,0.3,-0.3,0,,,,shelljo01
438,Joe Callahan,26,NYI,D,18,1,0.00,0.11,0.11,0.03,0.22,0.33,0,2,2,1,11,0,9,3,5,-0.1,1.0,0.9,0,,,,callajo02
439,Joe Corvo,31,CAR,D,81,14,0.17,0.30,0.47,0.17,0.22,2.63,15,24,39,15,108,43,78,12,-1,3.1,4.5,7.7,0,,,,corvojo01
440,Joe Motzko,28,ATL,RW,6,1,0.17,0.00,0.17,0.09,0.00,1.33,1,0,1,1,3,0,2,0,1,0.0,0.1,0.1,0,,,,motzkjo01
441,Joe Pavelski,24,SJS,C,80,22,0.31,0.43,0.74,0.27,0.58,3.33,26,35,61,24,89,39,63,18,5,4.2,2.2,6.4,10,4,6,40.0,paveljo01
442,Joe Sakic,39,COL,C,15,4,0.13,0.67,0.80,0.25,0.40,3.07,2,10,12,4,17,9,18,4,-6,0.7,0.1,0.8,1,0,1,0.0,sakicjo01
443,Joe Thornton,29,SJS,C,82,29,0.30,0.74,1.05,0.35,0.68,1.70,26,62,88,31,109,43,53,3,16,6.8,2.7,9.5,0,,,,thornjo01
444,Joel Lundqvist,26,DAL,C,43,2,0.02,0.12,0.14,0.04,0.47,0.74,1,5,6,2,8,0,23,6,-9,-0.6,0.1,-0.5,0,,,,lundqjo01
445,Joel Perrault,25,PHX,C,7,1,0.29,0.14,0.43,0.19,0.57,2.14,2,1,3,1,4,1,2,1,2,0.3,0.2,0.5,0,,,,perrajo01
446,Joel Rechlicz,21,NYI,RW,17,0,0.00,0.06,0.06,0.02,4.00,0.41,0,1,1,0,2,0,3,0,-1,-0.1,0.1,-0.1,0,,,,rechljo01
447,Joel Ward,28,NSH,RW,79,14,0.22,0.23,0.44,0.17,0.37,1.68,18,18,36,15,49,8,52,12,1,1.8,1.7,3.4,0,,,,wardjo02
448,Joey Crabb,25,ATL,RW,29,4,0.14,0.17,0.31,0.12,0.97,1.14,4,5,9,4,12,0,25,11,-2,0.4,0.2,0.6,0,,,,crabbjo01
449,Joey MacDonald,28,NYI,G,49,0,0.00,0.02,0.02,0.01,0.12,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,8.1,0,,,,macdojo01
450,Joffrey Lupul,25,PHI,RW,79,21,0.32,0.32,0.63,0.26,0.73,2.46,26,25,51,21,76,26,51,2,1,4.6,1.2,5.7,2,0,2,0.0,lupuljo01
451,Johan Franzén,29,DET,RW,71,25,0.48,0.35,0.83,0.35,0.62,3.46,36,25,61,26,89,31,45,8,21,6.0,1.9,7.8,1,0,1,0.0,franzjo01
452,Johan Hedberg,35,ATL,G,33,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,,,,hedbejo01
453,John Curry,24,PIT,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,curryjo01
454,John Erskine,28,WSH,D,52,1,0.00,0.08,0.08,0.02,1.21,0.96,0,4,4,1,25,0,32,8,1,-0.6,1.6,1.0,0,,,,erskijo01
455,John Madden,35,NJD,C,76,8,0.09,0.21,0.30,0.10,0.34,1.74,7,16,23,8,30,0,69,32,-7,-0.5,1.1,0.6,0,,,,maddejo01
456,John Mitchell,24,TOR,C,76,11,0.16,0.22,0.38,0.14,0.43,1.29,13,17,30,12,36,8,58,14,-16,1.2,0.3,1.5,2,1,1,50.0,mitchjo01
457,John Negrin,19,CGY,D,3,0,0.00,0.33,0.33,0.09,0.67,1.00,0,1,1,0,1,0,3,0,-2,0.1,-0.1,0.0,0,,,,negrijo01
458,John Scott,26,MIN,D,20,0,0.00,0.05,0.05,0.01,1.05,0.30,0,1,1,0,7,0,9,1,-1,-0.1,0.5,0.4,0,,,,scottjo01
459,John Zeiler,26,LAK,RW,27,0,0.00,0.04,0.04,0.01,1.56,0.11,0,1,1,0,2,0,4,0,-2,-0.4,0.2,-0.2,0,,,,zeilejo01
460,John-Michael Liles,28,COL,D,75,14,0.16,0.36,0.52,0.18,0.41,1.95,13,27,40,14,82,37,70,6,-19,3.4,2.8,6.2,0,,,,lilesjo01
461,Johnny Boychuk,25,BOS,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,boychjo01
462,Johnny Oduya,27,NJD,D,82,10,0.09,0.27,0.35,0.12,0.37,1.32,7,22,29,10,83,8,84,30,21,1.7,5.0,6.7,0,,,,oduyajo01
463,Jon Kalinski,21,PHI,C,12,1,0.08,0.17,0.25,0.09,0.00,0.58,1,2,3,1,3,0,5,0,-2,0.2,0.0,0.2,0,,,,kalinjo01
464,Jon Sim,31,NYI,LW,49,6,0.18,0.12,0.31,0.13,0.86,1.84,9,6,15,7,31,10,35,2,-12,0.8,0.2,1.0,0,,,,simjo01
465,Jonas Frögren,28,TOR,D,41,2,0.02,0.15,0.17,0.05,0.68,0.29,1,6,7,2,16,0,28,12,0,0.2,0.9,1.1,0,,,,frogrjo01
466,Jonas Hiller,26,ANA,G,46,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,8.6,0,,,,hillejo01
467,Jonas Junland,21,STL,D,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,,,,junlajo01
468,Jonathan Cheechoo,28,SJS,RW,66,11,0.18,0.26,0.44,0.16,0.89,2.30,13,17,30,12,47,14,38,2,-3,1.3,1.2,2.5,3,2,1,66.7,cheecjo01
469,Jonathan Ericsson,24,DET,D,19,1,0.05,0.16,0.21,0.07,0.79,1.32,1,3,4,1,13,1,19,6,-1,0.1,0.5,0.6,0,,,,ericsjo01
470,Jonathan Quick,23,LAK,G,44,0,0.00,0.02,0.02,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,7.9,0,,,,quickjo01
471,Jonathan Toews,20,CHI,C,82,27,0.41,0.43,0.84,0.33,0.62,2.38,36,36,72,29,104,43,56,7,12,6.3,2.0,8.2,10,6,4,60.0,toewsjo01
472,Joni Pitkänen,25,CAR,D,71,11,0.10,0.37,0.46,0.15,0.82,2.07,7,26,33,11,99,34,76,22,11,2.1,5.0,7.1,0,,,,pitkajo01
473,Jordan Hendry,24,CHI,D,9,0,0.00,0.00,0.00,0.00,0.44,0.11,0,0,0,0,2,0,5,2,-1,-0.1,0.1,0.0,0,,,,hendrjo02
474,Jordan Leopold,28,TOT,D,83,8,0.08,0.20,0.29,0.10,0.29,1.29,7,17,24,8,69,14,82,12,-15,1.4,2.7,4.1,0,,,,leopojo01
474,Jordan Leopold,28,COL,D,64,7,0.09,0.22,0.31,0.11,0.28,1.28,6,14,20,7,54,13,57,6,-10,1.3,2.3,3.6,1,1,0,100.0,leopojo01
474,Jordan Leopold,28,CGY,D,19,1,0.05,0.16,0.21,0.07,0.32,1.32,1,3,4,1,15,1,25,6,-5,0.0,0.4,0.4,0,,,,leopojo01
475,Jordan Smotherman,22,ATL,LW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,lavaljo01
476,Jordan Staal,20,PIT,C,82,19,0.27,0.33,0.60,0.23,0.45,2.02,23,27,50,20,72,16,81,30,5,2.8,1.7,4.5,0,,,,staaljo01
477,Jordin Tootoo,25,NSH,RW,72,5,0.06,0.17,0.22,0.07,1.72,1.92,4,12,16,5,22,3,34,0,-15,-0.4,0.5,0.1,0,,,,tootojo01
478,José Théodore,32,WSH,G,57,1,0.00,0.05,0.05,0.01,0.11,0.00,0,3,3,1,3,2,0,0,0,0.0,0.0,7.9,0,,,,theodjo01
479,Josef Melichar,30,TOT,D,39,2,0.00,0.23,0.23,0.06,0.95,0.49,0,9,9,2,21,0,38,17,0,0.3,1.1,1.4,0,,,,melicjo01
479,Josef Melichar,30,TBL,D,24,1,0.00,0.21,0.21,0.06,1.21,0.67,0,5,5,1,14,0,28,15,1,0.0,0.9,0.9,0,,,,melicjo01
479,Josef Melichar,30,CAR,D,15,1,0.00,0.27,0.27,0.07,0.53,0.20,0,4,4,1,7,0,10,2,-1,0.3,0.2,0.5,0,,,,melicjo01
480,Josh Bailey,19,NYI,C,68,9,0.10,0.26,0.37,0.13,0.24,1.09,7,18,25,9,53,24,45,2,-14,0.3,0.7,1.0,2,0,2,0.0,bailejo01
481,Josh Gorges,24,MTL,D,81,7,0.05,0.23,0.28,0.09,0.46,0.78,4,19,23,7,80,11,77,20,12,1.0,4.3,5.3,0,,,,gorgejo01
482,Josh Gratton,26,PHI,LW,19,1,0.05,0.11,0.16,0.06,3.00,0.74,1,2,3,1,5,0,7,0,-2,0.1,0.0,0.1,0,,,,grattjo01
483,Josh Harding,24,MIN,G,19,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.8,0,,,,hardijo01
484,Josh Hennessy,23,OTT,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,hennejo01
485,Josh Tordjman,24,PHX,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,tordjjo01
486,Jussi Jokinen,25,TOT,LW,71,9,0.10,0.28,0.38,0.13,0.39,1.42,7,20,27,9,44,17,51,14,-10,0.4,0.8,1.2,0,,,,jokinju01
486,Jussi Jokinen,25,TBL,LW,46,6,0.13,0.22,0.35,0.13,0.35,1.39,6,10,16,6,28,12,36,12,-8,0.2,0.4,0.6,9,3,6,33.3,jokinju01
486,Jussi Jokinen,25,CAR,LW,25,3,0.04,0.40,0.44,0.13,0.48,1.48,1,10,11,3,16,5,15,2,-2,0.2,0.4,0.6,3,2,1,66.7,jokinju01
487,Justin Abdelkader,21,DET,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,abdelju01
488,Justin Pogge,22,TOR,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,0,,,,poggeju01
489,Justin Williams,27,TOT,RW,44,5,0.09,0.23,0.32,0.11,0.39,2.45,4,10,14,5,26,10,27,3,-8,-0.1,0.6,0.5,0,,,,williju01
489,Justin Williams,27,CAR,RW,32,3,0.09,0.22,0.31,0.11,0.28,2.50,3,7,10,4,18,8,19,0,-9,0.0,0.2,0.2,1,0,1,0.0,williju01
489,Justin Williams,27,LAK,RW,12,1,0.08,0.25,0.33,0.11,0.67,2.33,1,3,4,1,8,2,8,3,1,-0.1,0.3,0.3,1,1,0,100.0,williju01
490,Kamil Kreps,24,FLA,C,66,6,0.06,0.23,0.29,0.09,0.27,1.17,4,15,19,6,25,2,37,16,2,-0.2,1.0,0.8,1,0,1,0.0,krepska01
491,Kari Lehtonen,25,ATL,G,46,0,0.00,0.02,0.02,0.01,0.13,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,9.3,0,,,,lehtoka01
492,Karl Alzner,20,WSH,D,30,2,0.03,0.13,0.17,0.05,0.07,1.03,1,4,5,2,22,0,42,19,-1,-0.1,0.9,0.9,0,,,,alzneka01
493,Kārlis Skrastiņš,34,FLA,D,80,6,0.05,0.18,0.23,0.07,0.38,0.69,4,14,18,6,61,2,87,37,9,0.4,4.1,4.4,0,,,,skraska01
494,Karri Rämö,22,TBL,G,24,0,0.00,0.04,0.04,0.01,0.08,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,3.3,0,,,,ramoka01
495,Keith Aucoin,30,WSH,C,12,2,0.17,0.33,0.50,0.18,0.33,1.25,2,4,6,2,8,1,2,0,5,0.5,0.3,0.8,0,,,,aucoike01
496,Keith Ballard,26,FLA,D,82,11,0.07,0.34,0.41,0.13,0.88,1.29,6,28,34,11,85,14,69,12,14,2.0,4.8,6.9,0,,,,ballake01
497,Keith Tkachuk,36,STL,LW,79,20,0.32,0.30,0.62,0.25,0.77,2.34,26,24,50,21,88,47,52,0,-11,4.0,1.3,5.3,1,0,1,0.0,tkachke01
498,Keith Yandle,22,PHX,D,69,9,0.06,0.38,0.43,0.13,0.54,1.71,4,26,30,9,60,18,47,1,-4,2.2,2.4,4.6,0,,,,yandlke01
499,Ken Klee,37,TOT,D,71,3,0.01,0.14,0.15,0.05,0.39,0.72,1,10,11,3,39,1,51,22,9,0.0,3.3,3.2,0,,,,kleeke01
499,Ken Klee,37,PHX,D,68,3,0.01,0.15,0.16,0.05,0.35,0.69,1,10,11,3,37,1,46,19,9,0.0,3.2,3.2,0,,,,kleeke01
499,Ken Klee,37,ANA,D,3,0,0.00,0.00,0.00,0.00,1.33,1.33,0,0,0,0,2,0,5,3,0,-0.1,0.1,0.0,0,,,,kleeke01
500,Kenndal McArdle,22,FLA,LW,3,0,0.00,0.00,0.00,0.00,0.67,0.33,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,mcardke01
501,Kent Huskins,29,ANA,D,33,2,0.06,0.12,0.18,0.06,0.82,0.61,2,4,6,2,29,4,29,10,6,0.1,1.7,1.8,0,,,,huskike01
502,Kevin Bieksa,27,VAN,D,72,14,0.15,0.44,0.60,0.20,1.35,2.13,12,33,45,16,86,35,70,15,-4,3.6,3.1,6.7,1,0,1,0.0,biekske01
503,Kevin Klein,24,NSH,D,63,4,0.06,0.13,0.19,0.07,0.30,0.65,4,8,12,4,28,1,29,0,-2,0.7,1.8,2.5,0,,,,kleinke01
504,Kevin Porter,22,PHX,C,34,4,0.15,0.15,0.29,0.12,0.12,1.15,5,5,10,4,19,3,18,0,-2,0.2,0.5,0.7,0,,,,porteke01
505,Kevin Quick,20,TBL,D,6,0,0.00,0.17,0.17,0.05,0.00,1.17,0,1,1,0,4,1,3,0,0,0.0,0.2,0.2,0,,,,quickke01
506,Kevin Weekes,33,NJD,G,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.9,0,,,,weekeke01
507,Kevin Westgarth,24,LAK,RW,9,0,0.00,0.00,0.00,0.00,1.00,0.11,0,0,0,0,1,0,0,0,1,-0.1,0.1,0.0,0,,,,westgke01
508,Kim Johnsson,32,MIN,D,81,7,0.02,0.27,0.30,0.09,0.54,1.15,2,22,24,7,77,16,84,20,-3,0.4,5.7,6.1,0,,,,johnski01
509,Kimmo Timonen,33,PHI,D,77,13,0.04,0.52,0.56,0.17,0.70,1.35,3,41,44,13,122,55,88,40,19,2.8,4.8,7.6,2,0,2,0.0,timonki01
510,Kirk Maltby,36,DET,LW,78,4,0.06,0.08,0.14,0.05,0.36,0.74,5,6,11,4,17,0,34,8,-9,-0.4,0.2,-0.2,0,,,,maltbki01
511,Kris Chucko,22,CGY,RW,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,chuckkr01
512,Kris Draper,37,DET,C,79,6,0.09,0.13,0.22,0.08,0.51,1.18,7,10,17,7,26,0,67,28,-13,-0.2,0.2,0.0,0,,,,drapekr01
513,Kris Letang,21,PIT,D,74,12,0.14,0.31,0.45,0.16,0.32,1.86,11,23,34,12,87,25,81,12,-7,2.6,2.2,4.8,8,2,6,25.0,letankr01
514,Kris Newbury,26,TOR,C,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,newbukr01
515,Kris Russell,21,CBJ,D,66,6,0.03,0.29,0.32,0.09,0.42,1.30,2,19,21,6,46,19,37,0,-10,1.2,1.4,2.6,0,,,,russekr01
516,Kris Versteeg,22,CHI,LW,78,20,0.28,0.40,0.68,0.25,0.71,1.78,23,31,54,21,66,17,54,20,15,4.0,1.9,5.8,2,1,1,50.0,verstkr01
517,Kristian Huselius,30,CBJ,LW,74,21,0.28,0.47,0.76,0.28,0.59,2.86,22,36,58,22,82,23,60,2,1,4.0,1.6,5.6,8,2,6,25.0,huselkr01
518,Krys Barch,28,DAL,RW,72,3,0.06,0.07,0.13,0.05,1.85,0.38,4,5,9,4,18,1,17,1,1,0.0,0.5,0.5,0,,,,barchkr01
519,Krys Kolanos,27,MIN,C,21,2,0.14,0.14,0.29,0.11,0.76,1.43,3,3,6,2,9,3,3,0,3,0.3,0.5,0.8,1,0,1,0.0,kolankr01
520,Kurt Sauer,28,PHX,D,68,2,0.01,0.09,0.10,0.03,0.53,0.49,1,6,7,2,44,0,83,38,-1,-0.8,3.2,2.4,0,,,,sauerku01
521,Kurtis Foster,27,MIN,D,10,2,0.10,0.50,0.60,0.19,0.60,1.00,1,5,6,2,15,4,4,0,7,0.6,1.0,1.5,0,,,,fosteku01
522,Kurtis McLean,28,NYI,RW,4,1,0.25,0.00,0.25,0.14,0.00,1.25,1,0,1,1,1,0,0,0,1,0.1,0.1,0.2,0,,,,mcleaku01
523,Kyle Brodziak,24,EDM,C,79,10,0.14,0.20,0.34,0.13,0.27,1.25,12,16,28,11,37,2,59,28,4,1.0,1.1,2.2,0,,,,brodzky01
524,Kyle Calder,30,LAK,LW,74,10,0.11,0.26,0.36,0.13,0.55,1.26,8,19,27,10,42,12,31,0,-1,0.9,1.4,2.3,0,,,,caldeky01
525,Kyle Chipchura,22,MTL,C,13,1,0.00,0.23,0.23,0.06,0.38,0.38,0,3,3,1,3,0,9,0,-6,-0.1,-0.1,-0.2,0,,,,chipcky01
526,Kyle Cumiskey,22,COL,D,6,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,1,0,3,0,-2,-0.1,0.0,-0.1,0,,,,cumisky01
527,Kyle Greentree,25,CGY,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,greenky01
528,Kyle Okposo,20,NYI,RW,65,15,0.28,0.32,0.60,0.23,0.55,2.54,19,21,40,16,54,22,46,8,-6,2.6,1.2,3.8,4,0,4,0.0,okposky01
529,Kyle Quincey,23,LAK,D,72,11,0.06,0.47,0.53,0.16,0.88,2.08,4,35,39,12,88,39,64,10,-5,2.7,3.9,6.6,0,,,,quincky01
530,Kyle Turris,19,PHX,C,63,8,0.13,0.19,0.32,0.12,0.33,1.44,8,12,20,8,36,17,35,1,-15,0.6,0.4,1.0,4,1,3,25.0,turriky01
531,Kyle Wellwood,25,VAN,C,74,12,0.24,0.12,0.36,0.16,0.05,1.27,19,9,28,13,52,25,27,2,2,1.8,1.1,2.9,9,3,6,33.3,wellwky01
532,Ladislav Šmíd,22,EDM,D,60,3,0.00,0.18,0.18,0.05,0.95,0.55,0,11,11,3,29,0,40,5,-6,0.1,1.2,1.3,0,,,,smidla01
533,Landon Wilson,33,DAL,RW,27,3,0.07,0.22,0.30,0.10,0.78,1.26,2,6,8,3,12,1,6,0,5,0.3,0.5,0.8,0,,,,wilsola02
534,Lasse Kukkonen,27,PHI,D,22,1,0.00,0.09,0.09,0.03,0.45,0.45,0,2,2,1,8,0,13,3,-2,-0.1,0.3,0.2,0,,,,kukkola01
535,Lauri Korpikoski,22,NYR,LW,68,5,0.09,0.12,0.21,0.08,0.21,0.93,6,8,14,5,20,0,34,4,-10,-0.1,0.7,0.6,0,,,,korpila01
536,Lawrence Nycholat,29,TOT,D,19,0,0.00,0.05,0.05,0.01,0.32,0.47,0,1,1,0,7,0,7,1,1,-0.1,0.5,0.4,0,,,,nychola01
536,Lawrence Nycholat,29,VAN,D,14,0,0.00,0.07,0.07,0.02,0.43,0.57,0,1,1,0,7,0,4,0,3,-0.1,0.5,0.5,0,,,,nychola01
