,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
705,Nick Schmaltz,23,ARI,C,70,15,0.16,0.49,0.64,0.22,0.29,1.36,13,40,53,18,62,19,41,0,3,34.8,36.3,-1.6,2.7,1.6,4.3,9,4,5,44.4,schmani01
706,Nick Seeler,26,TOT,D,12,0,0.00,0.08,0.08,0.02,1.25,0.42,0,1,1,0,2,0,9,0,-8,4.1,7.2,-3.1,-0.1,-0.3,-0.4,0,,,,seeleni01
706,Nick Seeler,26,CHI,D,6,0,0.00,0.17,0.17,0.05,1.17,0.17,0,1,1,0,2,0,4,0,-2,3.2,5.4,-2.3,0.0,0.0,0.0,0,,,,seeleni01
706,Nick Seeler,26,MIN,D,6,0,0.00,0.00,0.00,0.00,1.33,0.67,0,0,0,0,0,0,5,0,-6,0.9,1.7,-0.8,-0.1,-0.3,-0.4,0,,,,seeleni01
707,Nick Shore,27,TOT,C,63,2,0.05,0.05,0.10,0.04,0.32,0.71,3,3,6,2,12,1,19,9,1,12.4,17.5,-5.1,-0.7,0.6,-0.1,0,,,,shoreni01
707,Nick Shore,27,WPG,C,42,1,0.02,0.05,0.07,0.03,0.19,0.90,1,2,3,1,6,1,14,8,-1,7.8,10.2,-2.5,-0.7,0.4,-0.3,0,,,,shoreni01
707,Nick Shore,27,TOR,C,21,1,0.10,0.05,0.14,0.06,0.57,0.33,2,1,3,1,6,0,5,1,2,4.7,7.1,-2.5,0.0,0.2,0.2,0,,,,shoreni01
708,Nick Suzuki,20,MTL,C,71,15,0.18,0.39,0.58,0.21,0.08,1.94,15,32,47,17,57,22,49,1,-15,33.5,33.2,0.3,2.5,0.6,3.2,1,0,1,0.0,suzukni01
709,Nicklas Bäckström,32,WSH,C,61,18,0.20,0.69,0.89,0.30,0.23,2.16,14,50,64,21,90,28,65,2,-1,42.6,36.5,6.1,3.6,1.0,4.6,5,3,2,60.0,backsni02
710,Nico Hischier,21,NJD,C,58,14,0.24,0.38,0.62,0.23,0.21,2.12,17,26,43,16,53,15,61,8,-16,32.6,36.4,-3.8,2.2,0.8,2.9,1,0,1,0.0,hischni01
711,Nico Sturm,24,MIN,C,6,1,0.00,0.33,0.33,0.09,0.00,0.33,0,2,2,1,3,0,1,0,2,1.7,1.8,-0.1,0.0,0.1,0.2,0,,,,sturmni01
712,Nicolas Aubé-Kubel,23,PHI,RW,36,6,0.19,0.22,0.42,0.17,0.53,1.33,8,10,18,7,20,2,20,3,1,14.1,12.2,1.9,1.1,0.5,1.6,0,,,,aubekni01
713,Nicolas Beaudin,20,CHI,D,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,1,0,0,0,1,1.1,1.3,-0.3,0.0,0.1,0.1,0,,,,beaudni01
714,Nicolas Deslauriers,28,ANA,LW,59,6,0.12,0.10,0.22,0.09,1.56,1.08,8,7,15,6,22,0,25,0,-1,19.3,24.6,-5.2,0.5,0.6,1.1,0,,,,deslani01
715,Nicolas Hague,21,VEG,D,38,3,0.03,0.26,0.29,0.09,0.84,1.42,1,12,13,4,38,6,32,0,0,26.9,21.6,5.3,0.5,1.2,1.7,0,,,,hagueni01
716,Nicolas Roy,22,VEG,C,28,4,0.18,0.18,0.36,0.15,0.29,1.50,6,6,12,5,14,1,14,3,3,16.0,9.3,6.7,0.7,0.4,1.1,0,,,,royni01
717,Nikita Gusev,27,NJD,LW,66,16,0.20,0.47,0.67,0.24,0.18,2.39,16,37,53,19,57,21,53,1,-15,34.2,37.8,-3.6,3.1,0.7,3.8,9,6,3,66.7,gusevni01
718,Nikita Kucherov,26,TBL,RW,68,32,0.49,0.76,1.25,0.47,0.56,3.09,39,61,100,38,109,35,46,0,26,49.8,39.9,9.8,8.3,2.1,10.5,4,1,3,25.0,kucheni01
719,Nikita Zadorov,24,COL,D,64,5,0.06,0.14,0.20,0.07,1.02,1.02,5,11,16,6,48,0,51,11,6,38.0,40.9,-3.0,0.3,2.4,2.7,0,,,,zadorni01
720,Nikita Zaitsev,28,OTT,D,58,4,0.02,0.19,0.21,0.06,0.38,1.10,1,13,14,4,44,1,75,23,-8,38.8,49.4,-10.6,-0.3,1.9,1.7,0,,,,zaitsni01
721,Niklas Hjalmarsson,32,ARI,D,27,2,0.04,0.15,0.19,0.06,0.52,0.67,1,5,6,2,14,0,24,9,-2,14.9,19.6,-4.7,0.0,1.1,1.1,0,,,,hjalmni01
722,Niko Mikkola,23,STL,D,5,0,0.00,0.20,0.20,0.05,0.00,2.00,0,1,1,0,4,0,1,0,3,3.0,2.4,0.6,0.0,0.4,0.4,0,,,,mikkoni01
723,Nikolai Knyzhov,21,SJS,D,3,0,0.00,0.00,0.00,0.00,0.67,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.8,-0.8,0.0,0.0,0.0,0,,,,knyzhni01
724,Nikolai Prokhorkin,26,LAK,LW,43,5,0.09,0.23,0.33,0.11,0.14,1.47,5,12,17,6,15,3,18,0,-6,18.3,23.1,-4.8,0.4,0.5,0.8,2,1,1,50.0,prokhni01
725,Nikolaj Ehlers,23,WPG,LW,71,22,0.35,0.46,0.82,0.31,0.42,2.86,29,38,67,26,64,6,44,0,14,46.5,44.7,1.9,4.9,1.9,6.8,1,0,1,0.0,ehlerni01
726,Nikolay Goldobin,24,VAN,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.6,-0.5,0.0,0.0,0.0,0,,,,goldoni01
727,Nino Niederreiter,27,CAR,RW,67,11,0.16,0.27,0.43,0.16,0.63,1.72,13,22,35,13,49,15,36,0,-3,37.7,31.0,6.7,1.2,1.0,2.2,2,0,2,0.0,niedeni01
728,Noah Dobson,20,NYI,D,34,2,0.03,0.18,0.21,0.06,0.24,1.09,1,7,8,2,21,5,18,0,-1,19.4,15.6,3.8,0.2,1.0,1.2,0,,,,dobsono01
729,Noah Gregor,21,SJS,C,28,2,0.11,0.07,0.18,0.08,0.29,1.18,4,2,6,3,15,3,17,0,-5,10.4,14.5,-4.1,0.0,0.2,0.2,0,,,,gregono01
730,Noah Hanifin,23,CGY,D,70,7,0.07,0.24,0.31,0.11,0.17,1.89,6,20,26,9,63,9,72,7,-12,53.0,53.6,-0.6,0.9,2.6,3.5,0,,,,hanifno01
731,Noel Acciari,28,FLA,C,66,13,0.30,0.11,0.41,0.19,0.32,1.64,24,8,32,15,47,2,70,26,2,32.5,38.9,-6.3,1.8,1.1,2.9,0,,,,acciano01
732,Oliver Bjorkstrand,24,CBJ,RW,49,16,0.43,0.31,0.73,0.32,0.24,3.31,25,18,43,19,50,10,32,0,8,34.4,22.7,11.7,3.4,1.5,4.9,2,0,2,0.0,bjorkol01
733,Oliver Ekman-Larsson,28,ARI,D,66,11,0.14,0.32,0.45,0.16,0.58,2.05,11,25,36,13,73,20,64,11,-3,44.5,50.7,-6.2,2.1,3.6,5.7,0,,,,ekmanol01
734,Oliver Kylington,22,CGY,D,48,2,0.04,0.10,0.15,0.05,0.33,0.77,2,6,8,3,20,1,26,0,-6,25.1,25.4,-0.3,0.1,1.1,1.2,0,,,,kylinol01
735,Oliver Wahlstrom,19,NYI,RW,9,0,0.00,0.00,0.00,0.00,0.44,1.00,0,0,0,0,2,0,4,0,-2,3.0,2.5,0.5,-0.3,0.0,-0.2,0,,,,wahlsol01
736,Olli Määttä,25,CHI,D,65,6,0.06,0.20,0.26,0.09,0.31,1.23,5,15,20,7,54,1,69,15,0,46.0,49.4,-3.5,0.6,2.4,3.0,0,,,,maattol01
737,Ondřej Kaše,24,TOT,RW,55,9,0.13,0.31,0.44,0.16,0.25,2.62,8,20,28,10,36,5,41,4,-7,31.0,29.8,1.2,0.7,0.8,1.5,0,,,,kaseon01
737,Ondřej Kaše,24,ANA,RW,49,8,0.14,0.33,0.47,0.17,0.20,2.76,8,19,27,10,34,5,39,4,-7,27.1,26.7,0.5,0.8,0.7,1.5,5,4,1,80.0,kaseon01
737,Ondřej Kaše,24,BOS,RW,6,0,0.00,0.17,0.17,0.05,0.67,1.50,0,1,1,0,2,0,2,0,0,3.3,2.6,0.7,-0.1,0.1,0.0,0,,,,kaseon01
738,Ondřej Palát,28,TBL,LW,69,16,0.25,0.35,0.59,0.23,0.32,1.86,20,28,48,19,72,15,37,6,25,41.6,36.0,5.6,2.7,1.9,4.7,0,,,,palaton01
739,Oscar Dansk,25,VEG,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,1,6,2,,1.7,1.9,,0.0,0.0,-0.1,0,,,,danskos01
740,Oscar Fantenberg,28,VAN,D,36,2,0.03,0.14,0.17,0.05,0.17,1.25,1,6,7,2,15,1,30,8,-10,17.2,22.1,-4.9,0.0,0.4,0.4,0,,,,fanteos01
741,Oscar Klefbom,26,EDM,D,62,11,0.08,0.47,0.55,0.17,0.39,2.56,6,34,40,13,103,47,86,15,-17,43.2,46.5,-3.3,2.0,2.4,4.4,0,,,,klefbos01
742,Oskar Lindblom,23,PHI,LW,30,8,0.37,0.23,0.60,0.26,0.13,2.40,13,8,21,9,32,9,27,9,4,18.9,15.7,3.3,1.5,0.7,2.2,1,0,1,0.0,lindbos01
743,Oskar Sundqvist,25,STL,C,57,10,0.21,0.19,0.40,0.17,0.49,1.70,14,13,27,11,36,1,37,8,5,28.9,31.1,-2.2,1.3,1.1,2.4,0,,,,sundqos01
744,Otto Koivula,21,NYI,LW,12,0,0.00,0.00,0.00,0.00,0.17,0.33,0,0,0,0,2,0,2,0,0,3.8,4.0,-0.3,-0.3,0.1,-0.2,0,,,,koivuot01
745,Otto Leskinen,22,MTL,D,5,0,0.00,0.00,0.00,0.00,0.00,0.40,0,0,0,0,2,0,1,0,0,1.5,1.8,-0.3,-0.1,0.1,0.0,0,,,,leskiot01
746,P.K. Subban,30,NJD,D,68,7,0.10,0.16,0.26,0.10,1.16,2.22,8,13,21,8,55,11,77,12,-21,46.3,53.8,-7.5,0.7,2.1,2.8,0,,,,subbapk01
747,Pär Lindholm,28,BOS,C,40,2,0.08,0.08,0.15,0.06,0.10,0.88,4,4,8,3,13,0,10,5,6,13.4,9.4,4.1,-0.3,0.8,0.4,0,,,,lindhpa01
748,Pat Maroon,31,TBL,LW,64,9,0.14,0.22,0.36,0.14,1.11,1.25,11,16,27,10,42,12,26,0,4,30.4,26.1,4.3,1.0,0.9,1.9,0,,,,maroopa01
749,Patric Hörnqvist,33,PIT,RW,52,13,0.33,0.29,0.62,0.26,0.69,3.23,20,18,38,16,62,27,28,0,9,28.7,29.0,-0.3,2.6,1.3,3.9,0,,,,hornqpa01
750,Patrice Bergeron,34,BOS,C,61,24,0.51,0.41,0.92,0.39,0.46,3.33,37,29,66,28,107,44,50,9,23,36.0,27.9,8.1,5.6,2.3,7.9,1,0,1,0.0,bergepa01
751,Patrick Brown,27,VEG,C,1,1,1.00,0.00,1.00,0.56,0.00,2.00,1,0,1,1,1,0,1,0,0,0.8,0.2,0.6,0.2,0.0,0.2,0,,,,brownpa02
752,Patrick Kane,31,CHI,RW,70,32,0.47,0.73,1.20,0.45,0.57,3.93,39,60,99,38,100,27,62,0,8,57.0,63.9,-6.9,7.7,1.9,9.6,8,6,2,75.0,kanepa01
753,Patrick Marleau,40,TOT,C,66,9,0.17,0.17,0.33,0.13,0.21,1.77,13,13,26,11,50,6,50,3,-5,37.6,40.1,-2.5,0.4,1.3,1.7,0,,,,marlepa01
753,Patrick Marleau,40,SJS,C,58,8,0.17,0.17,0.34,0.14,0.21,1.74,12,12,24,10,41,5,42,2,-5,33.5,36.0,-2.5,0.5,1.1,1.6,0,,,,marlepa01
753,Patrick Marleau,40,PIT,C,8,1,0.13,0.13,0.25,0.10,0.25,2.00,1,1,2,1,9,1,8,1,0,4.0,4.0,0.0,0.0,0.1,0.1,0,,,,marlepa01
754,Patrick Russell,27,EDM,RW,45,1,0.00,0.11,0.11,0.03,0.27,1.29,0,6,6,2,9,0,28,6,-11,15.1,17.5,-2.4,-0.9,0.3,-0.7,0,,,,russepa01
755,Patrik Laine,21,WPG,RW,68,24,0.41,0.51,0.93,0.35,0.32,3.32,33,41,74,29,103,35,60,0,8,44.7,54.8,-10.1,5.3,1.8,7.1,5,2,3,40.0,lainepa01
756,Patrik Nemeth,27,DET,D,64,3,0.02,0.13,0.14,0.04,0.44,1.39,1,9,10,3,38,0,84,35,-10,42.1,47.6,-5.5,-0.8,3.3,2.5,0,,,,nemetpa01
757,Paul Byron,30,MTL,C/LW,29,4,0.14,0.21,0.34,0.14,0.14,1.00,5,7,12,5,16,0,19,6,5,15.0,13.9,1.2,0.3,0.6,0.9,3,1,2,33.3,byronpa01
758,Paul Carey,31,BOS,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.4,-0.4,0.0,0.0,0.0,0,,,,careypa01
759,Paul Ladue,27,LAK,D,2,0,0.00,0.50,0.50,0.14,0.00,1.00,0,1,1,0,0,0,0,0,0,0.6,0.6,0.0,0.1,0.1,0.1,0,,,,laduepa01
760,Paul Stastny,34,VEG,C,71,15,0.24,0.30,0.54,0.22,0.34,1.92,20,24,44,17,73,26,57,14,6,48.6,32.2,16.4,2.3,1.4,3.8,0,,,,stastpa01
761,Pavel Buchnevich,24,NYR,LW,68,17,0.24,0.44,0.68,0.24,0.35,2.18,19,35,54,20,82,22,56,0,2,48.5,38.1,10.4,3.0,1.1,4.1,0,,,,buchnpa01
762,Pavel Francouz,29,COL,G,34,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,103,22,77,11,0,66.1,60.5,,0.0,0.0,7.0,0,,,,francpa01
763,Pavel Zacha,22,NJD,C,65,11,0.12,0.37,0.49,0.17,0.22,1.49,10,29,39,13,53,12,65,12,-12,30.3,38.6,-8.3,1.1,0.9,2.0,1,0,1,0.0,zachapa01
764,Pekka Rinne,37,NSH,G,36,1,0.03,0.06,0.08,0.03,0.00,0.03,1,2,3,1,116,20,105,31,0,66.9,67.1,,0.0,0.0,4.1,0,,,,rinnepe01
765,Peter Cehlárik,24,BOS,LW,3,0,0.00,0.33,0.33,0.09,0.67,0.00,0,1,1,0,1,0,2,0,-1,1.3,1.0,0.3,0.0,0.0,0.0,0,,,,cehlape01
766,Petr Mrázek,27,CAR,G,40,0,0.00,0.00,0.00,0.00,0.10,0.00,0,0,0,0,130,32,104,23,0,88.0,75.3,,0.0,0.0,5.6,0,,,,mrazepe01
767,Phil Kessel,32,ARI,RW,70,14,0.20,0.34,0.54,0.20,0.31,2.19,17,28,45,17,52,20,51,0,-21,36.2,35.7,0.5,2.0,0.8,2.8,2,0,2,0.0,kesseph01
768,Philipp Grubauer,28,COL,G,36,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,117,22,90,22,0,71.4,67.0,,0.0,0.0,6.7,0,,,,grubaph01
769,Philippe Myers,23,PHI,D,50,5,0.08,0.24,0.32,0.11,0.60,1.56,5,14,19,7,49,1,32,2,17,33.3,29.5,3.9,1.0,3.0,4.0,0,,,,myersph01
770,Phillip Danault,26,MTL,LW,71,17,0.18,0.48,0.66,0.24,0.45,1.85,15,39,54,19,80,10,73,23,18,57.2,35.8,21.4,2.6,2.1,4.7,0,,,,danauph01
771,Phillip Di Giuseppe,26,NYR,LW,20,1,0.05,0.15,0.20,0.07,0.10,1.75,1,4,5,2,13,1,10,0,1,9.0,8.7,0.3,-0.1,0.2,0.1,0,,,,digiuph01
772,Pierre Engvall,23,TOR,LW,48,6,0.17,0.15,0.31,0.13,0.13,1.50,9,8,17,7,23,0,22,5,4,20.8,20.6,0.2,0.7,0.6,1.4,0,,,,engvapi01
773,Pierre-Édouard Bellemare,34,COL,LW,69,8,0.13,0.19,0.32,0.12,0.25,1.23,11,15,26,10,32,0,46,14,2,31.9,26.6,5.3,0.6,1.0,1.5,0,,,,bellepi01
774,Pierre-Luc Dubois,21,CBJ,LW,70,18,0.26,0.44,0.70,0.26,0.70,2.26,21,36,57,21,68,17,53,0,-2,44.1,38.0,6.1,3.3,1.7,5.0,3,2,1,66.7,duboipi01
775,Pontus Åberg,26,TOR,LW,5,0,0.00,0.20,0.20,0.05,0.00,0.80,0,1,1,0,1,0,1,0,0,1.5,2.3,-0.8,0.0,0.0,0.0,0,,,,abergpo01
776,Quinn Hughes,20,VAN,D,68,16,0.12,0.66,0.78,0.24,0.32,1.85,10,54,64,20,98,35,73,0,-10,54.0,53.6,0.4,4.2,2.3,6.5,0,,,,hughequ01
777,Radek Faksa,26,DAL,C,66,8,0.17,0.14,0.30,0.13,0.64,1.65,13,11,24,10,41,10,52,15,-6,33.1,35.4,-2.3,0.2,1.2,1.4,0,,,,faksara01
778,Radim Šimek,27,SJS,D,48,3,0.04,0.15,0.19,0.06,0.29,0.83,2,8,10,3,26,0,46,8,-13,28.5,34.7,-6.2,0.1,1.3,1.4,0,,,,simekra01
779,Radko Gudas,29,WSH,D,63,5,0.03,0.21,0.24,0.07,0.63,1.43,2,15,17,5,52,0,65,24,15,34.7,37.0,-2.3,0.4,2.8,3.2,0,,,,gudasra01
780,Rasmus Andersson,23,CGY,D,70,7,0.07,0.24,0.31,0.11,0.81,1.77,6,20,26,9,66,12,62,4,-7,52.2,45.0,7.1,1.0,2.7,3.8,0,,,,anderra01
781,Rasmus Asplund,22,BUF,F,29,1,0.03,0.07,0.10,0.04,0.21,1.24,1,2,3,1,8,0,18,6,-4,8.8,9.9,-1.1,-0.5,0.2,-0.3,0,,,,asplura01
782,Rasmus Dahlin,19,BUF,D,59,12,0.07,0.61,0.68,0.21,0.64,1.53,5,43,48,14,67,28,50,1,-7,34.8,40.2,-5.5,3.1,2.0,5.1,1,1,0,100.0,dahlira01
783,Rasmus Ristolainen,25,BUF,D,69,11,0.09,0.39,0.48,0.16,0.67,1.86,7,32,39,13,84,19,93,26,-2,43.8,51.2,-7.4,2.1,3.3,5.4,0,,,,ristora01
784,Rasmus Sandin,19,TOR,D,28,2,0.04,0.25,0.29,0.09,0.36,0.79,1,8,9,3,17,2,22,0,-7,14.6,16.4,-1.8,0.4,0.1,0.5,0,,,,sandira01
785,Reilly Smith,28,VEG,RW,71,23,0.38,0.38,0.76,0.32,0.28,2.38,32,31,63,26,76,14,66,18,17,48.0,40.6,7.4,4.9,1.9,6.8,2,0,2,0.0,smithre01
786,Rhett Gardner,23,DAL,C/LW,8,0,0.00,0.00,0.00,0.00,0.25,1.00,0,0,0,0,2,0,2,0,0,1.4,2.2,-0.8,-0.2,0.1,-0.1,0,,,,gardnrh01
787,Richard Pánik,28,WSH,RW,59,9,0.15,0.22,0.37,0.15,0.61,1.14,11,15,26,10,35,1,20,2,16,24.7,26.1,-1.3,1.3,1.2,2.5,1,0,1,0.0,panikri01
788,Rickard Rakell,26,ANA,RW,65,16,0.23,0.42,0.65,0.25,0.18,2.86,17,31,48,18,63,13,61,6,-5,42.7,40.8,1.9,2.7,1.2,3.9,3,2,1,66.7,rakelri01
789,Riley Barber,25,MTL,RW,9,0,0.00,0.00,0.00,0.00,0.22,0.67,0,0,0,0,0,0,1,0,-1,2.4,2.8,-0.5,-0.2,0.0,-0.2,0,,,,barberi01
790,Riley Nash,30,CBJ,C,64,5,0.08,0.14,0.22,0.08,0.16,1.00,6,11,17,6,25,0,26,6,6,23.1,21.5,1.6,-0.2,1.3,1.1,1,0,1,0.0,nashri02
791,Riley Sheahan,28,EDM,C,66,6,0.12,0.11,0.23,0.09,0.09,1.06,9,8,17,7,24,0,49,12,-13,23.2,27.1,-3.9,0.0,0.6,0.6,0,,,,sheahri01
792,Riley Stillman,21,FLA,D,34,1,0.00,0.15,0.15,0.04,0.41,1.15,0,6,6,2,23,0,36,8,-3,19.9,25.3,-5.4,-0.3,0.9,0.6,0,,,,stillri01
793,Robby Fabbri,24,TOT,C,61,13,0.25,0.28,0.52,0.21,0.33,1.82,17,20,37,15,45,14,66,1,-33,28.6,38.0,-9.4,1.9,0.2,2.2,0,,,,fabbrro01
793,Robby Fabbri,24,DET,C,52,12,0.27,0.33,0.60,0.23,0.35,2.00,16,20,36,14,44,14,61,1,-29,26.0,34.1,-8.1,2.0,0.3,2.3,2,1,1,50.0,fabbrro01
793,Robby Fabbri,24,STL,C,9,1,0.11,0.00,0.11,0.06,0.22,0.78,1,0,1,1,1,0,5,0,-4,2.5,3.9,-1.3,0.0,-0.1,-0.1,0,,,,fabbrro01
794,Robert Bortuzzo,30,STL,D,42,2,0.05,0.10,0.14,0.05,0.50,0.86,2,5,7,2,23,0,26,15,12,18.4,14.9,3.6,0.1,2.0,2.2,0,,,,borturo01
795,Robert Hägg,24,PHI,D,49,4,0.06,0.20,0.27,0.09,0.61,0.78,4,12,16,5,32,0,23,3,14,23.7,28.5,-4.9,0.7,2.6,3.3,0,,,,haggro01
796,Robert Thomas,20,STL,C,66,14,0.15,0.48,0.64,0.21,0.27,1.32,12,37,49,17,56,12,35,0,9,38.3,29.7,8.6,2.6,1.5,4.1,1,0,1,0.0,thomaro01
797,Robin Lehner,28,TOT,G,36,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,114,16,99,15,0,69.6,79.9,,0.0,0.0,8.3,0,,,,lehnero01
797,Robin Lehner,28,CHI,G,33,0,0.00,0.00,0.00,0.00,0.12,0.00,0,0,0,0,102,15,94,14,0,61.1,74.1,,0.0,0.0,7.6,0,,,,lehnero01
797,Robin Lehner,28,VEG,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,12,1,5,1,0,8.5,5.9,,0.0,0.0,0.7,0,,,,lehnero01
798,Rocco Grimaldi,26,NSH,C,66,11,0.15,0.32,0.47,0.17,0.15,1.85,12,25,37,13,43,0,32,0,10,39.1,35.5,3.6,1.9,1.2,3.1,2,1,1,50.0,grimaro01
799,Roman Josi,29,NSH,D,69,22,0.23,0.71,0.94,0.32,0.59,3.77,19,59,78,26,112,27,84,21,22,62.4,54.9,7.5,6.1,4.8,10.9,1,0,1,0.0,josiro01
800,Roman Polák,33,DAL,D,41,1,0.00,0.10,0.10,0.03,0.59,0.83,0,5,5,1,15,0,33,12,-6,20.9,23.0,-2.1,-0.4,1.4,0.9,0,,,,polakro01
801,Ron Hainsey,38,OTT,D,64,4,0.02,0.17,0.19,0.06,0.19,0.67,1,13,14,4,55,0,76,31,10,39.9,45.6,-5.8,-0.3,3.4,3.1,0,,,,hainsro01
802,Roope Hintz,23,DAL,LW,60,14,0.32,0.23,0.55,0.24,0.27,2.00,23,17,40,17,48,16,31,2,3,30.4,27.8,2.6,2.8,1.3,4.2,0,,,,hintzro01
803,Ross Johnston,25,NYI,LW,32,2,0.09,0.03,0.13,0.06,2.44,0.50,4,1,5,2,8,0,7,0,1,8.1,9.7,-1.7,0.0,0.3,0.3,0,,,,johnsro02
804,Rūdolfs Balcers,22,OTT,LW,15,1,0.07,0.13,0.20,0.07,0.00,1.53,1,2,3,1,8,2,8,0,-2,5.9,7.1,-1.1,-0.1,0.1,0.0,0,,,,balceru01
805,Ryan Carpenter,29,CHI,C,69,5,0.04,0.17,0.22,0.07,0.41,1.16,4,14,18,6,29,2,52,19,-6,29.8,35.2,-5.4,-0.9,0.8,-0.1,0,,,,carpery01
806,Ryan Donato,23,MIN,C,62,10,0.23,0.15,0.37,0.16,0.19,1.53,17,11,28,12,34,2,26,0,5,25.1,21.1,4.0,1.9,0.9,2.8,3,2,1,66.7,donatry01
807,Ryan Dzingel,27,CAR,C,64,10,0.13,0.33,0.45,0.15,0.47,1.53,10,25,35,12,49,20,24,0,3,27.4,32.4,-5.0,1.2,1.2,2.3,1,0,1,0.0,dzingry01
808,Ryan Ellis,29,NSH,D,49,13,0.16,0.61,0.78,0.26,0.39,2.33,10,36,46,15,79,11,66,16,16,41.3,36.1,5.2,3.3,3.3,6.5,3,1,2,33.3,ellisry01
809,Ryan Getzlaf,34,ANA,C,69,15,0.19,0.42,0.61,0.22,0.84,2.07,15,34,49,17,63,13,75,13,-16,48.7,45.4,3.2,2.1,0.9,3.1,2,1,1,50.0,getzlry01
810,Ryan Graves,24,COL,D,69,9,0.13,0.25,0.38,0.14,0.65,1.94,11,20,31,11,76,0,59,22,40,46.6,42.3,4.2,1.9,5.2,7.2,0,,,,gravery01
811,Ryan Hartman,25,MIN,RW,69,8,0.13,0.16,0.29,0.11,1.00,1.65,11,13,24,10,38,1,42,11,4,31.6,24.6,7.0,0.6,1.0,1.6,1,0,1,0.0,hartmry01
812,Ryan Johansen,27,NSH,C,68,14,0.21,0.32,0.53,0.20,0.66,1.49,17,26,43,16,65,21,61,13,-5,34.2,39.3,-5.1,1.9,1.0,2.8,5,0,5,0.0,johanry01
813,Ryan Lindgren,21,NYR,D,60,4,0.02,0.22,0.23,0.07,0.78,0.78,1,15,16,5,50,0,49,15,16,35.8,33.4,2.4,0.3,3.0,3.2,0,,,,lindgry01
814,Ryan MacInnis,23,CBJ,C,10,0,0.00,0.10,0.10,0.03,0.00,1.30,0,1,1,0,2,0,1,0,1,3.7,2.7,1.0,-0.2,0.2,0.0,0,,,,macinry01
815,Ryan McDonagh,30,TBL,D,50,4,0.02,0.22,0.24,0.07,0.38,1.00,1,13,14,4,42,0,57,22,7,32.7,34.1,-1.4,0.0,2.3,2.4,0,,,,mcdonry01
816,Ryan Miller,39,ANA,G,23,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,57,6,64,19,0,37.1,44.2,,0.0,0.0,3.6,0,,,,millery01
817,Ryan Murray,26,CBJ,D,27,3,0.07,0.26,0.33,0.11,0.15,1.19,2,8,10,3,16,2,30,7,-9,16.7,16.3,0.4,0.5,0.8,1.2,0,,,,murrary01
818,Ryan Nugent-Hopkins,26,EDM,C,65,22,0.34,0.60,0.94,0.34,0.51,2.65,26,45,71,26,104,50,62,9,1,37.8,40.5,-2.7,4.7,1.8,6.4,3,0,3,0.0,nugenry01
819,Ryan O'Reilly,28,STL,C,71,20,0.17,0.69,0.86,0.28,0.14,1.66,14,57,71,23,97,33,77,24,11,39.9,42.9,-3.0,3.3,2.1,5.4,6,2,4,33.3,oreilry01
820,Ryan Poehling,21,MTL,C,27,1,0.04,0.04,0.07,0.03,0.15,0.96,1,1,2,1,5,0,9,1,-4,9.2,10.8,-1.6,-0.5,0.1,-0.3,0,,,,poehlry01
821,Ryan Pulock,25,NYI,D,68,12,0.15,0.37,0.51,0.18,0.21,2.40,12,30,42,15,85,16,79,15,8,52.7,52.9,-0.2,2.7,4.2,6.8,0,,,,pulocry01
822,Ryan Reaves,33,VEG,RW,71,6,0.11,0.10,0.21,0.09,0.66,0.86,9,8,17,7,26,0,29,0,-5,33.7,27.3,6.3,0.4,0.5,0.9,0,,,,reavery01
823,Ryan Strome,26,NYR,C,70,21,0.26,0.59,0.84,0.30,0.69,2.20,21,48,69,25,103,31,68,18,21,54.9,44.8,10.1,3.9,2.0,5.9,0,,,,stromry01
824,Ryan Suter,35,MIN,D,69,15,0.12,0.58,0.70,0.22,0.17,1.61,10,48,58,19,102,31,106,27,-6,55.5,53.0,2.5,3.6,2.8,6.4,0,,,,suterry01
825,Sam Bennett,23,CGY,C,52,6,0.15,0.08,0.23,0.11,0.69,1.58,9,5,14,6,20,2,20,1,-1,23.8,21.9,1.9,0.2,0.8,1.0,0,,,,bennesa01
826,Sam Carrick,27,ANA,C,9,1,0.11,0.11,0.22,0.09,0.00,1.78,1,1,2,1,6,2,8,1,-3,3.9,3.9,0.0,0.0,0.0,0.0,0,,,,carrisa01
