,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
358,Filip Forsberg,27,NSH,C,69,33,0.61,0.61,1.22,0.48,0.32,3.28,41,40,81,33,116,43,62,1,12,46.2,37.7,8.4,8.5,1.9,10.3,6,1,5,16.7,forsbfi01
359,Filip Gustavsson,23,OTT,G,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,46,13,62,13,0,34.6,38.9,,0.0,0.0,2.3,0,,,,gustafi01
360,Filip Hallander,21,PIT,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.5,-0.3,0.0,0.0,0.0,0,,,,hallafi01
361,Filip Hronek,24,DET,D,78,12,0.06,0.42,0.49,0.15,0.46,1.71,5,31,36,11,77,11,116,21,-29,56.1,71.7,-15.6,2.1,1.6,3.7,0,,,,hronefi01
362,Filip Zadina,22,DET,RW,74,9,0.14,0.19,0.32,0.12,0.14,2.08,10,13,23,9,46,10,60,0,-24,39.3,48.0,-8.7,0.4,0.4,0.8,0,,,,zadinfi01
363,Frank Vatrano,27,TOT,LW,71,13,0.25,0.20,0.45,0.19,0.31,2.27,18,14,32,14,44,4,36,0,4,40.5,32.0,8.6,2.2,1.0,3.2,0,,,,vatrafr01
363,Frank Vatrano,27,FLA,LW,49,8,0.20,0.18,0.39,0.16,0.33,2.14,10,9,19,8,26,3,25,0,-2,26.4,21.4,5.0,1.1,0.3,1.4,0,,,,vatrafr01
363,Frank Vatrano,27,NYR,LW,22,6,0.36,0.23,0.59,0.26,0.27,2.55,8,5,13,6,18,1,11,0,6,14.1,10.6,3.5,1.1,0.6,1.7,0,,,,vatrafr01
364,Frédérick Gaudreau,28,MIN,C,76,16,0.18,0.39,0.58,0.21,0.11,1.74,14,29,43,16,70,8,66,16,12,43.7,37.1,6.6,2.2,1.3,3.4,2,1,1,50.0,gaudrfr01
365,Frederik Andersen,32,CAR,G,52,1,0.00,0.08,0.08,0.02,0.00,0.00,0,4,4,1,167,35,111,18,0,113.1,95.1,,0.0,0.0,10.2,0,,,,anderfr01
366,Frederik Gauthier,26,NJD,C,8,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,5,3,-1,1.4,3.0,-1.6,-0.2,0.1,-0.2,0,,,,gauthfr01
367,Fredrik Claesson,29,TBL,D,9,0,0.00,0.00,0.00,0.00,0.00,0.44,0,0,0,0,1,0,4,0,-3,2.9,3.6,-0.7,-0.1,0.0,-0.2,0,,,,claesfr01
368,Fredrik Karlström,24,DAL,C,3,0,0.00,0.33,0.33,0.09,0.00,0.33,0,1,1,0,2,0,0,0,2,0.6,0.2,0.4,0.0,0.1,0.1,0,,,,karlsfr01
369,Gabriel Carlsson,25,CBJ,D,38,3,0.05,0.18,0.24,0.08,0.26,0.47,2,7,9,3,23,0,20,3,6,17.3,21.5,-4.2,0.5,1.3,1.8,0,,,,carlsga01
370,Gabriel Fortier,21,TBL,LW,10,1,0.10,0.00,0.10,0.05,0.40,1.40,1,0,1,1,1,0,3,0,-2,3.3,3.7,-0.4,-0.1,0.0,0.0,0,,,,fortiga01
371,Gabriel Landeskog,29,COL,LW,51,24,0.59,0.57,1.16,0.47,1.53,2.94,29,28,57,23,101,35,40,1,27,37.8,33.8,4.0,5.6,1.9,7.5,2,1,1,50.0,landega01
372,Gabriel Vilardi,22,LAK,C,25,3,0.20,0.08,0.28,0.13,0.32,1.64,5,2,7,3,12,3,14,0,-5,8.6,10.8,-2.2,0.2,0.2,0.5,2,0,2,0.0,vilarga01
373,Garnet Hathaway,30,WSH,RW,76,11,0.18,0.16,0.34,0.15,0.75,1.63,14,11,25,11,49,1,37,8,19,41.4,32.7,8.7,1.1,1.8,2.9,0,,,,hathaga01
374,Garret Sparks,28,LAK,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,0,3,0,0,1.6,2.9,,0.0,0.0,0.4,0,,,,sparkga01
375,Garrett Pilon,23,WSH,C,2,1,0.50,0.00,0.50,0.28,0.00,0.50,1,0,1,1,1,0,0,0,1,0.7,0.4,0.2,0.1,0.1,0.2,0,,,,pilonga01
376,Gavin Bayreuther,27,CBJ,D,43,2,0.00,0.19,0.19,0.05,0.51,1.02,0,8,8,2,29,0,31,2,0,21.0,25.8,-4.8,0.1,1.0,1.1,0,,,,bayrega01
377,Gemel Smith,27,DET,C,3,0,0.00,0.33,0.33,0.09,1.67,0.33,0,1,1,0,1,0,3,0,-2,0.2,2.0,-1.8,0.0,0.0,0.0,0,,,,smithge02
378,Gerald Mayhew,29,TOT,F,40,6,0.28,0.03,0.30,0.16,0.45,1.33,11,1,12,6,21,4,23,0,-6,15.7,18.1,-2.5,0.8,0.5,1.2,0,,,,mayhege01
378,Gerald Mayhew,29,PHI,F,25,3,0.24,0.00,0.24,0.13,0.40,1.24,6,0,6,3,10,2,13,0,-5,8.4,10.0,-1.5,0.3,0.2,0.5,1,0,1,0.0,mayhege01
378,Gerald Mayhew,29,ANA,F,15,3,0.33,0.07,0.40,0.20,0.53,1.47,5,1,6,3,11,2,10,0,-1,7.2,8.2,-0.9,0.4,0.3,0.7,0,,,,mayhege01
379,Givani Smith,23,DET,RW,46,3,0.09,0.07,0.15,0.07,2.35,1.09,4,3,7,3,12,0,18,0,-6,13.9,15.7,-1.8,0.0,0.3,0.2,0,,,,smithgi01
380,Glenn Gawdin,24,CGY,C,2,0,0.00,0.00,0.00,0.00,1.00,1.50,0,0,0,0,0,0,0,0,0,0.6,0.4,0.2,-0.1,0.0,0.0,0,,,,gawdigl01
381,Grant Hutton,26,NYI,D,16,1,0.06,0.00,0.06,0.03,0.25,1.38,1,0,1,1,6,0,9,2,-1,8.2,10.3,-2.0,-0.1,0.5,0.4,0,,,,huttogr01
382,Greg McKegg,29,NYR,C,43,2,0.05,0.07,0.12,0.04,0.14,0.58,2,3,5,2,8,0,24,5,-11,11.9,18.9,-7.0,-0.6,0.2,-0.4,0,,,,mckeggr01
383,Greg Pateryn,31,ANA,D,10,1,0.10,0.10,0.20,0.08,1.00,1.60,1,1,2,1,7,0,10,3,0,4.4,4.4,-0.1,0.1,0.4,0.5,0,,,,patergr01
384,Gregory Hofmann,29,CBJ,C,24,2,0.08,0.21,0.29,0.10,0.33,1.38,2,5,7,2,14,0,8,0,6,11.2,11.9,-0.7,0.0,0.5,0.6,0,,,,hofmagr01
385,Grigori Denisenko,21,FLA,LW,1,0,0.00,0.00,0.00,0.00,2.00,3.00,0,0,0,0,0,0,0,0,0,1.6,0.3,1.3,0.0,0.0,0.0,0,,,,denisgr01
386,Guillaume Brisebois,24,VAN,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.1,0.2,-0.1,0.0,-0.1,-0.1,0,,,,brisegu01
387,Gustav Forsling,25,FLA,D,71,13,0.14,0.38,0.52,0.18,0.25,2.04,10,26,36,13,94,1,76,24,41,72.4,53.2,19.1,2.7,4.7,7.3,0,,,,forslgu02
388,Gustav Lindström,23,DET,D,63,4,0.02,0.19,0.21,0.06,0.35,0.65,1,11,12,4,33,0,54,9,-12,36.9,40.2,-3.3,0.1,1.3,1.5,0,,,,lindsgu01
389,Gustav Nyquist,32,CBJ,RW,82,19,0.22,0.43,0.65,0.23,0.32,1.49,17,33,50,18,95,15,105,13,-12,48.9,65.3,-16.3,2.8,1.1,3.8,5,2,3,40.0,nyquigu01
390,Hampus Lindholm,28,TOT,D,71,9,0.07,0.31,0.38,0.12,0.65,2.00,5,21,26,8,76,6,72,12,10,60.0,64.1,-4.1,1.1,4.7,5.8,0,,,,lindhha01
390,Hampus Lindholm,28,ANA,D,61,7,0.08,0.28,0.36,0.12,0.69,1.95,5,16,21,7,60,5,64,9,0,47.3,56.0,-8.7,0.9,3.4,4.3,0,,,,lindhha01
390,Hampus Lindholm,28,BOS,D,10,1,0.00,0.50,0.50,0.13,0.40,2.30,0,5,5,1,16,1,8,3,10,12.6,8.1,4.6,0.2,1.3,1.5,0,,,,lindhha01
391,Harri Säteri,32,ARI,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,15,1,21,4,0,10.1,12.6,,0.0,0.0,0.2,0,,,,saterha01
392,Hayden Hodgson,25,PHI,RW,6,1,0.17,0.33,0.50,0.18,1.83,1.67,1,2,3,1,4,0,5,0,-1,2.2,3.5,-1.4,0.2,0.1,0.2,0,,,,hodgsha01
393,Haydn Fleury,25,SEA,D,36,2,0.06,0.06,0.11,0.04,0.36,1.44,2,2,4,2,19,0,26,7,0,19.3,18.7,0.6,-0.1,1.4,1.2,0,,,,fleurha01
394,Hendrix Lapierre,19,WSH,C,6,1,0.17,0.00,0.17,0.09,0.33,1.17,1,0,1,1,3,0,1,0,2,1.8,3.1,-1.2,0.0,0.1,0.2,0,,,,lapiehe01
395,Henri Jokiharju,22,BUF,D,60,6,0.05,0.27,0.32,0.10,0.33,1.38,3,15,18,6,58,8,79,21,-8,43.2,54.2,-11.0,0.5,2.5,3.1,0,,,,jokihhe01
396,Henrik Borgström,24,CHI,C,52,3,0.08,0.06,0.13,0.06,0.42,0.79,4,3,7,3,13,2,25,0,-14,17.4,18.7,-1.2,-0.5,0.2,-0.2,0,,,,borgshe01
397,Hudson Fasching,26,ARI,RW,11,0,0.00,0.00,0.00,0.00,0.00,0.27,0,0,0,0,0,0,4,1,-3,2.6,4.2,-1.6,-0.3,0.0,-0.3,0,,,,faschhu01
398,Hugo Alnefelt,20,TBL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,1,3,0,,0.5,0.7,,0.0,0.0,-0.2,0,,,,alnefhu01
399,Hunter Drew,23,ANA,D,2,0,0.00,0.00,0.00,0.00,2.50,0.00,0,0,0,0,0,0,0,0,0,0.0,0.5,-0.5,0.0,0.0,0.0,0,,,,drewhu01
400,Ian Cole,32,CAR,D,75,6,0.03,0.23,0.25,0.07,1.11,1.03,2,16,18,5,54,0,50,11,15,47.4,37.5,9.9,0.4,4.0,4.4,0,,,,coleia01
401,Ian Mitchell,23,CHI,D,8,0,0.00,0.13,0.13,0.03,0.00,0.25,0,1,1,0,4,1,7,1,-3,3.2,4.1,-0.8,0.0,0.0,0.0,0,,,,mitchia01
402,Igor Shesterkin,26,NYR,G,53,0,0.00,0.02,0.02,0.01,0.04,0.00,0,1,1,0,152,32,106,18,0,97.0,112.7,,0.0,0.0,13.6,0,,,,shestig01
403,Ilya Lyubushkin,27,TOT,D,77,5,0.03,0.17,0.19,0.06,0.66,0.70,2,13,15,5,52,0,78,25,-2,41.7,47.8,-6.1,0.0,2.6,2.6,0,,,,lyubuil01
403,Ilya Lyubushkin,27,ARI,D,46,2,0.00,0.20,0.20,0.05,0.57,0.72,0,9,9,2,27,0,51,19,-6,20.7,28.9,-8.2,-0.2,1.5,1.3,0,,,,lyubuil01
403,Ilya Lyubushkin,27,TOR,D,31,2,0.06,0.13,0.19,0.07,0.81,0.68,2,4,6,2,25,0,27,6,4,21.0,18.9,2.1,0.1,1.1,1.3,0,,,,lyubuil01
404,Ilya Mikheyev,27,TOR,F,53,14,0.40,0.21,0.60,0.27,0.49,2.77,20,10,30,14,50,9,32,7,16,35.1,24.3,10.8,2.8,1.3,4.2,1,0,1,0.0,mikheil01
405,Ilya Samsonov,24,WSH,G,44,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,130,22,119,20,0,81.7,80.9,,0.0,0.0,5.1,0,,,,samsoil01
406,Ilya Sorokin,26,NYI,G,52,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,147,28,123,22,0,108.2,119.8,,0.0,0.0,12.1,0,,,,sorokil01
407,Isaac Ratcliffe,22,PHI,LW,10,1,0.10,0.30,0.40,0.14,1.00,1.40,1,3,4,1,4,2,3,0,-1,3.2,2.4,0.7,0.2,0.1,0.3,0,,,,ratclis01
408,Isaak Phillips,20,CHI,D,4,0,0.00,0.00,0.00,0.00,1.00,1.00,0,0,0,0,1,0,2,0,-1,1.3,1.8,-0.6,-0.1,0.1,0.0,0,,,,phillis01
409,Isac Lundeström,22,ANA,C,80,12,0.20,0.16,0.36,0.15,0.10,1.04,15,12,27,11,42,1,67,23,-3,34.4,43.8,-9.4,0.9,1.5,2.4,0,,,,lundeis01
410,Ivan Barbashev,26,STL,C,81,23,0.32,0.42,0.74,0.28,0.49,1.37,25,32,57,22,86,19,71,8,4,48.5,59.0,-10.5,4.4,1.4,5.9,0,,,,barbaiv01
411,Ivan Prosvetov,22,ARI,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,0,13,2,0,4.5,7.4,,0.0,0.0,0.2,0,,,,prosviv01
412,Ivan Provorov,25,PHI,D,79,11,0.11,0.28,0.39,0.14,0.43,2.15,9,21,30,11,79,11,115,27,-20,59.8,65.6,-5.8,1.5,2.9,4.4,1,0,1,0.0,provoiv01
413,J.J. Moser,21,ARI,D,43,5,0.09,0.26,0.35,0.12,0.37,0.93,4,10,14,5,41,4,54,7,-10,25.5,37.9,-12.4,0.8,1.1,2.0,0,,,,moserja01
414,J.T. Compher,26,COL,LW,70,14,0.26,0.21,0.47,0.20,0.36,1.46,17,14,31,13,59,11,57,15,6,33.3,39.2,-5.9,1.7,1.2,2.9,0,,,,comphj.01
415,J.T. Miller,28,VAN,C,80,36,0.40,0.84,1.24,0.45,0.59,2.58,31,64,95,34,129,50,89,24,15,49.5,50.1,-0.6,8.1,2.5,10.6,7,3,4,42.9,millejt01
416,Jaccob Slavin,27,CAR,D,79,12,0.05,0.48,0.53,0.16,0.13,2.09,4,36,40,12,107,15,74,17,35,70.6,55.8,14.9,2.1,6.8,8.9,0,,,,slavija01
417,Jack Ahcan,24,BOS,D,6,1,0.17,0.00,0.17,0.09,0.00,0.83,1,0,1,1,1,1,3,0,-3,3.9,2.8,1.2,0.1,0.0,0.1,0,,,,ahcanja01
418,Jack Campbell,30,TOR,G,49,0,0.00,0.02,0.02,0.01,0.00,0.00,0,1,1,0,178,39,123,18,0,115.3,94.9,,0.0,0.0,8.9,0,,,,campbja01
419,Jack Drury,21,CAR,C,2,1,1.00,0.00,1.00,0.54,1.00,3.00,2,0,2,1,3,0,0,0,3,1.3,0.8,0.6,0.3,0.1,0.4,0,,,,druryja01
420,Jack Eichel,25,VEG,C,34,11,0.41,0.32,0.74,0.32,0.29,3.91,14,10,24,10,42,13,26,0,3,25.4,21.6,3.9,2.0,0.8,2.8,3,0,3,0.0,eicheja01
421,Jack Hughes,20,NJD,C,49,22,0.53,0.61,1.14,0.45,0.00,3.37,25,29,54,22,72,19,70,1,-16,41.9,37.4,4.5,5.3,0.5,5.8,1,1,0,100.0,hugheja03
422,Jack Johnson,35,COL,D,74,3,0.01,0.11,0.12,0.04,0.57,0.77,1,8,9,3,44,0,58,19,5,42.8,50.2,-7.3,-0.6,2.4,1.9,0,,,,johnsja02
423,Jack LaFontaine,24,CAR,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,0,9,1,0,3.2,4.6,,0.0,0.0,-0.3,0,,,,lafonja01
424,Jack McBain,22,ARI,C,10,1,0.20,0.10,0.30,0.14,0.60,1.30,2,1,3,1,7,0,14,1,-6,3.8,7.3,-3.5,0.1,-0.1,0.0,0,,,,mcbaija03
425,Jack Quinn,20,BUF,RW,2,1,0.50,0.50,1.00,0.42,0.00,3.00,1,1,2,1,2,1,1,0,0,0.8,1.9,-1.0,0.2,0.0,0.3,0,,,,quinnja01
426,Jack Rathbone,22,VAN,D,9,0,0.00,0.00,0.00,0.00,0.22,1.11,0,0,0,0,1,0,6,0,-5,4.2,6.3,-2.1,-0.2,-0.1,-0.2,0,,,,rathbja01
427,Jack Roslovic,25,CBJ,C,81,18,0.27,0.28,0.56,0.22,0.15,1.62,21,22,43,17,64,12,57,7,2,40.1,47.0,-6.8,3.2,1.3,4.5,1,0,1,0.0,rosloja01
428,Jack Studnicka,22,BOS,C,15,1,0.00,0.20,0.20,0.05,0.27,1.40,0,3,3,1,3,0,9,1,-5,7.2,6.4,0.7,-0.2,0.1,-0.2,0,,,,studnja01
429,Jackson Cates,24,PHI,C,11,1,0.09,0.00,0.09,0.05,0.00,0.73,1,0,1,1,3,0,7,2,-2,3.0,4.8,-1.8,-0.1,0.1,0.0,0,,,,catesja01
430,Jacob Bernard-Docker,21,OTT,D,8,0,0.00,0.13,0.13,0.03,0.50,0.75,0,1,1,0,6,0,5,0,1,3.8,5.4,-1.6,0.0,0.4,0.3,0,,,,bernaja01
431,Jacob Bryson,24,BUF,D,73,3,0.01,0.12,0.14,0.04,0.16,0.59,1,9,10,3,60,10,68,9,-9,44.4,49.9,-5.5,-0.6,2.5,2.0,0,,,,brysoja01
432,Jacob Larsson,24,ANA,D,6,0,0.00,0.17,0.17,0.05,0.33,0.83,0,1,1,0,2,0,5,0,-3,3.3,3.6,-0.3,0.0,0.0,0.0,0,,,,larssja01
433,Jacob MacDonald,28,COL,D,8,0,0.00,0.00,0.00,0.00,0.25,2.13,0,0,0,0,2,0,3,0,-1,4.7,2.6,2.1,-0.1,0.1,0.0,0,,,,macdoja02
434,Jacob Markström,32,CGY,G,63,1,0.00,0.05,0.05,0.01,0.16,0.00,0,3,3,1,213,43,137,29,0,147.6,117.6,,0.0,0.0,12.4,0,,,,marksja02
435,Jacob Middleton,26,TOT,D,66,5,0.06,0.15,0.21,0.07,1.24,1.11,4,10,14,5,55,2,52,9,10,47.6,45.2,2.4,0.2,3.6,3.8,0,,,,middlja01
435,Jacob Middleton,26,SJS,D,45,3,0.07,0.13,0.20,0.07,1.53,1.13,3,6,9,3,33,2,33,5,3,32.0,31.9,0.1,0.1,2.7,2.8,0,,,,middlja01
435,Jacob Middleton,26,MIN,D,21,2,0.05,0.19,0.24,0.08,0.62,1.05,1,4,5,2,22,0,19,4,7,15.6,13.3,2.3,0.1,1.0,1.1,0,,,,middlja01
436,Jacob Moverare,23,LAK,D,19,1,0.00,0.11,0.11,0.03,0.11,0.79,0,2,2,1,11,1,11,4,3,11.5,10.5,1.0,-0.2,0.9,0.7,0,,,,moverja01
437,Jacob Perreault,19,ANA,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.3,0.3,0.0,0.0,0.0,-0.1,0,,,,perreja01
438,Jacob Peterson,22,DAL,C,65,8,0.18,0.08,0.26,0.12,0.18,1.31,12,5,17,8,25,2,24,0,-1,28.8,28.7,0.2,0.8,1.0,1.7,2,1,1,50.0,peterja01
439,Jacob Trouba,27,NYR,D,81,13,0.14,0.35,0.48,0.17,1.09,2.52,11,27,38,13,88,7,77,21,25,62.7,67.8,-5.0,2.6,6.4,8.9,0,,,,troubja01
440,Jaden Schwartz,29,SEA,C,37,8,0.22,0.41,0.62,0.22,0.38,2.73,8,14,22,8,37,8,43,1,-13,26.5,22.9,3.7,1.1,0.5,1.5,0,,,,schwaja01
441,Jake Allen,31,MTL,G,35,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,81,13,107,26,0,57.8,77.2,,0.0,0.0,6.0,0,,,,allenja01
442,Jake Bean,23,CBJ,D,67,9,0.10,0.27,0.37,0.13,0.39,1.34,7,17,24,8,65,6,74,10,-5,48.1,65.6,-17.5,1.4,2.2,3.6,0,,,,beanja01
443,Jake Christiansen,22,CBJ,D,8,1,0.13,0.00,0.13,0.07,0.00,0.50,1,0,1,1,3,0,2,0,1,1.8,3.4,-1.6,0.1,0.2,0.3,0,,,,chrisja01
444,Jake DeBrusk,25,BOS,LW,77,18,0.32,0.22,0.55,0.23,0.13,2.39,24,16,40,17,56,7,45,2,6,53.0,34.3,18.8,3.2,1.7,4.9,3,1,2,33.3,debruja01
445,Jake Evans,25,MTL,C/RW,72,11,0.18,0.22,0.40,0.16,0.31,1.72,13,15,28,11,45,0,76,26,-5,41.6,45.7,-4.1,0.9,1.2,2.1,0,,,,evansja02
446,Jake Guentzel,27,PIT,C,76,33,0.53,0.58,1.11,0.44,0.58,3.47,39,42,81,33,126,43,70,0,13,70.2,58.8,11.3,7.6,2.2,9.7,9,1,8,11.1,guentja01
447,Jake Leschyshyn,22,VEG,C,41,2,0.05,0.10,0.15,0.05,0.20,0.85,2,4,6,2,14,0,23,7,-2,15.5,23.6,-8.2,-0.5,0.4,-0.1,0,,,,leschja01
448,Jake McCabe,28,CHI,D,75,7,0.05,0.24,0.29,0.09,0.44,1.07,4,17,21,7,50,0,105,28,-27,43.4,59.5,-16.2,0.6,2.0,2.6,1,0,1,0.0,mccabja01
449,Jake Muzzin,32,TOR,D,47,5,0.06,0.23,0.30,0.10,0.34,1.60,3,10,13,4,41,0,62,15,-6,37.9,37.6,0.3,0.4,1.1,1.6,0,,,,muzzija01
450,Jake Neighbours,19,STL,LW,9,1,0.11,0.11,0.22,0.09,0.22,0.89,1,1,2,1,3,0,5,0,-2,2.2,3.6,-1.4,0.1,0.0,0.1,0,,,,neighja01
451,Jake Oettinger,23,DAL,G,48,1,0.00,0.04,0.04,0.01,0.00,0.00,0,2,2,1,135,29,114,20,0,100.0,92.8,,0.0,0.0,8.4,0,,,,oettija01
452,Jake Walman,25,TOT,D,51,3,0.06,0.14,0.20,0.07,0.20,1.71,3,7,10,4,22,0,27,2,-3,27.4,26.1,1.3,0.4,1.2,1.5,0,,,,walmaja01
452,Jake Walman,25,STL,D,32,2,0.09,0.09,0.19,0.07,0.19,1.50,3,3,6,2,13,0,11,1,3,14.0,10.4,3.7,0.4,0.9,1.3,0,,,,walmaja01
452,Jake Walman,25,DET,D,19,1,0.00,0.21,0.21,0.06,0.21,2.05,0,4,4,1,9,0,16,1,-6,13.4,15.7,-2.4,0.0,0.3,0.3,0,,,,walmaja01
453,Jakob Chychrun,23,ARI,D,47,8,0.15,0.30,0.45,0.16,1.00,3.00,7,13,20,7,39,3,67,11,-20,29.5,38.4,-8.9,1.4,1.1,2.4,1,1,0,100.0,chychja01
454,Jakob Silfverberg,31,ANA,LW,53,7,0.09,0.30,0.40,0.13,0.57,2.26,5,15,20,7,45,17,43,12,-3,25.2,29.5,-4.3,0.0,1.1,1.1,0,,,,silfvja01
455,Jakub Galvas,22,CHI,D,6,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,3,0,5,2,0,4.1,5.4,-1.2,-0.1,0.3,0.1,0,,,,galvaja01
456,Jakub Voráček,32,CBJ,RW,79,18,0.08,0.71,0.78,0.23,0.56,1.86,6,53,59,18,88,33,68,0,-13,40.9,55.7,-14.8,2.7,1.0,3.7,6,3,3,50.0,voracja01
457,Jakub Vrána,25,DET,LW,26,9,0.50,0.23,0.73,0.33,0.62,2.50,13,6,19,9,21,7,22,0,-8,12.0,17.1,-5.1,2.0,0.2,2.2,1,0,1,0.0,vranaja01
458,Jakub Zbořil,24,BOS,D,10,1,0.00,0.30,0.30,0.08,0.40,1.30,0,3,3,1,7,0,6,0,1,7.7,4.7,3.0,0.1,0.4,0.5,0,,,,zborija01
459,Jalen Chatfield,25,CAR,D,16,1,0.00,0.19,0.19,0.05,0.50,1.56,0,3,3,1,7,0,6,0,1,10.7,6.5,4.2,0.0,0.6,0.6,0,,,,chatfja01
460,James Neal,34,STL,LW,19,2,0.11,0.11,0.21,0.08,0.00,1.63,2,2,4,2,9,5,5,0,-1,7.0,5.9,1.1,-0.1,0.2,0.1,0,,,,nealja01
461,James Reimer,33,SJS,G,48,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,117,21,129,13,0,82.2,102.8,,0.0,0.0,8.6,0,,,,reimeja01
462,James van Riemsdyk,32,PHI,LW,82,17,0.29,0.17,0.46,0.21,0.30,2.27,23,13,36,16,59,16,76,0,-33,47.0,48.9,-1.9,2.4,0.5,2.9,1,0,1,0.0,vanrija01
463,Jamie Benn,32,DAL,LW,82,17,0.22,0.34,0.56,0.21,1.07,2.22,17,27,44,17,67,17,73,10,-13,45.4,50.9,-5.5,2.3,1.4,3.7,0,,,,bennja01
464,Jamie Drysdale,19,ANA,D,81,10,0.05,0.35,0.40,0.12,0.20,1.69,4,27,31,10,76,17,85,0,-26,56.8,67.8,-11.0,1.5,2.1,3.6,0,,,,drysdja01
465,Jamie Oleksiak,29,SEA,D,72,5,0.01,0.22,0.24,0.07,0.75,1.32,1,15,16,5,60,1,77,17,-1,50.6,51.2,-0.5,0.0,3.2,3.2,0,,,,oleksja01
466,Jan Jeník,21,ARI,RW,13,1,0.15,0.08,0.23,0.10,0.85,1.69,2,1,3,1,4,0,10,0,-6,6.0,6.2,-0.2,0.1,-0.1,0.0,0,,,,jenikja01
467,Jan Rutta,31,TBL,D,76,6,0.04,0.20,0.24,0.07,0.62,1.13,3,14,17,5,69,0,52,8,25,52.6,44.2,8.4,0.5,4.3,4.8,0,,,,ruttaja02
468,Jani Hakanpää,29,DAL,D,80,4,0.05,0.10,0.15,0.05,0.54,0.85,4,8,12,4,48,0,73,26,1,34.9,44.5,-9.6,-0.1,3.5,3.5,0,,,,hakanja01
469,Janne Kuokkanen,23,NJD,C/LW,57,6,0.11,0.19,0.30,0.11,0.18,1.12,6,10,16,6,29,1,42,4,-10,24.8,32.5,-7.7,0.1,0.5,0.6,0,,,,kuokkja01
470,Jansen Harkins,24,WPG,C,77,5,0.09,0.08,0.17,0.07,0.19,0.87,7,6,13,5,18,1,25,0,-8,21.2,25.4,-4.2,-0.1,0.5,0.4,0,,,,harkija01
471,Jared McCann,25,SEA,C,74,21,0.36,0.31,0.68,0.28,0.45,2.69,26,22,48,20,62,20,70,2,-26,40.3,37.3,3.0,4.0,0.7,4.8,2,0,2,0.0,mccanja01
472,Jared Spurgeon,32,MIN,D,65,14,0.15,0.46,0.62,0.21,0.15,1.78,10,29,39,13,103,31,61,21,32,50.2,38.7,11.5,3.2,4.0,7.2,0,,,,spurgja01
473,Jaret Anderson-Dolan,22,LAK,C,7,0,0.00,0.00,0.00,0.00,0.57,0.71,0,0,0,0,0,0,3,0,-3,2.3,2.2,0.1,-0.3,0.0,-0.3,0,,,,anderja01
474,Jaroslav Halák,36,VAN,G,17,0,0.00,0.00,0.00,0.00,0.12,0.00,0,0,0,0,33,8,39,11,0,24.5,30.8,,0.0,0.0,2.0,0,,,,halakja01
475,Jarred Tinordi,29,NYR,D,7,1,0.14,0.00,0.14,0.08,1.00,0.71,1,0,1,1,1,0,6,0,-5,3.1,3.4,-0.3,0.1,-0.1,-0.1,0,,,,tinorja01
476,Jason Dickinson,26,VAN,C,62,4,0.08,0.10,0.18,0.07,0.31,1.06,5,6,11,4,21,0,39,17,-1,25.4,30.4,-4.9,-0.7,0.9,0.2,0,,,,dickija01
477,Jason Robertson,22,DAL,LW,74,32,0.55,0.51,1.07,0.43,0.30,2.97,40,36,76,32,114,36,62,0,16,65.4,45.0,20.5,7.7,2.4,10.1,6,2,4,33.3,roberja01
478,Jason Spezza,38,TOR,C,71,10,0.17,0.18,0.35,0.14,0.37,1.37,12,12,24,10,37,14,28,2,-3,31.7,25.7,6.0,1.4,0.6,2.0,3,2,1,66.7,spezzja01
479,Jason Zucker,30,PIT,LW,41,7,0.20,0.22,0.41,0.16,0.37,2.49,8,9,17,7,32,7,27,0,-2,25.4,21.5,3.9,0.7,0.6,1.3,0,,,,zuckeja01
480,Jasper Weatherby,24,SJS,C,50,4,0.10,0.12,0.22,0.09,0.36,0.90,5,6,11,4,21,8,27,0,-14,15.1,20.0,-5.0,0.0,0.4,0.3,0,,,,weathja01
