,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
434,Jaycob Megna,26,ANA,D,28,1,0.04,0.11,0.14,0.05,0.43,1.11,1,3,4,1,12,0,20,7,-1,14.3,13.6,0.8,0.0,1.0,1.0,0,,,,megnaja02
435,Jean-Gabriel Pageau,26,OTT,C,39,4,0.10,0.21,0.31,0.11,0.36,2.13,4,8,12,4,18,2,34,6,-12,20.3,26.2,-5.8,-0.4,0.3,0.0,0,,,,pageaje01
436,Jean-Sébastien Dea,24,TOT,C,23,3,0.17,0.09,0.26,0.12,0.35,1.26,4,2,6,3,7,0,8,1,0,7.8,7.8,0.0,0.4,0.3,0.7,0,,,,deaje01
436,Jean-Sébastien Dea,24,NJD,C,20,2,0.15,0.10,0.25,0.11,0.30,1.35,3,2,5,2,6,0,8,1,-1,6.7,7.6,-0.9,0.2,0.3,0.5,0,,,,deaje01
436,Jean-Sébastien Dea,24,PIT,C,3,1,0.33,0.00,0.33,0.18,0.67,0.67,1,0,1,1,1,0,0,0,1,1.1,0.3,0.9,0.1,0.1,0.2,0,,,,deaje01
437,Jeff Carter,34,LAK,C,76,13,0.17,0.26,0.43,0.17,0.55,2.29,13,20,33,13,60,22,74,16,-20,35.7,46.2,-10.6,0.8,1.1,2.0,0,,,,carteje01
438,Jeff Petry,31,MTL,D,82,16,0.16,0.40,0.56,0.19,0.34,2.10,13,33,46,16,102,16,111,20,-5,73.6,66.0,7.6,3.6,3.2,6.8,0,,,,petryje01
439,Jeff Skinner,26,BUF,C,82,28,0.49,0.28,0.77,0.34,0.44,3.27,40,23,63,28,107,30,78,1,0,62.4,54.8,7.6,6.1,2.0,8.0,1,0,1,0.0,skinnje01
440,Jeremy Lauzon,21,BOS,D,16,1,0.06,0.00,0.06,0.03,0.13,0.69,1,0,1,1,3,0,9,5,-1,9.0,7.3,1.7,-0.1,0.5,0.4,0,,,,lauzoje01
441,Jesper Bratt,20,NJD,W,51,11,0.16,0.49,0.65,0.22,0.12,1.78,8,25,33,11,41,11,38,0,-8,27.7,29.9,-2.3,2.0,0.8,2.8,2,0,2,0.0,brattje01
442,Jesper Fast,27,NYR,RW,66,8,0.12,0.18,0.30,0.12,0.39,1.21,8,12,20,8,37,0,52,12,-3,36.2,38.4,-2.2,-0.1,1.1,1.1,0,,,,fastje01
443,Jesperi Kotkaniemi,18,MTL,C,79,12,0.14,0.29,0.43,0.15,0.33,1.70,11,23,34,12,46,9,36,0,1,42.6,32.1,10.5,1.5,1.1,2.6,1,0,1,0.0,kotkaje01
444,Jesse Puljujärvi,20,EDM,RW,46,4,0.09,0.11,0.20,0.08,0.35,1.15,4,5,9,4,16,2,28,0,-14,17.9,21.9,-4.0,-0.2,0.1,-0.1,0,,,,puljuje01
445,Jimmy Howard,34,DET,G,55,0,0.00,0.02,0.02,0.00,0.04,0.00,0,1,1,0,139,25,155,41,0,98.0,117.4,,0.0,0.0,9.3,0,,,,howarja02
446,Jimmy Schuldt,23,VEG,D,1,0,0.00,1.00,1.00,0.28,0.00,1.00,0,1,1,0,2,0,3,0,-1,0.6,1.3,-0.8,0.1,0.0,0.0,0,,,,schulja01
447,Jimmy Vesey,25,NYR,LW,81,14,0.21,0.22,0.43,0.17,0.26,1.90,17,18,35,14,58,12,68,16,-6,45.8,52.2,-6.4,1.6,1.3,2.9,3,1,2,33.3,veseyji02
448,Joakim Nordström,26,BOS,C,70,5,0.10,0.07,0.17,0.07,0.19,1.47,7,5,12,5,26,0,39,13,0,26.2,32.3,-6.2,-0.7,1.2,0.4,0,,,,nordsjo02
449,Joakim Ryan,25,SJS,D,44,2,0.00,0.16,0.16,0.04,0.34,0.80,0,7,7,2,30,0,32,1,-1,27.5,25.5,2.0,0.0,0.9,0.9,0,,,,ryanjo02
450,Joe Hicketts,22,DET,D,11,0,0.00,0.00,0.00,0.00,0.00,1.45,0,0,0,0,2,0,17,6,-9,5.0,9.0,-4.0,-0.2,-0.2,-0.5,0,,,,hickejo01
451,Joe Pavelski,34,SJS,C,75,27,0.51,0.35,0.85,0.36,0.29,2.51,38,26,64,28,96,36,74,10,-4,59.1,47.8,11.4,6.1,1.2,7.3,3,0,3,0.0,paveljo01
452,Joe Thornton,39,SJS,C,73,18,0.22,0.48,0.70,0.25,0.27,1.23,16,35,51,18,76,22,45,0,8,46.8,36.2,10.6,3.5,1.4,4.8,0,,,,thornjo01
453,Joel Armia,25,MTL,RW,57,10,0.23,0.18,0.40,0.17,0.25,2.35,13,10,23,10,39,10,37,8,0,32.9,26.6,6.2,1.1,0.9,2.0,1,1,0,100.0,armiajo01
454,Joel Edmundson,25,STL,D,64,4,0.03,0.14,0.17,0.05,1.06,1.59,2,9,11,4,52,0,62,18,8,46.3,43.4,2.9,-0.2,3.4,3.2,0,,,,edmunjo01
455,Joel Eriksson Ek,22,MIN,C,58,6,0.12,0.12,0.24,0.10,0.34,1.91,7,7,14,6,26,1,42,10,-7,31.8,22.8,9.1,-0.1,0.9,0.8,0,,,,eriksjo02
456,Joel Hanley,27,DAL,D,16,0,0.00,0.00,0.00,0.00,0.13,0.56,0,0,0,0,5,0,6,1,0,9.7,6.2,3.4,-0.3,0.6,0.4,0,,,,hanlejo01
457,Joel L'Esperance,23,DAL,RW,18,1,0.11,0.00,0.11,0.06,0.33,1.33,2,0,2,1,3,2,5,0,-4,6.3,7.3,-1.0,-0.2,0.2,0.0,0,,,,lespejo01
458,Joey Anderson,20,NJD,RW,34,3,0.12,0.09,0.21,0.09,0.18,1.44,4,3,7,3,12,0,19,0,-7,15.3,15.6,-0.2,-0.1,0.3,0.2,0,,,,anderjo08
459,Joey Daccord,22,OTT,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,5,2,0,1.4,2.3,,0.0,0.0,0.1,0,,,,daccojo01
460,Johan Larsson,26,BUF,LW/C,73,5,0.08,0.11,0.19,0.07,0.51,1.08,6,8,14,5,28,0,56,20,-8,29.9,33.4,-3.6,-0.9,1.0,0.1,0,,,,larssjo02
461,John Carlson,29,WSH,D,80,22,0.16,0.71,0.88,0.28,0.43,2.31,13,57,70,23,155,46,111,22,21,65.2,67.6,-2.4,5.8,4.7,10.5,1,0,1,0.0,carlsjo01
462,John Gibson,25,ANA,G,58,0,0.00,0.00,0.00,0.00,0.03,0.00,0,0,0,0,133,22,153,37,0,98.1,127.9,,0.0,0.0,11.6,0,,,,gibsojo02
463,John Gilmour,25,NYR,D,5,0,0.00,0.00,0.00,0.00,0.80,1.80,0,0,0,0,1,0,4,0,-3,3.1,5.3,-2.3,-0.1,-0.1,-0.2,0,,,,gilmojo01
464,John Hayden,23,CHI,C,54,2,0.06,0.04,0.09,0.04,0.50,0.78,3,2,5,2,14,2,28,4,-12,15.7,21.2,-5.5,-0.6,0.0,-0.6,0,,,,haydejo01
465,John Klingberg,26,DAL,D,64,15,0.16,0.55,0.70,0.23,0.19,2.39,10,35,45,15,85,28,60,9,6,59.0,53.4,5.6,3.6,4.9,8.5,2,0,2,0.0,klingjo01
466,John Moore,28,BOS,D,61,5,0.07,0.15,0.21,0.07,0.43,1.59,4,9,13,5,42,3,51,12,0,35.5,42.4,-6.9,0.3,2.5,2.8,0,,,,moorejo01
467,John Quenneville,22,NJD,C,19,1,0.05,0.00,0.05,0.03,0.21,0.84,1,0,1,1,6,0,7,0,-1,7.1,8.8,-1.6,-0.4,0.3,-0.1,1,0,1,0.0,quennjo02
468,John Tavares,28,TOR,C,82,37,0.57,0.50,1.07,0.45,0.41,3.49,48,41,89,37,133,34,84,4,19,79.1,62.2,16.9,9.3,2.0,11.3,2,0,2,0.0,tavarjo01
469,Johnny Boychuk,35,NYI,D,74,6,0.04,0.22,0.26,0.08,0.34,2.12,3,16,19,6,60,3,66,18,10,50.2,54.0,-3.7,0.5,4.0,4.5,0,,,,boychjo01
470,Johnny Gaudreau,25,CGY,LW,82,36,0.44,0.77,1.21,0.44,0.29,2.99,36,63,99,37,130,42,72,1,18,65.6,55.5,10.1,8.8,2.1,10.9,2,0,2,0.0,gaudrjo01
471,Jonas Brodin,25,MIN,D,82,6,0.05,0.17,0.22,0.07,0.37,1.35,4,14,18,6,49,3,75,15,-15,59.1,51.3,7.8,0.1,3.6,3.7,0,,,,brodijo01
472,Jonas Siegenthaler,21,WSH,D,26,1,0.00,0.15,0.15,0.04,0.38,0.46,0,4,4,1,14,0,11,3,6,13.6,9.7,4.0,-0.1,1.0,1.0,0,,,,siegejo01
473,Jonathan Bernier,30,DET,G,35,0,0.00,0.00,0.00,0.00,0.00,0.03,0,0,0,0,72,14,98,13,0,54.3,72.0,,0.0,0.0,5.1,0,,,,bernijo01
474,Jonathan Drouin,23,MTL,LW,81,19,0.22,0.43,0.65,0.24,0.32,2.35,18,35,53,19,77,22,64,0,-8,51.3,51.6,-0.3,3.3,1.1,4.4,3,2,1,66.7,drouijo01
475,Jonathan Ericsson,34,DET,D,52,2,0.06,0.04,0.10,0.04,0.67,0.92,3,2,5,2,26,0,50,14,-10,23.9,41.4,-17.5,-0.3,1.2,0.9,0,,,,ericsjo01
476,Jonathan Huberdeau,25,FLA,C,82,33,0.37,0.76,1.12,0.40,0.49,2.76,30,62,92,33,120,48,87,1,-14,56.8,55.9,0.9,7.8,1.3,9.1,8,4,4,50.0,huberjo01
477,Jonathan Marchessault,28,VEG,C,82,23,0.30,0.41,0.72,0.28,0.63,3.39,25,34,59,23,94,25,68,0,2,59.4,48.9,10.5,4.5,1.8,6.3,3,0,3,0.0,audymjo01
478,Jonathan Quick,33,LAK,G,46,1,0.00,0.04,0.04,0.01,0.13,0.00,0,2,2,1,110,18,149,28,0,83.7,91.6,,0.0,0.0,4.3,0,,,,quickjo01
479,Jonathan Toews,30,CHI,C,82,31,0.43,0.56,0.99,0.38,0.49,2.87,35,46,81,32,124,40,112,29,2,58.8,65.3,-6.5,6.7,1.5,8.3,4,3,1,75.0,toewsjo01
480,Jonathon Merrill,26,VEG,D,57,5,0.05,0.21,0.26,0.09,0.93,1.26,3,12,15,5,48,0,38,6,16,47.7,30.9,16.8,0.6,3.4,4.0,0,,,,merrijo01
481,Jonny Brodzinski,25,LAK,C,13,1,0.15,0.08,0.23,0.11,0.15,1.31,2,1,3,1,6,1,5,0,0,3.8,4.1,-0.3,0.1,0.2,0.3,0,,,,brodzjo01
482,Joonas Donskoi,26,SJS,RW,80,14,0.18,0.29,0.46,0.17,0.13,1.44,14,23,37,14,59,5,45,1,10,50.9,38.6,12.3,2.1,1.4,3.4,1,0,1,0.0,donskjo01
483,Joonas Korpisalo,24,CBJ,G,27,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,66,12,67,12,0,49.2,45.4,,0.0,0.0,2.7,0,,,,korpijo01
484,Jordan Binnington,25,STL,G,32,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,102,19,59,13,0,81.5,55.4,,0.0,0.0,6.0,0,,,,binnijo01
485,Jordan Eberle,28,NYI,RW,78,15,0.24,0.23,0.47,0.20,0.22,2.05,19,18,37,15,65,23,48,1,-6,49.9,47.3,2.6,2.1,1.3,3.4,6,1,5,16.7,eberljo01
486,Jordan Greenway,21,MIN,LW,81,10,0.15,0.15,0.30,0.12,0.36,1.35,12,12,24,10,36,4,44,0,-12,40.2,34.7,5.4,0.5,1.1,1.7,0,,,,greenjo02
487,Jordan Kyrou,20,STL,C,16,1,0.06,0.13,0.19,0.07,0.25,1.00,1,2,3,1,4,0,5,0,-1,5.6,8.8,-3.2,0.0,0.2,0.1,0,,,,kyroujo01
488,Jordan Martinook,26,CAR,LW,82,11,0.18,0.12,0.30,0.13,0.46,1.78,15,10,25,11,49,0,64,16,1,52.6,37.8,14.7,0.8,1.5,2.2,0,,,,martijo01
489,Jordan Nolan,29,STL,C,14,1,0.00,0.14,0.14,0.04,1.00,1.21,0,2,2,1,7,0,5,0,2,5.4,5.8,-0.4,-0.1,0.2,0.1,0,,,,nolanjo01
490,Jordan Oesterle,26,ARI,D,71,7,0.08,0.20,0.28,0.10,0.17,1.08,6,14,20,7,59,10,57,5,-3,42.4,48.8,-6.4,1.1,3.6,4.6,0,,,,oestejo01
491,Jordan Schmaltz,25,STL,D,20,1,0.00,0.10,0.10,0.03,0.10,0.55,0,2,2,1,6,0,14,1,-7,8.5,9.8,-1.3,-0.1,0.0,-0.1,0,,,,schmajo01
492,Jordan Staal,30,CAR,C,50,11,0.22,0.34,0.56,0.21,0.52,2.42,11,17,28,11,45,7,42,10,6,41.3,25.7,15.6,1.4,1.3,2.7,0,,,,staaljo01
493,Jordan Weal,26,TOT,C,63,8,0.13,0.21,0.33,0.12,0.29,1.19,8,13,21,8,34,8,34,0,-8,32.7,23.5,9.2,0.5,0.7,1.2,0,,,,wealjo01
493,Jordan Weal,26,PHI,C,28,3,0.11,0.21,0.32,0.11,0.57,1.18,3,6,9,3,12,2,15,0,-5,14.5,9.4,5.1,0.1,0.2,0.3,1,1,0,100.0,wealjo01
493,Jordan Weal,26,ARI,C,19,1,0.05,0.05,0.11,0.04,0.00,0.63,1,1,2,1,7,1,9,0,-3,6.2,8.4,-2.2,-0.3,0.2,-0.1,0,,,,wealjo01
493,Jordan Weal,26,MTL,C,16,4,0.25,0.38,0.63,0.24,0.13,1.88,4,6,10,4,15,5,10,0,0,12.0,5.7,6.3,0.7,0.3,1.0,1,0,1,0.0,wealjo01
494,Jordie Benn,31,MTL,D,81,7,0.06,0.21,0.27,0.09,0.48,1.15,5,17,22,7,71,0,80,23,15,56.3,49.6,6.6,0.9,4.0,4.8,0,,,,bennjo01
495,Jori Lehterä,31,PHI,C,27,1,0.04,0.07,0.11,0.04,1.22,0.63,1,2,3,1,6,0,20,8,-7,6.8,7.7,-1.0,-0.3,0.0,-0.3,0,,,,lehtejo01
496,Joseph Blandisi,24,TOT,C,9,0,0.00,0.00,0.00,0.00,0.67,0.89,0,0,0,0,2,0,3,0,-1,1.6,2.7,-1.0,-0.2,0.0,-0.1,0,,,,blandjo01
496,Joseph Blandisi,24,PIT,C,6,0,0.00,0.00,0.00,0.00,0.00,1.17,0,0,0,0,1,0,1,0,0,1.2,1.6,-0.4,-0.1,0.0,-0.1,0,,,,blandjo01
496,Joseph Blandisi,24,ANA,C,3,0,0.00,0.00,0.00,0.00,2.00,0.33,0,0,0,0,1,0,2,0,-1,0.4,1.1,-0.7,-0.1,0.0,-0.1,0,,,,blandjo01
497,Joseph Gambardella,25,EDM,C,15,1,0.00,0.20,0.20,0.05,0.13,0.47,0,3,3,1,6,0,4,0,2,3.0,4.6,-1.5,0.0,0.2,0.2,0,,,,gambajo01
498,Joseph Morrow,26,WPG,D,41,2,0.02,0.15,0.17,0.05,0.49,0.98,1,6,7,2,29,0,30,0,0,21.7,26.1,-4.4,0.1,1.0,1.1,0,,,,morrojo02
499,Josh Anderson,24,CBJ,RW,82,20,0.33,0.24,0.57,0.25,0.73,2.80,27,20,47,20,81,12,55,11,25,54.4,50.9,3.5,3.7,2.5,6.2,0,,,,anderjo05
500,Josh Archibald,26,ARI,RW,68,10,0.18,0.15,0.32,0.14,0.22,1.35,12,10,22,9,34,0,43,10,1,27.1,34.1,-6.9,1.0,1.4,2.4,0,,,,archijo01
501,Josh Bailey,29,NYI,C,82,20,0.20,0.49,0.68,0.24,0.26,1.54,16,40,56,20,77,19,50,0,8,52.7,48.2,4.5,3.4,2.0,5.4,9,3,6,33.3,bailejo01
502,Josh Brown,25,FLA,D,37,1,0.03,0.03,0.05,0.02,0.76,0.76,1,1,2,1,12,0,18,3,-3,15.2,15.9,-0.7,-0.3,0.8,0.5,0,,,,brownjo01
503,Josh Currie,26,EDM,RW,21,2,0.10,0.14,0.24,0.09,0.10,0.90,2,3,5,2,7,0,5,0,2,5.8,6.3,-0.5,0.2,0.3,0.5,0,,,,currijo01
504,Josh Leivo,25,TOT,LW,76,10,0.18,0.13,0.32,0.14,0.42,1.99,14,10,24,10,55,17,33,0,5,37.1,33.1,4.0,0.9,1.4,2.3,0,,,,leivojo01
504,Josh Leivo,25,VAN,LW,49,8,0.20,0.16,0.37,0.16,0.51,2.31,10,8,18,8,44,13,27,0,4,27.7,26.2,1.5,0.7,1.1,1.8,3,1,2,33.3,leivojo01
504,Josh Leivo,25,TOR,LW,27,3,0.15,0.07,0.22,0.10,0.26,1.41,4,2,6,3,11,4,6,0,1,9.4,6.9,2.5,0.2,0.3,0.5,0,,,,leivojo01
505,Josh Mahura,20,ANA,D,17,2,0.06,0.24,0.29,0.10,0.24,1.18,1,4,5,2,12,4,8,0,0,6.9,14.3,-7.4,0.3,0.6,0.9,0,,,,mahurjo01
506,Josh Manson,27,ANA,D,74,5,0.04,0.18,0.22,0.07,0.84,1.30,3,13,16,5,54,0,88,26,-8,48.2,63.0,-14.8,-0.1,3.6,3.5,0,,,,mansojo01
507,Josh Morrissey,23,WPG,D,59,10,0.10,0.42,0.53,0.17,0.24,1.61,6,25,31,10,77,15,74,22,9,44.5,47.9,-3.5,2.1,3.1,5.2,0,,,,morrijo04
508,Josh Teves,23,VAN,D,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,1,0,-1,0.8,0.4,0.5,0.0,0.0,-0.1,0,,,,tevesjo01
509,Joshua Ho-Sang,23,NYI,C/RW,10,1,0.10,0.10,0.20,0.08,0.60,1.00,1,1,2,1,6,3,1,0,2,4.9,3.5,1.4,-0.1,0.3,0.1,0,,,,hosanjo01
510,Joshua Jacobs,22,NJD,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.4,0.5,-0.1,0.0,0.0,-0.1,0,,,,jacobjo01
511,Juho Lammikko,23,FLA,RW,40,2,0.00,0.15,0.15,0.04,0.15,0.98,0,6,6,2,9,0,24,8,-7,11.5,13.9,-2.4,-0.6,0.3,-0.4,0,,,,lammiju01
512,Jujhar Khaira,24,EDM,LW,60,6,0.05,0.25,0.30,0.10,0.72,1.07,3,15,18,6,26,1,47,10,-12,23.0,26.1,-3.1,0.0,0.4,0.4,1,0,1,0.0,khairju01
513,Julius Honka,23,DAL,D,29,1,0.00,0.14,0.14,0.04,0.34,1.31,0,4,4,1,17,0,20,1,-2,17.5,15.1,2.4,-0.1,1.0,0.9,0,,,,honkaju01
514,Justin Abdelkader,31,DET,LW,71,7,0.08,0.18,0.27,0.10,0.54,1.34,6,13,19,7,33,5,56,14,-14,32.1,43.2,-11.0,-0.5,0.7,0.1,2,0,2,0.0,abdelju01
515,Justin Bailey,23,PHI,RW,11,0,0.00,0.09,0.09,0.02,0.18,0.45,0,1,1,0,2,0,2,0,0,1.3,2.3,-1.0,-0.1,0.1,0.0,0,,,,baileju01
516,Justin Braun,31,SJS,D,78,5,0.03,0.18,0.21,0.06,0.45,1.35,2,14,16,5,49,1,89,27,-14,54.3,50.6,3.7,-0.1,1.8,1.6,0,,,,braunju01
517,Justin Dowling,28,DAL,C,11,0,0.00,0.09,0.09,0.02,0.00,0.82,0,1,1,0,5,3,6,0,-4,4.7,3.8,0.9,-0.3,0.1,-0.2,0,,,,dowliju01
518,Justin Falk,30,OTT,D,10,0,0.00,0.00,0.00,0.00,1.10,0.70,0,0,0,0,2,0,6,0,-4,3.2,5.2,-1.9,-0.2,0.0,-0.2,0,,,,falkju01
519,Justin Faulk,26,CAR,D,82,13,0.13,0.29,0.43,0.15,0.57,2.65,11,24,35,13,104,31,78,14,9,65.5,55.6,9.9,2.5,4.9,7.4,0,,,,faulkju01
520,Justin Holl,27,TOR,D,11,0,0.00,0.09,0.09,0.02,0.18,0.55,0,1,1,0,6,0,12,0,-5,5.8,7.3,-1.5,-0.1,-0.2,-0.2,0,,,,hollju01
521,Justin Kloos,25,ANA,C,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0,,,,kloosju01
522,Justin Schultz,28,PIT,D,29,5,0.07,0.45,0.52,0.16,0.14,1.62,2,13,15,5,35,13,23,1,0,20.9,24.0,-3.1,1.0,1.0,2.0,0,,,,schulju01
523,Justin Williams,37,CAR,RW,82,21,0.28,0.37,0.65,0.25,0.54,2.89,23,30,53,21,87,29,62,0,-4,65.5,40.8,24.8,3.8,1.6,5.3,2,0,2,0.0,williju01
524,Juuse Saros,23,NSH,G,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,89,7,74,15,0,51.6,57.5,,0.0,0.0,5.3,0,,,,sarosju01
525,Juuso Riikola,25,PIT,D,37,2,0.05,0.08,0.14,0.05,0.27,1.16,2,3,5,2,26,4,19,0,3,22.4,22.7,-0.3,0.0,1.2,1.2,0,,,,riikoju01
526,Juuso Välimäki,20,CGY,D,24,1,0.04,0.08,0.13,0.04,0.50,1.17,1,2,3,1,11,0,18,5,-2,13.6,12.1,1.5,-0.1,0.4,0.4,0,,,,valimju01
527,Kaden Fulcher,20,DET,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,1,0,0.3,0.6,,0.0,0.0,0.0,0,,,,fulchka01
528,Kailer Yamamoto,20,EDM,RW,17,1,0.06,0.06,0.12,0.05,0.12,0.76,1,1,2,1,5,1,11,1,-6,8.7,8.0,0.7,-0.3,0.0,-0.3,0,,,,yamamka01
529,Kalle Kossila,25,ANA,LW,8,1,0.13,0.00,0.13,0.07,0.50,1.38,1,0,1,1,1,0,4,2,-1,1.7,2.0,-0.3,0.0,0.1,0.0,0,,,,kossika01
530,Karl Alzner,30,MTL,D,9,0,0.00,0.11,0.11,0.03,0.22,0.89,0,1,1,0,4,0,6,3,1,3.9,4.8,-0.9,-0.1,0.4,0.3,0,,,,alzneka01
531,Karson Kuhlman,23,BOS,C,11,2,0.27,0.18,0.45,0.20,0.18,1.36,3,2,5,2,9,0,6,2,5,6.5,4.8,1.6,0.4,0.4,0.8,0,,,,kuhlmka01
532,Kasperi Kapanen,22,TOR,RW,78,17,0.26,0.31,0.56,0.22,0.35,2.23,20,24,44,17,73,6,68,13,12,54.0,50.7,3.3,2.8,1.5,4.4,1,0,1,0.0,kapanka01
533,Keith Kinkaid,29,NJD,G,41,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,108,23,129,22,0,75.0,79.7,,0.0,0.0,4.3,0,,,,kinkake01
534,Keith Yandle,32,FLA,D,82,19,0.11,0.65,0.76,0.23,0.61,2.43,9,53,62,19,128,52,98,5,-17,63.4,67.9,-4.4,4.8,2.7,7.5,0,,,,yandlke01
535,Kenny Agostino,26,TOT,LW,63,8,0.10,0.29,0.38,0.13,0.54,1.25,6,18,24,8,36,8,32,1,-3,24.6,25.5,-0.9,0.8,0.9,1.6,0,,,,agostke01
535,Kenny Agostino,26,MTL,LW,36,3,0.06,0.25,0.31,0.10,0.72,1.06,2,9,11,4,17,4,14,0,-1,11.2,11.8,-0.6,0.2,0.4,0.5,0,,,,agostke01
535,Kenny Agostino,26,NJD,LW,27,5,0.15,0.33,0.48,0.17,0.30,1.52,4,9,13,5,19,4,18,1,-2,13.4,13.7,-0.3,0.6,0.5,1.1,1,0,1,0.0,agostke01
536,Kerby Rychel,24,CGY,LW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,1,1,0,-1,0.0,0.9,-0.9,-0.1,0.0,-0.1,0,,,,rycheke01
537,Kevan Miller,31,BOS,D,39,2,0.00,0.18,0.18,0.05,0.90,0.82,0,7,7,2,26,0,27,9,8,24.3,25.2,-0.9,-0.1,2.1,2.0,0,,,,milleke03
538,Kevin Boyle,26,ANA,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,2,10,3,0,8.9,8.3,,0.0,0.0,1.0,0,,,,boyleke01
539,Kevin Connauton,28,ARI,D,50,3,0.02,0.14,0.16,0.05,0.44,1.52,1,7,8,2,34,0,50,14,-2,28.9,35.5,-6.6,-0.2,2.4,2.3,0,,,,connake01
540,Kevin Fiala,22,TOT,LW,83,14,0.16,0.31,0.47,0.17,0.43,2.10,13,26,39,14,53,15,61,0,-23,49.6,52.2,-2.6,1.7,0.7,2.4,0,,,,fialake01
540,Kevin Fiala,22,NSH,LW,64,12,0.16,0.34,0.50,0.18,0.41,2.05,10,22,32,11,43,10,44,0,-11,38.0,41.5,-3.5,1.6,0.7,2.3,2,0,2,0.0,fialake01
540,Kevin Fiala,22,MIN,LW,19,3,0.16,0.21,0.37,0.14,0.53,2.26,3,4,7,3,10,5,17,0,-12,11.6,10.6,1.0,0.1,0.0,0.1,2,0,2,0.0,fialake01
541,Kevin Gravel,26,EDM,D,36,1,0.00,0.08,0.08,0.02,0.11,1.22,0,3,3,1,17,0,24,5,-2,14.6,18.5,-3.9,-0.3,1.0,0.6,0,,,,graveke01
542,Kevin Hayes,26,TOT,RW,71,20,0.27,0.51,0.77,0.28,0.17,2.20,19,36,55,20,72,18,69,13,-2,44.5,36.3,8.2,3.8,1.4,5.3,0,,,,hayeske01
542,Kevin Hayes,26,NYR,RW,51,15,0.27,0.55,0.82,0.30,0.20,2.33,14,28,42,15,54,15,48,10,1,34.9,25.5,9.4,2.9,1.2,4.1,4,1,3,25.0,hayeske01
542,Kevin Hayes,26,WPG,RW,20,5,0.25,0.40,0.65,0.24,0.10,1.85,5,8,13,5,18,3,21,3,-3,9.6,10.8,-1.2,1.0,0.2,1.2,0,,,,hayeske01
543,Kevin Labanc,23,SJS,RW,82,20,0.21,0.48,0.68,0.24,0.44,1.59,17,39,56,20,79,28,52,1,-1,42.7,40.4,2.4,4.0,1.0,5.1,0,,,,labanke01
544,Kevin Rooney,25,NJD,C,41,4,0.15,0.10,0.24,0.11,0.37,0.95,6,4,10,4,16,0,26,6,-4,15.0,17.4,-2.4,0.2,0.6,0.8,0,,,,rooneke01
545,Kevin Roy,25,ANA,C,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,1,0,-1,1.8,0.9,0.9,-0.1,0.0,-0.1,0,,,,royke01
546,Kevin Shattenkirk,30,NYR,D,73,8,0.03,0.36,0.38,0.11,0.27,2.03,2,26,28,8,56,12,61,3,-15,49.8,47.8,2.1,1.3,1.8,3.1,8,5,3,62.5,shattke01
547,Kevin Stenlund,22,CBJ,C,4,0,0.00,0.00,0.00,0.00,1.00,0.75,0,0,0,0,0,0,0,0,0,2.2,0.8,1.4,-0.1,0.0,-0.1,0,,,,stenlke01
548,Kiefer Sherwood,23,ANA,RW,50,5,0.12,0.12,0.24,0.10,0.16,1.20,6,6,12,5,21,0,21,1,1,18.5,28.9,-10.4,0.2,0.8,1.0,0,,,,sherwki01
549,Kole Sherwood,22,CBJ,RW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,0,0,0,0.8,0.5,0.3,-0.1,0.0,0.0,0,,,,sherwko01
550,Korbinian Holzer,30,ANA,D,22,1,0.05,0.14,0.18,0.06,0.36,0.68,1,3,4,1,17,0,22,10,5,12.4,11.4,1.0,0.1,1.3,1.4,0,,,,holzeko01
551,Kris Letang,31,PIT,D,65,19,0.25,0.62,0.86,0.30,0.74,3.17,16,40,56,20,118,32,86,13,13,67.1,53.4,13.7,5.2,3.8,9.0,2,0,2,0.0,letankr01
