,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
573,Kevin Stenlund,26,WPG,C,54,4,0.11,0.06,0.17,0.07,0.37,1.17,6,3,9,4,17,0,26,12,3,16.4,18.8,-2.4,-0.4,1.0,0.6,0,,,,stenlke01
574,Kiefer Sherwood,27,NSH,RW,32,5,0.22,0.19,0.41,0.17,0.94,1.78,7,6,13,5,23,3,16,0,4,16.3,18.6,-2.3,0.7,0.7,1.4,0,,,,sherwki01
575,Kieffer Bellows,24,TOT,LW,28,2,0.11,0.00,0.11,0.06,0.21,1.14,3,0,3,2,6,0,14,0,-8,8.4,9.9,-1.5,-0.2,0.0,-0.1,0,,,,belloki01
575,Kieffer Bellows,24,PHI,LW,27,2,0.11,0.00,0.11,0.06,0.22,1.19,3,0,3,2,6,0,13,0,-7,8.0,9.7,-1.7,-0.2,0.1,-0.1,0,,,,belloki01
575,Kieffer Bellows,24,NYI,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.4,0.2,0.3,0.0,0.0,0.0,0,,,,belloki01
576,Kirby Dach,22,MTL,C,58,14,0.24,0.41,0.66,0.24,0.74,1.84,13,23,36,13,65,23,46,2,-2,33.7,34.2,-0.6,2.0,1.1,3.1,2,2,0,100.0,dachki01
577,Kirill Kaprizov,25,MIN,LW,67,32,0.60,0.52,1.12,0.47,0.67,3.90,38,33,71,30,98,43,52,1,4,51.3,39.1,12.2,7.2,2.0,9.2,11,5,6,45.5,kapriki01
578,Kirill Marchenko,22,CBJ,RW,59,13,0.36,0.07,0.42,0.21,0.27,2.22,20,4,24,12,48,19,52,0,-23,31.3,34.1,-2.8,1.8,0.4,2.2,1,1,0,100.0,marchki01
579,Klim Kostin,23,EDM,C/LW,57,9,0.19,0.18,0.37,0.15,1.16,0.98,11,9,20,8,30,0,18,0,12,23.0,21.1,1.9,1.5,0.9,2.4,0,,,,kostikl01
580,Kris Letang,35,PIT,D,64,14,0.19,0.45,0.64,0.22,0.47,2.52,11,27,38,13,97,36,79,5,-13,65.9,60.3,5.7,3.1,2.4,5.5,0,,,,letankr01
581,Kristian Reichel,24,WPG,F,2,0,0.00,0.50,0.50,0.13,0.00,0.50,0,1,1,0,1,0,1,0,0,0.5,0.6,-0.1,0.0,0.0,0.1,0,,,,reichkr01
582,Kurtis MacDermid,28,COL,D,44,2,0.02,0.11,0.14,0.04,1.25,0.45,1,5,6,2,11,0,12,0,-1,12.9,15.8,-2.9,0.2,0.7,0.9,0,,,,macdeku01
583,Kyle Burroughs,27,VAN,D,48,2,0.04,0.06,0.10,0.04,1.29,0.98,2,3,5,2,25,0,42,13,-4,28.4,29.7,-1.2,-0.4,1.3,0.9,0,,,,burroky01
584,Kyle Capobianco,25,WPG,D,14,1,0.14,0.00,0.14,0.08,0.43,1.00,2,0,2,1,7,0,6,0,1,6.6,4.4,2.2,0.2,0.5,0.7,0,,,,capobky01
585,Kyle Clifford,32,TOR,LW,2,0,0.00,0.50,0.50,0.14,1.00,1.00,0,1,1,0,1,0,0,0,1,0.3,0.7,-0.3,0.1,0.1,0.1,0,,,,cliffky01
586,Kyle Connor,26,WPG,LW,82,29,0.38,0.60,0.98,0.36,0.24,3.33,30,46,76,29,119,46,89,5,-11,60.9,54.4,6.4,5.6,1.9,7.5,2,0,2,0.0,connoky01
587,Kyle Criscuolo,30,SJS,C,1,1,1.00,0.00,1.00,0.54,0.00,2.00,1,0,1,1,1,0,1,0,0,0.8,0.9,-0.1,0.2,0.0,0.2,0,,,,criscky01
588,Kyle Okposo,34,BUF,RW,75,11,0.15,0.23,0.37,0.14,0.45,2.00,11,16,27,10,41,7,54,13,-7,38.0,36.1,1.9,0.7,0.8,1.5,0,,,,okposky01
589,Kyle Palmieri,31,NYI,RW,55,14,0.29,0.31,0.60,0.25,0.44,2.22,15,16,31,13,62,12,40,3,13,39.4,36.6,2.9,2.2,1.7,3.8,3,1,2,33.3,palmiky01
590,Lane Pederson,25,TOT,F,27,2,0.11,0.11,0.22,0.09,0.96,1.00,3,3,6,2,15,0,16,0,-1,14.5,14.2,0.3,0.0,0.4,0.3,0,,,,pederla01
590,Lane Pederson,25,CBJ,F,16,1,0.13,0.06,0.19,0.09,0.69,0.75,2,1,3,1,8,0,12,0,-4,7.4,9.4,-2.0,0.0,0.1,0.1,0,,,,pederla01
590,Lane Pederson,25,VAN,F,11,1,0.09,0.18,0.27,0.10,1.36,1.36,1,2,3,1,7,0,4,0,3,7.1,4.8,2.3,0.0,0.3,0.2,0,,,,pederla01
591,Lars Eller,33,TOT,C,84,9,0.12,0.15,0.27,0.11,0.55,1.67,10,12,22,9,46,1,53,11,3,45.2,39.5,5.7,-0.3,1.7,1.4,0,,,,ellerla01
591,Lars Eller,33,WSH,C,60,6,0.12,0.15,0.27,0.10,0.60,1.68,7,8,15,6,35,1,44,9,-1,34.4,29.6,4.8,-0.3,1.2,0.8,0,,,,ellerla01
591,Lars Eller,33,COL,C,24,3,0.13,0.17,0.29,0.11,0.42,1.63,3,4,7,3,11,0,9,2,4,10.8,9.9,0.9,0.0,0.5,0.6,0,,,,ellerla01
592,Lassi Thomson,22,OTT,D,2,0,0.00,0.00,0.00,0.00,2.00,0.50,0,0,0,0,0,0,2,0,-2,0.6,0.8,-0.2,0.0,-0.1,-0.1,0,,,,thomsla01
593,Laurent Brossoit,29,VEG,G,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,33,5,23,5,0,22.4,20.7,,0.0,0.0,2.5,0,,,,brossla01
594,Laurent Dauphin,27,ARI,C,21,1,0.05,0.00,0.05,0.03,0.48,1.19,1,0,1,1,3,0,7,0,-4,6.3,9.9,-3.6,-0.4,0.1,-0.3,0,,,,dauphla01
595,Lawrence Pilut,27,BUF,D,17,1,0.06,0.12,0.18,0.06,0.00,0.82,1,2,3,1,9,0,16,3,-4,8.2,9.0,-0.8,0.1,0.1,0.2,0,,,,pilutla01
596,Lawson Crouse,25,ARI,LW,77,19,0.31,0.27,0.58,0.24,0.45,1.96,23,20,43,18,70,15,86,28,-3,40.6,46.6,-6.0,2.8,1.3,4.1,1,0,1,0.0,crousla01
597,Leevi Merilainen,20,OTT,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,1,6,2,0,2.8,3.1,,0.0,0.0,0.1,0,,,,merille01
598,Leon Draisaitl,27,EDM,C,80,49,0.65,0.95,1.60,0.61,0.30,3.09,50,72,122,47,181,87,101,14,7,72.6,61.0,11.6,12.5,1.7,14.2,3,0,3,0.0,draisle01
599,Liam Foudy,22,CBJ,C,62,6,0.11,0.11,0.23,0.09,0.13,1.08,7,7,14,6,21,1,56,10,-26,25.2,34.1,-8.9,-0.1,0.1,0.0,0,,,,foudyli01
600,Liam O'Brien,28,ARI,C,56,4,0.05,0.14,0.20,0.07,2.04,0.70,3,8,11,4,18,0,32,9,-5,14.7,25.4,-10.7,-0.5,0.5,0.0,0,,,,obrieli01
601,Lias Andersson,24,LAK,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.1,0.3,-0.2,0.0,0.0,-0.1,0,,,,anderli01
602,Libor Hájek,24,NYR,D,16,1,0.06,0.00,0.06,0.03,0.25,0.81,1,0,1,1,7,0,5,0,2,7.4,8.7,-1.4,-0.1,0.6,0.5,0,,,,hajekli01
603,Linus Ullmark,29,BOS,G,49,1,0.02,0.00,0.02,0.01,0.04,0.02,1,0,1,1,157,31,91,20,0,100.2,93.1,,0.0,0.0,13.2,0,,,,ullmali01
604,Logan Brown,24,STL,C,30,2,0.07,0.13,0.20,0.07,0.27,0.60,2,4,6,2,8,0,12,0,-4,9.3,11.5,-2.1,-0.1,0.2,0.1,0,,,,brownlo01
605,Logan Couture,33,SJS,C,82,25,0.33,0.49,0.82,0.31,0.23,2.41,26,38,64,25,99,35,118,24,-30,49.6,45.8,3.8,4.5,1.0,5.5,7,1,6,14.3,coutulo01
606,Logan O'Connor,26,COL,RW,82,9,0.11,0.21,0.32,0.12,0.45,1.27,9,16,25,9,42,0,50,19,11,34.8,39.0,-4.3,0.1,1.7,1.8,0,,,,oconnlo01
607,Logan Stanley,24,WPG,D,19,1,0.05,0.11,0.16,0.06,1.11,0.58,1,2,3,1,9,0,13,3,-1,8.7,10.5,-1.9,0.1,0.6,0.7,0,,,,stanllo01
608,Logan Thompson,25,VEG,G,37,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,106,20,96,21,0,77.3,72.4,,0.0,0.0,7.7,0,,,,thomplo01
609,Lucas Carlsson,25,FLA,D,2,0,0.00,0.00,0.00,0.00,1.00,1.00,0,0,0,0,0,0,1,0,-1,0.5,0.7,-0.1,0.0,0.0,-0.1,0,,,,carlslu01
610,Lucas Condotta,25,MTL,F,1,1,1.00,0.00,1.00,0.54,0.00,5.00,1,0,1,1,1,0,1,0,0,0.7,0.1,0.6,0.2,0.0,0.2,0,,,,condolu01
611,Lucas Johansen,25,WSH,D,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,0,0,0,0.8,1.2,-0.4,0.0,0.1,0.0,0,,,,johanlu01
612,Lucas Raymond,20,DET,LW,74,17,0.23,0.38,0.61,0.23,0.32,1.81,16,26,42,16,75,31,61,0,-17,38.7,41.8,-3.1,2.3,1.0,3.4,5,2,3,40.0,raymolu01
613,Lukáš Dostál,22,ANA,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,44,8,67,21,0,26.9,48.4,,0.0,0.0,3.6,0,,,,dostalu01
614,Lukas Reichel,20,CHI,LW,23,6,0.30,0.35,0.65,0.26,0.26,1.83,7,8,15,6,22,5,25,0,-8,13.8,16.0,-2.1,1.1,0.3,1.4,0,,,,reichlu01
615,Lukáš Rousek,23,BUF,RW,2,1,0.50,0.50,1.00,0.41,0.00,1.50,1,1,2,1,3,0,1,0,2,1.1,0.7,0.4,0.2,0.1,0.3,0,,,,rouselu01
616,Lukáš Sedlák,29,TOT,C,30,3,0.10,0.17,0.27,0.10,0.40,1.47,3,5,8,3,13,0,19,10,4,11.8,9.3,2.4,0.0,0.6,0.6,0,,,,sedlalu01
616,Lukáš Sedlák,29,PHI,C,27,3,0.11,0.19,0.30,0.11,0.44,1.59,3,5,8,3,12,0,18,9,3,11.3,8.7,2.5,0.1,0.5,0.6,0,,,,sedlalu01
616,Lukáš Sedlák,29,COL,C,3,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,1,0,1,1,1,0.5,0.6,-0.1,-0.1,0.1,0.0,0,,,,sedlalu01
617,Luke Evangelista,20,NSH,RW,24,6,0.29,0.33,0.63,0.25,0.25,2.25,7,8,15,6,26,6,13,0,7,15.9,15.9,0.0,1.0,0.8,1.8,3,0,3,0.0,evanglu01
618,Luke Glendening,33,DAL,C,70,2,0.04,0.04,0.09,0.04,0.71,0.93,3,3,6,2,16,0,41,16,-9,19.1,26.6,-7.5,-1.5,0.6,-0.9,0,,,,glendlu01
619,Luke Hughes,19,NJD,D,2,1,0.50,0.50,1.00,0.41,0.00,1.00,1,1,2,1,2,0,2,0,0,1.7,1.1,0.6,0.3,0.1,0.3,0,,,,hughelu01
620,Luke Kunin,25,SJS,C,31,5,0.16,0.26,0.42,0.16,1.35,1.87,5,8,13,5,21,5,32,7,-9,11.8,15.2,-3.4,0.4,0.3,0.7,0,,,,kuninlu01
621,Luke Philp,27,CHI,F,3,0,0.00,0.33,0.33,0.09,0.67,0.00,0,1,1,0,2,0,2,0,0,0.5,2.5,-2.1,0.0,0.1,0.0,0,,,,philplu01
622,Luke Schenn,33,TOT,D,70,7,0.06,0.26,0.31,0.10,1.20,1.16,4,17,21,7,55,0,73,26,8,44.0,43.7,0.3,1.0,2.8,3.8,0,,,,schenlu01
622,Luke Schenn,33,VAN,D,55,6,0.05,0.33,0.38,0.12,1.29,1.24,3,17,20,6,50,0,67,26,9,35.5,35.6,-0.1,1.1,2.4,3.5,0,,,,schenlu01
622,Luke Schenn,33,TOR,D,15,1,0.07,0.00,0.07,0.04,0.87,0.87,1,0,1,1,5,0,6,0,-1,8.4,8.1,0.4,-0.1,0.4,0.3,0,,,,schenlu01
623,Mac Hollowell,24,TOR,D,6,1,0.00,0.33,0.33,0.09,0.33,0.67,0,2,2,1,6,0,4,1,3,3.2,5.9,-2.7,0.1,0.4,0.5,0,,,,holloma01
624,Mackenzie Blackwood,26,NJD,G,22,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,62,10,60,12,0,45.2,35.7,,0.0,0.0,2.6,0,,,,blackma01
625,Mackenzie Entwistle,23,CHI,RW,66,4,0.06,0.09,0.15,0.06,0.21,0.76,4,6,10,4,25,4,34,2,-11,18.5,28.6,-10.1,-0.8,0.8,-0.1,0,,,,entwima01
626,MacKenzie Weegar,29,CGY,D,81,9,0.05,0.33,0.38,0.12,0.53,1.98,4,25,29,9,74,4,71,16,15,66.4,46.2,20.2,1.2,4.9,6.1,0,,,,weegama01
627,Mads Søgaard,22,OTT,G,19,0,0.00,0.05,0.05,0.01,0.00,0.00,0,1,1,0,60,12,58,10,0,34.4,35.7,,0.0,0.0,2.2,0,,,,sogaama01
628,Magnus Hellberg,31,TOT,G,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,40,12,50,8,0,26.0,33.6,,0.0,0.0,1.8,0,,,,hellbma01
628,Magnus Hellberg,31,DET,G,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,36,11,48,8,0,24.0,30.7,,0.0,0.0,1.5,0,,,,hellbma01
628,Magnus Hellberg,31,OTT,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,1,2,0,0,2.0,2.9,,0.0,0.0,0.3,0,,,,hellbma01
629,Marc McLaughlin,23,BOS,F,2,0,0.00,0.00,0.00,0.00,1.00,1.50,0,0,0,0,0,0,1,0,-1,0.3,1.1,-0.8,-0.1,0.0,-0.1,0,,,,mclauma01
630,Marc Staal,36,FLA,D,82,5,0.04,0.15,0.18,0.06,0.52,0.67,3,11,14,5,71,1,89,29,10,58.6,60.4,-1.8,-0.1,3.1,3.0,0,,,,staalma01
631,Marc-André Fleury,38,MIN,G,46,0,0.00,0.02,0.02,0.01,0.04,0.00,0,1,1,0,129,31,126,32,0,82.8,85.8,,0.0,0.0,8.2,0,,,,fleurma01
632,Marc-Édouard Vlasic,35,SJS,D,78,5,0.01,0.22,0.23,0.07,0.21,0.86,1,16,17,5,49,0,75,12,-14,46.6,45.9,0.6,0.1,2.1,2.3,0,,,,vlasima01
633,Marco Kasper,18,DET,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.3,1.7,-1.3,0.0,0.0,0.0,0,,,,kaspema01
634,Marco Rossi,21,MIN,C,19,0,0.00,0.05,0.05,0.01,0.42,0.68,0,1,1,0,3,0,11,1,-7,6.3,8.1,-1.8,-0.6,0.1,-0.5,0,,,,rossima01
635,Marco Scandella,32,STL,D,20,1,0.05,0.05,0.10,0.04,0.30,0.85,1,1,2,1,19,0,28,11,2,13.3,16.1,-2.8,-0.2,0.8,0.6,0,,,,scandma01
636,Marcus Björk,25,CBJ,D,33,4,0.09,0.24,0.33,0.12,1.27,1.03,3,8,11,4,28,9,29,1,-9,20.9,27.1,-6.2,0.6,0.8,1.4,0,,,,bjorkma01
637,Marcus Foligno,31,MIN,LW,65,8,0.11,0.22,0.32,0.12,1.49,1.28,7,13,20,7,34,5,43,8,-6,30.1,34.2,-4.1,0.0,1.1,1.1,0,,,,foligma01
638,Marcus Johansson,32,TOT,C/W,80,18,0.24,0.34,0.58,0.22,0.10,1.71,18,25,43,17,80,27,54,4,3,46.5,44.2,2.2,2.6,1.8,4.4,0,,,,johanma03
638,Marcus Johansson,32,WSH,C/W,60,11,0.22,0.25,0.47,0.19,0.13,1.58,12,14,26,10,55,21,39,2,-3,34.6,30.2,4.4,1.2,1.2,2.4,0,,,,johanma03
638,Marcus Johansson,32,MIN,C/W,20,7,0.30,0.60,0.90,0.33,0.00,2.10,6,11,17,6,25,6,15,2,6,11.9,14.0,-2.1,1.3,0.7,2.0,0,,,,johanma03
639,Marcus Pettersson,26,PIT,D,68,7,0.01,0.34,0.35,0.10,0.85,1.41,1,22,23,7,66,0,69,7,4,64.6,59.2,5.4,0.7,3.2,3.9,0,,,,pettema01
640,Marián Studenič,24,DAL,RW,3,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,0,0,1,0,-1,0.6,1.2,-0.6,-0.1,0.0,-0.1,0,,,,studema01
641,Mario Ferraro,24,SJS,D,72,4,0.06,0.10,0.15,0.06,0.33,0.92,4,7,11,4,51,1,104,23,-31,52.1,59.5,-7.4,-0.5,1.4,0.9,0,,,,ferrama01
642,Mark Borowiecki,33,NSH,D,4,0,0.00,0.00,0.00,0.00,3.00,0.25,0,0,0,0,2,0,3,1,0,2.1,1.7,0.4,0.0,0.1,0.1,0,,,,borowma01
643,Mark Friedman,27,PIT,D,23,1,0.04,0.09,0.13,0.05,0.65,1.57,1,2,3,1,12,0,13,3,2,15.5,11.7,3.7,0.0,0.8,0.8,0,,,,friedma01
644,Mark Giordano,39,TOR,D,78,8,0.05,0.26,0.31,0.10,0.68,1.37,4,19,23,7,70,1,58,16,27,64.2,49.7,14.5,0.8,5.1,5.9,0,,,,giordma01
645,Mark Jankowski,28,NSH,C,50,5,0.14,0.10,0.24,0.10,0.36,1.14,7,5,12,5,16,0,23,6,-1,17.1,19.2,-2.1,0.1,0.8,0.9,0,,,,jankoma01
646,Mark Kastelic,23,OTT,C,65,5,0.11,0.06,0.17,0.08,1.57,1.12,7,4,11,5,18,1,29,6,-6,18.4,19.6,-1.2,0.1,0.5,0.7,0,,,,kastema01
647,Mark Scheifele,29,WPG,C,81,29,0.52,0.32,0.84,0.36,0.53,2.54,40,25,65,29,108,44,84,4,-16,61.5,56.6,4.9,5.6,1.7,7.3,2,1,1,50.0,scheima01
648,Mark Stone,30,VEG,RW,43,15,0.40,0.49,0.88,0.35,0.23,2.63,16,20,36,14,62,20,36,5,11,31.7,23.2,8.5,3.0,1.3,4.3,3,1,2,33.3,stonema01
649,Markus Niemeläinen,24,EDM,D,23,0,0.00,0.00,0.00,0.00,0.17,0.70,0,0,0,0,11,0,11,3,3,9.3,10.2,-0.8,-0.3,0.6,0.3,0,,,,niemema01
650,Martin Fehérváry,23,WSH,D,67,6,0.09,0.15,0.24,0.09,0.46,1.36,6,9,15,6,50,0,72,11,-11,44.8,51.2,-6.4,0.5,2.3,2.8,0,,,,feherma01
651,Martin Jones,33,SEA,G,48,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,165,24,131,32,0,89.9,73.0,,0.0,0.0,4.3,0,,,,jonesma02
652,Martin Kaut,23,TOT,RW,36,3,0.11,0.11,0.22,0.09,0.11,1.22,4,4,8,3,13,1,16,0,-4,12.5,11.7,0.8,0.1,0.3,0.4,0,,,,kautma01
652,Martin Kaut,23,COL,RW,27,1,0.04,0.07,0.11,0.04,0.15,0.89,1,2,3,1,7,0,9,0,-2,7.9,7.2,0.8,-0.3,0.2,-0.1,0,,,,kautma01
652,Martin Kaut,23,SJS,RW,9,2,0.33,0.22,0.56,0.24,0.00,2.22,3,2,5,2,6,1,7,0,-2,4.6,4.5,0.1,0.4,0.1,0.5,0,,,,kautma01
653,Martin Nečas,24,CAR,C,82,27,0.34,0.52,0.87,0.33,0.39,2.93,27,41,68,26,109,36,72,4,5,57.7,47.3,10.5,5.5,2.2,7.6,3,0,3,0.0,necasma01
654,Mason Appleton,27,WPG,C,41,6,0.12,0.27,0.39,0.13,0.20,1.73,5,10,15,5,27,1,31,7,2,25.6,21.6,4.0,0.1,1.0,1.1,0,,,,applema01
655,Mason Marchment,27,DAL,F,68,12,0.18,0.28,0.46,0.17,1.18,2.18,11,18,29,11,47,9,44,0,-6,38.8,41.2,-2.3,1.2,1.0,2.2,0,,,,marchma01
656,Mason McTavish,20,ANA,C,80,16,0.21,0.33,0.54,0.20,0.55,2.01,16,25,41,16,65,22,63,1,-19,38.0,53.8,-15.8,2.3,0.7,3.0,3,2,1,66.7,mctavma01
657,Mason Shaw,24,MIN,C,59,7,0.12,0.17,0.29,0.11,1.34,1.56,7,9,16,6,20,0,27,6,-1,19.3,21.4,-2.1,0.5,0.8,1.3,0,,,,shawma01
658,Matěj Blümel,22,DAL,RW,6,1,0.17,0.00,0.17,0.09,0.00,1.17,1,0,1,1,1,0,3,0,-2,2.3,2.6,-0.4,0.0,0.0,0.0,0,,,,blumema01
659,Mathew Barzal,25,NYI,C,58,18,0.24,0.64,0.88,0.31,0.38,2.40,13,35,48,17,67,24,38,0,5,40.8,30.6,10.2,3.4,1.5,4.9,3,1,2,33.3,barzama01
660,Mathew Dumba,28,MIN,D,79,5,0.05,0.13,0.18,0.06,1.03,1.25,4,9,13,5,54,0,77,15,-8,61.3,63.3,-2.0,-0.3,3.6,3.3,0,,,,dumbama01
661,Mathieu Joseph,25,OTT,RW,56,6,0.05,0.27,0.32,0.10,0.64,1.18,3,14,17,5,35,4,42,16,5,22.9,27.6,-4.8,-0.1,1.2,1.0,0,,,,josepma01
662,Mathieu Olivier,25,CBJ,F,66,5,0.08,0.15,0.23,0.08,1.23,1.14,5,9,14,5,24,0,49,5,-20,27.9,36.6,-8.7,-0.2,0.3,0.1,0,,,,olivima01
663,Matias Maccelli,22,ARI,LW,64,16,0.17,0.59,0.77,0.25,0.28,0.95,11,36,47,16,56,13,45,2,0,33.9,37.3,-3.3,2.9,1.0,4.0,1,0,1,0.0,maccema01
664,Mats Zuccarello,35,MIN,LW,78,24,0.28,0.58,0.86,0.31,0.33,2.54,21,42,63,23,104,47,61,1,-3,52.7,48.0,4.8,4.2,2.0,6.2,12,5,7,41.7,zuccama01
665,Matt Benning,28,SJS,D,77,7,0.01,0.30,0.31,0.09,0.34,0.75,1,22,23,7,55,3,99,29,-18,44.1,50.7,-6.6,0.5,2.2,2.7,0,,,,bennima01
666,Matt Boldy,21,MIN,LW,81,26,0.38,0.40,0.78,0.32,0.48,3.15,30,30,60,25,98,49,49,1,1,48.2,42.5,5.7,4.9,2.0,6.9,5,2,3,40.0,boldyma01
667,Matt Duchene,32,NSH,C,71,21,0.31,0.48,0.79,0.30,0.45,2.37,21,32,53,20,89,24,61,0,4,50.2,48.2,2.0,3.8,1.9,5.7,7,5,2,71.4,duchema01
668,Matt Grzelcyk,29,BOS,D,75,8,0.05,0.29,0.35,0.11,0.37,1.36,4,21,25,8,78,0,33,1,46,58.2,45.0,13.3,1.3,5.8,7.1,0,,,,grzelma01
669,Matt Irwin,35,WSH,D,61,2,0.03,0.05,0.08,0.03,0.59,1.30,2,3,5,2,23,0,33,2,-8,25.4,28.9,-3.5,-0.3,1.2,0.9,0,,,,irwinma01
670,Matt Kiersted,24,FLA,D,20,1,0.05,0.15,0.20,0.07,0.30,0.70,1,3,4,1,10,0,7,1,4,10.6,5.8,4.8,0.2,0.6,0.8,0,,,,kiersma01
671,Matt Luff,25,DET,RW,19,2,0.11,0.11,0.21,0.09,0.00,1.05,2,2,4,2,5,0,9,0,-4,5.9,8.3,-2.5,0.0,0.1,0.1,0,,,,luffma01
672,Matt Martin,33,NYI,LW,81,7,0.09,0.15,0.23,0.09,0.78,1.01,7,11,18,7,32,0,28,0,4,27.4,33.8,-6.5,0.0,1.3,1.3,0,,,,martima02
673,Matt Murray,28,TOR,G,26,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,87,23,74,17,0,51.7,51.8,,0.0,0.0,4.2,0,,,,murrama02
674,Matt Murray,24,DAL,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,8,3,10,1,0,5.8,5.1,,0.0,0.0,0.0,0,,,,murrama03
675,Matt Roy,27,LAK,D,82,9,0.11,0.21,0.32,0.12,0.27,1.65,9,16,25,9,74,1,95,30,8,61.9,51.6,10.3,1.5,3.8,5.2,0,,,,royma04
676,Matthew Beniers,20,SEA,C,80,22,0.30,0.41,0.71,0.28,0.03,1.85,23,31,54,21,91,20,59,2,14,49.4,39.2,10.1,4.0,1.8,5.8,0,,,,beniema01
677,Matthew Berlin,25,EDM,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,,0.2,0.0,,0.0,0.0,0.0,0,,,,berlima01
678,Matthew Coronato,20,CGY,RW,1,0,0.00,0.00,0.00,0.00,2.00,4.00,0,0,0,0,1,0,0,0,1,1.3,0.2,1.0,0.0,0.1,0.0,0,,,,coronma01
679,Matthew Highmore,26,STL,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,0,0,1,0.7,0.7,0.0,-0.1,0.1,0.0,0,,,,highmma01
680,Matthew Kessel,22,STL,D,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,1,0,-1,1.5,0.6,1.0,0.0,0.0,-0.1,0,,,,kessema01
681,Matthew Knies,20,TOR,LW,3,0,0.00,0.33,0.33,0.09,0.67,1.33,0,1,1,0,2,0,1,0,1,1.7,0.7,1.1,0.0,0.1,0.1,0,,,,kniesma01
682,Matthew Nieto,30,TOT,LW,81,10,0.15,0.15,0.30,0.12,0.20,1.42,12,12,24,10,42,1,70,14,-15,37.5,38.0,-0.6,0.4,0.8,1.2,0,,,,nietoma01
682,Matthew Nieto,30,SJS,LW,45,6,0.18,0.16,0.33,0.14,0.18,1.56,8,7,15,6,27,1,56,8,-22,21.0,25.2,-4.2,0.2,0.1,0.3,0,,,,nietoma01
682,Matthew Nieto,30,COL,LW,36,4,0.11,0.14,0.25,0.10,0.22,1.25,4,5,9,4,15,0,14,6,7,16.5,12.8,3.7,0.1,0.7,0.8,0,,,,nietoma01
683,Matthew Phillips,24,CGY,F,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,1,1,0,0,0,0.4,0.1,0.3,-0.1,0.0,0.0,0,,,,phillma01
684,Matthew Tkachuk,25,FLA,LW/RW,79,40,0.51,0.87,1.38,0.51,1.56,4.08,38,65,103,38,157,52,87,11,29,82.2,53.4,28.8,9.8,2.5,12.3,2,0,2,0.0,tkachma01
685,Mattias Ekholm,32,TOT,D,78,11,0.12,0.29,0.41,0.14,0.36,1.73,9,21,30,11,87,7,74,22,28,60.9,53.5,7.4,1.9,5.8,7.7,0,,,,ekholma01
685,Mattias Ekholm,32,NSH,D,57,6,0.09,0.23,0.32,0.11,0.42,1.74,5,12,17,6,46,6,55,15,0,39.5,39.5,-0.1,0.7,3.1,3.8,0,,,,ekholma01
685,Mattias Ekholm,32,EDM,D,21,5,0.19,0.48,0.67,0.23,0.19,1.71,4,9,13,5,41,1,19,7,28,21.5,14.0,7.5,1.2,2.7,3.9,0,,,,ekholma01
686,Mattias Janmark,30,EDM,C,66,10,0.15,0.23,0.38,0.14,0.45,1.20,10,14,24,9,39,0,46,16,9,31.3,32.4,-1.1,0.7,1.2,1.8,0,,,,janmama02
687,Mattias Samuelsson,22,BUF,D,55,3,0.04,0.15,0.18,0.06,0.36,1.38,2,8,10,3,65,0,78,27,14,48.8,52.7,-3.9,-0.3,3.0,2.7,0,,,,samuema02
688,Max Comtois,24,ANA,LW,64,8,0.14,0.16,0.30,0.12,1.19,1.39,9,9,18,7,37,7,52,2,-20,28.3,46.3,-18.0,0.2,0.3,0.5,2,0,2,0.0,comtoma01
