,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
404,Jared Spurgeon,22,MIN,D,70,7,0.04,0.29,0.33,0.10,0.09,1.31,3,22,25,8,51,17,47,9,-4,1.2,3.9,5.0,1,0,1,0.0,spurgja01
405,Jarod Palmer,25,MIN,RW,6,1,0.17,0.00,0.17,0.09,0.67,2.33,1,0,1,1,2,0,4,0,-2,0.0,0.0,0.0,0,,,,palmeja01
406,Jarome Iginla,34,CGY,RW,82,27,0.39,0.43,0.82,0.33,0.52,3.06,36,38,74,30,94,31,73,0,-10,6.6,1.7,8.3,7,2,5,28.6,iginlja01
407,Jaromír Jágr,39,PHI,RW,73,20,0.26,0.48,0.74,0.27,0.41,2.33,21,38,59,22,83,33,45,0,5,4.8,1.2,6.0,1,0,1,0.0,jagrja01
408,Jaroslav Halák,26,STL,G,46,0,0.00,0.00,0.00,0.00,0.00,0.02,0,0,0,0,0,0,0,0,0,0.0,0.0,9.1,0,,,,halakja01
409,Jaroslav Špaček,37,TOT,D,46,6,0.11,0.22,0.33,0.12,0.17,0.91,6,11,17,6,36,8,23,1,6,1.5,2.2,3.7,0,,,,spaceja01
409,Jaroslav Špaček,37,CAR,D,34,5,0.15,0.21,0.35,0.14,0.18,1.09,6,8,14,5,30,7,20,1,4,1.3,1.6,2.9,0,,,,spaceja01
409,Jaroslav Špaček,37,MTL,D,12,1,0.00,0.25,0.25,0.07,0.17,0.42,0,3,3,1,6,1,3,0,2,0.1,0.6,0.7,0,,,,spaceja01
410,Jarret Stoll,29,LAK,C,78,7,0.08,0.19,0.27,0.09,0.77,1.71,7,16,23,8,38,14,36,14,2,-0.7,2.0,1.3,8,2,6,25.0,stollja01
411,Jason Arnott,37,STL,C,72,14,0.24,0.24,0.47,0.19,0.36,1.97,19,19,38,16,56,20,23,0,13,2.9,1.9,4.8,0,,,,arnotja01
412,Jason Blake,38,ANA,C,45,5,0.16,0.11,0.27,0.11,0.13,2.42,8,5,13,6,18,4,18,0,-4,0.3,0.6,0.9,1,0,1,0.0,blakeja01
413,Jason Chimera,32,WSH,LW,82,16,0.24,0.23,0.48,0.20,0.95,2.50,23,21,44,18,53,3,55,9,4,3.4,1.5,4.8,0,,,,chimeja01
414,Jason Demers,23,SJS,D,57,4,0.07,0.16,0.23,0.08,0.39,1.28,5,10,15,5,38,9,38,1,-8,0.7,1.5,2.2,0,,,,demerja01
415,Jason Garrison,27,FLA,D,77,13,0.21,0.22,0.43,0.17,0.42,2.18,18,19,37,15,73,20,75,28,6,3.4,4.9,8.3,0,,,,garrija01
416,Jason Jaffray,30,WPG,RW,13,0,0.00,0.08,0.08,0.02,0.54,0.77,0,1,1,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,jaffrja01
417,Jason LaBarbera,32,PHX,G,19,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8,0,,,,labarja01
418,Jason Pominville,29,BUF,RW,82,28,0.37,0.52,0.89,0.34,0.15,2.87,34,47,81,31,91,33,87,22,-7,7.1,1.4,8.4,13,5,8,38.5,pominja01
419,Jason Spezza,28,OTT,C,80,32,0.43,0.63,1.05,0.40,0.45,2.90,39,55,94,36,118,39,72,4,11,8.8,1.7,10.5,10,6,4,60.0,spezzja01
420,Jason Williams,31,PIT,C,8,1,0.13,0.13,0.25,0.10,0.50,0.50,1,1,2,1,3,2,0,0,1,0.1,0.1,0.2,1,0,1,0.0,willija01
421,Jason Zucker,20,MIN,LW,6,1,0.00,0.33,0.33,0.09,0.33,1.67,0,2,2,1,2,0,4,0,-2,0.0,0.0,0.0,0,,,,zuckeja01
422,Jay Beagle,26,WSH,C,41,2,0.10,0.02,0.12,0.06,0.56,1.20,5,1,6,3,10,0,13,1,-2,-0.4,0.4,0.1,0,,,,beaglja01
423,Jay Bouwmeester,28,CGY,D,82,9,0.06,0.29,0.35,0.11,0.32,1.30,6,26,32,10,74,20,105,30,-21,1.4,3.4,4.8,0,,,,bouwmja01
424,Jay Harrison,29,CAR,D,72,9,0.13,0.19,0.32,0.12,0.83,1.78,10,15,25,10,52,10,68,16,-10,2.0,2.5,4.5,0,,,,harrija01
425,Jay McClement,28,COL,C,80,7,0.13,0.09,0.21,0.09,0.39,1.19,11,8,19,8,30,0,58,20,-8,-0.1,1.1,1.0,0,,,,mccleja01
426,Jay Pandolfo,37,NYI,LW,62,1,0.02,0.03,0.05,0.02,0.13,0.71,1,2,3,1,7,0,36,15,-14,-1.5,0.3,-1.2,0,,,,pandoja01
427,Jay Rosehill,26,TOR,D,31,0,0.00,0.00,0.00,0.00,1.94,0.48,0,0,0,0,1,0,5,0,-4,-0.2,0.0,-0.2,0,,,,rosehja01
428,Jean-François Jacques,26,ANA,LW,6,0,0.00,0.00,0.00,0.00,2.00,1.17,0,0,0,0,2,0,0,0,2,-0.1,0.1,0.0,0,,,,jacquje01
429,Jean-Sébastien Giguère,34,COL,G,32,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,5.7,0,,,,gigueje01
430,Jed Ortmeyer,33,MIN,RW,35,1,0.03,0.03,0.06,0.02,0.40,1.17,1,1,2,1,4,0,16,4,-8,-0.6,0.1,-0.5,0,,,,ortmeje01
431,Jeff Carter,27,TOT,C,55,15,0.38,0.24,0.62,0.27,0.29,3.35,24,14,38,17,52,16,51,3,-12,3.2,0.8,4.0,0,,,,carteje01
431,Jeff Carter,27,CBJ,C,39,11,0.38,0.26,0.64,0.28,0.36,3.33,17,11,28,12,41,14,41,3,-11,2.4,0.4,2.8,2,0,2,0.0,carteje01
431,Jeff Carter,27,LAK,C,16,4,0.38,0.19,0.56,0.25,0.13,3.38,7,3,10,5,11,2,10,0,-1,0.9,0.4,1.2,2,1,1,50.0,carteje01
432,Jeff Deslauriers,27,ANA,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0,,,,drouije01
433,Jeff Halpern,35,WSH,C,69,5,0.06,0.17,0.23,0.08,0.35,0.91,5,13,18,6,24,0,44,19,-1,-0.2,0.9,0.7,0,,,,halpeje01
434,Jeff Petry,24,EDM,D,73,7,0.03,0.32,0.34,0.10,0.36,1.52,2,25,27,8,64,11,81,21,-7,1.2,2.9,4.1,0,,,,petryje01
435,Jeff Schultz,25,WSH,D,54,2,0.02,0.09,0.11,0.04,0.22,0.41,1,5,6,2,25,0,38,11,-2,-0.2,1.5,1.3,0,,,,schulje02
436,Jeff Skinner,19,CAR,RW,64,18,0.31,0.38,0.69,0.28,0.88,3.28,23,26,49,20,63,18,54,1,-8,4.1,1.0,5.1,6,1,5,16.7,skinnje01
437,Jeff Taffe,30,MIN,C,5,1,0.00,0.40,0.40,0.11,0.00,1.40,0,2,2,1,4,0,2,0,2,0.0,0.2,0.2,0,,,,taffeje01
438,Jeff Woywitka,28,NYR,D,27,2,0.04,0.19,0.22,0.07,0.30,0.48,1,5,6,2,8,0,6,0,2,0.5,0.8,1.3,0,,,,woywije01
439,Jeremy Morin,20,CHI,LW,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,morinje01
440,Jeremy Welsh,23,CAR,LW,1,0,0.00,0.00,0.00,0.00,4.00,2.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,welshje01
441,Jérôme Samson,24,CAR,RW,16,2,0.13,0.19,0.31,0.12,0.50,1.94,2,3,5,2,9,4,8,0,-3,0.3,0.1,0.4,0,,,,samsoje01
442,Jerred Smithson,32,TOT,C,69,2,0.01,0.07,0.09,0.03,0.49,0.54,1,5,6,2,21,0,44,18,-5,-1.5,0.7,-0.8,0,,,,smithje01
442,Jerred Smithson,32,NSH,C,53,2,0.02,0.08,0.09,0.03,0.57,0.47,1,4,5,2,15,0,34,13,-6,-1.1,0.4,-0.7,0,,,,smithje01
442,Jerred Smithson,32,FLA,C,16,0,0.00,0.06,0.06,0.02,0.25,0.75,0,1,1,0,6,0,10,5,1,-0.4,0.3,-0.1,0,,,,smithje01
443,Jesse Winchester,28,OTT,C,32,3,0.06,0.19,0.25,0.08,0.69,1.63,2,7,9,3,12,0,15,5,2,0.2,0.3,0.5,0,,,,winchje01
444,Jhonas Enroth,23,BUF,G,26,0,0.00,0.00,0.00,0.00,0.08,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.9,0,,,,enrotjh01
445,Jim O'Brien,23,OTT,C,28,2,0.11,0.11,0.21,0.09,0.14,1.32,3,3,6,2,14,0,12,4,6,0.1,0.5,0.6,0,,,,obrieji01
446,Jim Slater,29,WPG,C,78,9,0.17,0.10,0.27,0.12,0.54,1.51,15,9,24,11,33,0,72,30,-9,0.5,0.7,1.3,0,,,,slateji01
447,Jim Vandermeer,31,SJS,D,25,1,0.04,0.12,0.16,0.05,1.32,0.76,1,3,4,1,5,0,3,1,3,0.2,0.8,1.1,0,,,,vandeji01
448,Jimmy Hayes,22,CHI,RW,31,4,0.16,0.13,0.29,0.12,0.52,1.32,6,4,10,4,10,2,11,0,-3,0.7,0.1,0.8,0,,,,hayesji01
449,Jimmy Howard,27,DET,G,57,0,0.00,0.02,0.02,0.00,0.11,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,10.3,0,,,,howarja02
450,Jiří Hudler,28,DET,C,81,20,0.31,0.31,0.62,0.25,0.52,1.57,28,27,55,23,83,19,55,1,10,4.7,1.6,6.4,12,3,9,25.0,hudleji01
451,Jiří Tlustý,23,CAR,C,79,15,0.22,0.24,0.46,0.19,0.33,1.72,19,21,40,16,56,9,51,5,1,2.9,1.4,4.2,1,0,1,0.0,tlustji01
452,Joakim Andersson,22,DET,C,5,0,0.00,0.00,0.00,0.00,0.00,0.60,0,0,0,0,1,0,0,0,1,-0.1,0.1,0.0,0,,,,anderjo03
453,Joakim Lindström,28,COL,LW,16,2,0.13,0.19,0.31,0.12,0.00,1.38,2,3,5,2,10,5,14,0,-9,0.2,-0.1,0.1,1,1,0,100.0,lindsjo01
454,Jochen Hecht,34,BUF,C,22,3,0.18,0.18,0.36,0.15,0.27,1.82,5,4,9,4,14,1,20,8,1,0.3,0.4,0.7,0,,,,hechtjo01
455,Jody Shelley,35,PHI,LW,30,0,0.00,0.03,0.03,0.01,2.13,0.63,0,1,1,0,2,0,8,0,-6,-0.4,-0.1,-0.5,0,,,,shelljo01
456,Joe Colborne,22,TOR,C,10,2,0.10,0.40,0.50,0.16,0.40,0.70,1,4,5,2,9,2,5,0,2,0.3,0.2,0.5,1,0,1,0.0,colbojo01
457,Joe Corvo,34,BOS,D,75,8,0.05,0.28,0.33,0.11,0.17,2.24,5,23,28,9,81,18,53,0,10,1.7,3.0,4.7,0,,,,corvojo01
458,Joe Finley,24,BUF,D,5,0,0.00,0.00,0.00,0.00,2.40,0.20,0,0,0,0,0,0,3,0,-3,0.0,-0.2,-0.2,0,,,,finlejo01
459,Joe Pavelski,27,SJS,C,82,24,0.38,0.37,0.74,0.30,0.38,3.28,35,33,68,28,99,35,66,20,18,5.4,2.7,8.1,10,4,6,40.0,paveljo01
460,Joe Piskula,27,CGY,D,5,0,0.00,0.00,0.00,0.00,0.40,0.40,0,0,0,0,0,0,5,0,-5,-0.1,-0.3,-0.4,0,,,,piskujo01
461,Joe Thornton,32,SJS,C,82,25,0.22,0.72,0.94,0.31,0.38,1.90,20,65,85,29,100,36,54,7,17,5.8,2.6,8.4,0,,,,thornjo01
462,Joe Vitale,26,PIT,C,68,5,0.06,0.15,0.21,0.07,0.82,1.03,5,11,16,6,20,0,30,5,-5,-0.1,0.5,0.4,0,,,,vitaljo01
463,Joel Rechlicz,24,WSH,RW,3,0,0.00,0.00,0.00,0.00,3.33,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,rechljo01
464,Joel Ward,31,WSH,RW,73,7,0.08,0.16,0.25,0.09,0.27,1.08,7,13,20,7,33,0,25,4,12,0.2,1.5,1.7,0,,,,wardjo02
465,Joey Crabb,28,TOR,RW,67,10,0.16,0.22,0.39,0.15,0.49,1.12,12,16,28,11,32,0,45,14,1,1.6,0.9,2.5,0,,,,crabbjo01
466,Joey MacDonald,31,DET,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9,0,,,,macdojo01
467,Joffrey Lupul,28,TOR,C,66,25,0.38,0.64,1.02,0.37,0.73,2.89,28,46,74,28,90,26,64,1,1,6.9,1.2,8.1,3,2,1,66.7,lupuljo01
468,Johan Franzén,32,DET,C,77,23,0.38,0.35,0.73,0.29,0.52,2.74,33,30,63,26,82,22,37,0,23,5.6,2.3,7.9,0,,,,franzjo01
469,Johan Hedberg,38,NJD,G,27,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.7,0,,,,hedbejo01
470,John Carlson,22,WSH,D,82,11,0.11,0.28,0.39,0.14,0.27,1.85,10,25,35,12,73,9,104,25,-15,2.6,2.2,4.8,0,,,,carlsjo01
471,John Erskine,31,WSH,D,28,1,0.00,0.07,0.07,0.02,1.82,0.71,0,2,2,1,12,0,9,0,3,-0.2,0.9,0.8,0,,,,erskijo01
472,John Madden,38,FLA,C,31,2,0.10,0.00,0.10,0.05,0.13,1.06,3,0,3,2,4,0,9,1,-4,-0.4,0.3,-0.1,2,0,2,0.0,maddejo01
473,John McCarthy,25,SJS,LW,10,0,0.00,0.00,0.00,0.00,1.00,1.40,0,0,0,0,1,0,3,0,-2,-0.3,0.0,-0.3,0,,,,mccarjo01
474,John Mitchell,27,NYR,C,63,6,0.08,0.17,0.25,0.09,0.13,1.02,6,12,18,7,28,3,15,0,10,0.5,1.2,1.7,4,0,4,0.0,mitchjo01
475,John Moore,21,CBJ,D,67,2,0.03,0.07,0.10,0.04,0.12,0.96,2,5,7,2,22,0,59,14,-23,-0.2,0.4,0.1,0,,,,moorejo01
476,John Scott,29,TOT,D,35,0,0.00,0.03,0.03,0.01,1.51,0.26,0,1,1,0,8,0,9,0,-1,-0.2,0.3,0.2,0,,,,scottjo01
476,John Scott,29,CHI,D,29,0,0.00,0.03,0.03,0.01,1.66,0.28,0,1,1,0,8,0,8,0,0,-0.1,0.3,0.2,0,,,,scottjo01
476,John Scott,29,NYR,D,6,0,0.00,0.00,0.00,0.00,0.83,0.17,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,scottjo01
477,John Tavares,21,NYI,C,82,30,0.38,0.61,0.99,0.36,0.32,3.49,35,55,90,34,108,36,78,0,-6,7.7,1.9,9.6,7,2,5,28.6,tavarjo01
478,John-Michael Liles,31,TOR,D,66,9,0.11,0.30,0.41,0.14,0.30,1.61,8,22,30,10,67,24,65,8,-14,2.2,1.5,3.7,0,,,,lilesjo01
479,Johnny Boychuk,28,BOS,D,77,6,0.06,0.13,0.19,0.07,0.69,2.22,6,11,17,6,77,1,63,14,27,0.4,4.7,5.2,0,,,,boychjo01
480,Johnny Oduya,30,TOT,D,81,6,0.04,0.19,0.22,0.07,0.41,1.01,3,16,19,6,48,2,65,13,-6,0.4,2.4,2.8,0,,,,oduyajo01
480,Johnny Oduya,30,WPG,D,63,4,0.03,0.17,0.21,0.06,0.52,0.83,2,12,14,4,31,1,48,9,-9,0.2,1.4,1.7,0,,,,oduyajo01
480,Johnny Oduya,30,CHI,D,18,2,0.06,0.22,0.28,0.09,0.00,1.67,1,4,5,2,17,1,17,4,3,0.2,1.0,1.1,0,,,,oduyajo01
481,Jon DiSalvatore,30,MIN,LW,1,0,0.00,0.00,0.00,0.00,2.00,2.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,disaljo01
482,Jon Matsumoto,25,FLA,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,matsujo01
483,Jonas Gustavsson,27,TOR,G,42,0,0.00,0.02,0.02,0.01,0.10,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,5.4,0,,,,gustajo01
484,Jonas Hiller,29,ANA,G,73,0,0.00,0.01,0.01,0.00,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,11.4,0,,,,hillejo01
485,Jonathan Bernier,23,LAK,G,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,0,,,,bernijo01
486,Jonathan Ericsson,27,DET,D,69,3,0.01,0.14,0.16,0.05,0.68,0.91,1,11,12,4,44,0,37,9,16,-0.1,3.5,3.5,0,,,,ericsjo01
487,Jonathan Quick,26,LAK,G,69,1,0.00,0.03,0.03,0.01,0.09,0.00,0,2,2,1,2,2,0,0,0,0.0,0.0,14.7,0,,,,quickjo01
488,Jonathan Toews,23,CHI,C,59,23,0.49,0.47,0.97,0.39,0.47,3.14,33,31,64,26,80,20,60,17,17,6.2,1.7,7.9,7,3,4,42.9,toewsjo01
489,Jonathon Blum,23,NSH,D,33,3,0.09,0.12,0.21,0.08,0.18,0.76,3,4,7,3,18,1,41,10,-14,0.4,0.1,0.5,0,,,,blumjo02
490,Joni Pitkänen,28,CAR,D,30,6,0.17,0.40,0.57,0.21,0.53,2.07,6,13,19,7,32,13,39,5,-15,1.8,0.2,2.0,0,,,,pitkajo01
491,Jordan Caron,21,BOS,RW,48,6,0.15,0.17,0.31,0.13,0.29,1.19,8,9,17,7,22,2,21,1,0,1.0,0.4,1.4,0,,,,caronjo01
492,Jordan Eberle,21,EDM,C,78,29,0.44,0.54,0.97,0.38,0.13,2.31,39,46,85,34,99,33,62,0,4,8.5,1.8,10.3,12,3,9,25.0,eberljo01
493,Jordan Leopold,31,BUF,D,79,9,0.13,0.18,0.30,0.12,0.35,1.39,11,15,26,10,75,12,82,23,4,1.7,4.2,6.0,0,,,,leopojo01
494,Jordan Nolan,22,LAK,C,26,2,0.08,0.08,0.15,0.06,1.08,0.73,2,2,4,2,6,0,4,0,2,0.0,0.4,0.4,0,,,,nolanjo01
495,Jordan Staal,23,PIT,C,62,20,0.40,0.40,0.81,0.32,0.55,2.40,28,27,55,23,65,9,56,11,11,4.9,1.7,6.6,0,,,,staaljo01
496,Jordie Benn,24,DAL,D,3,1,0.00,0.67,0.67,0.18,0.00,0.33,0,2,2,1,1,0,0,0,1,0.2,0.2,0.3,0,,,,bennjo01
497,Jordin Tootoo,28,NSH,RW,77,10,0.08,0.31,0.39,0.12,1.19,1.77,7,26,33,11,35,2,38,0,-5,1.1,0.9,2.0,0,,,,tootojo01
498,José Théodore,35,FLA,G,53,0,0.00,0.00,0.00,0.00,0.04,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,9.7,0,,,,theodjo01
499,Josh Bailey,22,NYI,C,80,12,0.16,0.24,0.40,0.15,0.40,1.30,15,21,36,14,49,6,62,9,-10,1.5,1.2,2.7,1,1,0,100.0,bailejo01
500,Josh Gorges,27,MTL,D,82,5,0.02,0.17,0.20,0.06,0.48,0.72,2,15,17,5,70,1,78,23,14,-0.1,5.5,5.4,0,,,,gorgejo01
501,Josh Green,34,EDM,LW,7,1,0.14,0.14,0.29,0.11,1.00,2.00,1,1,2,1,2,1,7,0,-6,0.1,-0.2,-0.1,0,,,,greenjo01
502,Josh Harding,27,MIN,G,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,6.4,0,,,,hardijo01
503,Josh Hennessy,26,BOS,C,3,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,1,0,0,0,1,-0.1,0.1,0.0,0,,,,hennejo01
504,Jussi Jokinen,28,CAR,LW,79,16,0.15,0.43,0.58,0.21,0.68,1.49,14,37,51,18,74,25,65,14,-2,2.8,1.5,4.3,6,2,4,33.3,jokinju01
505,Jussi Rynnäs,24,TOR,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,0,,,,rynnaju01
506,Justin Abdelkader,24,DET,LW,81,8,0.10,0.17,0.27,0.10,0.77,1.49,9,15,24,9,34,2,42,14,4,0.5,1.1,1.6,0,,,,abdelju01
507,Justin Braun,24,SJS,D,66,3,0.03,0.14,0.17,0.05,0.35,1.71,2,10,12,4,43,12,43,10,-2,0.1,2.3,2.4,0,,,,braunju01
508,Justin Falk,23,MIN,D,47,3,0.02,0.17,0.19,0.06,1.15,0.98,1,9,10,3,27,1,50,11,-13,0.0,1.4,1.5,0,,,,falkju01
509,Justin Faulk,19,CAR,D,66,8,0.12,0.21,0.33,0.13,0.44,1.53,9,15,24,9,60,22,65,11,-16,1.7,2.0,3.8,0,,,,faulkju01
510,Justin Peters,25,CAR,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9,0,,,,peterju01
511,Justin Williams,30,LAK,RW,82,22,0.27,0.45,0.72,0.26,0.54,2.94,25,41,66,25,80,29,42,1,10,5.1,2.5,7.6,6,3,3,50.0,williju01
512,Kari Lehtonen,28,DAL,G,59,1,0.00,0.05,0.05,0.01,0.00,0.02,0,3,3,1,3,0,0,0,0,0.0,0.0,12.3,0,,,,lehtoka01
513,Karl Alzner,23,WSH,D,82,5,0.01,0.20,0.21,0.06,0.35,0.68,1,17,18,5,63,1,80,30,12,0.0,4.4,4.4,0,,,,alzneka01
514,Kaspars Daugaviņš,23,OTT,LW,65,4,0.08,0.09,0.17,0.07,0.18,1.18,6,7,13,5,26,1,37,10,-2,-0.3,0.5,0.2,1,0,1,0.0,daugaka01
515,Keaton Ellerby,23,FLA,D,40,1,0.00,0.13,0.13,0.03,0.25,1.13,0,5,5,1,19,0,27,5,-3,-0.2,1.2,1.1,0,,,,ellerke01
516,Keith Aucoin,33,WSH,C,27,4,0.11,0.30,0.41,0.14,0.00,0.78,3,9,12,4,17,2,11,0,4,0.8,0.5,1.3,1,0,1,0.0,aucoike01
517,Keith Aulie,22,TOT,D,36,1,0.00,0.08,0.08,0.02,0.81,0.50,0,3,3,1,16,0,26,3,-7,-0.2,0.2,0.0,0,,,,aulieke01
517,Keith Aulie,22,TBL,D,19,0,0.00,0.05,0.05,0.01,0.68,0.21,0,1,1,0,7,0,13,1,-5,-0.1,-0.1,-0.2,0,,,,aulieke01
517,Keith Aulie,22,TOR,D,17,1,0.00,0.12,0.12,0.03,0.94,0.82,0,2,2,1,9,0,13,2,-2,-0.1,0.4,0.3,0,,,,aulieke01
518,Keith Ballard,29,VAN,D,47,2,0.02,0.13,0.15,0.05,1.36,0.87,1,7,8,2,21,0,28,7,0,0.0,1.5,1.5,0,,,,ballake01
519,Keith Yandle,25,PHX,D,82,14,0.13,0.39,0.52,0.18,0.62,2.39,12,35,47,16,87,20,66,4,5,3.9,4.3,8.1,0,,,,yandlke01
520,Kenndal McArdle,25,WPG,LW,9,0,0.00,0.00,0.00,0.00,0.44,0.33,0,0,0,0,1,0,4,0,-3,-0.2,-0.1,-0.2,0,,,,mcardke01
521,Kent Huskins,32,STL,D,25,2,0.08,0.20,0.28,0.10,0.40,0.64,2,5,7,2,17,0,8,0,9,0.6,1.7,2.3,0,,,,huskike01
522,Kevin Bieksa,30,VAN,D,78,14,0.10,0.46,0.56,0.18,1.21,2.13,9,39,48,16,93,16,74,9,12,3.6,4.7,8.3,1,0,1,0.0,biekske01
523,Kevin Klein,27,NSH,D,66,7,0.06,0.26,0.32,0.10,0.06,1.38,5,19,24,8,39,1,63,17,-8,1.2,2.1,3.4,0,,,,kleinke01
524,Kevin Marshall,22,PHI,D,10,0,0.00,0.00,0.00,0.00,0.80,0.60,0,0,0,0,5,0,7,1,-1,-0.1,0.1,-0.1,0,,,,marshke01
525,Kevin Porter,25,COL,RW,35,3,0.11,0.09,0.20,0.08,0.49,0.91,5,3,8,4,9,0,12,1,-2,0.3,0.3,0.7,0,,,,porteke01
526,Kevin Poulin,21,NYI,G,6,0,0.00,0.17,0.17,0.04,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,0.9,0,,,,poulike01
527,Kevin Shattenkirk,23,STL,D,81,14,0.11,0.42,0.53,0.17,0.74,2.20,10,37,47,16,85,28,47,10,20,3.9,6.1,10.0,5,1,4,20.0,shattke01
528,Kevin Westgarth,27,LAK,RW,25,1,0.04,0.04,0.08,0.03,1.56,0.52,1,1,2,1,5,0,8,0,-3,0.0,0.1,0.0,0,,,,westgke01
529,Kimmo Timonen,36,PHI,D,76,13,0.05,0.51,0.57,0.17,0.61,1.71,5,43,48,14,89,37,82,38,8,3.4,3.2,6.6,0,,,,timonki01
530,Kris Foucault,21,MIN,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,foucakr01
531,Kris Fredheim,24,MIN,D,3,0,0.00,0.00,0.00,0.00,0.67,0.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,fredhkr01
532,Kris Letang,24,PIT,D,51,14,0.20,0.63,0.82,0.27,0.67,2.78,11,35,46,16,101,32,50,2,21,4.4,3.8,8.1,9,2,7,22.2,letankr01
533,Kris Newbury,29,NYR,C,7,0,0.00,0.00,0.00,0.00,3.43,0.29,0,0,0,0,2,0,3,0,-1,-0.1,0.0,-0.1,0,,,,newbukr01
534,Kris Russell,24,TOT,D,55,5,0.11,0.11,0.22,0.09,0.45,1.02,7,6,13,5,38,1,26,1,12,0.9,3.3,4.3,0,,,,russekr01
534,Kris Russell,24,STL,D,43,4,0.09,0.12,0.21,0.08,0.28,0.84,5,5,10,4,29,0,16,0,13,0.6,2.9,3.6,0,,,,russekr01
534,Kris Russell,24,CBJ,D,12,1,0.17,0.08,0.25,0.11,1.08,1.67,2,1,3,1,9,1,10,1,-1,0.3,0.4,0.7,0,,,,russekr01
535,Kris Versteeg,25,FLA,RW,71,21,0.32,0.44,0.76,0.29,0.69,2.55,26,34,60,23,83,31,55,7,4,4.7,1.9,6.6,8,1,7,12.5,verstkr01
536,Kristian Huselius,33,CBJ,LW,2,0,0.00,0.00,0.00,0.00,1.00,1.00,0,0,0,0,1,1,2,0,-2,-0.1,0.0,-0.1,0,,,,huselkr01
537,Krys Barch,31,TOT,RW,51,2,0.04,0.06,0.10,0.04,2.24,0.47,2,3,5,2,7,0,7,0,0,-0.3,0.4,0.2,0,,,,barchkr01
537,Krys Barch,31,FLA,RW,41,2,0.05,0.07,0.12,0.05,2.22,0.54,2,3,5,2,7,0,5,0,2,-0.1,0.5,0.4,0,,,,barchkr01
537,Krys Barch,31,DAL,RW,10,0,0.00,0.00,0.00,0.00,2.30,0.20,0,0,0,0,0,0,2,0,-2,-0.2,0.0,-0.2,0,,,,barchkr01
538,Krys Kolanos,30,CGY,C,13,0,0.00,0.08,0.08,0.02,0.15,2.23,0,1,1,0,3,1,3,0,-1,-0.3,0.1,-0.1,1,0,1,0.0,kolankr01
539,Kurtis Foster,30,TOT,D,51,5,0.08,0.20,0.27,0.09,0.69,1.67,4,11,15,5,42,22,34,1,-13,1.1,0.9,2.0,0,,,,fosteku01
539,Kurtis Foster,30,NJD,D,28,4,0.11,0.32,0.43,0.14,0.82,1.93,3,10,13,4,27,16,21,1,-9,1.1,0.4,1.6,0,,,,fosteku01
539,Kurtis Foster,30,MIN,D,14,0,0.00,0.00,0.00,0.00,0.29,1.07,0,0,0,0,9,2,6,0,1,-0.2,0.6,0.4,0,,,,fosteku01
