,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
532,Marc-André Bergeron,32,CAR,D,13,1,0.00,0.31,0.31,0.08,0.38,1.62,0,7,7,2,9,5,11,0,-7,0.2,-0.3,0.0,0,,,,bergema02
532,Marc-André Bergeron,32,TBL,D,12,2,0.08,0.33,0.42,0.13,0.33,1.83,2,7,9,3,11,4,4,0,3,0.5,0.5,1.0,0,,,,bergema02
533,Marc-André Fleury,28,PIT,G,33,1,0.00,0.06,0.06,0.02,0.06,0.00,0,4,4,1,2,2,0,0,0,0.0,0.0,5.9,0,,,,fleurma01
534,Marc-André Gragnani,25,CAR,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,gragnma01
535,Marc-Édouard Vlasic,25,SJS,D,48,3,0.06,0.08,0.15,0.06,0.60,1.23,6,7,13,5,38,2,35,4,5,-0.1,3.1,3.0,0,,,,vlasima01
536,Marcel Goc,29,FLA,C,42,8,0.21,0.24,0.45,0.19,0.19,2.19,17,19,36,14,34,9,46,15,-6,1.1,0.7,1.8,0,,,,gocma01
537,Marco Scandella,22,MIN,D,6,1,0.17,0.00,0.17,0.09,0.67,1.17,2,0,2,1,4,0,6,1,-1,0.1,0.1,0.3,0,,,,scandma01
538,Marcus Foligno,21,BUF,LW,47,6,0.11,0.28,0.38,0.13,0.87,1.17,10,24,34,12,28,4,29,1,-4,0.8,0.5,1.2,0,,,,foligma01
539,Marcus Johansson,22,WSH,C,34,7,0.18,0.47,0.65,0.22,0.12,1.18,12,30,42,15,31,4,25,1,3,1.5,0.7,2.2,0,,,,johanma03
540,Marcus Krüger,22,CHI,C,47,5,0.09,0.19,0.28,0.10,0.51,1.06,8,17,25,9,21,2,26,10,3,0.1,0.7,0.8,0,,,,krugema01
541,Marek Židlický,35,NJD,D,48,6,0.08,0.31,0.40,0.13,0.79,2.10,8,28,36,12,40,16,36,0,-12,1.5,1.5,3.0,1,0,1,0.0,zidlima01
542,Marián Gáborík,30,TOT,RW,47,11,0.26,0.32,0.57,0.23,0.30,3.21,23,28,51,20,44,15,32,0,-3,2.0,0.9,2.9,0,,,,gaborma01
542,Marián Gáborík,30,NYR,RW,35,8,0.26,0.29,0.54,0.22,0.23,3.23,17,19,36,14,29,11,26,0,-8,1.4,0.4,1.8,3,0,3,0.0,gaborma01
542,Marián Gáborík,30,CBJ,RW,12,3,0.25,0.42,0.67,0.25,0.50,3.17,6,9,15,6,15,4,6,0,5,0.6,0.5,1.1,0,,,,gaborma01
543,Marián Hossa,34,CHI,RW,40,13,0.43,0.35,0.78,0.33,0.40,2.90,33,26,59,25,45,12,18,5,20,3.4,1.5,5.0,3,2,1,66.7,hossama01
544,Mark Arcobello,24,EDM,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,arcobma01
545,Mark Barberio,22,TBL,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,1,2,0,-2,0.0,-0.1,-0.2,0,,,,barbema01
546,Mark Borowiecki,23,OTT,D,6,0,0.00,0.00,0.00,0.00,3.00,0.17,0,0,0,0,3,0,2,0,1,-0.1,0.3,0.2,0,,,,borowma01
547,Mark Cundari,22,CGY,D,4,1,0.25,0.50,0.75,0.27,0.50,2.00,2,4,6,2,4,2,4,0,-2,0.3,0.0,0.4,0,,,,cundama01
548,Mark Eaton,35,PIT,D,23,0,0.00,0.00,0.00,0.00,0.17,0.35,0,0,0,0,21,1,14,3,9,-0.5,1.3,0.8,0,,,,eatonma01
549,Mark Fayne,25,NJD,D,31,2,0.03,0.16,0.19,0.06,0.52,1.10,2,9,11,4,19,0,21,8,6,0.1,1.9,2.1,0,,,,faynema01
550,Mark Fistric,26,EDM,D,25,2,0.00,0.24,0.24,0.06,1.28,0.36,0,11,11,3,13,0,10,3,6,0.2,1.4,1.6,0,,,,fistrma01
551,Mark Fraser,26,TOR,D,45,2,0.00,0.18,0.18,0.05,1.89,0.73,0,15,15,4,46,0,34,6,18,0.0,2.9,2.9,0,,,,frasema01
552,Mark Giordano,29,CGY,D,47,5,0.09,0.23,0.32,0.11,0.85,1.23,8,21,29,10,64,15,70,14,-7,0.8,1.8,2.6,0,,,,giordma01
553,Mark Letestu,27,CBJ,C,46,11,0.28,0.30,0.59,0.23,0.22,2.00,25,26,51,21,33,6,29,9,7,2.3,1.2,3.5,4,3,1,75.0,letesma01
554,Mark Olver,25,COL,C,32,3,0.13,0.06,0.19,0.08,0.19,1.03,8,4,12,5,7,0,12,0,-5,0.3,0.1,0.4,0,,,,olverma01
555,Mark Pysyk,21,BUF,D,19,2,0.05,0.21,0.26,0.08,0.00,1.11,2,7,9,3,6,1,12,0,-7,0.3,0.0,0.3,0,,,,pysykma01
556,Mark Scheifele,19,WPG,C,4,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,4,2,2,0,0,-0.1,0.0,-0.1,0,,,,scheima01
557,Mark Stone,20,OTT,RW,4,0,0.00,0.00,0.00,0.00,0.50,0.75,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,stonema01
558,Mark Streit,35,NYI,D,48,9,0.13,0.44,0.56,0.18,0.46,1.73,12,39,51,17,56,25,51,6,-14,2.4,1.1,3.4,0,,,,streima01
559,Mark Stuart,28,WPG,D,42,2,0.05,0.05,0.10,0.04,1.26,0.95,4,4,8,3,23,0,29,11,5,-0.2,1.8,1.6,0,,,,stuarma01
560,Martin Biron,35,NYR,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,,,,bironma01
561,Martin Brodeur,40,NJD,G,29,1,0.03,0.07,0.10,0.04,0.00,0.00,2,4,6,2,3,2,0,0,0,0.0,0.0,3.1,0,,,,brodema01
562,Martin Erat,31,TOT,LW,45,8,0.11,0.42,0.53,0.17,0.67,1.53,10,36,46,15,31,10,31,3,-7,1.0,0.6,1.6,0,,,,eratma01
562,Martin Erat,31,NSH,LW,36,7,0.11,0.47,0.58,0.19,0.72,1.67,8,32,40,13,27,10,26,2,-7,0.9,0.5,1.4,4,0,4,0.0,eratma01
562,Martin Erat,31,WSH,LW,9,1,0.11,0.22,0.33,0.12,0.44,1.00,2,4,6,2,4,0,5,1,0,0.1,0.1,0.2,0,,,,eratma01
563,Martin Hanzal,25,PHX,C,39,9,0.28,0.31,0.59,0.23,0.62,2.38,21,22,43,17,37,13,27,5,2,1.8,0.8,2.5,0,,,,hanzama01
564,Martin Havlát,31,SJS,LW,40,7,0.20,0.25,0.45,0.18,0.75,2.23,15,19,34,13,26,5,14,0,7,1.2,1.2,2.4,0,,,,havlama01
565,Martin St. Louis,37,TBL,RW,48,20,0.35,0.90,1.25,0.42,0.29,2.33,33,81,114,40,76,25,55,4,0,5.4,0.8,6.3,1,0,1,0.0,stlouma01
566,Marty Reasoner,35,NYI,C,31,1,0.00,0.16,0.16,0.04,0.13,1.10,0,9,9,2,9,0,18,6,-3,-0.4,0.2,-0.2,0,,,,reasoma01
567,Mason Raymond,27,VAN,LW,46,9,0.22,0.26,0.48,0.19,0.35,1.72,19,22,41,16,36,9,30,5,2,1.6,0.9,2.5,3,1,2,33.3,raymoma01
568,Mathieu Garon,35,TBL,G,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9,0,,,,garonma01
569,Mathieu Perreault,25,WSH,C,39,6,0.15,0.28,0.44,0.16,0.51,1.21,12,21,33,12,26,5,14,0,7,1.3,0.7,2.0,0,,,,perrema01
570,Mathieu Roy,29,TBL,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,royma01
571,Mats Zuccarello,25,NYR,LW,15,3,0.20,0.33,0.53,0.20,0.53,1.80,6,9,15,6,19,3,6,0,10,0.6,0.7,1.3,2,1,1,50.0,zuccama01
572,Matt Anderson,30,NJD,RW,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,2,2,1,1,0,0,0,1,0.1,0.1,0.1,0,,,,anderma01
573,Matt Bartkowski,24,BOS,D,11,1,0.00,0.18,0.18,0.05,0.55,0.82,0,4,4,1,5,0,5,0,0,0.0,0.3,0.4,0,,,,bartkma01
574,Matt Beleskey,24,ANA,LW,42,6,0.19,0.12,0.31,0.13,1.33,1.45,15,9,24,11,20,3,17,2,2,0.9,0.6,1.5,0,,,,belesma01
575,Matt Calvert,23,CBJ,LW,42,7,0.21,0.17,0.38,0.16,0.76,1.50,17,13,30,13,23,0,36,4,-9,1.1,0.3,1.4,4,1,3,25.0,calvema01
576,Matt Carkner,32,NYI,D,22,1,0.00,0.09,0.09,0.02,2.09,0.86,0,4,4,1,10,0,14,2,-2,-0.1,0.4,0.3,0,,,,carknma01
577,Matt Carle,28,TBL,D,48,7,0.10,0.35,0.46,0.15,0.08,1.38,10,32,42,14,54,11,50,8,1,1.6,1.8,3.4,0,,,,carlema01
578,Matt Cooke,34,PIT,LW,48,8,0.17,0.27,0.44,0.16,0.75,1.27,15,24,39,15,25,0,48,21,-2,1.2,0.5,1.7,0,,,,cookema01
579,Matt Cullen,36,MIN,C,42,9,0.17,0.48,0.64,0.22,0.24,1.88,14,37,51,18,38,7,29,7,9,1.9,1.2,3.1,3,3,0,100.0,cullema01
580,Matt D'Agostini,26,TOT,RW,29,2,0.10,0.10,0.21,0.08,0.28,1.14,6,6,12,5,12,4,13,0,-5,0.0,0.3,0.3,0,,,,dagosma01
580,Matt D'Agostini,26,STL,RW,16,1,0.06,0.06,0.13,0.05,0.13,1.19,2,2,4,2,7,2,9,0,-4,-0.2,0.1,-0.1,0,,,,dagosma01
580,Matt D'Agostini,26,NJD,RW,13,2,0.15,0.15,0.31,0.13,0.46,1.08,4,4,8,3,5,2,4,0,-1,0.2,0.2,0.4,0,,,,dagosma01
581,Matt Duchene,22,COL,C,47,16,0.36,0.55,0.91,0.34,0.26,2.81,33,49,82,31,54,14,65,13,-12,4.0,0.6,4.5,3,2,1,66.7,duchema01
582,Matt Ellis,31,BUF,LW,6,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,ellisma01
583,Matt Fraser,22,DAL,LW,12,1,0.08,0.17,0.25,0.09,0.00,1.42,2,4,6,2,4,0,4,0,0,0.0,0.1,0.2,1,0,1,0.0,frasema02
584,Matt Frattin,25,TOR,RW,25,5,0.28,0.24,0.52,0.22,0.16,1.68,14,11,25,11,18,0,12,0,6,1.3,0.6,1.9,1,0,1,0.0,frattma01
585,Matt Gilroy,28,NYR,D,15,0,0.00,0.00,0.00,0.00,0.40,0.93,0,0,0,0,0,0,4,1,-3,-0.2,0.0,-0.1,0,,,,gilroma01
586,Matt Greene,29,LAK,D,5,0,0.00,0.20,0.20,0.05,1.60,0.60,0,2,2,1,3,0,5,1,-1,0.0,0.1,0.1,0,,,,greenma01
587,Matt Hackett,22,MIN,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,hackema01
588,Matt Halischuk,24,NSH,RW,36,4,0.14,0.17,0.31,0.12,0.28,1.42,10,11,21,8,14,0,18,5,1,0.6,0.5,1.1,0,,,,halisma01
589,Matt Hendricks,31,WSH,C,48,3,0.10,0.06,0.17,0.07,1.52,1.13,10,6,16,7,12,0,28,10,-6,-0.1,0.3,0.1,3,1,2,33.3,hendrma01
590,Matt Hunwick,27,COL,D,43,2,0.00,0.14,0.14,0.04,0.37,1.33,0,11,11,3,36,2,46,16,4,-0.4,2.2,1.7,0,,,,hunwima01
591,Matt Irwin,25,SJS,D,38,5,0.16,0.16,0.32,0.13,0.26,2.08,12,11,23,10,34,11,24,0,-1,1.2,1.8,3.0,0,,,,irwinma01
592,Matt Kassian,26,OTT,LW,15,1,0.07,0.00,0.07,0.04,3.13,0.40,2,0,2,1,3,0,3,0,0,0.0,0.1,0.1,0,,,,kassima01
593,Matt Martin,23,NYI,LW,48,4,0.08,0.15,0.23,0.08,1.31,1.40,8,13,21,8,21,3,29,9,-2,0.1,0.5,0.6,0,,,,martima02
594,Matt Moulson,29,NYI,LW,47,16,0.32,0.62,0.94,0.34,0.09,3.28,29,54,83,31,55,20,38,0,-3,4.1,0.8,4.9,0,,,,moulsma01
595,Matt Niskanen,26,PIT,D,40,5,0.10,0.25,0.35,0.12,0.30,1.68,8,19,27,10,33,4,30,5,4,1.0,1.5,2.5,0,,,,niskama01
596,Matt Pelech,25,SJS,D,2,0,0.00,0.00,0.00,0.00,3.50,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,pelecma01
597,Matt Read,26,PHI,RW,42,9,0.26,0.31,0.57,0.23,0.05,1.71,21,24,45,18,36,9,30,4,1,1.8,1.0,2.8,3,1,2,33.3,readma01
598,Matt Stajan,29,CGY,C,43,7,0.12,0.42,0.53,0.17,0.60,1.02,10,34,44,15,39,1,46,15,7,1.0,1.2,2.2,0,,,,stajama01
599,Matt Taormina,26,TBL,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,taormma01
600,Matt Tennyson,22,SJS,D,4,1,0.00,0.50,0.50,0.14,0.50,2.00,0,4,4,1,5,0,3,0,2,0.2,0.3,0.5,0,,,,tennyma01
601,Matthew Konan,21,PHI,D,2,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0,,,,konanma01
602,Matthew Lombardi,30,TOT,C,28,3,0.14,0.14,0.29,0.11,0.29,1.57,8,7,15,6,14,2,14,0,-2,0.2,0.3,0.5,0,,,,lombama01
602,Matthew Lombardi,30,PHX,C,21,3,0.19,0.19,0.38,0.15,0.19,1.86,8,7,15,6,13,2,11,0,0,0.5,0.3,0.8,0,,,,lombama01
602,Matthew Lombardi,30,ANA,C,7,0,0.00,0.00,0.00,0.00,0.57,0.71,0,0,0,0,1,0,3,0,-2,-0.3,0.0,-0.3,0,,,,lombama01
603,Mattias Ekholm,22,NSH,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,ekholma01
604,Mattias Tedenby,22,NJD,LW,4,0,0.00,0.25,0.25,0.07,0.50,0.50,0,2,2,1,1,0,1,0,0,0.0,0.1,0.1,0,,,,tedenma01
605,Max Pacioretty,24,MTL,LW,44,14,0.34,0.55,0.89,0.32,0.64,3.70,29,45,74,28,52,16,29,1,8,3.9,1.0,4.9,0,,,,pacioma01
606,Max Reinhart,20,CGY,C,11,1,0.09,0.18,0.27,0.10,0.36,2.36,2,4,6,2,8,3,11,3,-3,0.0,0.1,0.1,0,,,,reinhma01
607,Maxim Lapierre,27,VAN,C,48,4,0.08,0.13,0.21,0.08,0.94,1.13,8,11,19,7,14,0,29,9,-6,-0.1,0.4,0.3,3,2,1,66.7,lapiema01
608,Maxime Talbot,28,PHI,C,35,4,0.14,0.14,0.29,0.12,0.66,1.17,10,9,19,8,18,0,24,8,2,0.2,0.7,0.9,0,,,,talboma01
609,Michael Caruso,24,FLA,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,carusmi01
610,Michael Del Zotto,22,NYR,D,46,7,0.07,0.39,0.46,0.14,0.39,1.76,6,34,40,13,49,13,35,5,6,1.5,2.7,4.2,0,,,,delzomi01
611,Michael Frolík,24,CHI,C,45,4,0.07,0.16,0.22,0.08,0.18,2.18,6,13,19,7,21,0,24,8,5,-0.1,0.7,0.6,0,,,,frolimi01
612,Michael Grabner,25,NYI,RW,45,10,0.36,0.11,0.47,0.22,0.27,2.40,31,9,40,19,28,4,32,12,4,2.3,0.9,3.1,0,,,,grabnmi01
613,Michael Leighton,31,PHI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,0,,,,leighmi01
614,Michael Ryder,32,TOT,RW,46,14,0.35,0.41,0.76,0.29,0.35,2.20,31,36,67,27,50,23,25,0,2,3.6,0.8,4.4,0,,,,rydermi01
614,Michael Ryder,32,MTL,RW,27,8,0.37,0.41,0.78,0.30,0.30,2.19,19,21,40,16,30,15,17,0,-2,2.2,0.3,2.5,1,0,1,0.0,rydermi01
614,Michael Ryder,32,DAL,RW,19,5,0.32,0.42,0.74,0.28,0.42,2.21,12,15,27,11,20,8,8,0,4,1.3,0.5,1.8,0,,,,rydermi01
615,Michael Sgarbossa,20,COL,C,6,0,0.00,0.00,0.00,0.00,0.67,1.00,0,0,0,0,0,0,3,0,-3,-0.2,-0.1,-0.2,0,,,,sgarbmi01
616,Michael Stone,22,PHX,D,40,4,0.13,0.10,0.23,0.09,0.40,1.25,10,7,17,7,26,2,29,7,2,0.8,1.5,2.2,0,,,,stonemi01
617,Michal Handzuš,35,TOT,C,39,3,0.05,0.15,0.21,0.07,0.41,1.05,4,11,15,5,13,0,21,6,-2,-0.3,0.6,0.3,0,,,,handzmi01
617,Michal Handzuš,35,SJS,C,28,1,0.04,0.04,0.07,0.03,0.43,1.11,2,2,4,2,4,0,19,6,-9,-0.7,0.2,-0.6,7,3,4,42.9,handzmi01
617,Michal Handzuš,35,CHI,C,11,2,0.09,0.45,0.55,0.17,0.36,0.91,2,9,11,4,9,0,2,0,7,0.4,0.4,0.8,1,0,1,0.0,handzmi01
618,Michal Jordán,22,CAR,D,5,0,0.00,0.00,0.00,0.00,0.40,0.40,0,0,0,0,0,0,2,0,-2,-0.1,-0.1,-0.1,0,,,,jordami01
619,Michal Neuvirth,24,WSH,G,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.2,0,,,,neuvimi01
620,Michal Rozsíval,34,CHI,D,27,3,0.00,0.44,0.44,0.12,0.52,0.48,0,22,22,6,30,0,13,1,18,0.8,2.4,3.2,2,1,1,50.0,rozsimi01
621,Micheal Haley,26,NYR,C,9,0,0.00,0.00,0.00,0.00,1.33,0.44,0,0,0,0,0,0,1,0,-1,-0.2,0.0,-0.1,0,,,,haleymi01
622,Miikka Kiprusoff,36,CGY,G,24,0,0.00,0.04,0.04,0.01,0.00,0.00,0,2,2,1,1,1,0,0,0,0.0,0.0,1.6,0,,,,kiprumi01
623,Mika Zibanejad,19,OTT,C,42,7,0.17,0.31,0.48,0.17,0.14,2.14,14,24,38,14,31,7,15,0,9,1.4,1.1,2.5,2,1,1,50.0,zibanmi01
624,Mikael Backlund,23,CGY,C,32,6,0.25,0.25,0.50,0.20,0.91,2.75,15,15,30,12,23,8,21,0,-6,1.3,0.3,1.6,0,,,,backlmi01
625,Mikael Granlund,20,MIN,C,27,3,0.07,0.22,0.30,0.10,0.22,1.33,4,11,15,5,11,2,13,0,-4,0.1,0.3,0.4,0,,,,granlmi01
626,Mikael Samuelsson,36,DET,RW,4,0,0.00,0.25,0.25,0.07,0.00,1.00,0,2,2,1,1,0,4,0,-3,0.0,-0.1,-0.1,0,,,,samuemi01
627,Mike Angelidis,27,TBL,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,,,,angelmi01
628,Mike Blunden,26,MTL,RW,5,0,0.00,0.00,0.00,0.00,0.80,1.00,0,0,0,0,1,0,3,1,-1,-0.1,0.0,-0.1,0,,,,blundmi01
629,Mike Brown,27,TOT,RW,39,1,0.03,0.03,0.05,0.02,3.15,0.46,2,2,4,2,4,0,13,2,-7,-0.5,0.0,-0.5,0,,,,brownmi02
629,Mike Brown,27,EDM,RW,27,1,0.04,0.00,0.04,0.02,1.96,0.59,2,0,2,1,2,0,12,2,-8,-0.4,-0.1,-0.5,0,,,,brownmi02
629,Mike Brown,27,TOR,RW,12,0,0.00,0.08,0.08,0.02,5.83,0.17,0,2,2,1,2,0,1,0,1,0.0,0.1,0.1,0,,,,brownmi02
630,Mike Cammalleri,30,CGY,C,44,12,0.30,0.43,0.73,0.27,0.57,2.32,25,35,60,23,39,17,39,2,-15,2.8,0.3,3.1,1,0,1,0.0,cammami01
631,Mike Fisher,32,NSH,C,38,8,0.26,0.29,0.55,0.22,0.71,1.79,19,21,40,16,34,12,26,10,6,1.4,1.1,2.5,2,0,2,0.0,fishemi01
632,Mike Green,27,WSH,D,35,10,0.34,0.40,0.74,0.29,0.57,2.74,23,26,49,20,51,27,28,1,-3,3.2,1.3,4.5,0,,,,greenmi03
633,Mike Hoffman,23,OTT,C/LW,3,0,0.00,0.00,0.00,0.00,0.67,2.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,hoffmmi02
634,Mike Knuble,40,PHI,RW,28,3,0.14,0.14,0.29,0.12,0.71,1.11,8,7,15,6,14,4,15,1,-4,0.3,0.3,0.6,0,,,,knublmi01
635,Mike Komisarek,31,TOR,D,4,0,0.00,0.00,0.00,0.00,0.50,0.25,0,0,0,0,3,0,1,0,2,-0.1,0.3,0.2,0,,,,komismi01
636,Mike Kostka,27,TOR,D,35,2,0.00,0.23,0.23,0.06,0.77,1.40,0,15,15,4,27,9,28,3,-7,0.0,0.8,0.8,0,,,,kostkmi01
637,Mike Lundin,28,OTT,D,11,0,0.00,0.09,0.09,0.02,0.00,1.18,0,2,2,1,3,0,5,0,-2,-0.1,0.3,0.2,0,,,,lundimi01
638,Mike Ribeiro,32,WSH,C,48,16,0.27,0.75,1.02,0.34,1.10,1.31,25,67,92,32,68,40,35,3,-4,4.5,0.6,5.1,2,0,2,0.0,ribeimi01
639,Mike Richards,27,LAK,C,48,12,0.25,0.42,0.67,0.25,0.88,1.71,23,37,60,23,47,23,38,6,-8,2.7,0.6,3.3,4,2,2,50.0,richami02
640,Mike Rupp,33,TOT,C,40,1,0.03,0.08,0.10,0.03,1.98,0.73,2,6,8,3,6,0,8,0,-2,-0.4,0.3,-0.1,0,,,,ruppmi01
640,Mike Rupp,33,MIN,C,32,1,0.03,0.09,0.13,0.04,2.09,0.84,2,6,8,3,6,0,5,0,1,-0.2,0.4,0.2,0,,,,ruppmi01
640,Mike Rupp,33,NYR,C,8,0,0.00,0.00,0.00,0.00,1.50,0.25,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,ruppmi01
641,Mike Santorelli,27,TOT,C,34,2,0.06,0.06,0.12,0.05,0.06,1.03,4,4,8,3,8,2,18,0,-12,-0.4,0.0,-0.5,0,,,,santomi01
641,Mike Santorelli,27,FLA,C,24,1,0.08,0.04,0.13,0.06,0.08,0.88,4,2,6,3,7,2,12,0,-7,-0.2,0.0,-0.1,1,1,0,100.0,santomi01
641,Mike Santorelli,27,WPG,C,10,0,0.00,0.10,0.10,0.03,0.00,1.40,0,2,2,1,1,0,6,0,-5,-0.3,-0.1,-0.4,2,1,1,50.0,santomi01
642,Mike Smith,30,PHX,G,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,5.6,0,,,,smithmi01
643,Mike Weaver,34,FLA,D,27,3,0.04,0.30,0.33,0.10,0.30,0.78,2,15,17,5,19,0,38,16,-3,0.5,1.1,1.6,0,,,,weavemi01
644,Mike Weber,25,BUF,D,42,2,0.02,0.14,0.17,0.05,1.67,0.60,2,11,13,4,25,0,37,15,3,0.0,1.7,1.6,0,,,,webermi01
645,Mikhail Grabovski,29,TOR,C,48,7,0.19,0.15,0.33,0.14,0.50,1.67,17,13,30,13,32,7,35,0,-10,0.7,0.3,1.0,2,0,2,0.0,grabomi01
646,Mikhail Grigorenko,18,BUF,C,25,2,0.04,0.16,0.20,0.06,0.00,1.24,2,7,9,3,9,0,10,0,-1,0.0,0.2,0.2,0,,,,grigomi01
647,Mikkel Bødker,23,PHX,LW,48,9,0.15,0.40,0.54,0.18,0.25,1.73,14,35,49,17,38,10,31,3,0,1.2,0.9,2.0,9,2,7,22.2,boedkmi01
648,Mikko Koivu,29,MIN,C,48,13,0.23,0.54,0.77,0.27,0.54,2.65,21,49,70,25,52,20,41,11,2,2.5,1.4,3.8,6,3,3,50.0,koivumi01
649,Milan Hejduk,36,COL,RW,29,4,0.14,0.24,0.38,0.14,0.00,1.41,8,13,21,8,15,7,15,0,-7,0.6,0.1,0.7,2,1,1,50.0,hejdumi01
650,Milan Lucic,24,BOS,LW,46,9,0.15,0.43,0.59,0.20,1.63,1.72,14,37,51,18,44,6,30,0,8,1.6,1.2,2.8,0,,,,lucicmi01
651,Milan Michálek,28,OTT,RW,23,5,0.17,0.43,0.61,0.21,0.74,2.52,8,19,27,10,23,6,9,0,8,0.8,0.9,1.7,1,0,1,0.0,michami01
652,Nail Yakupov,19,EDM,RW,48,13,0.35,0.29,0.65,0.26,0.50,1.69,33,26,59,25,39,14,29,0,-4,3.3,0.7,4.0,0,,,,yakupna01
653,Nate Prosser,26,MIN,D,17,0,0.00,0.00,0.00,0.00,0.24,0.29,0,0,0,0,5,0,2,1,4,-0.2,0.8,0.6,0,,,,prossna01
654,Nate Thompson,28,TBL,C,45,6,0.16,0.18,0.33,0.13,0.38,1.29,14,15,29,12,22,2,35,13,-2,0.6,0.4,1.0,0,,,,thompna01
655,Nathan Beaulieu,20,MTL,D,6,1,0.00,0.33,0.33,0.09,0.00,1.33,0,4,4,1,8,0,3,0,5,0.1,0.6,0.7,0,,,,beaulna01
656,Nathan Gerbe,25,BUF,C,42,4,0.12,0.12,0.24,0.10,0.33,1.52,10,9,19,8,14,1,16,0,-3,0.2,0.4,0.6,2,1,1,50.0,gerbena01
657,Nathan Horton,27,BOS,C,43,9,0.30,0.21,0.51,0.22,0.51,2.65,25,17,42,18,39,7,32,1,1,1.9,0.8,2.7,2,0,2,0.0,hortona01
658,Nazem Kadri,22,TOR,C,48,17,0.38,0.54,0.92,0.35,0.48,2.23,35,49,84,32,53,10,28,0,15,4.8,1.4,6.2,5,0,5,0.0,kadrina01
659,Nicholas Petrecki,23,SJS,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,petreni01
660,Nick Bjugstad,20,FLA,C,11,1,0.09,0.00,0.09,0.05,0.18,1.55,2,0,2,1,2,0,10,0,-8,-0.2,-0.1,-0.4,0,,,,bjugsni01
661,Nick Bonino,24,ANA,C,27,5,0.19,0.30,0.48,0.18,0.30,1.37,10,15,25,10,21,11,16,3,-3,0.8,0.3,1.1,5,3,2,60.0,boninni01
662,Nick Drazenovic,26,CBJ,C,8,0,0.00,0.00,0.00,0.00,0.50,0.63,0,0,0,0,1,0,5,2,-2,-0.2,0.0,-0.2,0,,,,drazeni01
663,Nick Foligno,25,CBJ,LW,45,7,0.13,0.29,0.42,0.15,0.62,1.53,12,24,36,13,30,8,17,1,6,0.7,1.2,1.8,0,,,,foligni01
664,Nick Holden,25,CBJ,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,2,0,1,0,1,0.0,0.1,0.1,0,,,,holdeni01
665,Nick Johnson,27,PHX,RW,17,3,0.24,0.12,0.35,0.16,0.00,1.35,8,4,12,5,8,1,4,0,3,0.6,0.3,0.9,0,,,,johnsni01
