,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
386,Jay Pandolfo,32,NJD,LW,82,10,0.16,0.17,0.33,0.13,0.10,1.33,14,14,28,11,34,0,70,31,-5,-0.5,2.2,1.7,0,,,,pandoja01
387,Jean-François Jacques,21,EDM,LW,37,0,0.00,0.00,0.00,0.00,0.89,0.62,0,0,0,0,1,1,11,0,-11,-0.9,0.0,-0.9,0,,,,jacquje01
388,Jean-Sébastien Aubin,29,TOR,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1,0,,,,aubinje01
389,Jean-Sébastien Giguère,29,ANA,G,56,1,0.00,0.04,0.04,0.01,0.00,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,11.2,0,,,,gigueje01
390,Jed Ortmeyer,28,NYR,RW,41,3,0.05,0.22,0.27,0.08,0.54,1.63,2,9,11,4,16,0,17,8,7,-0.2,0.9,0.7,0,,,,ortmeje01
391,Jeff Carter,22,PHI,C,62,14,0.23,0.37,0.60,0.22,0.77,3.47,15,23,38,14,52,11,70,12,-17,1.8,0.7,2.6,0,,,,carteje01
392,Jeff Cowan,30,TOT,LW,63,5,0.11,0.08,0.19,0.08,1.98,1.17,7,5,12,5,16,0,14,1,3,0.5,0.8,1.2,0,,,,cowanje01
392,Jeff Cowan,30,VAN,LW,42,4,0.17,0.07,0.24,0.11,2.21,1.10,7,3,10,5,12,0,9,1,4,0.7,0.6,1.4,0,,,,cowanje01
392,Jeff Cowan,30,LAK,LW,21,1,0.00,0.10,0.10,0.02,1.52,1.33,0,2,2,1,4,0,5,0,-1,-0.3,0.1,-0.1,0,,,,cowanje01
393,Jeff Finger,27,COL,D,22,2,0.05,0.18,0.23,0.07,0.50,0.73,1,4,5,2,18,0,8,0,10,0.3,1.3,1.6,0,,,,fingeje01
394,Jeff Friesen,30,CGY,LW,72,5,0.08,0.08,0.17,0.07,0.47,0.76,6,6,12,5,26,4,33,9,-2,-0.7,0.7,0.0,0,,,,friesje01
395,Jeff Halpern,30,DAL,C,76,9,0.11,0.22,0.33,0.11,1.03,1.39,8,17,25,9,47,12,66,24,-7,-0.4,1.7,1.3,0,,,,halpeje01
396,Jeff Hamilton,29,CHI,C,70,16,0.26,0.30,0.56,0.22,0.31,1.97,19,21,40,16,54,23,35,0,-4,3.4,0.9,4.3,0,,,,hamilje01
397,Jeff Hoggan,28,BOS,RW,46,1,0.00,0.04,0.04,0.01,0.72,1.15,0,2,2,1,5,1,16,4,-8,-0.7,0.1,-0.7,0,,,,hoggaje01
398,Jeff O'Neill,30,TOR,C,74,17,0.27,0.30,0.57,0.22,0.73,2.23,21,22,43,17,63,22,40,0,1,3.4,0.9,4.3,0,,,,oneilje01
399,Jeff Schultz,20,WSH,D,38,1,0.00,0.08,0.08,0.02,0.42,0.58,0,3,3,1,21,0,34,18,5,-0.5,1.6,1.1,0,,,,schulje02
400,Jeff Taffe,25,PHX,LW,17,3,0.24,0.12,0.35,0.16,0.12,2.00,4,2,6,3,11,7,11,0,-7,0.3,0.0,0.3,0,,,,taffeje01
401,Jeff Tambellini,22,NYI,LW,23,3,0.09,0.30,0.39,0.13,0.26,0.87,2,7,9,3,11,0,5,0,6,0.6,0.4,1.0,0,,,,tambeje01
402,Jeff Woywitka,23,STL,D,34,2,0.03,0.18,0.21,0.06,0.35,0.82,1,6,7,2,17,0,13,0,4,0.2,1.3,1.5,0,,,,woywije01
403,Jere Lehtinen,33,DAL,RW,73,18,0.36,0.23,0.59,0.25,0.22,2.66,27,17,44,19,76,39,54,22,5,2.9,2.4,5.3,0,,,,lehtije01
404,Jeremy Colliton,22,NYI,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,0.0,0,,,,collije01
405,Jeremy Reich,27,BOS,C,32,0,0.00,0.03,0.03,0.01,1.97,0.84,0,1,1,0,6,1,21,6,-10,-0.7,-0.1,-0.7,0,,,,reichje01
406,Jeremy Roenick,37,PHX,C,70,10,0.16,0.24,0.40,0.15,0.46,1.27,11,17,28,11,37,12,57,14,-18,1.2,0.4,1.5,0,,,,roenije01
407,Jeremy Williams,23,TOR,RW,1,1,1.00,0.00,1.00,0.53,0.00,3.00,1,0,1,1,1,0,0,0,1,0.2,0.0,0.2,0,,,,willije01
408,Jerred Smithson,27,NSH,C,64,5,0.08,0.11,0.19,0.07,0.66,0.73,5,7,12,5,18,1,48,23,-8,-0.3,0.4,0.0,0,,,,smithje01
409,Jesse Schultz,24,VAN,RW,2,0,0.00,0.00,0.00,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,schulje01
410,Jim Dowd,38,NJD,C,66,3,0.06,0.06,0.12,0.05,0.30,0.67,4,4,8,3,10,0,21,6,-5,-0.4,0.6,0.3,0,,,,dowdji01
411,Jim Fahey,27,NJD,D,13,0,0.00,0.08,0.08,0.02,0.15,0.54,0,1,1,0,6,2,4,0,0,-0.1,0.4,0.4,0,,,,faheyji01
412,Jim Slater,24,ATL,C,74,7,0.07,0.19,0.26,0.09,0.84,1.22,5,14,19,7,32,1,27,4,8,0.3,1.1,1.4,0,,,,slateji01
413,Jim Vandermeer,26,CHI,D,46,2,0.02,0.13,0.15,0.05,1.15,1.09,1,6,7,2,29,4,43,15,-3,-0.1,1.6,1.5,0,,,,vandeji01
414,Jiří Hudler,23,DET,C,76,11,0.20,0.13,0.33,0.14,0.47,1.41,16,10,26,11,42,11,15,0,16,1.9,1.5,3.4,0,,,,hudleji01
415,Jiří Novotný,23,TOT,C,68,7,0.09,0.19,0.28,0.10,0.41,1.16,6,13,19,7,29,0,45,12,-4,0.0,0.5,0.5,0,,,,novotji01
415,Jiří Novotný,23,BUF,C,50,5,0.12,0.14,0.26,0.10,0.52,1.20,6,7,13,5,19,0,31,10,-2,0.1,0.3,0.4,0,,,,novotji01
415,Jiří Novotný,23,WSH,C,18,2,0.00,0.33,0.33,0.09,0.11,1.06,0,6,6,2,10,0,14,2,-2,-0.1,0.2,0.0,0,,,,novotji01
416,Joakim Lindström,23,CBJ,C,9,1,0.11,0.00,0.11,0.06,0.44,1.00,1,0,1,1,1,0,4,0,-3,0.0,0.0,0.0,0,,,,lindsjo01
417,Jocelyn Thibault,32,PIT,G,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.7,0,,,,thibajo01
418,Jochen Hecht,29,BUF,C,76,20,0.25,0.49,0.74,0.26,0.51,2.59,20,37,57,21,90,19,75,23,19,3.5,1.6,5.1,0,,,,hechtjo01
419,Jody Shelley,30,CBJ,LW,72,1,0.01,0.01,0.03,0.01,1.74,0.44,1,1,2,1,6,0,12,0,-6,-0.7,0.2,-0.5,0,,,,shelljo01
420,Joe Corvo,29,OTT,D,76,12,0.11,0.38,0.49,0.16,0.55,2.11,8,29,37,12,87,27,60,8,8,3.0,2.6,5.6,0,,,,corvojo01
421,Joe DiPenta,27,ANA,D,76,3,0.03,0.08,0.11,0.03,0.63,0.43,2,6,8,3,31,0,37,7,1,-0.1,2.3,2.2,0,,,,dipenjo01
422,Joe Motzko,26,CBJ,RW,7,1,0.14,0.00,0.14,0.08,0.00,1.43,1,0,1,1,1,0,1,0,0,0.1,0.1,0.1,0,,,,motzkjo01
423,Joe Nieuwendyk,40,FLA,C,15,4,0.33,0.20,0.53,0.23,0.27,2.00,5,3,8,4,12,7,10,1,-4,0.8,0.0,0.8,0,,,,nieuwjo01
424,Joe Pavelski,22,SJS,C,46,11,0.30,0.30,0.61,0.24,0.39,2.41,15,14,29,12,45,20,21,0,4,2.3,1.1,3.4,0,,,,paveljo01
425,Joe Piskula,22,LAK,D,5,0,0.00,0.00,0.00,0.00,1.20,0.80,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,piskujo01
426,Joe Sakic,37,COL,C,82,36,0.44,0.78,1.22,0.44,0.56,3.15,38,64,102,38,136,66,78,10,2,9.1,1.7,10.8,0,,,,sakicjo01
427,Joe Thornton,27,SJS,C,82,36,0.27,1.12,1.39,0.44,0.54,2.60,23,92,115,38,136,65,49,2,24,9.0,3.2,12.2,0,,,,thornjo01
428,Joel Kwiatkowski,29,TOT,D,42,4,0.12,0.12,0.24,0.10,0.48,1.10,5,5,10,4,18,5,20,1,-6,1.1,0.3,1.3,0,,,,kwiatjo01
428,Joel Kwiatkowski,29,FLA,D,41,4,0.12,0.12,0.24,0.10,0.49,1.12,5,5,10,4,18,5,19,1,-5,1.1,0.3,1.4,0,,,,kwiatjo01
428,Joel Kwiatkowski,29,PIT,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,kwiatjo01
429,Joel Lundqvist,24,DAL,C,36,2,0.08,0.08,0.17,0.07,0.39,1.00,3,3,6,2,8,0,15,2,-5,-0.3,0.4,0.2,0,,,,lundqjo01
430,Joel Perrault,23,TOT,C,26,1,0.04,0.08,0.12,0.04,0.54,1.19,1,2,3,1,8,2,13,0,-7,-0.4,0.0,-0.3,0,,,,perrajo01
430,Joel Perrault,23,PHX,C,15,1,0.07,0.13,0.20,0.07,0.93,1.20,1,2,3,1,7,2,8,0,-3,-0.1,0.1,0.0,0,,,,perrajo01
430,Joel Perrault,23,STL,C,11,0,0.00,0.00,0.00,0.00,0.00,1.18,0,0,0,0,1,0,5,0,-4,-0.3,-0.1,-0.3,0,,,,perrajo01
431,Joel Ward,26,MIN,RW,11,0,0.00,0.09,0.09,0.02,0.00,1.09,0,1,1,0,2,0,2,0,0,-0.1,0.1,0.0,0,,,,wardjo02
432,Joey MacDonald,26,TOT,G,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,,,,macdojo01
432,Joey MacDonald,26,DET,G,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0,,,,macdojo01
432,Joey MacDonald,26,BOS,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0,,,,macdojo01
433,Joffrey Lupul,23,EDM,RW,81,12,0.20,0.15,0.35,0.14,0.56,2.12,17,12,29,13,47,14,62,0,-29,0.8,0.7,1.5,0,,,,lupuljo01
434,Johan Franzén,27,DET,C,69,11,0.14,0.29,0.43,0.16,0.54,2.19,10,20,30,11,44,4,37,17,20,1.0,2.0,3.0,0,,,,franzjo01
435,Johan Hedberg,33,ATL,G,21,0,0.00,0.05,0.05,0.01,0.29,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,2.7,0,,,,hedbejo01
436,Johan Holmqvist,28,TBL,G,48,1,0.00,0.06,0.06,0.02,0.08,0.00,0,3,3,1,3,3,0,0,0,0.0,0.0,5.4,0,,,,holmqjo01
437,John Erskine,26,WSH,D,29,2,0.03,0.21,0.24,0.08,2.38,0.48,1,6,7,2,20,1,43,11,-13,0.2,-0.1,0.1,0,,,,erskijo01
438,John Grahame,31,CAR,G,28,1,0.00,0.11,0.11,0.03,0.07,0.00,0,3,3,1,3,1,0,0,0,0.0,0.0,3.7,0,,,,grahajo01
439,John LeClair,37,PIT,LW,21,2,0.10,0.24,0.33,0.11,0.57,1.29,2,5,7,2,9,3,8,0,-2,0.2,0.2,0.4,0,,,,leclajo01
440,John Madden,33,NJD,C,74,11,0.16,0.27,0.43,0.15,0.19,2.07,13,20,33,13,40,3,72,28,-7,0.3,1.9,2.2,0,,,,maddejo01
441,John Pohl,27,TOR,C,74,11,0.18,0.22,0.39,0.15,0.14,1.42,14,16,30,12,40,11,36,3,-4,1.9,0.5,2.4,0,,,,pohljo01
442,John Zeiler,24,LAK,RW,23,1,0.04,0.09,0.13,0.05,0.96,0.52,1,2,3,1,3,0,5,0,-2,-0.2,0.1,0.0,0,,,,zeilejo01
443,John-Michael Liles,26,COL,D,71,15,0.20,0.42,0.62,0.22,0.34,1.80,15,30,45,16,96,53,46,3,0,4.5,2.3,6.8,0,,,,lilesjo01
444,Johnny Oduya,25,NJD,D,76,3,0.03,0.12,0.14,0.04,0.80,0.72,2,9,11,4,44,6,48,5,-5,-0.3,3.8,3.5,0,,,,oduyajo01
445,Jon Klemm,37,DAL,D,38,1,0.03,0.05,0.08,0.03,0.63,0.66,1,2,3,1,13,0,16,3,0,-0.2,1.5,1.3,0,,,,klemmjo01
446,Jon Sim,29,ATL,LW,77,13,0.22,0.16,0.38,0.16,0.78,1.83,18,12,30,13,40,6,35,0,-1,2.2,0.9,3.1,0,,,,simjo01
447,Jonas Nordqvist,24,CHI,C,3,1,0.00,0.67,0.67,0.18,0.67,0.67,0,2,2,1,2,0,2,1,1,0.1,0.1,0.2,0,,,,nordqjo01
448,Jonathan Cheechoo,26,SJS,RW,76,28,0.49,0.42,0.91,0.37,0.91,3.29,39,32,71,30,108,53,44,0,11,6.9,2.3,9.2,0,,,,cheecjo01
449,Jonathan Sigalet,20,BOS,D,1,0,0.00,0.00,0.00,0.00,4.00,1.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,sigaljo02
450,Joni Pitkänen,23,PHI,D,77,13,0.05,0.51,0.56,0.16,1.14,1.78,4,39,43,13,96,32,106,17,-25,2.7,2.3,5.0,0,,,,pitkajo01
451,Jordan Leopold,26,COL,D,15,2,0.13,0.20,0.33,0.12,0.93,1.27,2,3,5,2,12,2,15,1,-4,0.4,0.2,0.6,0,,,,leopojo01
452,Jordan Staal,18,PIT,C,81,19,0.36,0.16,0.52,0.23,0.30,1.62,30,13,43,20,64,17,63,32,16,3.8,1.9,5.6,0,,,,staaljo01
453,Jordin Tootoo,23,NSH,RW,65,3,0.05,0.09,0.14,0.05,1.78,1.18,3,6,9,3,14,0,25,0,-11,-0.4,0.1,-0.3,0,,,,tootojo01
454,José Théodore,30,COL,G,33,0,0.00,0.03,0.03,0.01,0.18,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,3.9,0,,,,theodjo01
455,Josef Melichar,28,PIT,D,70,3,0.01,0.16,0.17,0.05,0.63,0.81,1,11,12,4,51,1,78,29,1,-0.2,2.7,2.5,0,,,,melicjo01
456,Josef Vašíček,26,TOT,C,63,7,0.10,0.25,0.35,0.12,0.81,1.22,6,16,22,8,39,5,43,4,-5,0.4,0.7,1.1,0,,,,vasicjo01
456,Josef Vašíček,26,NSH,C,38,5,0.11,0.24,0.34,0.12,0.76,1.24,4,9,13,5,23,3,22,3,1,0.3,0.5,0.8,0,,,,vasicjo01
456,Josef Vašíček,26,CAR,C,25,3,0.08,0.28,0.36,0.12,0.88,1.20,2,7,9,3,16,2,21,1,-6,0.1,0.2,0.3,0,,,,vasicjo01
457,Josh Gorges,22,TOT,D,54,1,0.02,0.06,0.07,0.02,0.48,0.74,1,3,4,1,30,7,44,17,-4,-0.6,2.1,1.5,0,,,,gorgejo01
457,Josh Gorges,22,SJS,D,47,1,0.02,0.06,0.09,0.03,0.55,0.79,1,3,4,1,27,7,39,16,-3,-0.5,2.0,1.5,0,,,,gorgejo01
457,Josh Gorges,22,MTL,D,7,0,0.00,0.00,0.00,0.00,0.00,0.43,0,0,0,0,3,0,5,1,-1,-0.1,0.1,0.0,0,,,,gorgejo01
458,Josh Gratton,24,PHX,LW,52,1,0.02,0.02,0.04,0.02,3.62,0.56,1,1,2,1,7,0,17,1,-9,-0.6,0.0,-0.6,0,,,,grattjo01
459,Josh Green,29,VAN,C,57,2,0.04,0.09,0.12,0.04,0.44,1.30,2,5,7,2,13,0,18,5,0,-1.0,0.9,-0.1,0,,,,greenjo01
460,Josh Harding,22,MIN,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,0,,,,hardijo01
461,Josh Hennessy,21,OTT,C,10,1,0.10,0.00,0.10,0.05,0.40,0.60,1,0,1,1,1,0,1,0,0,0.0,0.0,0.1,0,,,,hennejo01
462,Josh Langfeld,29,DET,RW,33,1,0.00,0.06,0.06,0.02,0.36,1.12,0,2,2,1,5,0,3,0,2,-0.3,0.3,0.0,0,,,,langfjo01
463,Jozef Stümpel,34,FLA,C,73,22,0.32,0.47,0.78,0.30,0.30,1.79,24,34,58,22,84,34,67,19,2,4.3,1.3,5.6,0,,,,stumpjo01
464,Junior Lessard,26,DAL,RW,1,1,1.00,0.00,1.00,0.53,0.00,3.00,1,0,1,1,2,1,0,0,1,0.2,0.1,0.2,0,,,,lessaju01
465,Juraj Kolník,26,FLA,RW,64,10,0.17,0.22,0.39,0.15,0.28,1.77,11,14,25,10,38,5,35,4,2,1.5,0.8,2.3,0,,,,kolniju01
466,Jussi Jokinen,23,DAL,LW,82,16,0.17,0.41,0.59,0.20,0.22,1.48,15,34,49,17,58,27,23,0,8,3.0,2.0,5.1,0,,,,jokinju01
467,Jussi Markkanen,31,EDM,G,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.8,0,,,,markkju01
468,Jussi Timonen,23,PHI,D,14,1,0.00,0.29,0.29,0.08,0.43,0.57,0,4,4,1,5,1,15,1,-10,0.2,-0.3,-0.2,0,,,,timonju01
469,Justin Williams,25,CAR,RW,82,26,0.40,0.41,0.82,0.32,0.89,3.15,35,34,69,28,99,40,94,24,-11,5.2,1.6,6.8,0,,,,williju01
470,Kamil Kreps,22,FLA,C,14,1,0.07,0.07,0.14,0.06,0.43,1.43,1,1,2,1,3,0,5,1,-1,-0.1,0.1,0.0,0,,,,krepska01
471,Karel Rachůnek,27,NYR,D,66,9,0.09,0.30,0.39,0.13,0.58,1.50,6,20,26,9,58,23,62,18,-9,1.8,2.4,4.2,0,,,,rachuka01
472,Kari Lehtonen,23,ATL,G,68,0,0.00,0.01,0.01,0.00,0.09,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,14.2,0,,,,lehtoka01
473,Karl Stewart,23,TOT,LW,47,2,0.04,0.06,0.11,0.04,1.00,0.45,2,3,5,2,8,2,18,7,-5,-0.5,0.3,-0.2,0,,,,stewaka01
473,Karl Stewart,23,CHI,LW,37,2,0.05,0.08,0.14,0.05,1.16,0.51,2,3,5,2,7,1,14,6,-2,-0.3,0.3,0.0,0,,,,stewaka01
473,Karl Stewart,23,TBL,LW,7,0,0.00,0.00,0.00,0.00,0.29,0.29,0,0,0,0,1,1,3,1,-2,-0.1,0.0,-0.2,0,,,,stewaka01
473,Karl Stewart,23,PIT,LW,3,0,0.00,0.00,0.00,0.00,0.67,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,stewaka01
474,Kārlis Skrastiņš,32,COL,D,68,3,0.00,0.16,0.16,0.04,0.44,0.96,0,11,11,3,59,0,103,44,0,-0.6,2.6,2.1,0,,,,skraska01
475,Karri Rämö,20,TBL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,ramoka01
476,Keith Aucoin,28,CAR,RW,8,0,0.00,0.13,0.13,0.03,0.00,0.75,0,1,1,0,2,1,0,0,1,0.0,0.1,0.1,0,,,,aucoike01
477,Keith Ballard,24,PHX,D,69,8,0.07,0.32,0.39,0.12,0.86,1.14,5,22,27,9,65,19,93,40,-7,1.5,2.7,4.2,0,,,,ballake01
478,Keith Carney,36,MIN,D,80,6,0.05,0.16,0.21,0.07,0.73,0.39,4,13,17,6,52,0,48,18,22,0.7,5.2,6.0,0,,,,carneke01
479,Keith Tkachuk,34,TOT,LW,79,23,0.34,0.39,0.73,0.29,1.59,2.48,28,31,59,24,86,36,41,2,11,4.7,1.9,6.6,0,,,,tkachke01
479,Keith Tkachuk,34,STL,LW,61,17,0.33,0.38,0.70,0.27,1.51,2.62,21,23,44,18,59,25,33,2,3,3.4,1.2,4.6,0,,,,tkachke01
479,Keith Tkachuk,34,ATL,LW,18,6,0.39,0.44,0.83,0.33,1.89,2.00,7,8,15,6,27,11,8,0,8,1.4,0.6,2.0,0,,,,tkachke01
480,Keith Yandle,20,PHX,D,7,1,0.00,0.29,0.29,0.08,1.14,1.43,0,2,2,1,4,2,4,2,0,0.0,0.3,0.3,0,,,,yandlke01
481,Ken Klee,35,COL,D,81,6,0.04,0.20,0.23,0.07,0.84,1.11,3,16,19,6,83,5,89,29,18,0.3,4.5,4.8,0,,,,kleeke01
482,Kent Huskins,27,ANA,D,33,1,0.00,0.09,0.09,0.02,0.42,0.48,0,3,3,1,15,3,17,2,-3,-0.2,0.9,0.6,0,,,,huskike01
483,Kevin Bieksa,25,VAN,D,81,14,0.15,0.37,0.52,0.18,1.65,2.51,13,30,43,15,97,36,89,29,1,3.2,5.4,8.6,0,,,,biekske01
484,Kevin Dallman,25,LAK,D,53,3,0.02,0.17,0.19,0.05,0.23,1.43,1,9,10,3,27,8,32,0,-13,0.3,0.5,0.8,0,,,,dallmke01
485,Kevin Klein,22,NSH,D,3,1,0.33,0.00,0.33,0.18,0.00,0.67,1,0,1,1,3,0,0,0,3,0.1,0.3,0.5,0,,,,kleinke01
486,Kevin Weekes,31,NYR,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1,0,,,,weekeke01
487,Kevyn Adams,32,TOT,C,68,4,0.04,0.13,0.18,0.06,0.37,1.28,3,9,12,4,20,2,53,15,-20,-0.6,0.1,-0.6,0,,,,adamske01
487,Kevyn Adams,32,CAR,C,35,2,0.06,0.06,0.11,0.05,0.49,1.03,2,2,4,2,7,0,25,8,-10,-0.3,0.0,-0.3,0,,,,adamske01
487,Kevyn Adams,32,PHX,C,33,2,0.03,0.21,0.24,0.07,0.24,1.55,1,7,8,2,13,2,28,7,-10,-0.4,0.1,-0.3,0,,,,adamske01
488,Kim Johnsson,30,MIN,D,76,7,0.04,0.25,0.29,0.09,0.84,1.29,3,19,22,7,74,27,69,18,-4,0.5,4.7,5.2,0,,,,johnski01
489,Kimmo Timonen,31,NSH,D,80,18,0.16,0.53,0.69,0.23,0.53,1.51,14,42,56,19,117,47,68,18,20,4.9,5.0,9.9,0,,,,timonki01
490,Kirk Maltby,34,DET,LW,82,5,0.07,0.06,0.13,0.06,0.61,1.38,6,5,11,5,22,0,45,14,-9,-1.4,0.8,-0.5,0,,,,maltbki01
491,Konstantin Pushkarev,21,LAK,RW,16,2,0.13,0.13,0.25,0.10,0.50,0.63,2,2,4,2,6,0,8,0,-2,0.2,0.1,0.3,0,,,,pushkko01
492,Kris Beech,25,WSH,C,64,9,0.13,0.28,0.41,0.15,0.72,1.20,8,18,26,9,40,17,34,0,-11,1.3,0.3,1.6,0,,,,beechkr01
493,Kris Draper,35,DET,C,81,12,0.17,0.19,0.36,0.14,0.72,1.94,15,15,30,12,43,0,70,34,7,0.5,1.8,2.3,0,,,,drapekr01
494,Kris Letang,19,PIT,D,7,1,0.29,0.00,0.29,0.15,0.57,1.14,2,0,2,1,5,4,4,0,-3,0.3,-0.1,0.2,0,,,,letankr01
495,Kris Newbury,24,TOR,C,15,2,0.13,0.13,0.27,0.11,1.73,2.00,2,2,4,2,6,0,2,0,4,0.3,0.3,0.5,0,,,,newbukr01
496,Kristian Huselius,28,CGY,LW,81,30,0.42,0.53,0.95,0.37,0.32,2.14,36,43,79,31,100,44,45,10,21,7.3,2.1,9.4,0,,,,huselkr01
497,Krys Barch,26,DAL,RW,26,2,0.12,0.08,0.19,0.08,4.12,0.46,3,2,5,2,6,0,4,0,2,0.4,0.3,0.7,0,,,,barchkr01
498,Kurt Sauer,26,COL,D,48,2,0.00,0.13,0.13,0.03,0.50,0.60,0,6,6,2,30,0,48,15,-3,-0.4,1.4,1.0,0,,,,sauerku01
499,Kurtis Foster,25,MIN,D,57,7,0.05,0.35,0.40,0.12,0.91,2.37,3,20,23,7,49,25,30,3,-3,1.5,2.6,4.1,0,,,,fosteku01
500,Kyle Brodziak,22,EDM,C,6,1,0.17,0.00,0.17,0.09,0.33,1.83,1,0,1,1,2,0,3,1,0,-0.1,0.1,0.1,0,,,,brodzky01
501,Kyle Calder,28,TOT,LW,78,13,0.18,0.27,0.45,0.17,0.74,1.67,14,21,35,13,51,14,70,8,-25,1.5,0.4,2.0,0,,,,caldeky01
501,Kyle Calder,28,PHI,LW,59,8,0.15,0.20,0.36,0.14,0.61,1.49,9,12,21,8,30,9,60,8,-31,0.5,-0.2,0.3,0,,,,caldeky01
501,Kyle Calder,28,DET,LW,19,5,0.26,0.47,0.74,0.27,1.16,2.21,5,9,14,5,21,5,10,0,6,1.0,0.6,1.6,0,,,,caldeky01
502,Kyle Cumiskey,20,COL,D,9,1,0.11,0.11,0.22,0.09,0.22,0.89,1,1,2,1,5,2,3,0,0,0.2,0.2,0.4,0,,,,cumisky01
503,Kyle McLaren,29,SJS,D,67,6,0.07,0.18,0.25,0.09,0.91,0.64,5,12,17,6,58,8,67,27,10,0.6,4.6,5.1,0,,,,mclarky01
504,Kyle Quincey,21,DET,D,6,1,0.17,0.00,0.17,0.09,0.00,1.17,1,0,1,1,3,0,3,0,0,0.1,0.1,0.3,0,,,,quincky01
505,Kyle Wanvig,26,TBL,RW,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,wanviky01
506,Kyle Wellwood,23,TOR,C,48,14,0.25,0.63,0.88,0.30,0.00,2.06,13,30,43,15,62,34,26,1,3,3.2,0.8,4.0,0,,,,wellwky01
507,Ladislav Nagy,27,TOT,LW,80,18,0.15,0.54,0.69,0.22,0.68,1.83,12,43,55,18,79,34,54,4,-5,2.8,1.5,4.3,0,,,,nagyla01
507,Ladislav Nagy,27,PHX,LW,55,13,0.15,0.60,0.75,0.24,0.87,2.05,8,33,41,13,56,23,39,4,-2,2.2,1.0,3.2,0,,,,nagyla01
507,Ladislav Nagy,27,DAL,LW,25,5,0.16,0.40,0.56,0.19,0.24,1.32,4,10,14,5,23,11,15,0,-3,0.7,0.5,1.2,0,,,,nagyla01
508,Ladislav Šmíd,20,EDM,D,77,3,0.04,0.09,0.13,0.05,0.48,0.69,3,7,10,4,47,7,69,13,-16,-0.4,3.0,2.6,0,,,,smidla01
509,Lars Jonsson,25,PHI,D,8,1,0.00,0.25,0.25,0.07,0.75,0.50,0,2,2,1,5,3,6,0,-4,0.1,-0.1,0.0,0,,,,jonssla01
510,Lasse Kukkonen,25,TOT,D,74,5,0.07,0.12,0.19,0.07,0.51,0.73,5,9,14,5,46,5,63,26,4,0.5,3.2,3.7,0,,,,kukkola01
510,Lasse Kukkonen,25,CHI,D,54,5,0.09,0.17,0.26,0.10,0.56,0.83,5,9,14,5,31,5,41,20,5,1.0,2.4,3.4,0,,,,kukkola01
510,Lasse Kukkonen,25,PHI,D,20,0,0.00,0.00,0.00,0.00,0.40,0.45,0,0,0,0,15,0,22,6,-1,-0.4,0.8,0.3,0,,,,kukkola01
511,Lauri Tukonen,20,LAK,RW,4,0,0.00,0.00,0.00,0.00,0.00,0.25,0,0,0,0,0,0,2,0,-2,-0.1,-0.1,-0.1,0,,,,tukonla01
512,Lawrence Nycholat,27,TOT,D,19,3,0.11,0.32,0.42,0.15,0.63,1.32,2,6,8,3,27,10,24,4,-3,0.6,0.4,1.1,0,,,,nychola01
512,Lawrence Nycholat,27,WSH,D,18,3,0.11,0.33,0.44,0.15,0.67,1.22,2,6,8,3,26,9,24,4,-3,0.6,0.4,1.0,0,,,,nychola01
