,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
352,Hudson Fasching,25,ARI,RW,5,0,0.00,0.00,0.00,0.00,0.00,1.40,0,0,0,0,0,0,3,0,-3,2.3,2.3,0.0,-0.1,-0.1,-0.2,0,,,,faschhu01
353,Hunter Miska,25,COL,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,14,3,18,4,0,8.1,7.7,,0.0,0.0,-0.2,0,,,,miskahu01
354,Ian Cole,31,TOT,D,54,2,0.02,0.13,0.15,0.05,0.59,0.56,2,10,12,4,47,0,34,8,21,29.7,29.1,0.6,-0.1,3.2,3.1,0,,,,coleia01
354,Ian Cole,31,MIN,D,52,2,0.02,0.13,0.15,0.05,0.62,0.54,2,10,12,4,46,0,33,8,21,29.3,28.2,1.0,-0.1,3.1,3.0,0,,,,coleia01
354,Ian Cole,31,COL,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,1,0,0,0.5,0.9,-0.4,0.0,0.1,0.0,0,,,,coleia01
355,Ian Mitchell,22,CHI,D,39,3,0.08,0.10,0.18,0.07,0.36,0.59,5,6,11,4,20,1,29,1,-10,22.1,27.7,-5.6,0.3,0.5,0.8,0,,,,mitchia01
356,Igor Shesterkin,25,NYR,G,35,0,0.00,0.00,0.00,0.00,0.00,0.03,0,0,0,0,91,21,82,21,0,54.4,70.4,,0.0,0.0,6.7,0,,,,shestig01
357,Ilya Lyubushkin,26,ARI,D,42,1,0.02,0.02,0.05,0.02,0.24,0.86,2,1,3,1,16,0,29,0,-13,21.4,28.2,-6.8,-0.5,0.7,0.2,0,,,,lyubuil01
358,Ilya Mikheyev,26,TOR,F,54,6,0.13,0.19,0.31,0.12,0.11,1.98,11,15,26,10,25,0,26,7,5,27.1,22.8,4.3,0.3,0.9,1.2,0,,,,mikheil01
359,Ilya Samsonov,23,WSH,G,19,0,0.00,0.05,0.05,0.01,0.00,0.00,0,1,1,0,67,14,49,9,0,33.5,30.4,,0.0,0.0,2.6,0,,,,samsoil01
360,Ilya Sorokin,25,NYI,G,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,50,8,45,6,0,41.1,36.1,,0.0,0.0,4.0,0,,,,sorokil01
361,Isac Lundeström,21,ANA,C,41,4,0.15,0.07,0.22,0.10,0.34,1.27,9,4,13,6,18,1,32,7,-9,17.7,19.0,-1.2,-0.2,0.5,0.3,0,,,,lundeis01
362,Ivan Barbashev,25,STL,C,38,5,0.13,0.18,0.32,0.12,0.16,1.13,8,10,18,7,17,1,17,6,5,15.0,18.1,-3.0,0.3,0.7,1.0,0,,,,barbaiv01
363,Ivan Chekhovich,22,SJS,LW,4,0,0.00,0.25,0.25,0.07,0.00,1.25,0,1,1,0,1,0,4,0,-3,1.1,2.4,-1.3,0.0,-0.1,-0.1,0,,,,chekhiv01
364,Ivan Prosvetov,21,ARI,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,7,2,9,3,,4.1,3.7,,0.0,0.0,-0.2,0,,,,prosviv01
365,Ivan Provorov,24,PHI,D,56,9,0.13,0.34,0.46,0.16,0.50,2.25,11,28,39,14,73,16,81,27,4,43.6,39.9,3.6,1.7,3.0,4.7,1,0,1,0.0,provoiv01
366,J.T. Compher,25,COL,LW,48,7,0.21,0.17,0.38,0.15,0.40,0.98,15,12,27,11,37,10,32,14,10,21.0,14.6,6.4,0.9,1.1,2.0,0,,,,comphj.01
367,J.T. Miller,27,VAN,C,53,17,0.28,0.58,0.87,0.32,0.81,2.00,23,47,70,25,73,24,70,16,-7,31.8,37.9,-6.1,3.5,1.0,4.5,4,1,3,25.0,millejt01
368,Jaccob Slavin,26,CAR,D,52,5,0.06,0.23,0.29,0.09,0.04,1.94,5,18,23,8,67,2,56,13,22,47.2,41.4,5.8,0.4,4.4,4.8,1,0,1,0.0,slavija01
369,Jack Ahcan,23,BOS,D,3,0,0.00,0.00,0.00,0.00,0.00,1.67,0,0,0,0,0,0,4,1,-3,1.7,1.6,0.1,-0.1,-0.1,-0.2,0,,,,ahcanja01
370,Jack Campbell,29,TOR,G,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,71,6,45,6,0,51.1,40.9,,0.0,0.0,4.3,0,,,,campbja01
371,Jack Eichel,24,BUF,C,21,6,0.10,0.76,0.86,0.26,0.29,2.90,3,24,27,8,24,13,21,1,-9,13.0,11.1,1.9,0.9,0.2,1.2,3,2,1,66.7,eicheja01
372,Jack Hughes,19,NJD,C,56,11,0.20,0.36,0.55,0.20,0.29,2.54,17,30,47,17,58,13,46,0,-3,36.2,31.0,5.1,1.3,1.0,2.3,3,0,3,0.0,hugheja03
373,Jack Johnson,34,NYR,D,13,1,0.08,0.00,0.08,0.04,0.62,1.00,2,0,2,1,2,0,11,4,-5,6.3,6.9,-0.5,-0.1,0.0,0.0,0,,,,johnsja02
374,Jack Rathbone,21,VAN,D,8,1,0.13,0.25,0.38,0.14,0.00,2.13,2,3,5,2,7,1,6,0,1,5.3,6.4,-1.1,0.3,0.4,0.6,0,,,,rathbja01
375,Jack Roslovic,24,CBJ,C,48,12,0.25,0.46,0.71,0.25,0.29,1.77,18,33,51,19,44,12,41,0,-11,24.9,28.5,-3.6,2.4,0.6,3.0,1,0,1,0.0,rosloja01
376,Jack Studnicka,21,BOS,C,20,1,0.05,0.10,0.15,0.05,0.00,1.40,2,3,5,2,4,0,7,0,-3,7.4,8.0,-0.6,-0.3,0.2,-0.1,0,,,,studnja01
377,Jackson Cates,23,PHI,C,4,0,0.00,0.25,0.25,0.07,0.00,1.75,0,1,1,0,1,0,4,0,-3,2.1,1.8,0.3,0.0,-0.1,-0.1,0,,,,catesja01
378,Jacob Bernard-Docker,20,OTT,D,5,0,0.00,0.00,0.00,0.00,0.00,1.20,0,0,0,0,3,0,1,0,2,1.5,3.8,-2.3,-0.1,0.3,0.2,0,,,,bernaja01
379,Jacob Bryson,23,BUF,D,38,3,0.03,0.21,0.24,0.07,0.32,0.63,2,12,14,4,33,2,46,13,-1,21.0,30.8,-9.9,0.2,1.9,2.1,0,,,,brysoja01
380,Jacob de La Rose,25,STL,LW,13,0,0.00,0.08,0.08,0.02,0.54,1.00,0,1,1,0,2,0,5,1,-2,3.1,2.8,0.3,-0.3,0.1,-0.2,0,,,,delarja01
381,Jacob Larsson,23,ANA,D,46,2,0.02,0.13,0.15,0.05,0.30,0.91,2,9,11,4,24,0,44,10,-9,21.6,31.4,-9.8,-0.1,1.3,1.2,0,,,,larssja01
382,Jacob MacDonald,27,COL,D,33,3,0.03,0.24,0.27,0.08,0.24,1.48,2,12,14,4,23,0,15,5,14,22.3,11.8,10.5,0.4,2.0,2.4,0,,,,macdoja02
383,Jacob Markström,31,CGY,G,43,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,119,25,110,26,0,82.7,72.1,,0.0,0.0,6.4,0,,,,marksja02
384,Jacob Middleton,25,SJS,D,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,1,0,4,1,-2,0.3,0.5,-0.2,0.0,-0.1,-0.1,0,,,,middlja01
385,Jacob Trouba,26,NYR,D,38,4,0.05,0.26,0.32,0.10,0.58,1.84,3,15,18,6,36,4,40,10,3,27.2,29.7,-2.6,0.4,1.8,2.3,0,,,,troubja01
386,Jaden Schwartz,28,STL,C,40,8,0.20,0.33,0.53,0.19,0.50,1.75,12,19,31,12,38,8,29,1,2,20.2,21.1,-0.9,1.0,0.8,1.8,0,,,,schwaja01
387,Jake Allen,30,MTL,G,29,0,0.00,0.00,0.00,0.00,0.07,0.03,0,0,0,0,61,11,76,13,0,54.2,50.2,,0.0,0.0,4.7,0,,,,allenja01
388,Jake Bean,22,CAR,D,42,3,0.02,0.26,0.29,0.08,0.24,1.31,2,16,18,5,22,5,19,0,-2,24.2,19.5,4.7,0.6,1.2,1.8,0,,,,beanja01
389,Jake DeBrusk,24,BOS,LW,41,5,0.12,0.22,0.34,0.12,0.15,2.24,8,13,21,8,20,4,18,4,1,20.6,19.3,1.3,0.2,0.8,1.1,3,2,1,66.7,debruja01
390,Jake Evans,24,MTL,C/RW,47,4,0.06,0.21,0.28,0.09,0.62,1.17,5,15,20,7,18,0,32,16,2,16.8,15.1,1.7,0.1,0.7,0.8,0,,,,evansja02
391,Jake Gardiner,30,CAR,D,26,2,0.00,0.31,0.31,0.08,0.42,0.88,0,12,12,3,20,6,16,0,-1,13.8,14.1,-0.4,0.3,0.9,1.2,0,,,,gardija01
392,Jake Guentzel,26,PIT,C,56,22,0.41,0.61,1.02,0.39,0.50,2.52,35,51,86,33,82,28,47,0,7,39.0,38.8,0.2,5.1,1.2,6.3,4,3,1,75.0,guentja01
393,Jake McCabe,27,BUF,D,13,1,0.08,0.15,0.23,0.08,0.69,1.15,2,3,5,2,10,0,12,4,2,8.8,6.8,2.0,0.1,0.8,1.0,0,,,,mccabja01
394,Jake Muzzin,31,TOR,D,53,8,0.08,0.43,0.51,0.15,0.55,1.94,6,34,40,13,60,2,57,18,21,45.1,35.3,9.8,1.7,3.5,5.2,0,,,,muzzija01
395,Jake Oettinger,22,DAL,G,29,0,0.00,0.03,0.03,0.01,0.14,0.00,0,1,1,0,75,15,62,11,0,52.3,46.2,,0.0,0.0,4.4,0,,,,oettija01
396,Jake Virtanen,24,VAN,RW,38,3,0.13,0.00,0.13,0.07,1.08,1.32,8,0,8,4,11,2,10,0,-4,15.6,20.4,-4.8,-0.2,0.4,0.2,0,,,,virtaja01
397,Jake Walman,24,STL,D,24,1,0.04,0.04,0.08,0.03,0.33,1.96,2,1,3,1,9,0,18,3,-7,11.1,11.6,-0.5,-0.1,0.1,0.0,0,,,,walmaja01
398,Jakob Chychrun,22,ARI,D,56,16,0.32,0.41,0.73,0.29,0.75,3.14,27,34,61,24,73,19,63,2,-6,41.7,45.3,-3.6,4.5,2.9,7.4,0,,,,chychja01
399,Jakob Silfverberg,30,ANA,LW,47,7,0.17,0.17,0.34,0.14,0.38,1.94,12,12,24,10,22,5,46,12,-17,19.4,24.3,-4.9,0.3,0.4,0.7,0,,,,silfvja01
400,Jakub Voráček,31,PHI,RW,53,14,0.17,0.64,0.81,0.26,0.34,1.96,14,51,65,22,60,14,60,1,-12,28.8,31.7,-3.0,2.8,0.4,3.2,2,0,2,0.0,voracja01
401,Jakub Vrána,24,TOT,LW,50,15,0.38,0.34,0.72,0.30,0.20,2.00,29,25,54,23,57,14,32,0,10,25.7,23.7,2.0,3.6,1.2,4.9,0,,,,vranaja01
401,Jakub Vrána,24,WSH,LW,39,10,0.28,0.36,0.64,0.25,0.21,1.74,17,21,38,15,44,12,21,0,9,18.4,16.5,1.9,2.2,0.9,3.1,2,1,1,50.0,vranaja01
401,Jakub Vrána,24,DET,LW,11,5,0.73,0.27,1.00,0.47,0.18,2.91,12,4,16,8,13,2,11,0,1,7.3,7.2,0.1,1.5,0.3,1.7,2,1,1,50.0,vranaja01
402,Jakub Zbořil,23,BOS,D,42,2,0.00,0.21,0.21,0.06,0.43,0.83,0,13,13,4,21,2,22,3,0,22.1,23.5,-1.4,0.1,1.7,1.8,0,,,,zborija01
403,Jalen Chatfield,24,VAN,D,18,0,0.00,0.06,0.06,0.02,0.67,0.78,0,2,2,1,6,0,21,2,-11,9.5,14.6,-5.1,-0.2,-0.3,-0.5,0,,,,chatfja01
404,James Neal,33,EDM,LW,29,4,0.17,0.17,0.34,0.14,0.38,1.76,8,7,15,6,24,12,12,0,-2,10.5,10.2,0.3,0.6,0.3,0.9,0,,,,nealja01
405,James Reimer,32,CAR,G,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,79,23,59,16,0,45.5,41.1,,0.0,0.0,3.6,0,,,,reimeja01
406,James van Riemsdyk,31,PHI,LW,56,16,0.30,0.46,0.77,0.28,0.25,2.36,26,39,65,25,65,21,43,0,2,29.8,27.1,2.7,3.5,1.0,4.5,1,0,1,0.0,vanrija01
407,Jamie Benn,31,DAL,LW,52,12,0.21,0.46,0.67,0.24,0.63,2.38,17,36,53,19,55,18,25,1,13,29.4,22.6,6.9,2.2,1.6,3.8,2,0,2,0.0,bennja01
408,Jamie Drysdale,18,ANA,D,24,3,0.13,0.21,0.33,0.13,0.25,1.17,5,7,12,5,17,1,26,0,-12,15.6,22.4,-6.8,0.6,0.2,0.8,0,,,,drysdja01
409,Jamie Oleksiak,28,DAL,D,56,5,0.11,0.14,0.25,0.10,0.63,1.50,9,12,21,8,32,1,43,9,-3,42.7,36.0,6.7,0.7,2.5,3.2,0,,,,oleksja01
410,Jan Jeník,20,ARI,RW,2,1,1.00,0.00,1.00,0.54,0.00,1.50,3,0,3,2,3,0,0,0,3,0.8,0.7,0.0,0.3,0.2,0.5,0,,,,jenikja01
411,Jan Rutta,30,TBL,D,35,2,0.00,0.23,0.23,0.06,0.63,1.31,0,12,12,3,28,1,21,6,12,19.3,20.5,-1.2,0.2,2.1,2.3,0,,,,ruttaja02
412,Jani Hakanpää,28,TOT,D,57,2,0.04,0.04,0.07,0.03,0.61,0.95,3,2,5,2,39,0,53,18,4,31.0,32.3,-1.3,-0.6,2.8,2.2,0,,,,hakanja01
412,Jani Hakanpää,28,ANA,D,42,0,0.00,0.02,0.02,0.01,0.74,0.98,0,1,1,0,28,0,44,16,0,21.6,23.1,-1.6,-0.8,1.9,1.1,0,,,,hakanja01
412,Jani Hakanpää,28,CAR,D,15,1,0.13,0.07,0.20,0.09,0.27,0.87,3,1,4,2,11,0,9,2,4,9.4,9.1,0.3,0.2,0.9,1.1,0,,,,hakanja01
413,Janne Kuokkanen,22,NJD,C/LW,50,9,0.16,0.34,0.50,0.18,0.28,1.22,12,25,37,13,36,6,40,1,-11,23.6,28.5,-4.9,1.3,0.4,1.7,0,,,,kuokkja01
414,Jansen Harkins,23,WPG,C,26,1,0.04,0.04,0.08,0.03,0.15,0.62,2,1,3,1,4,0,6,0,-2,5.1,9.4,-4.3,-0.3,0.2,-0.1,0,,,,harkija01
415,Jared McCann,24,PIT,C,43,12,0.33,0.42,0.74,0.29,0.19,2.16,21,27,48,19,52,14,22,1,17,23.1,19.8,3.4,3.1,1.2,4.2,0,,,,mccanja01
416,Jared Spurgeon,31,MIN,D,54,9,0.13,0.33,0.46,0.16,0.11,1.74,11,27,38,13,61,16,56,8,-2,35.5,33.3,2.1,1.9,1.9,3.9,0,,,,spurgja01
417,Jaret Anderson-Dolan,21,LAK,C,34,5,0.21,0.12,0.32,0.14,0.18,1.09,11,6,17,8,17,1,26,1,-9,15.1,20.0,-5.0,0.6,0.3,0.9,0,,,,anderja01
418,Jaroslav Halák,35,BOS,G,19,0,0.00,0.00,0.00,0.00,0.00,0.05,0,0,0,0,51,13,44,6,0,30.2,26.9,,0.0,0.0,2.7,0,,,,halakja01
419,Jarred Tinordi,28,TOT,D,21,0,0.00,0.05,0.05,0.01,0.52,1.43,0,1,1,0,11,0,25,8,-6,7.5,9.9,-2.4,-0.3,0.4,0.0,0,,,,tinorja01
419,Jarred Tinordi,28,BOS,D,14,0,0.00,0.07,0.07,0.02,0.50,1.57,0,1,1,0,7,0,17,5,-5,4.4,6.5,-2.0,-0.2,0.2,0.0,0,,,,tinorja01
419,Jarred Tinordi,28,NSH,D,7,0,0.00,0.00,0.00,0.00,0.57,1.14,0,0,0,0,4,0,8,3,-1,3.1,3.4,-0.4,-0.1,0.2,0.0,0,,,,tinorja01
420,Jason Demers,32,ARI,D,41,1,0.00,0.10,0.10,0.03,0.63,1.07,0,6,6,2,21,0,35,9,-4,21.9,28.1,-6.2,-0.4,1.5,1.0,0,,,,demerja01
421,Jason Dickinson,25,DAL,C,51,6,0.14,0.16,0.29,0.12,0.35,1.29,11,12,23,9,26,1,37,11,-2,29.3,22.1,7.2,0.0,0.9,0.9,0,,,,dickija01
422,Jason Robertson,21,DAL,LW,51,17,0.33,0.55,0.88,0.33,0.31,2.49,26,42,68,26,62,12,35,0,13,37.9,24.0,13.9,4.0,1.5,5.6,7,3,4,42.9,roberja01
423,Jason Spezza,37,TOR,C,54,11,0.19,0.37,0.56,0.19,0.11,1.50,15,30,45,16,33,8,30,8,3,18.1,18.0,0.1,2.4,0.7,3.0,1,1,0,100.0,spezzja01
424,Jason Zucker,29,PIT,LW,38,7,0.24,0.24,0.47,0.19,0.55,1.76,14,13,27,11,27,5,31,0,-8,20.2,23.3,-3.1,1.1,0.2,1.3,0,,,,zuckeja01
425,Jay Beagle,35,VAN,RW/C,30,2,0.03,0.13,0.17,0.06,0.27,0.70,2,6,8,3,10,0,26,15,-2,11.0,13.3,-2.2,-0.4,0.4,0.0,0,,,,beaglja01
426,Jayce Hawryluk,25,VAN,C,30,2,0.07,0.10,0.17,0.07,0.30,0.60,3,5,8,3,7,0,17,0,-7,9.5,12.7,-3.2,-0.1,0.1,0.0,0,,,,hawryja01
427,Jayson Megna,30,COL,C,7,1,0.00,0.29,0.29,0.08,0.00,1.71,0,3,3,1,3,0,1,0,2,3.3,1.7,1.5,0.0,0.2,0.2,0,,,,megnaja01
428,Jean-Gabriel Pageau,28,NYI,C,54,12,0.26,0.26,0.52,0.21,0.19,1.50,21,21,42,17,41,15,22,5,10,25.0,23.7,1.3,1.9,1.6,3.5,0,,,,pageaje01
429,Jean-Sébastien Dea,26,BUF,C,1,0,0.00,0.00,0.00,0.00,2.00,2.00,0,0,0,0,0,0,1,0,-1,0.3,0.5,-0.2,0.0,0.0,0.0,0,,,,deaje01
430,Jeff Carter,36,TOT,C,54,13,0.31,0.24,0.56,0.24,0.41,2.85,26,19,45,19,48,11,40,7,3,30.5,29.2,1.3,2.4,1.3,3.6,0,,,,carteje01
430,Jeff Carter,36,LAK,C,40,7,0.20,0.28,0.48,0.18,0.55,2.93,12,16,28,11,28,8,31,4,-6,22.2,22.7,-0.4,1.0,0.7,1.7,0,,,,carteje01
430,Jeff Carter,36,PIT,C,14,5,0.64,0.14,0.79,0.39,0.00,2.64,14,3,17,8,20,3,9,3,9,8.3,6.6,1.7,1.4,0.5,2.0,0,,,,carteje01
431,Jeff Petry,33,MTL,D,55,15,0.22,0.55,0.76,0.27,0.36,2.33,18,45,63,22,73,18,63,11,6,41.8,32.6,9.2,4.2,3.0,7.2,0,,,,petryje01
432,Jeff Skinner,28,BUF,LW/C,53,6,0.13,0.13,0.26,0.11,0.26,2.09,11,10,21,9,27,6,31,0,-11,25.1,26.1,-1.0,0.1,0.6,0.7,0,,,,skinnje01
433,Jeffrey Viel,24,SJS,F,11,0,0.00,0.00,0.00,0.00,2.09,0.91,0,0,0,0,1,0,7,0,-7,3.2,3.8,-0.6,-0.2,-0.2,-0.4,0,,,,vielje01
434,Jeremy Davies,24,NSH,D,16,0,0.00,0.06,0.06,0.02,0.50,1.19,0,1,1,0,13,1,10,1,3,7.6,9.0,-1.5,-0.2,0.8,0.6,0,,,,davieje01
435,Jeremy Lauzon,23,BOS,D,41,2,0.02,0.17,0.20,0.06,0.98,1.17,2,10,12,4,31,0,33,9,8,24.5,22.4,2.1,0.0,2.5,2.5,0,,,,lauzoje01
436,Jeremy Swayman,22,BOS,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,31,4,14,3,0,20.0,16.7,,0.0,0.0,2.7,0,,,,swaymje01
437,Jesper Boqvist,22,NJD,C,28,3,0.14,0.11,0.25,0.11,0.07,1.21,6,4,10,4,10,0,14,0,-5,11.0,13.8,-2.9,0.3,0.1,0.4,2,0,2,0.0,boqvije01
438,Jesper Bratt,22,NJD,W,46,10,0.15,0.50,0.65,0.22,0.17,2.20,11,34,45,15,40,11,33,6,4,25.5,24.1,1.5,1.7,0.9,2.7,3,1,2,33.3,brattje01
439,Jesper Fast,29,CAR,RW,46,7,0.13,0.28,0.41,0.14,0.30,0.83,9,19,28,10,30,11,28,2,-4,21.8,23.7,-2.0,0.6,0.7,1.3,0,,,,fastje01
440,Jesperi Kotkaniemi,20,MTL,C,56,7,0.09,0.27,0.36,0.12,0.21,1.55,8,22,30,10,32,7,25,0,-1,26.8,23.2,3.6,0.3,0.9,1.2,1,0,1,0.0,kotkaje01
441,Jesse Puljujärvi,22,EDM,RW,55,11,0.27,0.18,0.45,0.20,0.29,2.09,23,15,38,17,49,7,39,0,6,40.3,30.8,9.6,1.8,1.2,3.0,0,,,,puljuje01
442,Jesse Ylönen,21,MTL,RW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.3,0.4,-0.1,0.0,0.0,0.0,0,,,,yloneje01
443,Jimmy Vesey,27,TOT,LW,50,4,0.10,0.10,0.20,0.08,0.20,1.16,8,8,16,7,20,3,37,6,-14,15.6,23.0,-7.4,-0.2,0.1,-0.1,0,,,,veseyji02
443,Jimmy Vesey,27,TOR,LW,30,3,0.17,0.07,0.23,0.11,0.13,1.07,8,3,11,5,14,2,20,4,-4,9.7,12.6,-2.9,0.3,0.1,0.4,0,,,,veseyji02
443,Jimmy Vesey,27,VAN,LW,20,1,0.00,0.15,0.15,0.04,0.30,1.30,0,5,5,1,6,1,17,2,-10,5.9,10.3,-4.5,-0.5,0.0,-0.6,1,0,1,0.0,veseyji02
444,Joachim Blichfeld,22,SJS,W,5,1,0.20,0.00,0.20,0.11,2.40,0.60,2,0,2,1,1,0,3,0,-2,0.6,1.1,-0.5,0.1,0.0,0.1,0,,,,blichjo01
445,Joakim Nordström,28,CGY,C,44,2,0.02,0.14,0.16,0.05,0.14,1.05,2,9,11,4,14,0,26,13,1,15.0,12.7,2.3,-0.6,0.6,0.0,0,,,,nordsjo02
446,Joakim Nygård,28,EDM,F,9,0,0.00,0.00,0.00,0.00,0.44,0.67,0,0,0,0,1,0,3,0,-2,1.8,3.9,-2.0,-0.2,0.0,-0.2,0,,,,nygarjo01
447,Joakim Ryan,27,CAR,D,4,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,1.6,1.6,0.0,-0.1,0.0,0.0,0,,,,ryanjo02
448,Joe Pavelski,36,DAL,C,56,21,0.45,0.46,0.91,0.37,0.29,2.48,38,39,77,31,78,32,26,4,22,34.3,24.1,10.2,4.9,2.1,7.0,8,1,7,12.5,paveljo01
449,Joe Thornton,41,TOR,C,44,7,0.11,0.34,0.45,0.15,0.32,0.95,8,22,30,10,36,9,22,0,6,23.9,18.1,5.8,0.8,0.8,1.6,0,,,,thornjo01
450,Joe Veleno,21,DET,C,5,1,0.20,0.00,0.20,0.11,0.80,1.60,2,0,2,1,1,1,0,0,0,1.8,5.2,-3.3,0.0,0.1,0.1,1,0,1,0.0,velenjo01
451,Joel Armia,27,MTL,RW,41,6,0.17,0.17,0.34,0.14,0.24,1.78,11,10,21,9,32,3,25,5,10,22.5,18.2,4.3,0.5,1.1,1.6,0,,,,armiajo01
452,Joel Edmundson,27,MTL,D,55,4,0.05,0.18,0.24,0.08,0.45,1.40,5,15,20,7,55,0,45,18,28,40.1,31.9,8.1,0.4,4.4,4.8,0,,,,edmunjo01
453,Joel Eriksson Ek,24,MIN,C,56,14,0.34,0.20,0.54,0.24,0.36,2.13,29,16,45,20,51,7,42,14,16,33.6,27.5,6.1,2.5,1.5,4.0,1,0,1,0.0,eriksjo02
454,Joel Farabee,20,PHI,LW,55,15,0.36,0.33,0.69,0.28,0.51,2.22,30,27,57,24,51,12,46,8,0,27.9,24.6,3.3,3.4,0.8,4.3,1,0,1,0.0,farabjo01
455,Joel Hanley,29,DAL,D,35,2,0.00,0.23,0.23,0.06,0.06,0.77,0,12,12,3,20,0,14,0,6,18.3,12.1,6.2,0.3,1.6,1.8,0,,,,hanlejo01
456,Joel Kellman,26,SJS,F,7,1,0.14,0.14,0.29,0.12,0.86,1.86,2,1,3,1,4,0,5,0,-1,4.2,2.9,1.3,0.1,0.0,0.2,0,,,,kellmjo01
457,Joel Kiviranta,24,DAL,F,26,5,0.23,0.19,0.42,0.18,0.23,1.19,9,7,16,7,18,2,13,0,3,10.1,9.8,0.3,0.9,0.5,1.4,0,,,,kivirjo01
458,Joel L'Esperance,25,DAL,RW,12,1,0.17,0.00,0.17,0.09,0.17,0.67,3,0,3,2,3,0,5,0,-2,3.4,3.6,-0.2,0.1,0.1,0.2,0,,,,lespejo01
459,Joey Anderson,22,TOR,RW,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,1,0.0,0.5,-0.5,0.0,0.0,0.0,0,,,,anderjo08
460,Joey Daccord,24,OTT,G,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,14,4,20,4,0,14.0,15.6,,0.0,0.0,1.0,0,,,,daccojo01
461,Joey Keane,21,CAR,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.3,0.8,-0.5,0.0,0.0,-0.1,0,,,,keanejo01
462,Johan Larsson,28,ARI,LW/C,52,6,0.15,0.12,0.27,0.11,0.46,1.12,12,9,21,9,18,1,43,12,-13,20.3,26.5,-6.2,0.2,0.5,0.7,0,,,,larssjo02
463,John Carlson,31,WSH,D,52,15,0.19,0.65,0.85,0.28,0.23,2.46,15,51,66,22,81,27,68,8,-5,36.5,35.4,1.1,4.1,1.7,5.9,2,1,1,50.0,carlsjo01
464,John Gibson,27,ANA,G,35,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,65,4,100,21,0,61.0,71.8,,0.0,0.0,5.6,0,,,,gibsojo02
465,John Hayden,25,ARI,C,29,2,0.07,0.10,0.17,0.07,1.28,0.72,3,4,7,3,7,0,14,1,-4,6.1,10.5,-4.4,-0.1,0.2,0.2,0,,,,haydejo01
466,John Klingberg,28,DAL,D,53,12,0.13,0.55,0.68,0.22,0.43,2.04,11,43,54,18,72,30,55,0,-15,38.1,34.4,3.6,3.0,1.7,4.7,1,0,1,0.0,klingjo01
467,John Leonard,22,SJS,LW,44,4,0.07,0.23,0.30,0.10,0.05,1.34,5,15,20,7,19,4,23,0,-7,17.0,17.7,-0.8,0.3,0.3,0.6,1,0,1,0.0,leonajo01
468,John Marino,23,PIT,D,52,4,0.06,0.19,0.25,0.08,0.15,1.08,5,15,20,7,50,7,49,12,5,33.5,37.3,-3.8,0.3,1.9,2.3,0,,,,marinjo01
469,John Moore,30,BOS,D,5,1,0.00,0.40,0.40,0.11,0.40,1.60,0,3,3,1,5,2,7,1,-3,3.5,4.5,-1.0,0.1,0.0,0.1,0,,,,moorejo01
470,John Tavares,30,TOR,C,56,18,0.34,0.55,0.89,0.32,0.25,2.91,29,46,75,28,70,20,37,1,12,43.3,32.0,11.3,4.1,1.4,5.5,0,,,,tavarjo01
471,Johnny Gaudreau,27,CGY,LW,56,18,0.34,0.54,0.88,0.32,0.11,2.00,29,46,75,28,63,23,40,0,2,37.4,30.6,6.8,4.1,1.3,5.4,2,1,1,50.0,gaudrjo01
472,Jonah Gadjovich,22,VAN,LW,1,0,0.00,0.00,0.00,0.00,17.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.3,-0.3,0.0,0.0,0.0,0,,,,gadjojo01
473,Jonas Brodin,27,MIN,D,53,9,0.17,0.26,0.43,0.17,0.34,1.49,14,21,35,13,57,5,65,15,2,34.7,36.9,-2.2,1.9,2.2,4.2,0,,,,brodijo01
474,Jonas Johansson,25,TOT,G,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,33,6,39,6,0,29.5,26.3,,0.0,0.0,1.8,0,,,,johanjo03
