,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
793,Roman Hamrlík,36,MTL,D,79,11,0.06,0.37,0.43,0.13,1.03,1.63,5,31,36,11,80,25,73,24,6,2.2,4.9,7.1,0,,,,hamrlro01
794,Roman Polák,24,STL,D,55,4,0.05,0.16,0.22,0.07,0.60,0.98,3,10,13,4,41,0,59,14,-4,0.4,1.8,2.2,0,,,,polakro01
795,Roman Wick,25,OTT,RW,7,0,0.00,0.00,0.00,0.00,0.00,0.57,0,0,0,0,0,0,4,0,-4,-0.2,-0.1,-0.3,0,,,,wickro01
796,Ron Hainsey,29,ATL,D,82,6,0.04,0.20,0.23,0.07,0.29,1.01,3,17,20,6,57,2,67,15,3,0.7,3.2,3.9,0,,,,hainsro01
797,Rostislav Klesla,28,TOT,D,61,4,0.07,0.11,0.18,0.07,0.62,1.10,4,7,11,4,46,0,66,24,4,0.3,2.6,2.9,0,,,,kleslro01
797,Rostislav Klesla,28,CBJ,D,45,3,0.07,0.16,0.22,0.08,0.58,1.00,3,7,10,4,40,0,50,20,10,0.4,2.6,3.0,0,,,,kleslro01
797,Rostislav Klesla,28,PHX,D,16,1,0.06,0.00,0.06,0.03,0.75,1.38,1,0,1,1,6,0,16,4,-6,-0.1,0.0,-0.1,0,,,,kleslro01
798,Rostislav Olesz,25,FLA,C,44,6,0.14,0.25,0.39,0.14,0.18,1.61,7,12,19,7,26,3,24,0,-1,0.7,0.8,1.5,0,,,,oleszro01
799,Ruslan Fedotenko,32,NYR,LW,66,9,0.15,0.23,0.38,0.14,0.38,1.82,11,16,27,10,40,5,30,4,9,1.0,1.6,2.6,0,,,,fedotru01
800,Ruslan Salei,36,DET,D,75,3,0.03,0.11,0.13,0.04,0.64,1.00,2,9,11,4,43,0,63,20,0,-0.3,2.4,2.1,0,,,,saleiru01
801,Ryan Callahan,25,NYR,RW,60,19,0.38,0.42,0.80,0.32,0.77,2.98,25,27,52,21,70,27,67,17,-7,4.4,1.2,5.6,4,0,4,0.0,callary01
802,Ryan Carter,27,TOT,C,62,3,0.05,0.10,0.15,0.05,1.06,1.02,3,6,9,3,15,0,27,11,-1,-0.5,0.7,0.2,0,,,,cartery01
802,Ryan Carter,27,CAR,C,32,1,0.00,0.09,0.09,0.03,0.69,0.81,0,3,3,1,6,0,15,9,0,-0.4,0.3,-0.2,0,,,,cartery01
802,Ryan Carter,27,ANA,C,18,1,0.06,0.11,0.17,0.06,1.22,1.28,1,2,3,1,4,0,8,0,-4,-0.1,0.1,-0.1,0,,,,cartery01
802,Ryan Carter,27,FLA,C,12,1,0.17,0.08,0.25,0.11,1.83,1.17,2,1,3,1,5,0,4,2,3,0.1,0.3,0.4,0,,,,cartery01
803,Ryan Craig,29,PIT,C,6,0,0.00,0.00,0.00,0.00,3.67,1.17,0,0,0,0,0,0,4,1,-3,-0.2,-0.1,-0.2,0,,,,craigry01
804,Ryan Getzlaf,25,ANA,C,67,25,0.28,0.85,1.13,0.38,0.52,1.75,21,61,82,28,111,40,58,1,14,6.1,2.3,8.4,3,1,2,33.3,getzlry01
805,Ryan Hollweg,27,PHX,C,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,hollwry01
806,Ryan Johnson,34,CHI,C,34,2,0.03,0.15,0.18,0.06,0.24,0.74,1,5,6,2,11,0,17,4,-2,-0.2,0.3,0.0,0,,,,johnsry01
807,Ryan Jones,26,EDM,LW,81,11,0.22,0.09,0.31,0.14,0.42,1.56,20,7,27,13,37,9,54,21,-5,1.4,1.0,2.5,2,0,2,0.0,jonesry01
808,Ryan Kesler,26,VAN,C,82,30,0.50,0.39,0.89,0.37,0.80,3.17,45,34,79,34,119,56,60,21,24,7.6,2.7,10.4,8,2,6,25.0,keslery01
809,Ryan Malone,31,TBL,LW,54,14,0.26,0.44,0.70,0.26,0.94,2.76,15,26,41,15,68,34,44,7,-3,3.2,0.9,4.1,3,2,1,66.7,malonry01
810,Ryan McDonagh,21,NYR,D,40,3,0.03,0.20,0.23,0.07,0.35,0.68,1,9,10,3,39,0,28,5,16,0.2,3.1,3.3,0,,,,mcdonry01
811,Ryan Miller,30,BUF,G,66,1,0.00,0.03,0.03,0.01,0.09,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,12.4,0,,,,millery01
812,Ryan O'Byrne,26,TOT,D,67,3,0.00,0.15,0.15,0.04,1.12,0.67,0,11,11,3,41,0,71,23,-7,-0.5,1.9,1.4,0,,,,obyrnry01
812,Ryan O'Byrne,26,COL,D,64,3,0.00,0.16,0.16,0.04,1.11,0.66,0,11,11,3,40,0,70,23,-7,-0.4,1.8,1.4,0,,,,obyrnry01
812,Ryan O'Byrne,26,MTL,D,3,0,0.00,0.00,0.00,0.00,1.33,1.00,0,0,0,0,1,0,1,0,0,-0.1,0.1,0.1,0,,,,obyrnry01
813,Ryan O'Marra,23,EDM,C,21,2,0.05,0.19,0.24,0.08,0.62,0.62,1,4,5,2,6,1,8,1,-2,0.0,0.2,0.2,0,,,,omarrry01
814,Ryan O'Reilly,19,COL,C,74,11,0.18,0.18,0.35,0.14,0.22,1.61,14,14,28,11,41,6,71,29,-7,0.9,0.8,1.7,2,1,1,50.0,oreilry01
815,Ryan Parent,23,VAN,D,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,parenry01
816,Ryan Potulny,26,TOT,C,10,0,0.00,0.00,0.00,0.00,0.00,0.70,0,0,0,0,2,0,3,0,-1,-0.2,0.1,-0.2,0,,,,potulry01
816,Ryan Potulny,26,OTT,C,7,0,0.00,0.00,0.00,0.00,0.00,0.71,0,0,0,0,2,0,2,0,0,-0.1,0.1,-0.1,0,,,,potulry01
816,Ryan Potulny,26,CHI,C,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,potulry01
817,Ryan Reaves,24,STL,RW,28,2,0.07,0.07,0.14,0.06,2.79,0.57,2,2,4,2,6,0,7,0,-1,0.1,0.2,0.3,0,,,,reavery01
818,Ryan Shannon,27,OTT,RW,79,10,0.14,0.20,0.34,0.13,0.30,1.49,12,17,29,11,38,11,31,7,3,1.3,1.5,2.8,2,0,2,0.0,shannry01
819,Ryan Smyth,34,LAK,LW,82,19,0.28,0.29,0.57,0.23,0.43,2.38,25,26,51,21,75,25,54,3,-1,3.3,2.0,5.3,0,,,,smythry01
820,Ryan Stoa,23,COL,C,25,2,0.08,0.08,0.16,0.06,0.80,1.80,2,2,4,2,16,5,15,0,-4,-0.3,0.1,-0.2,2,1,1,50.0,stoary01
821,Ryan Suter,26,NSH,D,70,12,0.06,0.50,0.56,0.16,0.77,1.64,4,37,41,12,92,30,55,13,20,2.7,5.8,8.5,0,,,,suterry01
822,Ryan White,22,MTL,RW,27,2,0.07,0.11,0.19,0.07,1.41,1.11,2,3,5,2,12,0,8,1,5,0.1,0.5,0.6,0,,,,whitery01
823,Ryan Whitney,27,EDM,D,35,8,0.06,0.71,0.77,0.22,0.94,1.23,2,27,29,8,54,16,42,17,13,2.1,3.0,5.1,0,,,,whitnry01
824,Ryan Wilson,23,COL,D,67,5,0.04,0.19,0.24,0.08,1.01,0.93,3,14,17,5,53,6,80,25,-8,0.5,1.8,2.3,0,,,,wilsory01
825,Ryane Clowe,28,SJS,LW,75,23,0.32,0.51,0.83,0.31,1.33,2.47,26,41,67,25,75,18,44,0,13,5.5,2.0,7.5,8,3,5,37.5,clowery01
826,Saku Koivu,36,ANA,C,75,16,0.20,0.40,0.60,0.21,0.48,1.39,17,32,49,18,77,28,71,14,-8,2.4,1.3,3.7,2,0,2,0.0,koivusa01
827,Sam Gagner,21,EDM,C,68,15,0.22,0.40,0.62,0.22,0.54,2.03,17,29,46,17,62,16,69,6,-17,2.7,0.6,3.4,5,0,5,0.0,gagnesa01
828,Sami Lepistö,26,TOT,D,70,5,0.06,0.17,0.23,0.08,0.79,0.80,4,12,16,5,47,0,55,18,10,0.8,3.1,3.8,0,,,,lepissa01
828,Sami Lepistö,26,PHX,D,51,4,0.08,0.14,0.22,0.08,0.73,0.61,4,7,11,4,34,0,45,18,7,0.7,2.1,2.7,0,,,,lepissa01
828,Sami Lepistö,26,CBJ,D,19,1,0.00,0.26,0.26,0.07,0.95,1.32,0,5,5,1,13,0,10,0,3,0.1,1.0,1.1,0,,,,lepissa01
829,Sami Salo,36,VAN,D,27,3,0.11,0.15,0.26,0.10,0.52,1.44,3,4,7,3,22,8,21,4,-3,0.5,0.9,1.4,0,,,,salosa01
830,Samuel Påhlsson,33,CBJ,C,82,7,0.09,0.16,0.24,0.09,0.37,1.32,8,14,22,8,28,1,65,25,-13,-0.7,0.8,0.1,0,,,,pahlssa01
831,Scott Clemmensen,33,FLA,G,31,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.8,0,,,,clemmsc01
832,Scott Gomez,31,MTL,C,80,12,0.09,0.39,0.48,0.15,0.60,1.96,8,33,41,13,60,25,55,5,-15,0.7,1.2,1.9,1,0,1,0.0,gomezsc01
833,Scott Hannan,32,TOT,D,78,3,0.01,0.13,0.14,0.04,0.44,0.72,1,10,11,3,53,0,72,23,4,-0.5,3.7,3.2,0,,,,hannasc01
833,Scott Hannan,32,WSH,D,55,2,0.02,0.07,0.09,0.03,0.51,0.64,1,4,5,2,34,0,42,11,3,-0.6,2.9,2.2,0,,,,hannasc01
833,Scott Hannan,32,COL,D,23,2,0.00,0.26,0.26,0.07,0.26,0.91,0,6,6,2,19,0,30,12,1,0.2,0.9,1.0,0,,,,hannasc01
834,Scott Hartnell,28,PHI,RW,82,20,0.29,0.30,0.60,0.24,1.73,2.16,26,27,53,22,86,19,53,0,14,4.2,1.7,5.9,0,,,,hartnsc01
835,Scott Nichol,36,SJS,C,56,3,0.07,0.05,0.13,0.05,0.89,1.09,4,3,7,3,13,0,25,9,-3,-0.4,0.5,0.1,0,,,,nichosc01
836,Scott Parse,26,LAK,C,5,1,0.20,0.60,0.80,0.27,0.00,1.20,1,3,4,1,8,2,1,0,5,0.3,0.3,0.6,0,,,,parsesc01
837,Scott Timmins,21,FLA,C,19,1,0.05,0.00,0.05,0.03,0.42,0.68,1,0,1,1,1,0,10,1,-8,-0.4,-0.1,-0.4,0,,,,timmisc01
838,Scottie Upshall,27,TOT,RW,82,15,0.27,0.15,0.41,0.18,0.63,2.33,25,13,38,17,46,5,53,5,-7,2.9,0.8,3.6,0,,,,upshasc01
838,Scottie Upshall,27,PHX,RW,61,12,0.26,0.18,0.44,0.19,0.69,2.36,18,12,30,13,36,4,30,3,5,2.4,0.9,3.3,2,1,1,50.0,upshasc01
838,Scottie Upshall,27,CBJ,RW,21,3,0.29,0.05,0.33,0.16,0.48,2.24,7,1,8,4,10,1,23,2,-12,0.5,-0.2,0.3,2,0,2,0.0,upshasc01
839,Sean Avery,30,NYR,C,76,7,0.04,0.28,0.32,0.10,2.29,1.80,3,22,25,8,28,1,31,0,-4,0.5,0.9,1.4,0,,,,averyse01
840,Sean Bergenheim,26,TBL,LW,80,11,0.18,0.19,0.36,0.14,0.70,2.28,15,16,31,13,42,6,44,8,0,1.5,1.3,2.8,2,0,2,0.0,bergese01
841,Sean Collins,27,WSH,D,4,1,0.25,0.00,0.25,0.14,0.00,1.00,1,0,1,1,3,0,2,1,2,0.2,0.3,0.5,0,,,,collise01
842,Sean O'Donnell,39,PHI,D,81,5,0.01,0.21,0.22,0.06,1.07,0.42,1,18,19,5,49,0,51,10,8,0.6,2.5,3.2,0,,,,odonnse01
843,Semyon Varlamov,22,WSH,G,27,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,5.5,0,,,,varlasi01
844,Sergei Bobrovsky,22,PHI,G,54,1,0.00,0.04,0.04,0.01,0.04,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,9.4,0,,,,bobrose01
845,Sergei Gonchar,36,OTT,D,67,9,0.10,0.30,0.40,0.14,0.30,1.60,8,21,29,10,72,32,66,11,-15,2.0,3.0,5.0,0,,,,gonchse01
846,Sergei Kostitsyn,23,NSH,LW,77,20,0.30,0.35,0.65,0.25,0.26,1.21,25,29,54,22,72,20,43,1,10,4.6,1.8,6.4,1,0,1,0.0,kostise01
847,Sergei Samsonov,32,TOT,LW,78,14,0.17,0.35,0.51,0.18,0.18,1.58,14,29,43,16,59,20,41,0,-2,2.4,1.3,3.7,0,,,,samsose01
847,Sergei Samsonov,32,CAR,LW,58,10,0.17,0.28,0.45,0.17,0.21,1.50,11,17,28,11,43,15,28,0,0,1.6,0.8,2.5,2,1,1,50.0,samsose01
847,Sergei Samsonov,32,FLA,LW,20,5,0.15,0.55,0.70,0.23,0.10,1.80,3,12,15,5,16,5,13,0,-2,0.7,0.4,1.2,2,0,2,0.0,samsose01
848,Sergei Shirokov,24,VAN,LW,2,1,0.50,0.00,0.50,0.27,0.00,3.00,1,0,1,1,1,0,0,0,1,0.2,0.1,0.2,0,,,,shirose01
849,Shane Doan,34,PHX,RW,72,22,0.28,0.56,0.83,0.30,0.93,3.07,22,43,65,24,82,29,51,3,5,4.9,1.4,6.3,3,1,2,33.3,doansh01
850,Shane Hnidy,35,BOS,D,3,0,0.00,0.00,0.00,0.00,0.67,1.00,0,0,0,0,0,0,2,0,-2,-0.1,-0.1,-0.1,0,,,,hnidysh01
851,Shane O'Brien,27,NSH,D,80,3,0.03,0.09,0.11,0.04,1.04,0.63,2,7,9,3,37,0,53,17,1,-0.4,3.3,2.9,0,,,,obriesh01
852,Shane Sims,22,NYI,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,simssh01
853,Shaone Morrisonn,28,BUF,D,62,2,0.02,0.06,0.08,0.03,0.52,0.71,1,4,5,2,34,0,47,11,-2,-0.5,1.7,1.2,0,,,,morrish01
854,Shawn Belle,26,TOT,D,9,0,0.00,0.00,0.00,0.00,0.22,0.89,0,0,0,0,5,0,8,2,-1,-0.2,0.2,0.0,0,,,,bellesh01
854,Shawn Belle,26,EDM,D,5,0,0.00,0.00,0.00,0.00,0.00,1.40,0,0,0,0,0,0,2,0,-2,-0.1,0.0,-0.1,0,,,,bellesh01
854,Shawn Belle,26,COL,D,4,0,0.00,0.00,0.00,0.00,0.50,0.25,0,0,0,0,5,0,6,2,1,-0.1,0.2,0.1,0,,,,bellesh01
855,Shawn Horcoff,32,EDM,C,47,10,0.19,0.38,0.57,0.20,0.98,1.66,10,19,29,11,39,12,46,18,-1,1.4,0.9,2.3,1,0,1,0.0,horcosh01
856,Shawn Matthias,22,FLA,C,51,6,0.12,0.20,0.31,0.11,0.31,1.76,7,11,18,7,26,2,25,1,0,0.7,0.8,1.4,0,,,,matthsh01
857,Shawn Thornton,33,BOS,RW,79,8,0.13,0.13,0.25,0.10,1.54,1.91,11,11,22,9,27,0,19,0,8,1.0,1.0,2.1,0,,,,thornsh01
858,Shea Weber,25,NSH,D,82,17,0.20,0.39,0.59,0.21,0.68,3.10,18,34,52,19,101,30,80,16,7,4.6,5.5,10.1,0,,,,webersh01
859,Sheldon Brookbank,30,ANA,D,40,0,0.00,0.00,0.00,0.00,1.58,0.73,0,0,0,0,9,0,28,11,-8,-0.6,0.5,-0.1,0,,,,brooksh01
860,Sidney Crosby,23,PIT,C,41,26,0.78,0.83,1.61,0.64,0.76,3.93,35,36,71,29,78,26,33,1,20,8.2,1.9,10.1,4,1,3,25.0,crosbsi01
861,Simon Gagné,30,TBL,LW,63,15,0.27,0.37,0.63,0.24,0.32,2.44,19,25,44,17,62,26,49,1,-12,3.2,0.7,3.9,3,1,2,33.3,gagnesi01
862,Spencer Machacek,22,ATL,RW,10,0,0.00,0.00,0.00,0.00,0.00,0.70,0,0,0,0,0,0,2,0,-2,-0.2,0.0,-0.2,0,,,,machasp01
863,Stefan Della Rovere,20,STL,LW,7,0,0.00,0.00,0.00,0.00,1.57,0.57,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,dellast01
864,Stefan Meyer,25,CGY,LW,16,1,0.00,0.13,0.13,0.03,1.06,0.75,0,2,2,1,5,0,5,0,0,-0.1,0.1,0.0,0,,,,meyerst01
865,Stéphane Da Costa,21,OTT,RW,4,0,0.00,0.00,0.00,0.00,0.00,2.25,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,dacosst01
866,Stéphane Robidas,33,DAL,D,81,9,0.06,0.31,0.37,0.12,0.83,1.31,5,27,32,10,91,25,103,30,-7,1.6,3.5,5.1,1,0,1,0.0,robidst01
867,Stephen Gionta,27,NJD,RW,12,0,0.00,0.00,0.00,0.00,0.50,1.08,0,0,0,0,0,0,6,3,-3,-0.3,0.1,-0.3,0,,,,giontst01
868,Stephen Weiss,27,FLA,C,76,19,0.28,0.37,0.64,0.25,0.64,2.26,23,30,53,21,74,25,68,10,-9,3.2,1.6,4.9,7,2,5,28.6,weissst01
869,Steve Bégin,32,NSH,C,2,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,2,0,-2,-0.1,-0.1,-0.1,0,,,,beginst01
870,Steve Bernier,25,FLA,RW,68,5,0.07,0.15,0.22,0.08,0.31,1.43,5,11,16,6,27,8,38,5,-14,-0.4,0.6,0.2,1,1,0,100.0,bernist01
871,Steve Downie,23,TBL,RW,57,11,0.18,0.39,0.56,0.20,3.00,1.46,11,23,34,12,52,13,31,0,8,2.2,1.3,3.5,1,0,1,0.0,downist01
872,Steve Eminger,27,NYR,D,65,2,0.03,0.06,0.09,0.03,0.34,0.35,2,4,6,2,33,1,42,5,-5,-0.3,2.0,1.6,0,,,,emingst01
873,Steve MacIntyre,30,EDM,LW,34,0,0.00,0.03,0.03,0.01,2.74,0.18,0,1,1,0,2,0,3,0,-1,-0.2,0.1,-0.1,0,,,,macinst01
874,Steve Mason,22,CBJ,G,54,0,0.00,0.02,0.02,0.00,0.04,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,7.0,0,,,,masonst01
875,Steve Montador,31,BUF,D,73,8,0.07,0.29,0.36,0.11,1.14,1.62,5,22,27,9,67,2,63,14,16,1.7,4.1,5.8,0,,,,montast01
876,Steve Ott,28,DAL,C,82,12,0.15,0.24,0.39,0.15,2.23,1.46,13,21,34,13,59,18,65,15,-9,0.8,1.3,2.1,1,0,1,0.0,ottst01
877,Steve Reinprecht,34,FLA,C,29,4,0.14,0.21,0.34,0.13,0.21,1.07,4,6,10,4,14,2,16,2,-2,0.5,0.4,0.9,1,0,1,0.0,reinpst01
878,Steve Staios,37,CGY,D,39,3,0.08,0.18,0.26,0.09,0.62,0.59,3,7,10,4,28,0,23,1,6,0.8,1.6,2.4,0,,,,staiost01
879,Steve Sullivan,36,NSH,C,44,9,0.23,0.27,0.50,0.19,0.64,1.80,11,13,24,10,34,9,26,5,4,1.5,1.0,2.5,4,1,3,25.0,sullist01
880,Steven Kampfer,22,BOS,D,38,4,0.13,0.13,0.26,0.11,0.32,1.50,5,5,10,4,36,5,24,2,9,0.9,1.8,2.7,0,,,,kampfst01
881,Steven Stamkos,20,TBL,C,82,36,0.55,0.56,1.11,0.44,0.90,3.32,50,49,99,41,128,57,70,2,3,10.1,2.0,12.2,7,0,7,0.0,stamkst01
882,T.J. Brodie,20,CGY,D,3,0,0.00,0.00,0.00,0.00,0.67,0.33,0,0,0,0,0,0,3,0,-3,-0.1,-0.2,-0.2,0,,,,broditj01
883,T.J. Galiardi,22,COL,LW,35,6,0.20,0.23,0.43,0.17,0.34,1.77,8,9,17,7,21,2,37,12,-6,0.8,0.3,1.1,0,,,,galiatj01
884,T.J. Hensick,25,STL,C,13,1,0.08,0.15,0.23,0.08,0.15,0.92,1,2,3,1,7,1,11,0,-5,0.1,-0.1,0.0,0,,,,hensitj01
885,T.J. Oshie,24,STL,C,49,13,0.24,0.45,0.69,0.26,0.31,2.10,13,23,36,13,53,15,39,11,10,2.4,1.4,3.9,5,4,1,80.0,oshietj01
886,Tanner Glass,27,VAN,LW,73,3,0.04,0.10,0.14,0.05,0.99,0.62,3,7,10,4,15,0,31,11,-5,-0.5,0.5,0.0,0,,,,glassta01
887,Taylor Chorney,23,EDM,D,12,1,0.08,0.25,0.33,0.11,0.33,1.08,1,3,4,1,8,4,10,1,-5,0.3,0.0,0.3,0,,,,chornta01
888,Taylor Hall,19,EDM,LW,65,17,0.34,0.31,0.65,0.26,0.42,2.86,24,21,45,19,58,14,53,0,-9,3.6,0.9,4.5,7,2,5,28.6,hallta02
889,Taylor Pyatt,29,PHX,LW,76,13,0.24,0.17,0.41,0.17,0.36,1.66,20,14,34,15,51,6,44,10,11,2.0,1.5,3.5,0,,,,pyattta01
890,Teddy Purcell,25,TBL,RW,81,18,0.21,0.42,0.63,0.22,0.12,2.42,19,36,55,20,82,40,37,0,5,4.1,1.5,5.7,4,0,4,0.0,purcete01
891,Teemu Hartikainen,20,EDM,LW,12,2,0.25,0.17,0.42,0.18,0.33,1.75,3,2,5,2,8,5,6,0,-3,0.3,0.1,0.4,1,0,1,0.0,hartite01
892,Teemu Laakso,23,NSH,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,laakste01
893,Teemu Selänne,40,ANA,RW,73,29,0.42,0.67,1.10,0.40,0.67,2.92,34,52,86,33,98,44,48,0,6,8.3,1.7,10.0,3,0,3,0.0,selante01
894,Theo Peckham,23,EDM,D,71,4,0.04,0.14,0.18,0.06,2.79,0.58,3,11,14,5,44,1,73,25,-5,0.2,2.4,2.6,0,,,,peckhth01
895,Thomas McCollum,21,DET,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,0,,,,mccolth01
896,Thomas Vanek,27,BUF,LW,80,28,0.40,0.51,0.91,0.35,0.30,2.98,35,44,79,31,103,40,63,2,2,7.6,1.6,9.1,6,5,1,83.3,vanekth01
897,Tim Brent,26,TOR,C,79,8,0.10,0.15,0.25,0.10,0.42,0.76,9,13,22,8,32,10,52,26,-4,0.5,0.8,1.3,0,,,,brentti01
898,Tim Connolly,29,BUF,C,68,15,0.19,0.43,0.62,0.22,0.29,2.22,14,31,45,16,62,26,58,12,-10,2.7,0.8,3.5,2,0,2,0.0,connoti01
899,Tim Gleason,28,CAR,D,82,5,0.02,0.17,0.20,0.06,1.04,1.02,2,15,17,5,55,4,84,22,-11,0.0,2.5,2.5,0,,,,gleasti01
900,Tim Jackman,29,CGY,RW,82,9,0.12,0.16,0.28,0.11,1.05,1.60,11,14,25,10,35,9,22,0,4,1.3,1.0,2.3,0,,,,jackmti01
901,Tim Kennedy,24,FLA,LW,6,0,0.00,0.17,0.17,0.05,0.00,0.33,0,1,1,0,1,0,1,0,0,-0.1,0.1,0.0,0,,,,kenneti01
902,Tim Sestito,26,NJD,LW,36,1,0.00,0.06,0.06,0.02,0.25,0.61,0,2,2,1,5,1,12,3,-5,-0.9,0.4,-0.5,0,,,,sestiti01
903,Tim Stapleton,28,ATL,C,45,3,0.11,0.04,0.16,0.07,0.27,0.98,5,2,7,3,12,2,21,1,-10,-0.1,0.1,0.0,1,1,0,100.0,staplti01
904,Tim Thomas,36,BOS,G,57,1,0.00,0.05,0.05,0.01,0.23,0.00,0,3,3,1,3,0,0,0,0,0.0,0.0,16.2,0,,,,thomati01
905,Tim Wallace,26,PIT,RW,7,0,0.00,0.00,0.00,0.00,0.71,0.14,0,0,0,0,0,0,3,0,-3,-0.2,-0.1,-0.2,0,,,,wallati01
906,Timo Pielmeier,21,ANA,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.4,0,,,,pielmti01
907,Toby Enström,26,ATL,D,72,17,0.14,0.57,0.71,0.23,0.75,1.57,11,44,55,18,105,42,79,6,-10,4.9,2.5,7.4,0,,,,enstrto01
908,Toby Petersen,32,DAL,C,60,2,0.03,0.07,0.10,0.04,0.13,0.97,2,4,6,2,10,0,30,13,-7,-0.8,0.4,-0.4,0,,,,peterto01
909,Todd Bertuzzi,35,DET,RW,81,16,0.20,0.36,0.56,0.20,0.88,1.70,18,31,49,18,67,13,61,0,-7,2.9,0.9,3.8,7,2,5,28.6,bertuto01
910,Todd Marchant,37,ANA,C,79,2,0.01,0.09,0.10,0.03,0.33,0.80,1,7,8,2,12,1,64,35,-18,-2.1,0.4,-1.6,0,,,,marchto01
911,Todd White,35,NYR,C,18,1,0.06,0.06,0.11,0.05,0.11,0.61,1,1,2,1,3,0,5,0,-2,-0.1,0.1,0.0,0,,,,whiteto02
912,Tom Gilbert,28,EDM,D,79,9,0.08,0.25,0.33,0.11,0.41,1.34,7,21,28,10,77,16,117,42,-14,1.2,2.9,4.1,0,,,,gilbeto01
913,Tom Kostopoulos,32,TOT,RW,76,7,0.11,0.13,0.24,0.09,0.97,1.04,9,10,19,8,34,5,50,17,-4,0.1,0.8,1.0,0,,,,kostoto01
913,Tom Kostopoulos,32,CGY,RW,59,6,0.12,0.12,0.24,0.09,0.75,1.12,8,7,15,6,28,5,38,12,-3,0.1,0.7,0.8,0,,,,kostoto01
913,Tom Kostopoulos,32,CAR,RW,17,1,0.06,0.18,0.24,0.08,1.76,0.76,1,3,4,1,6,0,12,5,-1,0.0,0.2,0.2,0,,,,kostoto01
914,Tom Poti,33,WSH,D,21,2,0.10,0.24,0.33,0.12,0.38,0.95,2,5,7,2,16,3,20,3,-4,0.5,0.6,1.1,0,,,,potito01
915,Tom Pyatt,23,MTL,C,61,2,0.03,0.08,0.11,0.04,0.15,1.07,2,5,7,2,12,0,25,12,-1,-0.9,0.8,-0.1,1,0,1,0.0,pyattto01
916,Tom Sestito,23,CBJ,LW,9,2,0.22,0.22,0.44,0.18,4.44,0.78,2,2,4,2,4,2,6,0,-4,0.4,-0.1,0.3,0,,,,sestito01
917,Tom Wandell,24,DAL,C,75,4,0.09,0.03,0.12,0.06,0.19,1.25,8,2,10,5,15,0,24,4,-5,-0.8,0.8,0.1,0,,,,wandeto01
918,Tomáš Fleischmann,26,TOT,LW,45,12,0.27,0.42,0.69,0.26,0.40,2.18,13,20,33,13,41,10,29,0,2,2.6,0.8,3.5,0,,,,fleisto01
918,Tomáš Fleischmann,26,WSH,LW,23,4,0.17,0.26,0.43,0.16,0.43,1.91,4,6,10,4,15,4,8,0,3,0.6,0.5,1.1,0,,,,fleisto01
918,Tomáš Fleischmann,26,COL,LW,22,8,0.36,0.59,0.95,0.36,0.36,2.45,9,14,23,9,26,6,21,0,-1,2.0,0.3,2.4,0,,,,fleisto01
919,Tomas Holmström,38,DET,LW,73,15,0.25,0.26,0.51,0.20,0.85,1.71,20,20,40,16,70,38,38,0,-6,2.9,0.8,3.6,0,,,,holmsto01
920,Tomáš Kaberle,32,TOT,D,82,14,0.05,0.52,0.57,0.17,0.22,1.59,4,46,50,15,100,38,59,1,4,3.5,3.9,7.5,0,,,,kaberto01
920,Tomáš Kaberle,32,TOR,D,58,11,0.05,0.60,0.66,0.19,0.28,1.71,3,37,40,12,74,32,45,1,-2,3.0,2.6,5.7,1,0,1,0.0,kaberto01
920,Tomáš Kaberle,32,BOS,D,24,3,0.04,0.33,0.38,0.11,0.08,1.29,1,9,10,3,26,6,14,0,6,0.5,1.3,1.8,0,,,,kaberto01
