,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
563,Marc Methot,29,OTT,D,45,3,0.02,0.22,0.24,0.07,0.40,1.09,1,11,12,4,47,0,36,11,22,38.4,30.7,7.6,0.1,3.8,3.9,0,,,,methoma01
564,Marc Staal,28,NYR,D,80,7,0.06,0.19,0.25,0.09,0.53,1.21,6,16,22,8,67,0,68,19,18,60.4,62.7,-2.2,0.7,4.3,5.0,0,,,,staalma01
565,Marc-André Cliche,27,COL,C,74,2,0.03,0.07,0.09,0.03,0.23,0.92,2,5,7,2,17,0,31,12,-2,16.7,25.1,-8.3,-1.2,0.8,-0.4,0,,,,clichma01
566,Marc-André Fleury,30,PIT,G,64,0,0.00,0.02,0.02,0.00,0.09,0.00,0,1,1,0,166,41,146,30,0,128.3,117.9,0.0,0.0,0.0,12.2,0,,,,fleurma01
567,Marc-Édouard Vlasic,27,SJS,D,70,8,0.13,0.20,0.33,0.12,0.33,1.40,10,15,25,10,67,8,71,25,12,55.0,49.2,5.7,1.6,4.3,5.9,0,,,,vlasima01
568,Marcel Goc,31,TOT,C,74,3,0.04,0.08,0.12,0.04,0.11,1.04,3,6,9,3,15,1,31,15,-3,20.5,22.7,-2.2,-1.1,0.9,-0.2,0,,,,gocma01
568,Marcel Goc,31,PIT,C,43,2,0.05,0.09,0.14,0.05,0.09,1.00,2,4,6,2,11,1,22,10,-2,11.8,13.8,-2.0,-0.6,0.6,-0.1,0,,,,gocma01
568,Marcel Goc,31,STL,C,31,1,0.03,0.06,0.10,0.03,0.13,1.10,1,2,3,1,4,0,9,5,-1,8.7,8.8,-0.2,-0.5,0.3,-0.2,0,,,,gocma01
569,Marco Scandella,24,MIN,D,64,9,0.17,0.19,0.36,0.14,0.88,1.75,12,13,25,10,61,5,56,9,8,47.6,45.2,2.4,2.1,3.8,5.9,0,,,,scandma01
570,Marcus Foligno,23,BUF,LW,57,7,0.14,0.21,0.35,0.13,0.88,1.16,9,13,22,8,30,3,40,8,-5,23.2,37.0,-13.8,0.5,1.0,1.6,1,0,1,0.0,foligma01
571,Marcus Johansson,24,WSH,C,82,18,0.24,0.33,0.57,0.22,0.12,1.68,23,29,52,20,84,38,42,1,6,45.2,37.8,7.3,3.7,1.7,5.4,1,0,1,0.0,johanma03
572,Marcus Krüger,24,CHI,C,81,6,0.09,0.12,0.21,0.08,0.40,1.56,8,11,19,7,21,0,40,14,-5,35.4,34.2,1.2,-0.3,1.1,0.8,0,,,,krugema01
573,Marek Mazanec,23,NSH,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,1,4,2,0,1.7,3.5,0.0,0.0,0.0,0.3,0,,,,mazanma01
574,Marek Židlický,37,TOT,D,84,11,0.08,0.32,0.40,0.13,0.67,1.55,8,30,38,13,79,30,61,3,-9,54.1,60.8,-6.7,2.4,3.6,6.0,0,,,,zidlima01
574,Marek Židlický,37,NJD,D,63,7,0.06,0.30,0.37,0.11,0.67,1.63,5,21,26,8,56,18,48,3,-7,42.6,49.1,-6.5,1.3,3.0,4.3,1,0,1,0.0,zidlima01
574,Marek Židlický,37,DET,D,21,4,0.14,0.38,0.52,0.18,0.67,1.29,3,9,12,4,23,12,13,0,-2,11.5,11.7,-0.2,1.1,0.6,1.7,1,0,1,0.0,zidlima01
575,Marián Gáborík,32,LAK,RW,69,20,0.39,0.29,0.68,0.29,0.23,2.52,31,22,53,23,80,31,42,0,7,45.5,30.7,14.8,5.1,1.7,6.7,6,2,4,33.3,gaborma01
576,Marián Hossa,36,CHI,RW,82,22,0.27,0.48,0.74,0.27,0.39,3.01,25,43,68,25,85,22,62,17,17,57.2,47.9,9.3,5.1,2.6,7.7,1,0,1,0.0,hossama01
577,Mark Alt,23,PHI,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.2,0.6,-0.4,0.0,-0.1,-0.1,0,,,,altma01
578,Mark Arcobello,26,TOT,C,77,13,0.22,0.18,0.40,0.17,0.26,1.68,19,15,34,14,42,6,52,6,-10,36.7,42.7,-6.0,2.2,1.0,3.3,0,,,,arcobma01
578,Mark Arcobello,26,EDM,C,36,5,0.19,0.14,0.33,0.14,0.33,1.50,8,5,13,6,19,2,29,5,-7,15.8,20.2,-4.3,0.6,0.4,1.0,1,0,1,0.0,arcobma01
578,Mark Arcobello,26,ARI,C,27,7,0.33,0.26,0.59,0.25,0.22,2.19,10,8,18,8,18,3,19,0,-4,14.8,18.1,-3.3,1.6,0.4,2.0,1,0,1,0.0,arcobma01
578,Mark Arcobello,26,PIT,C,10,1,0.00,0.20,0.20,0.05,0.20,1.30,0,2,2,1,4,1,2,0,1,5.8,3.4,2.3,-0.1,0.2,0.1,0,,,,arcobma01
578,Mark Arcobello,26,NSH,C,4,1,0.25,0.00,0.25,0.14,0.00,0.75,1,0,1,1,1,0,2,1,0,0.3,1.0,-0.7,0.1,0.0,0.2,0,,,,arcobma01
579,Mark Barberio,24,TBL,D,52,2,0.02,0.12,0.13,0.04,0.31,1.02,1,7,8,2,28,0,34,2,-4,34.7,30.1,4.6,-0.2,1.1,0.9,0,,,,barbema01
580,Mark Borowiecki,25,OTT,D,63,3,0.02,0.16,0.17,0.05,1.70,0.48,1,11,12,4,41,0,39,13,15,26.9,32.0,-5.1,0.1,3.2,3.3,0,,,,borowma01
581,Mark Fayne,27,EDM,D,74,3,0.03,0.08,0.11,0.04,0.19,1.05,2,7,9,3,32,0,84,31,-21,32.6,42.7,-10.1,-0.5,1.3,0.8,0,,,,faynema01
582,Mark Fistric,28,ANA,D,9,0,0.00,0.00,0.00,0.00,0.44,0.11,0,0,0,0,5,0,9,1,-3,3.0,5.4,-2.4,-0.2,0.0,-0.2,0,,,,fistrma01
583,Mark Fraser,28,NJD,D,34,1,0.00,0.12,0.12,0.03,1.62,0.56,0,4,4,1,17,0,23,7,2,14.3,22.3,-8.0,-0.3,1.6,1.4,0,,,,frasema01
584,Mark Giordano,31,CGY,D,61,16,0.18,0.61,0.79,0.25,0.61,2.57,12,40,52,17,79,19,62,15,13,45.5,45.5,0.0,4.6,4.4,9.0,0,,,,giordma01
585,Mark Letestu,29,CBJ,C,54,5,0.13,0.11,0.24,0.10,0.00,1.17,8,7,15,6,20,2,45,18,-9,16.3,24.2,-7.9,0.2,0.3,0.6,6,2,4,33.3,letesma01
586,Mark Pysyk,23,BUF,D,7,1,0.29,0.14,0.43,0.19,0.29,0.57,2,1,3,1,8,0,7,3,4,3.8,4.7,-0.9,0.4,0.7,1.1,0,,,,pysykma01
587,Mark Scheifele,21,WPG,C,82,17,0.18,0.41,0.60,0.21,0.29,2.07,17,37,54,19,82,23,55,6,11,58.3,43.8,14.4,3.1,2.1,5.2,2,0,2,0.0,scheima01
588,Mark Stone,22,OTT,RW,80,25,0.33,0.48,0.80,0.31,0.18,1.96,29,42,71,27,94,24,55,7,21,42.2,41.5,0.7,6.5,2.2,8.7,3,1,2,33.3,stonema01
589,Mark Streit,37,PHI,D,81,16,0.11,0.53,0.64,0.20,0.44,1.78,10,47,57,18,108,50,68,1,-8,58.6,55.1,3.5,4.5,3.0,7.5,0,,,,streima01
590,Mark Stuart,30,WPG,D,70,4,0.03,0.17,0.20,0.06,0.99,0.73,2,13,15,5,46,0,66,25,5,41.4,44.3,-2.9,0.1,3.1,3.2,0,,,,stuarma01
591,Marko Daňo,20,CBJ,C,35,8,0.23,0.37,0.60,0.22,0.40,2.40,9,14,23,9,26,0,14,0,12,23.4,16.0,7.4,2.0,1.0,2.9,0,,,,danoma01
592,Markus Granlund,21,CGY,C,48,7,0.17,0.21,0.38,0.14,0.33,1.35,9,11,20,8,27,3,33,5,-4,22.0,26.2,-4.2,1.1,0.5,1.6,0,,,,granlma01
593,Martin Brodeur,42,STL,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,23,6,17,5,0,10.4,11.1,0.0,0.0,0.0,0.7,0,,,,brodema01
594,Martin Erat,33,ARI,RW,79,11,0.11,0.29,0.41,0.14,0.61,1.15,10,25,35,12,53,13,59,3,-16,37.2,40.3,-3.1,1.1,1.1,2.1,1,0,1,0.0,eratma01
595,Martin Hanzal,27,ARI,C,37,9,0.22,0.43,0.65,0.23,0.84,2.30,9,17,26,10,35,8,32,4,-1,20.2,21.6,-1.3,1.8,0.9,2.6,0,,,,hanzama01
596,Martin Havlát,33,NJD,RW,40,5,0.13,0.23,0.35,0.13,0.25,1.23,6,10,16,6,20,7,24,0,-11,14.9,22.3,-7.4,0.5,0.3,0.8,1,0,1,0.0,havlama01
597,Martin Jones,25,LAK,G,15,0,0.00,0.07,0.07,0.02,0.00,0.00,0,1,1,0,31,4,29,7,0,21.4,20.7,0.0,0.0,0.0,1.5,0,,,,jonesma02
598,Martin Marinčin,22,EDM,D,41,2,0.02,0.10,0.12,0.04,0.39,0.93,1,4,5,2,20,0,34,10,-4,25.4,25.7,-0.3,-0.3,1.4,1.2,1,1,0,100.0,marinma01
599,Martin St. Louis,39,NYR,RW,74,20,0.28,0.42,0.70,0.27,0.27,1.95,24,34,58,22,76,20,44,0,12,46.4,48.2,-1.8,4.8,1.7,6.5,3,1,2,33.3,stlouma01
600,Mason Raymond,29,CGY,LW,57,9,0.21,0.19,0.40,0.16,0.14,2.16,14,12,26,11,33,6,37,0,-8,22.6,31.5,-8.9,1.5,0.6,2.1,1,0,1,0.0,raymoma01
601,Mat Clark,24,ANA,D,7,0,0.00,0.14,0.14,0.04,0.86,0.29,0,1,1,0,4,0,2,0,2,2.7,2.8,0.0,0.0,0.3,0.3,0,,,,clarkma01
602,Mathew Dumba,20,MIN,D,58,7,0.14,0.14,0.28,0.11,0.40,1.48,9,9,18,7,55,10,33,0,13,32.1,25.3,6.8,1.6,3.1,4.7,0,,,,dumbama01
603,Mathieu Perreault,27,WPG,C,62,16,0.29,0.37,0.66,0.26,0.61,2.08,20,25,45,18,56,20,30,1,7,38.5,26.6,11.9,4.0,1.4,5.3,5,1,4,20.0,perrema01
604,Mats Zuccarello,27,NYR,LW,78,18,0.19,0.44,0.63,0.22,0.58,1.97,17,37,54,19,78,15,48,2,17,52.3,42.0,10.3,3.6,2.0,5.6,6,3,3,50.0,zuccama01
605,Matt Bartkowski,26,BOS,D,47,1,0.00,0.09,0.09,0.02,0.79,1.43,0,4,4,1,24,0,35,6,-6,27.0,25.3,1.7,-0.6,1.2,0.7,0,,,,bartkma01
606,Matt Beleskey,26,ANA,LW,65,15,0.34,0.15,0.49,0.23,0.60,2.23,25,11,36,17,53,9,35,4,13,33.1,26.7,6.4,3.5,1.5,5.0,0,,,,belesma01
607,Matt Calvert,25,CBJ,LW,56,10,0.23,0.18,0.41,0.17,0.50,1.66,15,11,26,11,37,6,35,5,1,25.6,31.3,-5.7,1.5,0.9,2.5,3,0,3,0.0,calvema01
608,Matt Carle,30,TBL,D,59,6,0.07,0.24,0.31,0.10,0.44,1.24,5,15,20,7,51,5,48,15,12,44.6,40.7,3.9,1.0,3.0,4.0,1,0,1,0.0,carlema01
609,Matt Cooke,36,MIN,LW,29,4,0.14,0.21,0.34,0.13,0.45,0.83,5,7,12,5,12,0,21,9,0,10.4,11.2,-0.8,0.6,0.4,1.0,0,,,,cookema01
610,Matt Cullen,38,NSH,C,62,9,0.11,0.29,0.40,0.14,0.26,1.45,8,20,28,10,41,7,32,6,8,30.6,23.9,6.6,1.4,1.2,2.6,4,1,3,25.0,cullema01
611,Matt Donovan,24,NYI,D,12,1,0.00,0.25,0.25,0.07,0.00,1.00,0,3,3,1,9,0,5,0,4,9.8,9.1,0.7,0.1,0.7,0.8,0,,,,donovma01
612,Matt Duchene,24,COL,C,82,20,0.26,0.41,0.67,0.25,0.20,2.52,24,37,61,23,75,11,61,1,3,52.7,59.6,-7.0,4.3,1.9,6.2,14,6,8,42.9,duchema01
613,Matt Ellis,33,BUF,LW,39,1,0.03,0.03,0.05,0.02,0.10,0.74,1,1,2,1,5,0,25,8,-12,7.8,13.2,-5.5,-0.6,-0.1,-0.7,0,,,,ellisma01
614,Matt Fraser,24,TOT,RW,60,5,0.13,0.07,0.20,0.09,0.28,1.53,9,4,13,6,19,2,33,0,-16,17.9,29.4,-11.5,0.4,0.1,0.5,0,,,,frasema02
614,Matt Fraser,24,EDM,RW,36,4,0.14,0.11,0.25,0.11,0.28,1.75,6,4,10,4,14,2,23,0,-11,10.6,20.0,-9.4,0.4,0.0,0.5,2,0,2,0.0,frasema02
614,Matt Fraser,24,BOS,RW,24,2,0.13,0.00,0.13,0.07,0.29,1.21,3,0,3,2,5,0,10,0,-5,7.4,9.4,-2.1,0.0,0.1,0.0,0,,,,frasema02
615,Matt Frattin,27,TOR,RW,9,0,0.00,0.00,0.00,0.00,0.44,0.67,0,0,0,0,0,0,0,0,0,1.5,2.8,-1.3,-0.2,0.1,-0.1,0,,,,frattma01
616,Matt Greene,31,LAK,D,82,3,0.04,0.07,0.11,0.04,0.66,0.84,3,7,10,4,43,0,69,27,1,39.3,35.5,3.8,-0.3,3.0,2.7,0,,,,greenma01
617,Matt Hackett,24,BUF,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,4,18,5,0,5.8,9.6,0.0,0.0,0.0,0.4,0,,,,hackema01
618,Matt Halischuk,26,WPG,RW,47,3,0.06,0.11,0.17,0.06,0.13,1.26,3,5,8,3,17,1,13,2,5,17.4,14.8,2.6,0.0,0.7,0.7,0,,,,halisma01
619,Matt Hendricks,33,EDM,LW,71,7,0.11,0.11,0.23,0.09,1.07,1.45,9,9,18,7,25,4,56,21,-14,20.1,27.9,-7.8,0.1,0.5,0.7,4,0,4,0.0,hendrma01
620,Matt Hunwick,29,NYR,D,55,4,0.04,0.16,0.20,0.06,0.29,1.31,2,10,12,4,46,2,28,1,17,39.3,35.2,4.2,0.4,2.9,3.3,0,,,,hunwima01
621,Matt Irwin,27,SJS,D,53,7,0.15,0.21,0.36,0.13,0.34,1.75,9,12,21,8,44,5,38,2,3,34.8,35.6,-0.8,1.9,2.2,4.1,1,0,1,0.0,irwinma01
622,Matt Lindblad,24,BOS,C,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.0,0.0,0.0,0,,,,lindbma01
623,Matt Martin,25,NYI,LW,78,6,0.10,0.08,0.18,0.08,1.46,1.15,9,7,16,7,27,1,30,0,-4,37.8,35.1,2.7,0.0,0.6,0.7,0,,,,martima02
624,Matt Moulson,31,BUF,LW,77,14,0.17,0.36,0.53,0.19,0.05,2.03,15,31,46,17,59,18,52,0,-11,43.0,50.3,-7.3,2.2,1.3,3.6,10,2,8,20.0,moulsma01
625,Matt Niskanen,28,WSH,D,82,9,0.05,0.33,0.38,0.11,0.57,1.43,5,29,34,11,73,15,66,15,7,59.2,51.0,8.2,1.6,4.4,6.0,1,0,1,0.0,niskama01
626,Matt Puempel,22,OTT,LW,13,1,0.15,0.08,0.23,0.10,0.62,1.08,2,1,3,1,7,0,1,0,6,4.3,2.9,1.4,0.3,0.4,0.6,0,,,,puempma01
627,Matt Read,28,PHI,RW,80,10,0.10,0.28,0.38,0.12,0.18,1.78,9,24,33,11,48,10,70,27,-4,33.8,45.6,-11.9,0.3,1.4,1.6,5,0,5,0.0,readma01
628,Matt Stajan,31,CGY,C,59,6,0.12,0.17,0.29,0.11,0.47,0.78,8,11,19,7,24,1,27,10,7,22.8,24.2,-1.4,0.7,1.1,1.7,0,,,,stajama01
629,Matt Tennyson,24,SJS,D,27,3,0.07,0.22,0.30,0.10,0.59,1.37,2,7,9,3,14,2,14,2,0,12.3,14.6,-2.2,0.5,1.0,1.5,1,0,1,0.0,tennyma01
630,Matthew Nieto,22,SJS,LW,72,10,0.14,0.24,0.38,0.14,0.28,1.88,11,19,30,11,44,6,61,11,-12,47.1,45.7,1.4,1.0,0.7,1.8,1,0,1,0.0,nietoma01
631,Mattias Ekholm,24,NSH,D,80,7,0.09,0.14,0.23,0.08,0.65,1.08,8,12,20,8,65,6,55,6,12,51.6,43.1,8.5,0.9,4.1,5.0,0,,,,ekholma01
632,Max Friberg,22,ANA,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.2,0.3,-0.1,0.0,0.0,0.0,0,,,,fribema01
633,Max Pacioretty,26,MTL,LW,80,28,0.46,0.38,0.84,0.35,0.40,3.78,42,33,75,32,91,18,48,13,38,55.3,44.9,10.5,7.5,3.4,10.9,3,2,1,66.7,pacioma01
634,Max Reinhart,22,CGY,C,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,0,0,3,0,-3,0.6,1.6,-1.0,-0.1,-0.1,-0.2,0,,,,reinhma01
635,Maxim Lapierre,29,TOT,C,80,3,0.03,0.11,0.14,0.04,0.40,1.08,2,10,12,4,16,0,44,13,-15,21.4,30.7,-9.3,-1.0,0.3,-0.6,0,,,,lapiema01
635,Maxim Lapierre,29,STL,C,45,3,0.04,0.16,0.20,0.06,0.36,0.96,2,8,10,3,12,0,21,7,-2,11.4,16.6,-5.2,-0.1,0.4,0.3,0,,,,lapiema01
635,Maxim Lapierre,29,PIT,C,35,1,0.00,0.06,0.06,0.02,0.46,1.23,0,2,2,1,4,0,23,6,-13,10.0,13.9,-3.9,-0.9,-0.1,-1.0,0,,,,lapiema01
636,Maxime Talbot,30,TOT,C,81,6,0.06,0.16,0.22,0.08,0.36,1.20,6,14,20,7,35,0,59,23,-1,31.8,31.0,0.7,-0.5,1.2,0.7,0,,,,talboma01
636,Maxime Talbot,30,COL,C,63,5,0.08,0.16,0.24,0.09,0.43,1.16,6,11,17,6,30,0,47,19,2,24.9,24.7,0.2,-0.2,1.1,0.9,1,1,0,100.0,talboma01
636,Maxime Talbot,30,BOS,C,18,1,0.00,0.17,0.17,0.05,0.11,1.33,0,3,3,1,5,0,12,4,-3,6.9,6.3,0.6,-0.3,0.1,-0.2,0,,,,talboma01
637,Melker Karlsson,24,SJS,C,53,10,0.25,0.21,0.45,0.18,0.38,1.89,15,12,27,11,38,3,38,0,-3,33.7,24.3,9.4,1.8,0.8,2.6,4,2,2,50.0,karlsme01
638,Michael Bournival,22,MTL,LW,29,2,0.10,0.07,0.17,0.07,0.14,0.93,3,2,5,2,11,0,8,0,3,7.5,6.5,1.1,0.3,0.4,0.7,0,,,,bournmi01
639,Michael Chaput,22,CBJ,C,33,2,0.03,0.12,0.15,0.05,0.64,0.70,1,4,5,2,5,0,19,6,-8,5.7,14.1,-8.4,-0.3,0.0,-0.3,0,,,,chapumi01
640,Michael Del Zotto,24,PHI,D,64,11,0.16,0.34,0.50,0.17,0.53,1.86,11,24,35,13,61,13,67,13,-5,45.4,50.6,-5.2,2.9,2.5,5.3,0,,,,delzomi01
641,Michael Frolík,26,WPG,RW,82,17,0.23,0.28,0.51,0.20,0.22,2.51,21,25,46,18,63,13,55,8,4,50.5,42.7,7.8,3.0,1.7,4.7,0,,,,frolimi01
642,Michael Grabner,27,NYI,RW,34,6,0.24,0.15,0.38,0.17,0.12,1.85,9,5,14,6,17,0,22,9,4,18.2,17.7,0.6,1.2,0.6,1.7,0,,,,grabnmi01
643,Michael Hutchinson,24,WPG,G,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,110,22,85,24,0,75.2,57.3,0.0,0.0,0.0,5.8,0,,,,hutchmi01
644,Michael Latta,23,WSH,C,53,2,0.00,0.11,0.11,0.03,1.28,0.45,0,7,7,2,12,0,9,1,4,18.0,14.2,3.8,-0.6,0.6,0.1,1,0,1,0.0,lattami01
645,Michael Paliotta,21,CHI,D,1,0,0.00,1.00,1.00,0.27,0.00,2.00,0,1,1,0,1,0,1,0,0,0.4,0.7,-0.3,0.1,0.0,0.1,0,,,,paliomi01
646,Michael Raffl,26,PHI,LW,67,13,0.31,0.10,0.42,0.19,0.51,2.00,24,8,32,15,47,3,46,8,6,39.9,29.7,10.2,2.8,1.3,4.0,0,,,,rafflmi01
647,Michael Ryder,34,NJD,RW,47,7,0.13,0.28,0.40,0.14,0.64,1.89,7,14,21,8,30,7,24,0,-1,19.9,24.6,-4.7,0.9,0.9,1.8,1,0,1,0.0,rydermi01
648,Michael Sgarbossa,22,COL,C,3,0,0.00,0.33,0.33,0.09,3.33,0.67,0,1,1,0,3,0,3,0,0,0.7,1.2,-0.6,0.1,0.0,0.1,0,,,,sgarbmi01
649,Michael Stone,24,ARI,D,81,6,0.04,0.19,0.22,0.07,0.74,1.78,3,16,19,6,48,12,80,20,-24,53.4,66.2,-12.8,0.2,2.5,2.7,0,,,,stonemi01
650,Michal Jordán,24,CAR,D,38,2,0.05,0.11,0.16,0.06,0.11,1.16,2,4,6,2,20,3,25,1,-7,18.4,20.2,-1.8,0.1,1.3,1.4,0,,,,jordami01
651,Michal Neuvirth,26,TOT,G,32,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,57,8,91,24,0,49.2,71.7,0.0,0.0,0.0,6.3,0,,,,neuvimi01
651,Michal Neuvirth,26,BUF,G,27,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,47,6,76,24,0,36.0,60.4,0.0,0.0,0.0,6.1,0,,,,neuvimi01
651,Michal Neuvirth,26,NYI,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,10,2,15,0,0,13.3,11.4,0.0,0.0,0.0,0.2,0,,,,neuvimi01
652,Michal Rozsíval,36,CHI,D,65,4,0.02,0.18,0.20,0.06,0.34,0.86,1,13,14,4,43,0,51,8,0,45.1,44.3,0.8,0.2,2.5,2.7,0,,,,rozsimi01
653,Micheal Ferland,22,CGY,LW,26,2,0.08,0.12,0.19,0.07,0.62,1.31,2,3,5,2,9,2,6,0,1,9.2,10.9,-1.7,0.0,0.3,0.3,0,,,,ferlami01
654,Micheal Haley,28,SJS,C,4,0,0.00,0.00,0.00,0.00,2.75,0.25,0,0,0,0,0,0,1,0,-1,0.8,0.8,0.0,-0.1,0.0,-0.1,0,,,,haleymi01
655,Miikka Salomäki,21,NSH,RW,1,1,1.00,0.00,1.00,0.54,0.00,4.00,1,0,1,1,1,0,0,0,1,0.8,0.2,0.6,0.2,0.1,0.3,0,,,,salommi01
656,Mika Zibanejad,21,OTT,C,80,18,0.25,0.33,0.58,0.22,0.25,1.88,23,28,51,20,69,21,50,2,0,41.4,41.4,0.0,3.9,1.2,5.1,11,5,6,45.5,zibanmi01
657,Mikael Backlund,25,CGY,C,52,10,0.19,0.33,0.52,0.19,0.27,1.98,11,19,30,11,40,3,43,10,4,26.5,26.4,0.1,1.5,1.2,2.7,0,,,,backlmi01
658,Mikael Granlund,22,MIN,C,68,13,0.12,0.46,0.57,0.19,0.29,1.46,9,34,43,14,71,13,43,2,17,45.2,35.2,10.0,2.0,2.1,4.1,1,0,1,0.0,granlmi01
659,Mike Angelidis,29,TBL,LW,3,0,0.00,0.00,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0.5,0.7,-0.2,-0.1,0.0,0.0,0,,,,angelmi01
660,Mike Blunden,28,TBL,RW,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,0,0,1,0,-1,0.3,0.9,-0.6,-0.1,0.0,-0.1,0,,,,blundmi01
661,Mike Brown,29,SJS,RW,12,0,0.00,0.00,0.00,0.00,1.83,0.92,0,0,0,0,1,0,1,0,0,2.9,1.4,1.5,-0.3,0.1,-0.2,0,,,,brownmi02
662,Mike Cammalleri,32,NJD,LW,68,18,0.40,0.22,0.62,0.27,0.41,2.29,31,16,47,21,62,21,44,5,2,35.1,38.4,-3.3,4.2,1.8,6.0,4,1,3,25.0,cammami01
663,Mike Fisher,34,NSH,C,59,16,0.32,0.34,0.66,0.27,0.66,1.88,21,22,43,17,59,17,51,12,4,31.9,30.3,1.7,3.5,1.3,4.8,0,,,,fishemi01
664,Mike Green,29,WSH,D,72,15,0.14,0.49,0.63,0.20,0.47,2.21,11,38,49,16,83,33,37,2,15,44.1,39.1,5.0,4.4,4.1,8.6,1,0,1,0.0,greenmi03
665,Mike Hoffman,25,OTT,LW,79,20,0.34,0.27,0.61,0.26,0.18,2.52,31,23,54,23,70,11,43,0,16,43.9,38.5,5.4,5.4,1.8,7.2,5,0,5,0.0,hoffmmi02
666,Mike Kostka,29,NYR,D,7,0,0.00,0.14,0.14,0.04,0.00,1.00,0,1,1,0,6,0,6,1,1,4.9,5.0,-0.1,0.0,0.3,0.2,0,,,,kostkmi01
667,Mike McKenna,31,ARI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,5,1,0,1.4,3.6,0.0,0.0,0.0,0.0,0,,,,mckenmi01
668,Mike Ribeiro,34,NSH,C,82,21,0.18,0.57,0.76,0.25,0.63,1.17,17,51,68,23,92,21,60,0,11,55.0,48.1,7.0,4.4,2.1,6.5,0,,,,ribeimi01
669,Mike Richards,29,LAK,C,53,6,0.09,0.21,0.30,0.11,0.74,1.19,6,12,18,7,23,3,32,2,-10,20.3,23.3,-3.0,0.4,0.4,0.8,1,0,1,0.0,richami02
670,Mike Santorelli,29,TOT,C,79,12,0.15,0.27,0.42,0.16,0.18,1.84,13,23,36,13,52,5,50,4,0,39.7,39.7,0.0,2.0,1.3,3.3,0,,,,santomi01
670,Mike Santorelli,29,TOR,C,57,11,0.19,0.32,0.51,0.19,0.14,1.79,12,20,32,12,44,4,35,3,7,30.5,30.7,-0.2,2.2,1.3,3.5,5,3,2,60.0,santomi01
670,Mike Santorelli,29,NSH,C,22,1,0.05,0.14,0.18,0.06,0.27,1.95,1,3,4,1,8,1,15,1,-7,9.1,9.0,0.1,-0.2,0.0,-0.2,2,1,1,50.0,santomi01
671,Mike Sislo,27,NJD,RW,10,0,0.00,0.10,0.10,0.03,0.20,1.30,0,1,1,0,1,0,3,0,-2,2.0,3.8,-1.8,-0.2,0.1,-0.2,0,,,,sislomi01
672,Mike Smith,32,ARI,G,62,0,0.00,0.02,0.02,0.00,0.16,0.00,0,1,1,0,108,31,187,46,0,99.1,128.6,0.0,0.0,0.0,9.3,0,,,,smithmi01
673,Mike Weaver,36,MTL,D,31,1,0.00,0.13,0.13,0.03,0.19,0.26,0,4,4,1,16,0,25,9,0,14.2,16.0,-1.8,-0.1,1.0,0.9,0,,,,weavemi01
674,Mike Weber,27,BUF,D,64,2,0.02,0.09,0.11,0.03,1.06,0.64,1,7,8,2,24,0,62,17,-22,32.5,42.9,-10.4,-0.6,1.3,0.7,0,,,,webermi01
675,Mikhail Grabovski,31,NYI,C,51,8,0.18,0.20,0.37,0.15,0.16,1.59,10,11,21,8,27,2,22,0,3,30.2,25.1,5.2,1.2,0.8,2.0,1,0,1,0.0,grabomi01
676,Mikhail Grigorenko,20,BUF,C,25,2,0.12,0.12,0.24,0.10,0.08,1.40,3,3,6,2,11,2,19,0,-10,11.8,15.7,-3.9,-0.1,0.1,0.0,0,,,,grigomi01
677,Mikkel Bødker,25,ARI,LW,45,11,0.31,0.31,0.62,0.25,0.13,1.76,16,15,31,13,42,18,36,2,-10,18.4,27.3,-8.9,2.5,0.7,3.2,5,1,4,20.0,boedkmi01
678,Mikko Koivu,31,MIN,C,80,17,0.18,0.43,0.60,0.21,0.48,2.24,16,37,53,19,79,27,55,6,2,47.1,33.9,13.1,2.8,1.8,4.6,6,3,3,50.0,koivumi01
679,Milan Lucic,26,BOS,LW,81,17,0.22,0.32,0.54,0.21,1.00,1.74,20,28,48,19,68,12,43,0,13,46.4,51.7,-5.3,3.3,2.0,5.3,2,0,2,0.0,lucicmi01
