,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999
922,Turner Stevenson,33,PHI,RW,31,1,0.03,0.10,0.13,0.04,1.45,0.84,1,3,4,1,6,0,13,5,-2,-0.3,0.2,-0.1,0,,,,stevetu01
923,Ty Conklin,29,EDM,G,18,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4,0,,,,conklty01
924,Tyler Arnason,26,TOT,C,79,16,0.16,0.41,0.57,0.20,0.56,2.57,13,31,44,16,68,22,46,1,1,2.4,1.3,3.7,0,,,,arnasty01
924,Tyler Arnason,26,CHI,C,60,15,0.22,0.47,0.68,0.24,0.67,2.68,13,27,40,14,60,21,35,1,5,2.7,1.2,3.9,0,,,,arnasty01
924,Tyler Arnason,26,OTT,C,19,1,0.00,0.21,0.21,0.06,0.21,2.21,0,4,4,1,8,1,11,0,-4,-0.3,0.1,-0.2,0,,,,arnasty01
925,Tyler Bouck,26,VAN,RW,12,1,0.08,0.08,0.17,0.07,1.75,0.50,1,1,2,1,2,0,3,1,0,0.1,0.1,0.2,0,,,,bouckty01
926,Tyler Wright,32,TOT,C,43,3,0.05,0.14,0.19,0.06,1.19,1.00,2,6,8,3,14,2,16,3,-1,-0.4,0.5,0.1,0,,,,wrighty01
926,Tyler Wright,32,MDA,C,25,2,0.08,0.08,0.16,0.06,1.24,0.68,2,2,4,2,6,1,4,1,2,0.0,0.3,0.3,0,,,,wrighty01
926,Tyler Wright,32,CBJ,C,18,1,0.00,0.22,0.22,0.06,1.11,1.44,0,4,4,1,8,1,12,2,-3,-0.4,0.2,-0.2,0,,,,wrighty01
927,Tyson Nash,30,PHX,LW,50,2,0.00,0.12,0.12,0.03,1.68,0.88,0,6,6,2,12,2,28,11,-7,-0.9,0.3,-0.6,0,,,,nashty01
928,Václav Prospal,30,TBL,LW,81,28,0.31,0.68,0.99,0.34,0.62,2.91,25,53,78,28,112,45,71,1,-3,5.7,1.9,7.5,0,,,,prospva01
929,Václav Varaďa,29,OTT,RW,76,7,0.07,0.21,0.28,0.09,0.66,1.50,5,15,20,7,35,7,26,0,2,0.4,0.8,1.2,0,,,,varadva01
930,Valtteri Filppula,21,DET,C,4,0,0.00,0.25,0.25,0.07,0.50,0.25,0,1,1,0,2,0,1,0,1,0.0,0.1,0.1,0,,,,filppva01
931,Vernon Fiddler,25,NSH,C,40,5,0.20,0.10,0.30,0.13,1.05,1.15,8,4,12,5,21,8,23,8,-2,0.3,0.6,0.9,0,,,,fiddlve01
932,Vesa Toskala,28,SJS,G,37,0,0.00,0.03,0.03,0.01,0.11,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,5.3,0,,,,toskave01
933,Viktor Kozlov,30,NJD,LW,69,10,0.17,0.19,0.36,0.14,0.23,1.77,12,12,24,10,43,16,27,0,0,0.9,1.3,2.1,0,,,,kozlovi01
934,Ville Nieminen,28,TOT,LW,70,9,0.11,0.23,0.34,0.12,0.90,1.63,8,15,23,8,36,1,42,14,7,0.5,1.3,1.8,0,,,,niemivi01
934,Ville Nieminen,28,NYR,LW,48,6,0.10,0.25,0.35,0.12,1.10,1.52,5,11,16,6,26,1,20,5,10,0.5,1.0,1.6,0,,,,niemivi01
934,Ville Nieminen,28,SJS,LW,22,3,0.14,0.18,0.32,0.12,0.45,1.86,3,4,7,3,10,0,22,9,-3,0.0,0.3,0.3,0,,,,niemivi01
935,Vincent Lecavalier,25,TBL,C,80,29,0.44,0.50,0.94,0.36,1.13,3.86,35,38,73,29,118,53,75,10,0,6.0,2.0,8.1,0,,,,lecavvi01
936,Vitali Kolesnik,26,COL,G,8,0,0.00,0.13,0.13,0.03,0.25,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,0.8,0,,,,kolesvi01
937,Vitaly Vishnevski,25,MDA,D,82,2,0.01,0.09,0.10,0.03,1.11,1.10,1,7,8,2,39,1,52,22,8,-0.7,3.4,2.7,0,,,,vishnvi01
938,Vladimir Malakhov,37,NJD,D,29,3,0.14,0.17,0.31,0.12,0.90,1.48,4,5,9,4,32,16,34,9,-9,0.5,1.0,1.5,0,,,,malakvl01
939,Vladimír Országh,28,STL,RW,16,3,0.25,0.31,0.56,0.22,0.88,1.44,4,5,9,4,14,6,11,1,-2,0.5,0.3,0.8,0,,,,orszavl01
940,Vojtěch Polák,20,DAL,LW,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,polakvo01
941,Vyacheslav Kozlov,33,ATL,LW,82,26,0.30,0.56,0.87,0.32,0.40,2.51,25,44,69,26,101,40,54,7,14,5.3,1.9,7.1,0,,,,kozlovy01
942,Wade Belak,29,TOR,D,55,1,0.00,0.05,0.05,0.01,1.98,0.29,0,3,3,1,16,0,31,2,-13,-0.4,0.2,-0.1,0,,,,belakwa01
943,Wade Brookbank,28,VAN,D,32,1,0.03,0.06,0.09,0.03,2.53,0.31,1,2,3,1,9,0,7,1,3,0.2,0.6,0.8,0,,,,brookwa01
944,Wade Dubielewicz,27,NYI,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0,,,,dubiewa01
945,Wade Redden,28,OTT,D,65,16,0.15,0.62,0.77,0.25,0.97,2.35,10,38,48,16,126,55,60,24,35,4.2,5.2,9.4,0,,,,reddewa01
946,Wade Skolney,24,PHI,D,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,skolnwa01
947,Wayne Primeau,29,TOT,C,71,9,0.15,0.15,0.31,0.13,0.80,1.42,11,11,22,9,34,8,54,12,-16,-0.1,0.7,0.6,0,,,,primewa01
947,Wayne Primeau,29,BOS,C,50,5,0.12,0.16,0.28,0.11,0.80,1.32,6,8,14,5,24,7,34,7,-10,-0.5,0.6,0.0,0,,,,primewa01
947,Wayne Primeau,29,SJS,C,21,3,0.24,0.14,0.38,0.17,0.81,1.67,5,3,8,4,10,1,20,5,-6,0.4,0.1,0.5,0,,,,primewa01
948,Wes Walz,35,MIN,C,82,15,0.23,0.22,0.45,0.18,0.74,1.55,19,17,36,15,51,4,60,20,7,1.7,2.2,4.0,0,,,,walzwe01
949,Willie Mitchell,28,TOT,D,80,3,0.03,0.10,0.13,0.04,1.41,0.73,2,8,10,3,61,1,65,24,19,-0.8,6.3,5.5,0,,,,mitchwi01
949,Willie Mitchell,28,MIN,D,64,3,0.03,0.09,0.13,0.04,1.36,0.75,2,6,8,3,52,1,54,18,15,-0.6,5.1,4.6,0,,,,mitchwi01
949,Willie Mitchell,28,DAL,D,16,1,0.00,0.13,0.13,0.03,1.63,0.63,0,2,2,1,9,0,11,6,4,-0.2,1.1,0.9,0,,,,mitchwi01
950,Wojtek Wolski,19,COL,LW,9,2,0.22,0.44,0.67,0.24,0.44,1.00,2,4,6,2,6,6,5,0,-5,0.5,-0.1,0.4,0,,,,wolskwo01
951,Wyatt Smith,28,NYI,C,42,2,0.00,0.19,0.19,0.05,0.62,0.88,0,8,8,2,10,2,27,12,-7,-0.6,0.3,-0.3,0,,,,smithwy01
952,Yan Stastny,23,TOT,C,20,1,0.05,0.15,0.20,0.07,0.50,0.70,1,3,4,1,6,0,12,2,-4,-0.1,0.1,0.0,0,,,,stastya01
952,Yan Stastny,23,BOS,C,17,1,0.06,0.18,0.24,0.08,0.59,0.76,1,3,4,1,6,0,10,2,-2,0.0,0.1,0.1,0,,,,stastya01
952,Yan Stastny,23,EDM,C,3,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,0,0,2,0,-2,-0.1,0.0,-0.1,0,,,,stastya01
953,Yanic Perreault,34,NSH,C,69,21,0.32,0.51,0.83,0.31,0.43,2.10,22,34,56,21,78,40,41,0,-3,4.7,1.1,5.8,0,,,,perreya01
954,Yanick Lehoux,23,PHX,C,3,1,0.33,0.00,0.33,0.18,0.67,1.67,1,0,1,1,2,0,1,0,1,0.1,0.1,0.2,0,,,,lehouya01
955,Yann Danis,24,MTL,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,,,,danisya01
956,Zach Parise,21,NJD,C,81,12,0.17,0.22,0.40,0.15,0.35,1.64,14,17,31,12,62,20,43,0,-1,1.4,1.4,2.7,0,,,,parisza01
957,Zbyněk Michálek,23,PHX,D,82,9,0.11,0.18,0.29,0.11,0.76,1.28,9,14,23,9,81,24,97,44,4,1.0,4.6,5.6,0,,,,michazb01
958,Zdeněk Blatný,25,BOS,LW,5,0,0.00,0.00,0.00,0.00,0.40,0.60,0,0,0,0,0,0,2,0,-2,-0.1,0.0,-0.1,0,,,,blatnzd01
959,Zdeno Chára,28,OTT,D,71,16,0.23,0.38,0.61,0.23,1.90,2.99,16,26,42,16,114,40,94,37,17,3.6,4.5,8.1,0,,,,charazd01
960,Zenon Konopka,25,MDA,C,23,3,0.17,0.13,0.30,0.13,2.09,0.78,4,3,7,3,8,4,10,2,-4,0.6,0.0,0.6,0,,,,konopze01
961,Žigmund Pálffy,33,PIT,RW,42,14,0.26,0.74,1.00,0.33,0.29,2.67,11,30,41,14,58,15,42,4,5,2.8,1.0,3.8,0,,,,palffzi01
