,Team A,Asset Sent,Asset Received,Team B,Num Players Sent,Num Player Received,Year,Month,Day
1191,Rangers, • rights to Ab DeMarco Sr., • cash,Bruins,1,1,1943,11,25
1192,Rangers, • rights to Chuck Scherza, • cash,Bruins,1,1,1943,11,25
1193,Rangers, • rights to Ossie Aubuchon, • cash,Bruins,1,1,1943,11,25
1194,Rangers, • Wilfred McDonald / Bucko McDonald, • Dudley Garrett / Red Garrett• Gordon Bell / Gord Bell• cash,MapleLeafs,3,1,1943,11,25
1199,Canadiens, • Roger Leger• Canadiens choice of Harry Taylor or John Horeck / John Horeck• loan of Gordon Davidson / Gord Davidson for 2 years, • Bob Dill,Rangers,1,3,1944,1,4
1200,Rangers, • Bob Dill, • Roger Leger• Canadiens choice of Harry Taylor or John Horeck / John Horeck• loan of Gordon Davidson / Gord Davidson for 2 years,Canadiens,3,1,1944,1,4
1201,Bruins, • Pat Egan, • Bill Hollett / Flash Hollett,RedWings,1,1,1944,1,5
1202,RedWings, • Bill Hollett / Flash Hollett, • Pat Egan,Bruins,1,1,1944,1,5
1204,Canadiens, • Hubert Macey / Hub Macey• Nestor Lubeck• Spence Tatchell, • Kilby MacDonald,Rangers,1,3,1944,1,12
1205,Rangers, • Kilby MacDonald, • Hubert Macey / Hub Macey• Nestor Lubeck• Spence Tatchell,Canadiens,3,1,1944,1,12
1206,Bruins," • $3,000 cash", • rights to Aldo Palazzari,Rangers,1,1,1944,2,21
1207,Rangers, • rights to Aldo Palazzari," • $3,000 cash",Bruins,1,1,1944,2,21
1211,Blackhawks, • loan of Lude Check, • cash,Canadiens,1,1,1944,10,25
1212,Canadiens, • cash, • loan of Lude Check,Blackhawks,1,1,1944,10,25
1213,Bruins, • Bill Jennings, • Pete Leswick,RedWings,1,1,1944,10,30
1214,RedWings, • Pete Leswick, • Bill Jennings,Bruins,1,1,1944,10,30
1216,Canadiens, • cash, • John Mahaffy,MapleLeafs,1,1,1944,11,24
1217,Canadiens, • cash, • Rollie Rossingnol / Roly Rossignol,RedWings,1,1,1944,11,24
1219,MapleLeafs, • John Mahaffy, • cash,Canadiens,1,1,1944,11,24
1220,RedWings, • Rollie Rossingnol / Roly Rossignol, • cash,Canadiens,1,1,1944,11,24
1222,Bruins," • $12,000 cash", • Guy LaBrie,Rangers,1,1,1944,11,27
1223,Rangers, • Guy LaBrie," • $12,000 cash",Bruins,1,1,1944,11,27
1224,Bruins," • $7,500 cash• future considerations (Bingo Kampman on 1945-10-29)", • Art Jackson,MapleLeafs,1,2,1944,12,24
1225,MapleLeafs, • Art Jackson," • $7,500 cash• future considerations (Bingo Kampman on 1945-10-29)",Bruins,2,1,1944,12,24
1226,Blackhawks, • Don Grosso• Cullen Simon / Cully Simon• Byron McDonald / Butch McDonald, • Earl Seibert (LOH RangersMG) / Earl Siebert• future considerations (Fido Purpur on 01-04),RedWings,2,3,1945,1,2
1227,RedWings, • Earl Seibert (LOH RangersMG) / Earl Siebert• future considerations (Fido Purpur on 01-04), • Don Grosso• Cullen Simon / Cully Simon• Byron McDonald / Butch McDonald,Blackhawks,3,2,1945,1,2
1234,Canadiens, • Rollie Rossingnol / Roly Rossignol, • cash,RedWings,1,1,1945,2,1
1235,RedWings, • cash, • Rollie Rossingnol / Roly Rossignol,Canadiens,1,1,1945,2,1
1239,Blackhawks, • Reg Hamilton, • cash• future considerations (?),MapleLeafs,2,1,1945,7,9
1240,MapleLeafs, • cash• future considerations (?), • Reg Hamilton,Blackhawks,1,2,1945,7,9
1243,Canadiens, • Billy Reay, • Ray Getliffe (replaced by Fern Gauthier on 10-18 after Getliffe retired)• Rollie Rossingnol / Roly Rossignol,RedWings,2,1,1945,9,11
1244,RedWings, • Ray Getliffe (replaced by Fern Gauthier on 10-18 after Getliffe retired)• Rollie Rossingnol / Roly Rossignol, • Billy Reay,Canadiens,1,2,1945,9,11
1249,Blackhawks, • Ed Wares / Eddie Wares, • cash,RedWings,1,1,1945,10,11
1250,RedWings, • cash, • Ed Wares / Eddie Wares,Blackhawks,1,1,1945,10,11
1251,Canadiens, • Vic Lynn, • cash,RedWings,1,1,1945,10,14
1252,RedWings, • cash, • Vic Lynn,Canadiens,1,1,1945,10,14
1267,Blackhawks, • Jerome McAtee / Jud McAtee• Norm McAtee• George Ritchie• Roy Sawyer, • Doug McCaig• George Blake• cash,RedWings,3,4,1945,12,26
1268,RedWings, • Doug McCaig• George Blake• cash, • Jerome McAtee / Jud McAtee• Norm McAtee• George Ritchie• Roy Sawyer,Blackhawks,4,3,1945,12,26
1272,Blackhawks, • Bill Jennings, • Norm McAtee,Bruins,1,1,1946,2,5
1273,Bruins, • Norm McAtee, • Bill Jennings,Blackhawks,1,1,1946,2,5
1274,Blackhawks, • Rollie McLenahan, • cash,RedWings,1,1,1946,4,1
1275,RedWings, • cash, • Rollie McLenahan,Blackhawks,1,1,1946,4,1
1278,Bruins, • Babe Pratt, • rights to Eric Pogue• cash,Rangers,2,1,1946,6,19
1280,Rangers, • rights to Eric Pogue• cash, • Babe Pratt,Bruins,1,2,1946,6,19
1293,Bruins," • $5,000 cash", • Jack Church,Rangers,1,1,1946,9,17
1294,Rangers, • Jack Church," • $5,000 cash",Bruins,1,1,1946,9,17
1295,Canadiens, • Gerry Brown• John Mahaffy, • Wilbert Hiller / Dutch Hiller• Vic Lynn,MapleLeafs,2,2,1946,9,21
1296,MapleLeafs, • Gerry Brown, • Doug Baldwin• Ray Powell,RedWings,2,1,1946,9,21
1297,MapleLeafs, • Harry Watson (P.), • Billy Taylor Sr. (J.),RedWings,1,1,1946,9,21
1298,MapleLeafs, • Wilbert Hiller / Dutch Hiller• Vic Lynn, • Gerry Brown• John Mahaffy,Canadiens,2,2,1946,9,21
1299,RedWings, • Billy Taylor Sr. (J.), • Harry Watson (P.),MapleLeafs,1,1,1946,9,21
1300,RedWings, • Doug Baldwin• Ray Powell, • Gerry Brown,MapleLeafs,1,2,1946,9,21
1301,Blackhawks, • Paul Bibeault, • George Allen,Canadiens,1,1,1946,9,23
1302,Canadiens, • George Allen, • Paul Bibeault,Blackhawks,1,1,1946,9,23
1306,Blackhawks, • cash, • rights to Joe Cooper,Rangers,1,1,1946,11,1
1307,Rangers, • rights to Joe Cooper, • cash,Blackhawks,1,1,1946,11,1
1309,Blackhawks, • Adam Brown• Ray Powell, • Leo Reise Jr.• Pete Horeck,RedWings,2,2,1946,12,9
1310,RedWings, • Leo Reise Jr.• Pete Horeck, • Adam Brown• Ray Powell,Blackhawks,2,2,1946,12,9
1313,Bruins, • cash, • Bill Shill,Canadiens,1,1,1947,2,15
1314,Canadiens, • Bill Shill, • cash,Bruins,1,1,1947,2,15
1324,Blackhawks, • George Allen, • Paul Bibeault,Canadiens,1,1,1947,6,2
1325,Canadiens, • Paul Bibeault, • George Allen,Blackhawks,1,1,1947,6,2
1328,Bruins, • Wally Wilson, • cash,MapleLeafs,1,1,1947,8,17
1329,MapleLeafs, • cash, • Wally Wilson,Bruins,1,1,1947,8,17
1330,Canadiens, • Hal Laycoe• Joe Bell• George Robertson, • Frank Eddolls / Frankie Eddolls• Buddy O'Connor• future considerations (?),Rangers,3,3,1947,8,19
1331,Rangers, • Frank Eddolls / Frankie Eddolls• Buddy O'Connor• future considerations (?), • Hal Laycoe• Joe Bell• George Robertson,Canadiens,3,3,1947,8,19
1337,Bruins, • Billy Taylor Sr. (J.), • Armand Guidolin / Bep Guidolin,RedWings,1,1,1947,10,15
1338,RedWings, • Armand Guidolin / Bep Guidolin, • Billy Taylor Sr. (J.),Bruins,1,1,1947,10,15
1343,Blackhawks, • Roy Conacher, • cash,RedWings,1,1,1947,11,1
1344,RedWings, • cash, • Roy Conacher,Blackhawks,1,1,1947,11,1
1345,Blackhawks, • Gus Bodnar• Gaye Stewart• Bob Goldham• Bud Poile• Ernie Dickens, • Max Bentley• Cyril Thomas / Cy Thomas,MapleLeafs,2,5,1947,11,2
1346,MapleLeafs, • Max Bentley• Cyril Thomas / Cy Thomas, • Gus Bodnar• Gaye Stewart• Bob Goldham• Bud Poile• Ernie Dickens,Blackhawks,5,2,1947,11,2
1348,Bruins, • Jim Peters Sr. / Jimmy Peters Sr.• John Quilty, • Joe Carveth,Canadiens,1,2,1947,12,16
1350,Canadiens, • Joe Carveth, • Jim Peters Sr. / Jimmy Peters Sr.• John Quilty,Bruins,2,1,1947,12,16
1353,Bruins, • Grant Warwick," • Billy Taylor Sr. (J.)• future considerations (Ray Manson, Pentti Lund after 1947-48 season)",Rangers,2,1,1948,2,6
1354,Rangers," • Billy Taylor Sr. (J.)• future considerations (Ray Manson, Pentti Lund after 1947-48 season)", • Grant Warwick,Bruins,1,2,1948,2,6
1358,MapleLeafs, • Cal Gardner• Bill Juzda• Rene Trudell• rights to Frank Mathers, • Wally Stanowski• Elwyn Morris / Moe Morris,Rangers,2,4,1948,4,26
1359,Rangers, • Wally Stanowski• Elwyn Morris / Moe Morris, • Cal Gardner• Bill Juzda• Rene Trudell• rights to Frank Mathers,MapleLeafs,4,2,1948,4,26
1363,Bruins, • Gerry Brown• Hal Jackson, • Jack McGill,Canadiens,1,2,1948,6,30
1364,Canadiens, • Jack McGill, • Gerry Brown• Hal Jackson,Bruins,2,1,1948,6,30
1367,Blackhawks, • Red Almas• Barry Sullivan• Lloyd Doran• Tony Licari• Thain Simon, • Hec Highton• Joe Lund,RedWings,2,5,1948,9,9
1368,RedWings, • Hec Highton• Joe Lund, • Red Almas• Barry Sullivan• Lloyd Doran• Tony Licari• Thain Simon,Blackhawks,5,2,1948,9,9
1372,Blackhawks, • Jim Henry / Sugar Henry, • Emile Francis• Alex Kaleta,Rangers,2,1,1948,10,7
1373,Rangers, • Emile Francis• Alex Kaleta, • Jim Henry / Sugar Henry,Blackhawks,1,2,1948,10,7
1375,Blackhawks, • Jim Conacher / Jimmy Conacher• Armand Guidolin / Bep Guidolin• Doug McCaig, • George Gee• Bud Poile,RedWings,2,3,1948,10,25
1376,RedWings, • George Gee• Bud Poile, • Jim Conacher / Jimmy Conacher• Armand Guidolin / Bep Guidolin• Doug McCaig,Blackhawks,3,2,1948,10,25
1390,Bruins, • Bill Quackenbush• Pete Horeck, • Pete Babando• George Martin / Claire Martin / Clare Martin• Lloyd Durham / Pete Durham• Jim Peters Sr. / Jimmy Peters Sr.,RedWings,4,2,1949,8,16
1391,Rangers, • rights to Bud Poile, • cash,RedWings,1,1,1949,8,16
1392,RedWings, • cash, • rights to Bud Poile,Rangers,1,1,1949,8,16
1393,RedWings, • Pete Babando• George Martin / Claire Martin / Clare Martin• Lloyd Durham / Pete Durham• Jim Peters Sr. / Jimmy Peters Sr., • Bill Quackenbush• Pete Horeck,Bruins,2,4,1949,8,16
1396,Blackhawks, • Frank Brimsek, • cash,Bruins,1,1,1949,9,8
1397,Bruins, • cash, • Frank Brimsek,Blackhawks,1,1,1949,9,8
1401,Bruins, • Bill Moe / Billy Moe• rights to Lorne Ferguson• future considerations (cash?), • Pat Egan,Rangers,1,3,1949,10,7
1402,Rangers, • Pat Egan, • Bill Moe / Billy Moe• rights to Lorne Ferguson• future considerations (cash?),Bruins,3,1,1949,10,7
1403,Bruins, • cash, • Grant Warwick,Canadiens,1,1,1949,10,10
1404,Canadiens, • Grant Warwick, • cash,Bruins,1,1,1949,10,10
1405,Canadiens, • Calum MacKay• cash, • Joe Carveth,RedWings,1,2,1949,11,11
1406,RedWings, • Joe Carveth, • Calum MacKay• cash,Canadiens,2,1,1949,11,11
1408,Rangers, • Bill McDonagh, • cash,RedWings,1,1,1949,12,6
1409,RedWings, • cash, • Bill McDonagh,Rangers,1,1,1949,12,6
1411,Bruins, • rights to Bud Poile, • rights to unnamed amateur in Bruins territorial base (?)• cash,Rangers,2,1,1949,12,22
1412,Rangers, • rights to unnamed amateur in Bruins territorial base (?)• cash, • rights to Bud Poile,Bruins,1,2,1949,12,22
1418,Blackhawks, • Harry Lumley• Jack Stewart• Al Dewsbury• Pete Babando• Don Morrison, • Jim Henry / Sugar Henry• Metro Prystai• Gaye Stewart• Bob Goldham,RedWings,4,5,1950,7,13
1419,RedWings, • Jim Henry / Sugar Henry• Metro Prystai• Gaye Stewart• Bob Goldham, • Harry Lumley• Jack Stewart• Al Dewsbury• Pete Babando• Don Morrison,Blackhawks,5,4,1950,7,13
1423,Blackhawks, • Jean-Paul Lamirande, • cash,Rangers,1,1,1950,9,19
1424,Blackhawks, • Steve Hrymnak, • cash,Rangers,1,1,1950,9,19
1425,Rangers, • cash, • Jean-Paul Lamirande,Blackhawks,1,1,1950,9,19
1427,Rangers, • cash, • Steve Hrymnak,Blackhawks,1,1,1950,9,19
1430,Blackhawks, • cash, • Ralph Nattrass,Canadiens,1,1,1950,10,4
1431,Canadiens, • Ralph Nattrass, • cash,Blackhawks,1,1,1950,10,4
1434,Bruins, • Bill Ezinicki• Vic Lynn, • Leo Boivin• Fern Flaman• Phil Maloney• Ken Smith (a) / Kenny Smith,MapleLeafs,4,2,1950,11,16
1435,Bruins, • Dunc Fisher• future considerations (loan of Alex Kaleta to Hershey-AHL on 11-20), • Ed Harrison• Zellio Toppazzini,Rangers,2,2,1950,11,16
1436,MapleLeafs, • Leo Boivin• Fern Flaman• Phil Maloney• Ken Smith (a) / Kenny Smith, • Bill Ezinicki• Vic Lynn,Bruins,2,4,1950,11,16
1437,Rangers, • Ed Harrison• Zellio Toppazzini, • Dunc Fisher• future considerations (loan of Alex Kaleta to Hershey (AHL) on 11-20),Bruins,2,2,1950,11,16
1439,Blackhawks, • Steve Black• Lee Fogolin Sr., • Bert Olmstead• Vic Stasiuk,RedWings,2,2,1950,12,2
1440,RedWings, • Bert Olmstead• Vic Stasiuk, • Steve Black• Lee Fogolin Sr.,Blackhawks,2,2,1950,12,2
1441,Bruins, • loan of Max Quackenbush for remainder of 1950-51 season, • Stephen Kraftcheck / Steve Kraftcheck,RedWings,1,1,1950,12,5
1442,RedWings, • Stephen Kraftcheck / Steve Kraftcheck, • loan of Max Quackenbush for remainder of 1950-51 season,Bruins,1,1,1950,12,5
1443,Canadiens, • Bert Olmstead, • Leo Gravelle• cash,RedWings,2,1,1950,12,19
1444,RedWings, • Leo Gravelle• cash, • Bert Olmstead,Canadiens,1,2,1950,12,19
1449,Bruins, • Hal Laycoe, • Ross Lowe,Canadiens,1,1,1951,2,14
1450,Canadiens, • Ross Lowe, • Hal Laycoe,Bruins,1,1,1951,2,14
1453,Rangers, • rights to Stephen Kraftcheck / Steve Kraftcheck• Ed Reigle," • $30,000 cash",RedWings,1,2,1951,5,14
1454,RedWings," • $30,000 cash", • rights to Stephen Kraftcheck / Steve Kraftcheck• Ed Reigle,Rangers,2,1,1951,5,14
1459,Rangers, • Gaye Stewart, • Tony Leswick,RedWings,1,1,1951,6,8
1460,RedWings, • Tony Leswick, • Gaye Stewart,Rangers,1,1,1951,6,8
1461,Canadiens, • Gerry Couture, • Bert Hirschfeld,RedWings,1,1,1951,6,19
1462,RedWings, • Bert Hirschfeld, • Gerry Couture,Canadiens,1,1,1951,6,19
1464,Blackhawks, • cash, • Adam Brown,Bruins,1,1,1951,8,20
1465,Blackhawks, • George Gee• Jim Peters Sr. / Jimmy Peters Sr.• George Martin / Claire Martin / Clare Martin• Clare Raglan / Rags Raglan• Max McNab• Jim McFadden," • $75,000 cash• future considerations (Hugh Coflin on 10-01 (date approximate))",RedWings,2,6,1951,8,20
1466,Bruins, • Adam Brown, • cash,Blackhawks,1,1,1951,8,20
1467,RedWings," • $75,000 cash• future considerations (Hugh Coflin on 10-01 (date approximate))", • George Gee• Jim Peters Sr. / Jimmy Peters Sr.• George Martin / Claire Martin / Clare Martin• Clare Raglan / Rags Raglan• Max McNab• Jim McFadden,Blackhawks,6,2,1951,8,20
1471,Blackhawks, • Max Quackenbush, • Doug McCaig,RedWings,1,1,1951,9,18
1472,RedWings, • Doug McCaig, • Max Quackenbush,Blackhawks,1,1,1951,9,18
1473,Bruins, • Gus Kyle• rights to Pentti Lund, • Paul Ronty• cash,Rangers,2,2,1951,9,20
1476,Rangers, • Paul Ronty• cash, • Gus Kyle• rights to Pentti Lund,Bruins,2,2,1951,9,20
1477,Canadiens, • John McCormack, • cash,MapleLeafs,1,1,1951,9,23
1478,MapleLeafs, • cash, • John McCormack,Canadiens,1,1,1951,9,23
1479,Bruins, • Jim Henry / Sugar Henry, • cash,RedWings,1,1,1951,9,28
1480,RedWings, • cash, • Jim Henry / Sugar Henry,Bruins,1,1,1951,9,28
1486,Blackhawks, • Pete Horeck, • cash,Bruins,1,1,1951,11,1
1487,Bruins, • cash, • Pete Horeck,Blackhawks,1,1,1951,11,1
1492,Blackhawks, • cash, • rights to George Martin / Claire Martin / Clare Martin,Rangers,1,1,1951,12,28
1494,Rangers, • rights to George Martin / Claire Martin / Clare Martin, • cash,Blackhawks,1,1,1951,12,28
1497,Bruins, • Fleming MacKell, • Jim Morrison,MapleLeafs,1,1,1952,1,9
1498,MapleLeafs, • Jim Morrison, • Fleming MacKell,Bruins,1,1,1952,1,9
1499,Bruins, • cash, • Bill Ezinicki,MapleLeafs,1,1,1952,1,28
1500,MapleLeafs, • Bill Ezinicki, • cash,Bruins,1,1,1952,1,28
1501,Blackhawks, • Sid Abel, • cash,RedWings,1,1,1952,7,22
1502,RedWings, • cash, • Sid Abel,Blackhawks,1,1,1952,7,22
1504,Blackhawks, • Fred Glover• Enio Sclisizzi, • cash,RedWings,1,2,1952,8,14
1505,Bruins, • cash, • Ed Kryzanowski,Blackhawks,1,1,1952,8,14
1506,RedWings, • cash, • Fred Glover• Enio Sclisizzi,Blackhawks,2,1,1952,8,14
1507,Rangers, • Leo Reise Jr., • Reg Sinclair• John Morrison• cash,RedWings,3,1,1952,8,18
1508,RedWings, • Reg Sinclair• John Morrison• cash, • Leo Reise Jr.,Rangers,1,3,1952,8,18
1509,Blackhawks, • Cal Gardner• Ray Hannigan• Gus Mortson• Al Rollins, • Harry Lumley,MapleLeafs,1,4,1952,9,11
1510,MapleLeafs, • Harry Lumley, • Cal Gardner• Ray Hannigan• Gus Mortson• Al Rollins,Blackhawks,4,1,1952,9,11
1511,Bruins, • Joe Klukay, • cash,MapleLeafs,1,1,1952,9,16
1512,MapleLeafs, • cash, • Joe Klukay,Bruins,1,1,1952,9,16
1513,Blackhawks, • Gerry Couture, • cash,Canadiens,1,1,1952,9,22
1514,Canadiens, • cash, • Gerry Couture,Blackhawks,1,1,1952,9,22
1516,Blackhawks, • cash, • Red Almas• Guyle Fielder• Steve Hrymnak,RedWings,3,1,1952,9,23
1517,RedWings, • Red Almas• Guyle Fielder• Steve Hrymnak, • cash,Blackhawks,1,3,1952,9,23
1519,Canadiens, • rights to Frank Eddolls / Frankie Eddolls, • cash,Rangers,1,1,1952,10,8
1520,Rangers, • cash, • rights to Frank Eddolls / Frankie Eddolls,Canadiens,1,1,1952,10,8
1521,Blackhawks, • loan of Guyle Fielder for 1952-53 season, • loan of Ray Hannigan for 1952-53 season,RedWings,1,1,1952,10,15
1522,RedWings, • loan of Ray Hannigan for 1952-53 season, • loan of Guyle Fielder for 1952-53 season,Blackhawks,1,1,1952,10,15
1525,Bruins, • Ed Kryzanowski, • cash,Blackhawks,1,1,1952,10,31
1536,Blackhawks, • cash, • Cal Gardner,Bruins,1,1,1953,6,26
1537,Bruins, • Cal Gardner, • cash,Blackhawks,1,1,1953,6,26
1539,Blackhawks, • cash, • rights to Doug Bentley,Rangers,1,1,1953,6,30
1540,Rangers, • rights to Doug Bentley, • cash,Blackhawks,1,1,1953,6,30
1543,Blackhawks, • Bill Brennan, • Ray Hannigan,RedWings,1,1,1953,8,4
1544,RedWings, • Ray Hannigan, • Bill Brennan,Blackhawks,1,1,1953,8,4
1547,MapleLeafs, • cash, • rights to Max Bentley,Rangers,1,1,1953,8,11
1548,Rangers, • rights to Max Bentley, • cash,MapleLeafs,1,1,1953,8,11
1549,Blackhawks, • Lou Jankowski• Larry Zeidel• Larry Wilson, • cash,RedWings,1,3,1953,8,12
1550,RedWings, • cash, • Lou Jankowski• Larry Zeidel• Larry Wilson,Blackhawks,3,1,1953,8,12
1557,Blackhawks, • Jack Gelineau, • cash,Bruins,1,1,1953,11,28
1558,Bruins, • cash, • Jack Gelineau,Blackhawks,1,1,1953,11,28
1564,Blackhawks, • John McIntyre / Jack McIntyre, • cash,Bruins,1,1,1954,1,21
1565,Bruins, • cash, • John McIntyre / Jack McIntyre,Blackhawks,1,1,1954,1,21
1566,Blackhawks, • future considerations (?), • Jim Peters Sr. / Jimmy Peters Sr.,RedWings,1,1,1954,1,25
1567,RedWings, • Jim Peters Sr. / Jimmy Peters Sr., • future considerations (?),Blackhawks,1,1,1954,1,25
1568,Blackhawks, • Jerry Toppazzini, • Gus Bodnar,Bruins,1,1,1954,2,16
1569,Bruins, • Gus Bodnar, • Jerry Toppazzini,Blackhawks,1,1,1954,2,16
1571,Blackhawks, • George Blair / Dusty Blair• Frank Sullivan• Jack Leclair / Jackie Leclair, • Brian Cullen,MapleLeafs,1,3,1954,5,4
1572,MapleLeafs, • Brian Cullen, • George Blair / Dusty Blair• Frank Sullivan• Jack Leclair / Jackie Leclair,Blackhawks,3,1,1954,5,4
1577,Bruins, • Fern Flaman, • Dave Creighton,MapleLeafs,1,1,1954,7,20
1578,MapleLeafs, • cash, • Danny Lewicki,Rangers,1,1,1954,7,20
1579,MapleLeafs, • Dave Creighton, • Fern Flaman,Bruins,1,1,1954,7,20
1580,Rangers, • Danny Lewicki, • cash,MapleLeafs,1,1,1954,7,20
1581,Blackhawks, • Bob Hassard, • cash,MapleLeafs,1,1,1954,8,10
1582,MapleLeafs, • cash, • Bob Hassard,Blackhawks,1,1,1954,8,10
1587,Blackhawks, • George Sullivan / Red Sullivan, • cash,Bruins,1,1,1954,9,10
1590,Bruins, • John Henderson, • Ray Gariepy,MapleLeafs,1,1,1954,9,23
1591,MapleLeafs, • Ray Gariepy, • John Henderson,Bruins,1,1,1954,9,23
1595,Blackhawks, • Frank Martin, • Murray Costello,Bruins,1,1,1954,10,4
1596,Blackhawks, • Ray Timgren, • Jack Price,MapleLeafs,1,1,1954,10,4
1597,Bruins, • Murray Costello, • Frank Martin,Blackhawks,1,1,1954,10,4
1598,MapleLeafs, • Jack Price, • Ray Timgren,Blackhawks,1,1,1954,10,4
1599,Blackhawks, • Dick Gamble, • Bill Shevtz• cash,Canadiens,2,1,1954,10,9
1600,Canadiens, • Bill Shevtz• cash, • Dick Gamble,Blackhawks,1,2,1954,10,9
